year,devrions_VERB être_VERB,devrions_VERB etre_VERB,devrions_VERB mettre_VERB
1847,1.310553301436812e-07,0.0,2.1572894581822766e-09
1848,1.1021953838508125e-07,0.0,4.02261068899179e-09
1849,1.3323270309228974e-07,0.0,5.865590679832167e-09
1850,1.1201843364005981e-07,0.0,7.467895635215882e-09
1851,8.061798695280231e-08,0.0,1.2898877521649865e-09
1852,7.0313888045348e-08,0.0,6.510545436100301e-10
1853,1.1645266795312637e-07,0.0,2.388772735173461e-09
1854,1.5742863013201713e-07,0.0,6.234797567117312e-09
1855,9.234070574848374e-08,0.0,5.306937111981824e-10
1856,1.2062851340033376e-07,0.0,3.1063134287023786e-09
1857,1.0592874843950995e-07,0.0,4.881509085841174e-10
1858,1.2380999692140904e-07,0.0,0.0
1859,1.0337112144043203e-07,0.0,0.0
1860,1.0069804545764782e-07,9.154367819341758e-10,2.288591982591015e-09
1861,9.47908702642053e-08,0.0,3.772770984511453e-09
1862,1.1656404552695676e-07,0.0,5.421583626485926e-09
1863,8.440909482487768e-08,0.0,3.496234635136375e-09
1864,1.2706028940101532e-07,4.794727948009836e-10,3.835782358407869e-09
1865,1.2237795488090342e-07,0.0,5.177528628053096e-09
1866,1.1482846673516178e-07,0.0,3.8924903300596725e-09
1867,8.540948215340904e-08,0.0,9.7056229719783e-09
1868,7.95319721191845e-08,0.0,1.432563490055827e-08
1869,1.1720445769469734e-07,9.767038289254515e-10,9.278686263769487e-09
1870,1.0206606759766146e-07,0.0,3.4404292748035914e-09
1871,8.921789174110017e-08,0.0,4.248470908407853e-09
1872,1.0280476914203973e-07,0.0,1.3908880269752899e-08
1873,9.278306833948591e-08,5.986004469882289e-10,5.986004469882289e-10
1874,8.66318359271645e-08,0.0,4.182226565063729e-09
1875,9.383304444554597e-08,0.0,1.3159512590732447e-08
1876,7.497058618355368e-08,0.0,4.232210137899983e-09
1877,9.586464955191332e-08,0.0,7.421779191219002e-09
1878,6.099479321619583e-08,6.039088673581716e-10,9.662541877730746e-09
1879,9.225081498698273e-08,6.10932526790009e-10,6.10932526790009e-10
1880,7.059630746653056e-08,0.0,0.0
1881,9.412885049187025e-08,0.0,5.5780060570498335e-09
1882,8.319231170617059e-08,0.0,2.6621540527571597e-09
1883,7.899173937175874e-08,0.0,3.791603475633565e-09
1884,1.095881714263669e-07,0.0,9.902545450302114e-09
1885,6.381179673553561e-08,0.0,1.0313017106966527e-08
1886,7.227879450510954e-08,0.0,5.162771099520569e-09
1887,8.291734587828614e-08,6.528924623161458e-10,2.6115698492645834e-09
1888,6.213802095089704e-08,0.0,1.268122939990235e-09
1889,5.951880055476977e-08,0.0,3.132568426877924e-09
1890,7.668631951673888e-08,0.0,7.209825181320184e-09
1891,8.031517495510343e-08,0.0,3.824531802365527e-09
1892,6.958048714977849e-08,0.0,6.8953633913793055e-09
1893,6.096832549928877e-08,0.0,9.23762488724833e-09
1894,1.1342770989131168e-07,0.0,3.150769645188234e-09
1895,1.1856670312226925e-07,0.0,6.6204757231957956e-09
1896,9.612157469973681e-08,0.0,3.5382172747233653e-09
1897,9.147940005505006e-08,5.826713556089658e-10,4.661370844871726e-09
1898,1.1825962076272845e-07,0.0,5.092519295146758e-09
1899,1.0226020208392583e-07,0.0,1.0502398950507086e-08
1900,9.655359178850631e-08,0.0,9.863001082521805e-09
1901,9.780293197536594e-08,0.0,7.265360757457984e-09
1902,1.1981092029600404e-07,0.0,3.437198747846537e-09
1903,1.0152414375852459e-07,0.0,1.6200660812870638e-09
1904,8.545654139879844e-08,0.0,3.7622376325430196e-09
1905,1.0321517862621477e-07,0.0,4.1286072338664326e-09
1906,1.1728740645366997e-07,0.0,7.201858220895474e-09
1907,1.1571397351417545e-07,0.0,5.142843484406967e-09
1908,1.2131131654768978e-07,0.0,3.929111258571538e-09
1909,9.571711245826009e-08,0.0,7.701377313651392e-09
1910,9.40570501484217e-08,0.0,5.878565634276356e-09
1911,1.0002303696410308e-07,0.0,1.2236860413850081e-08
1912,7.970414372948653e-08,0.0,7.293189607793238e-09
1913,9.8105310541996e-08,0.0,3.71209285532359e-09
1914,1.0312985665450469e-07,0.0,4.018046340092951e-09
1915,1.060268601804637e-07,0.0,7.068456930880984e-09
1916,1.1426960355720439e-07,0.0,9.888715624128963e-09
1917,1.710762234097274e-07,0.0,1.7546279096336548e-08
1918,1.297960494639483e-07,1.1486376294556067e-09,1.722956355365568e-08
1919,1.3351380800941115e-07,0.0,1.2890987832747669e-08
1920,1.6280297643334052e-07,0.0,5.300562211374427e-09
1921,9.238751630391562e-08,0.0,6.058197943303867e-09
1922,1.3501622220246645e-07,0.0,4.426761179843197e-09
1923,1.0191310195750702e-07,0.0,2.1231896241147297e-08
1924,1.1344629768927916e-07,0.0,7.734974438733389e-09
1925,1.198801413693218e-07,2.1996355847875293e-09,8.798542339150117e-09
1926,1.6161901328359818e-07,0.0,4.458455382660986e-09
1927,1.0591763555112266e-07,0.0,4.4596899506643695e-09
1928,9.940655587570291e-08,1.1426041224282812e-09,6.8556245125250825e-09
1929,8.132496986945625e-08,0.0,7.798284684668033e-09
1930,8.087774716614149e-08,0.0,6.302162347537887e-09
1931,7.755642172924126e-08,0.0,4.5621426636444085e-09
1932,1.1069131744534388e-07,0.0,6.575722188983946e-09
1933,9.75006315684368e-08,0.0,4.588264879146209e-09
1934,1.0903237779302799e-07,0.0,1.3179738189705859e-08
1935,1.1489552775856282e-07,0.0,1.0771455727365264e-08
1936,6.789839801513153e-08,1.2124714565686645e-09,3.6374143697059935e-09
1937,8.310137644684801e-08,0.0,1.510934133364117e-08
1938,9.07565009811151e-08,0.0,6.482607339819424e-09
1939,1.1164657109929976e-07,0.0,3.058810094103137e-09
1940,9.128818589942966e-08,0.0,1.5214697057785997e-08
1941,9.739958528598436e-08,0.0,5.9030051957620344e-09
1942,1.153000468434584e-07,0.0,9.102635090130207e-09
1943,1.0161323160673419e-07,0.0,1.1612940831184915e-08
1944,1.4780655988033686e-07,3.2131861615880553e-09,0.0
1945,1.1328221205531008e-07,2.178504043826024e-09,6.535512131478072e-09
1946,1.0440827935553898e-07,0.0,9.744772988540262e-09
1947,1.3470584292463172e-07,0.0,4.7683483828109274e-09
1948,9.241104947932399e-08,0.0,1.3046265401328583e-08
1949,1.5903553673979332e-07,0.0,1.1780409536754632e-08
1950,2.0207187390042236e-07,0.0,8.508289184305795e-09
1951,1.5032576072826487e-07,0.0,9.595261474260042e-09
1952,1.0333907596304925e-07,0.0,1.370824520563474e-08
1953,1.045061281956805e-07,0.0,1.0773827163745864e-08
1954,1.0847514886336285e-07,9.772536113672459e-10,9.772536557761669e-09
1955,1.1356585360999816e-07,0.0,1.8771215692936494e-09
1956,1.1686329770554948e-07,0.0,3.488456634670456e-09
1957,9.89524195915692e-08,0.0,9.718541527092839e-09
1958,1.1084806317285256e-07,0.0,1.0753916868111446e-08
1959,1.007597205671118e-07,1.5501495642666896e-09,2.4802393028267034e-08
1960,1.0519666915342896e-07,6.920833350854139e-10,9.689166802218097e-09
1961,1.1186536141849501e-07,1.3896318540318475e-09,4.86371165564492e-09
1962,1.1732619498161512e-07,0.0,1.4586500007851555e-08
1963,1.0668988181805616e-07,0.0,9.052474325699222e-09
1964,1.3506409857200197e-07,6.083968329129164e-10,6.6923653285755336e-09
1965,1.1108247832680718e-07,1.6416130677043839e-09,7.1136563306595235e-09
1966,9.970334247100254e-08,1.6617224263271169e-09,9.970334780007306e-09
1967,1.074813127388552e-07,4.930335584241163e-10,5.916402479044791e-09
1968,1.5091157479218964e-07,1.3474247273492779e-09,1.3474247495537384e-08
1969,1.430653639999946e-07,0.0,1.7712855182594467e-08
1970,1.4302034401225683e-07,1.8394900047624674e-09,2.0234390163409444e-08
1971,1.4130593228856014e-07,0.0,8.735275613958038e-09
1972,1.1132418364923069e-07,5.130146862875051e-10,7.182205497002769e-09
1973,9.868634975873647e-08,0.0,8.269805285010534e-09
1974,1.2320002440446842e-07,5.625571675160757e-10,8.438357568252286e-09
1975,1.176564907723332e-07,0.0,1.028066431985053e-08
1976,1.1027106694427857e-07,0.0,8.570290255249802e-09
1977,1.3927973441241193e-07,0.0,1.469195431980097e-08
1978,1.1465341032135257e-07,5.940591352171509e-10,1.0099005187669263e-08
1979,1.1703946967145384e-07,0.0,8.192762912528906e-09
1980,1.722600586617773e-07,0.0,2.5014662341504845e-08
1981,1.2777610436387477e-07,0.0,1.771153890217647e-08
1982,1.185632925171376e-07,3.1037510339615437e-09,6.828252629986764e-09
1983,1.5661983354675613e-07,6.315316047889041e-10,1.5788289786655696e-08
1984,1.455551199569527e-07,0.0,2.3775934110403796e-08
1985,1.425687230494077e-07,6.015558051686298e-10,1.564045071233977e-08
1986,1.540582701409221e-07,0.0,2.3378493807513223e-08
1987,1.1243903230706564e-07,0.0,1.099947066762752e-08
1988,1.1273521494103989e-07,2.398621523624911e-09,1.4991384134077634e-08
1989,1.9373071324935154e-07,0.0,2.250130037850795e-08
1990,1.411200543088853e-07,2.724325431913144e-09,1.5256222951620657e-08
1991,1.5943184905609087e-07,5.861465202094962e-10,2.2859714121636898e-08
1992,1.1901479268772164e-07,0.0,1.1570882918476855e-08
1993,1.5177428736024012e-07,0.0,1.3848018731721368e-08
1994,1.8303995830137865e-07,0.0,3.006708126918056e-08
1995,1.1007575295707284e-07,0.0,8.675921314704738e-09
1996,1.2758040668359172e-07,5.338092190498855e-10,1.014237493990322e-08
1997,1.2418776407230325e-07,1.438468344439059e-09,1.5823152565985765e-08
1998,1.325539926710917e-07,1.43043876743576e-09,9.536258005482523e-09
1999,1.384770911272426e-07,1.8280804647829996e-09,1.2339542720951613e-08
2000,1.2503029722665815e-07,0.0,1.0161472552283612e-08
2001,1.4282750271377154e-07,0.0,1.2267393323384113e-08
2002,1.3976097079648753e-07,4.38122149670761e-10,1.445803121669087e-08
2003,1.283412274233342e-07,8.333845835650777e-10,1.0000615446870142e-08
2004,1.7222733106336818e-07,0.0,1.4535810777260849e-08
2005,1.562801088539345e-07,1.3511248786457486e-09,9.908249332113428e-09
2006,1.6677454084401688e-07,4.1178899179428186e-10,1.8530505130343045e-08
2007,1.7655598583132814e-07,2.3966877371606188e-09,1.7176262190332636e-08
2008,1.5880249293331872e-07,0.0,1.6178271167177627e-08
2009,1.8691314096486167e-07,0.0,1.43045770784056e-08
2010,2.1068116495825961e-07,0.0,2.692562084405381e-08
2011,2.401454537448444e-07,3.82397197240536e-10,1.911985947344874e-08
2012,2.68255121227412e-07,0.0,2.246806829475645e-08
2013,2.9230031373117527e-07,0.0,2.342865101923053e-08
2014,3.0489468372252304e-07,0.0,3.1182409543362155e-08
2015,2.919229871167772e-07,0.0,2.6155589694099035e-08
2016,2.9081613206471957e-07,0.0,2.568461709984149e-08
2017,3.169670321767626e-07,0.0,2.8677968444412727e-08
2018,3.5314465662850125e-07,0.0,2.581466773676766e-08
2019,3.244856543460628e-07,0.0,3.163224704394452e-08
