year,deux_DET égaux_NOUN,deux_DET egaux_NOUN,deux_DET mégots_NOUN
1860,1.7393299245327398e-08,4.577183909670879e-10,0.0
1861,2.4051415081771665e-08,9.431927461278633e-10,0.0
1862,2.4848924751186274e-08,4.517986262886353e-10,0.0
1863,2.2975256364077268e-08,0.0,0.0
1864,2.205574922697906e-08,0.0,0.0
1865,2.58876440284439e-08,9.41368871743009e-10,0.0
1866,2.968023871119385e-08,0.0,0.0
1867,2.7661025470138156e-08,0.0,0.0
1868,3.112120694481746e-08,0.0,0.0
1869,3.271957771389111e-08,0.0,0.0
1870,1.3188312664169644e-08,5.734048791339319e-10,0.0
1871,1.5931766128574054e-08,1.0621177271019633e-09,0.0
1872,2.1770421909650395e-08,0.0,0.0
1873,2.454261860407314e-08,0.0,0.0
1874,3.1067965977626955e-08,0.0,0.0
1875,3.776208029604433e-08,0.0,0.0
1876,3.929909553335165e-08,6.04601479992084e-10,0.0
1877,6.246663986075873e-08,0.0,0.0
1878,2.8383716710322915e-08,0.0,0.0
1879,2.688103051262658e-08,0.0,0.0
1880,3.529815373326528e-08,6.417846254436199e-10,0.0
1881,2.091752193678076e-08,0.0,0.0
1882,1.4641846846075168e-08,0.0,0.0
1883,3.4124429504345244e-08,0.0,0.0
1884,5.41339142401398e-08,0.0,0.0
1885,3.8029249083137984e-08,3.2228177904158883e-09,0.0
1886,2.774989432685615e-08,0.0,0.0
1887,5.092561039532484e-08,0.0,0.0
1888,3.043495055976564e-08,0.0,0.0
1889,2.819311512025635e-08,0.0,0.0
1890,4.0637196718762425e-08,0.0,0.0
1891,6.565446852846435e-08,0.0,0.0
1892,3.823792393831127e-08,0.0,0.0
1893,4.6803965148001225e-08,0.0,0.0
1894,3.843938856107343e-08,0.0,0.0
1895,1.745398137131815e-08,0.0,0.0
1896,2.889544248318998e-08,0.0,0.0
1897,4.661370667236042e-08,0.0,0.0
1898,2.3199254184369522e-08,1.13167097914868e-09,0.0
1899,5.1959238689391896e-08,0.0,0.0
1900,2.595526638060619e-08,0.0,0.0
1901,3.4650181390816215e-08,0.0,0.0
1902,1.4239823542538943e-08,0.0,0.0
1903,4.3741785304973746e-08,0.0,0.0
1904,2.7948050984605288e-08,0.0,0.0
1905,4.438252920735408e-08,2.0643036169332163e-09,0.0
1906,3.2922780945909835e-08,0.0,0.0
1907,2.7771354438321794e-08,3.599990305858114e-09,0.0
1908,2.7503778810000767e-08,0.0,0.0
1909,3.190570296851547e-08,0.0,0.0
1910,2.51175080734356e-08,0.0,0.0
1911,3.298632123005518e-08,0.0,0.0
1912,2.2400511667797218e-08,0.0,0.0
1913,2.1742256994805587e-08,0.0,0.0
1914,5.759199694921335e-08,0.0,0.0
1915,4.005459064426731e-08,0.0,0.0
1916,1.977743147030253e-08,0.0,0.0
1917,1.864292187292449e-08,0.0,1.0966424435210342e-09
1918,4.364823080749147e-08,0.0,0.0
1919,2.301962176431971e-08,0.0,0.0
1920,1.9687803387569147e-08,0.0,0.0
1921,2.0446417503539038e-08,0.0,0.0
1922,4.279202592272213e-08,0.0,0.0
1923,2.653987074552333e-08,1.0615948120573648e-09,0.0
1924,3.222906019839655e-08,0.0,0.0
1925,1.7597084678300234e-08,0.0,1.0998177923937646e-09
1926,2.8979959765251806e-08,0.0,0.0
1927,2.0068604555945058e-08,0.0,0.0
1928,3.542072923856665e-08,0.0,0.0
1929,2.2280811862174232e-08,0.0,0.0
1930,1.995684684175103e-08,0.0,0.0
1931,2.9653927313688655e-08,0.0,0.0
1932,1.8631212128639163e-08,0.0,0.0
1933,2.867665571670841e-08,0.0,2.2941324395731044e-09
1934,2.2765002327673756e-08,0.0,0.0
1935,1.196828414151696e-08,0.0,0.0
1936,4.7286388138445545e-08,0.0,0.0
1937,2.392312481447334e-08,0.0,0.0
1938,2.5930429359277696e-08,0.0,0.0
1939,1.8352860564618823e-08,0.0,3.058810094103137e-09
1940,1.0143131667916805e-08,0.0,0.0
1941,2.6563522936839945e-08,0.0,2.9515025978810172e-09
1942,3.6410540360520827e-08,0.0,1.2136847082899749e-08
1943,1.4516175816936538e-08,0.0,0.0
1944,1.2852744646352221e-08,0.0,0.0
1945,3.0499055725385915e-08,0.0,2.178504043826024e-09
1946,2.9234318077442367e-08,0.0,2.7842208538686464e-09
1947,3.695469885656166e-08,0.0,3.5762612871081956e-09
1948,1.8482209318548826e-08,0.0,0.0
1949,2.9451024730065e-08,0.0,9.817008317369869e-10
1950,2.8715476219076663e-08,0.0,1.0635361480382244e-09
1951,2.3455083209000804e-08,0.0,6.396841278899501e-09
1952,3.268889103846817e-08,0.0,1.0544803918932644e-09
1953,3.663101466599983e-08,0.0,0.0
1954,2.8340354063516315e-08,0.0,9.772536113672459e-10
1955,1.5016972554349195e-08,0.0,2.815682353940474e-09
1956,2.703553825256222e-08,0.0,4.360570571293465e-09
1957,4.59421976017893e-08,0.0,2.6505113659425206e-09
1958,2.6471179026543723e-08,0.0,2.4816730892496253e-09
1959,2.0927018340444192e-08,0.0,3.100299128533379e-09
1960,3.252791813679323e-08,0.0,9.689166802218097e-09
1961,1.80652133252579e-08,0.0,1.3896318540318475e-09
1962,2.473363025501385e-08,6.341956404476434e-10,6.341956404476434e-10
1963,2.0691370394843034e-08,0.0,5.1728425987107585e-09
1964,2.6769461258790983e-08,3.041984220075733e-09,6.083968329129164e-10
1965,2.6265809083270142e-08,0.0,2.188817405102128e-09
1966,1.6063316343739587e-08,0.0,5.539074754423723e-10
1967,2.0214376728056038e-08,0.0,9.860671168482327e-10
1968,2.8745061331214572e-08,4.4914158503495116e-10,0.0
1969,1.998373500011752e-08,4.5417578031781147e-10,2.2708788183223305e-09
1970,2.0694262303777577e-08,0.0,4.5987250119061684e-10
1971,1.798439086542203e-08,5.138397485282553e-10,3.083038491169532e-09
1972,1.9494558856081312e-08,1.0260293725750103e-09,1.5390440033513642e-09
1973,1.4885650045926013e-08,0.0,2.7566018356850464e-09
1974,1.406392957647995e-08,0.0,1.6876715580593782e-09
1975,1.313640396460869e-08,0.0,1.7134440533084216e-09
1976,1.2569759455516305e-08,0.0,5.713526873840635e-10
1977,1.8218024422367307e-08,0.0,2.3507127910882275e-09
1978,1.1881182260253809e-08,0.0,5.940591352171509e-10
1979,1.580032815695631e-08,0.0,4.096381456264453e-09
1980,1.989802811408481e-08,0.0,1.1370301367108482e-09
1981,1.5813874654213578e-08,6.325549528618524e-10,1.8976649140967083e-09
1982,1.241500435789078e-08,0.0,1.8622506869903077e-09
1983,1.0736036948344463e-08,0.0,0.0
1984,2.609553817478627e-08,5.799008495621649e-10,1.739702604197646e-09
1985,1.142956040922627e-08,0.0,1.2031116103372597e-09
1986,1.3187867686781374e-08,0.0,3.5966913891627428e-09
1987,2.1387859316934765e-08,0.0,3.6664902225425067e-09
1988,2.158759387915765e-08,0.0,1.1993107618124554e-09
1989,1.8659616074501173e-08,0.0,1.6464366536794728e-09
1990,1.1442167213715493e-08,0.0,3.2691906959314565e-09
1991,8.20605094986604e-09,0.0,1.7584395606284886e-09
1992,1.4876849085965205e-08,0.0,2.2039776670368383e-09
1993,9.970573700002205e-09,0.0,2.7696036575264316e-09
1994,1.002236071911966e-08,0.0,1.0549853213248639e-09
1995,6.506940763983948e-09,0.0,0.0
1996,1.868332333287981e-08,5.338092190498855e-10,5.338092190498855e-10
1997,1.2466725429760572e-08,0.0,1.917957792585412e-09
1998,1.6688451509594415e-08,0.0,1.9072516899143466e-09
1999,7.769341975327748e-09,0.0,0.0
2000,1.2370487856294687e-08,0.0,2.2090156370779823e-09
2001,1.4896119893137438e-08,0.0,1.3143635346768434e-09
2002,1.0953053575235572e-08,0.0,4.38122149670761e-10
2003,8.333845613606172e-09,1.6667691671301554e-09,0.0
2004,1.1011977996133737e-08,0.0,1.7619165015858584e-09
2005,1.0808999029165989e-08,0.0,1.8014998381943315e-09
2006,1.3589037006767057e-08,0.0,8.235779835885637e-10
2007,1.5578470069499417e-08,0.0,3.1955835755326234e-09
2008,5.960415716543821e-09,0.0,4.257439734089985e-09
2009,1.192048149079028e-08,9.53638501499654e-10,4.76819250749827e-09
2010,8.502827775203059e-09,0.0,1.086472406486294e-08
2011,9.177532511728259e-09,0.0,6.883149578085224e-09
2012,1.05531832161887e-08,0.0,7.489355857703828e-09
2013,1.1156499724052082e-08,0.0,9.20411236116081e-09
2014,1.0177592019156023e-08,0.0,8.661780737106994e-09
2015,1.529437039515802e-08,0.0,7.314698985405599e-09
2016,1.4499380363020009e-08,0.0,7.2496901815100045e-09
2017,1.2829617646037406e-08,0.0,1.2326495824055428e-08
2018,1.626323964387666e-08,5.162933414126769e-10,9.03513319716609e-09
2019,1.607122257496485e-08,0.0,7.652963207593899e-09
