year,vingt - trois eaux,vingt - trois mots
1870,0.0,0.0
1871,0.0,0.0
1872,0.0,0.0
1873,0.0,1.3120848851855271e-09
1874,5.244131351389569e-09,0.0
1875,1.2573940777471648e-09,0.0
1876,0.0,6.640831218263088e-10
1877,0.0,9.530584321737479e-09
1878,0.0,5.317470019861048e-09
1879,0.0,0.0
1880,0.0,1.4133966219631589e-09
1881,0.0,0.0
1882,0.0,2.1982899944816836e-09
1883,0.0,0.0
1884,0.0,4.3649053260708115e-09
1885,1.4204167841924686e-09,0.0
1886,0.0,0.0
1887,0.0,0.0
1888,0.0,0.0
1889,0.0,6.91406210062695e-10
1890,0.0,0.0
1891,0.0,8.432648357370454e-09
1892,6.917188488664294e-10,1.6601251928705096e-08
1893,0.0,0.0
1894,0.0,1.3917619279268933e-09
1895,0.0,0.0
1896,0.0,0.0
1897,0.0,1.2883683009334845e-09
1898,0.0,6.242592553995507e-10
1899,0.0,0.0
1900,0.0,0.0
1901,0.0,0.0
1902,0.0,0.0
1903,0.0,0.0
1904,0.0,0.0
1905,0.0,1.1395792087753875e-09
1906,1.7026970944300501e-09,2.837828638746487e-09
1907,3.410213889054603e-09,3.410213889054603e-09
1908,5.424864446545996e-10,3.254918556905295e-09
1909,0.0,0.0
1910,0.0,2.9491791231350817e-09
1911,0.0,0.0
1912,0.0,5.74772174299909e-10
1913,1.1702200319874123e-09,1.1702200319874123e-09
1914,0.0,0.0
1915,0.0,0.0
1916,0.0,2.418672151449641e-09
1917,0.0,1.206102329120995e-09
1918,0.0,0.0
1919,0.0,1.0134946215600849e-09
1920,0.0,4.171688328113987e-09
1921,0.0,0.0
1922,0.0,2.4431661138635263e-09
1923,0.0,2.346282945708822e-09
1924,0.0,0.0
1925,1.2185186193391928e-09,1.2185186193391928e-09
1926,0.0,0.0
1927,0.0,0.0
1928,0.0,0.0
1929,0.0,0.0
1930,0.0,1.1625793661096395e-09
1931,1.2628545986714812e-09,0.0
1932,0.0,0.0
1933,0.0,0.0
1934,0.0,2.6548352405342257e-09
1935,0.0,1.3263738996016627e-09
1936,0.0,0.0
1937,0.0,0.0
1938,0.0,1.4344111454178687e-09
1939,0.0,0.0
1940,0.0,0.0
1941,0.0,0.0
1942,0.0,0.0
1943,0.0,0.0
1944,3.5494505112865227e-09,0.0
1945,0.0,2.4029620515619854e-09
1946,0.0,3.079471788680621e-09
1947,0.0,0.0
1948,0.0,0.0
1949,0.0,0.0
1950,0.0,0.0
1951,0.0,0.0
1952,0.0,5.840141259483289e-09
1953,0.0,1.1908261043913626e-09
1954,0.0,1.0806723294010112e-09
1955,0.0,0.0
1956,0.0,2.894067208103479e-09
1957,0.0,9.778776677293877e-10
1958,9.148918289625385e-10,0.0
1959,0.0,0.0
1960,0.0,0.0
1961,0.0,5.367690292246152e-09
1962,0.0,2.0982773296651658e-09
1963,1.4264366354765912e-09,0.0
1964,0.0,3.355656641446103e-09
1965,6.033863408916318e-10,1.8101590226748954e-09
1966,0.0,1.222114964782861e-09
1967,0.0,0.0
1968,0.0,5.929121194014897e-09
1969,0.0,3.994192532275065e-09
1970,0.0,3.0347264701191534e-09
1971,1.133266480657369e-09,5.666332403286845e-10
1972,5.65300417587622e-10,1.130600835175244e-09
1973,0.0,3.655968860982739e-09
1974,0.0,1.24385801658633e-09
1975,6.315566958292607e-10,1.2631133916585213e-09
1976,0.0,1.2622736189626949e-09
1977,0.0,1.2989321840350954e-09
1978,6.543469655007073e-10,1.9630408409909705e-09
1979,1.2882890310095263e-09,0.0
1980,0.0,0.0
1981,0.0,0.0
1982,0.0,5.4549715855500835e-09
1983,6.941931474102603e-10,1.3883862948205206e-09
1984,6.368131577616509e-10,1.9104393622626503e-09
1985,1.9825241448501174e-09,6.608413816167058e-10
1986,1.9750632240800314e-09,0.0
1987,2.685471844898757e-09,1.3427359224493784e-09
1988,0.0,0.0
1989,0.0,1.8083419206504914e-09
1990,5.969995608978707e-10,0.0
1991,6.429924925832609e-10,0.0
1992,0.0,3.0175177911928586e-09
1993,1.8198214046805106e-09,1.2132143067944412e-09
1994,5.77337011531398e-10,2.309348046125592e-09
1995,1.1857715920271517e-09,5.928857960135758e-10
1996,1.1667063981590786e-09,2.3334127963181572e-09
1997,0.0,1.0468480526881763e-09
1998,5.202560049433202e-10,1.0405120098866405e-09
1999,4.985142854074809e-10,9.970285708149618e-10
2000,0.0,4.81735262791716e-10
2001,4.777466755534476e-10,1.4332399711491917e-09
2002,4.77334616277858e-10,1.432003848833574e-09
2003,4.5379322521910126e-10,1.3613796756573038e-09
2004,4.796653629846048e-10,0.0
2005,9.809870693544553e-10,0.0
2006,0.0,8.974836984698698e-10
2007,8.726048217333471e-10,2.1815120820889433e-09
2008,1.859535192494377e-09,4.6488379812359426e-10
2009,5.21569676337208e-10,5.21569676337208e-10
2010,0.0,1.5530587926804174e-09
2011,0.0,2.0982131587743424e-09
2012,0.0,2.249739061710443e-09
2013,0.0,6.160388865694699e-10
2014,0.0,7.185465555892279e-10
2015,0.0,4.902833139475149e-10
2016,0.0,9.169952019938421e-10
2017,0.0,3.0679219165108407e-09
2018,0.0,1.43249689887881e-09
2019,0.0,8.497503811710772e-10
