year,derniers_ADJ âges_NOUN,derniers_ADJ ages_NOUN,derniers_ADJ mages_NOUN
1800,2.5153315874604232e-08,0.0,0.0
1801,1.142967676059925e-07,0.0,0.0
1802,4.2518962573012686e-08,0.0,0.0
1803,6.826187615160961e-08,1.950339223455444e-09,0.0
1804,8.898663139689234e-08,0.0,0.0
1805,7.391481915419718e-08,0.0,0.0
1806,4.3225035994964855e-08,0.0,0.0
1807,1.9928686256776018e-08,0.0,0.0
1808,1.8581806671136292e-07,0.0,0.0
1809,7.228897658251299e-08,0.0,0.0
1810,9.594519667643908e-08,0.0,0.0
1811,6.016983888912364e-08,2.5070767684098882e-09,0.0
1812,4.000812481308458e-08,0.0,0.0
1813,5.176335093892703e-08,0.0,0.0
1814,5.664018942752591e-08,0.0,0.0
1815,9.710004889029733e-08,2.697223555614414e-09,0.0
1816,6.257530316133852e-08,0.0,0.0
1817,1.0431051578052575e-07,1.556873407970727e-09,0.0
1818,7.27191817873063e-08,1.1921177378582115e-09,0.0
1819,8.177329391401145e-08,0.0,0.0
1820,5.3399165977907614e-08,0.0,0.0
1821,1.0058717947458717e-07,9.86148829262845e-10,0.0
1822,1.9249182514613494e-07,2.0051231786055723e-09,0.0
1823,6.324919610278812e-08,9.882686891060644e-10,0.0
1824,1.4231680722787132e-07,0.0,0.0
1825,1.8579484617475828e-07,4.4027217427355936e-09,0.0
1826,5.460950447400137e-08,0.0,0.0
1827,4.7008093417844066e-08,9.217273055917019e-10,0.0
1828,1.0731592681167967e-07,0.0,0.0
1829,8.315980437600956e-08,0.0,0.0
1830,7.514521627172144e-08,1.0436835840010872e-09,0.0
1831,4.5214498811674275e-08,1.5591206103948707e-09,0.0
1832,7.982681893281551e-08,0.0,0.0
1833,6.255159235024621e-08,4.6334514003376626e-09,0.0
1834,9.987947890977011e-08,9.334530925997342e-10,0.0
1835,1.323540459452488e-07,1.5126175867408165e-09,0.0
1836,1.303825456488994e-07,1.3441500135158435e-09,0.0
1837,9.393152566872232e-08,3.4789454650407947e-09,0.0
1838,1.0162580821315714e-07,0.0,0.0
1839,8.180025901083354e-08,0.0,0.0
1840,1.4268103143422195e-07,1.2739377330817092e-09,0.0
1841,7.447836480878323e-08,1.2841097074556274e-09,0.0
1842,5.702025163145663e-08,6.708265054555795e-10,0.0
1843,9.982679927134086e-08,0.0,0.0
1844,5.54344694592146e-08,5.488561272137815e-10,0.0
1845,4.464182268293371e-08,1.1160455892778032e-09,0.0
1846,5.561776106333127e-08,5.854501328173001e-10,0.0
1847,7.172987182002544e-08,0.0,0.0
1848,6.999342616609283e-08,8.045221711050488e-10,0.0
1849,6.284561493430374e-08,8.379414939696517e-10,0.0
1850,5.0238568860550004e-08,6.788996032014438e-10,0.0
1851,6.191461210391935e-08,0.0,0.0
1852,5.5339636872986375e-08,0.0,0.0
1853,5.6136158832487126e-08,0.0,0.0
1854,1.07550256700506e-07,3.1173986725363534e-09,0.0
1855,5.041590256382733e-08,0.0,0.0
1856,5.643136091748602e-08,5.177189232874468e-10,0.0
1857,6.492407322866711e-08,0.0,0.0
1858,8.563932851757272e-08,1.9574704079872163e-09,0.0
1859,4.99032992706816e-08,5.092173349652285e-10,0.0
1860,7.003091440083153e-08,9.154367819341758e-10,0.0
1861,3.6312922446768425e-08,0.0,0.0
1862,5.963742211179124e-08,3.162590411776023e-09,0.0
1863,7.342092800399769e-08,4.994620828036034e-10,0.0
1864,6.568777166648943e-08,9.589455896019672e-10,0.0
1865,4.9421867487353666e-08,4.706844358715045e-10,0.0
1866,5.011581194480641e-08,0.0,0.0
1867,6.163070764841905e-08,1.455843445796745e-09,0.0
1868,6.86642493974432e-08,1.4819622196071691e-09,0.0
1869,5.616047005219116e-08,0.0,0.0
1870,6.651496420317926e-08,5.734048791339319e-10,0.0
1871,6.372706451429622e-08,0.0,0.0
1872,7.982487915114689e-08,6.047339295989218e-10,0.0
1873,5.327543917132971e-08,5.986004469882289e-10,0.0
1874,6.452577849813679e-08,5.974609140757536e-10,0.0
1875,8.639506177132716e-08,5.721527140956084e-10,0.0
1876,6.469235813710839e-08,1.209202959984168e-09,0.0
1877,4.4530676035492434e-08,0.0,0.0
1878,6.6429976186555e-08,1.8117266020745149e-09,0.0
1879,1.8938909107646396e-08,0.0,0.0
1880,5.390990764908565e-08,6.417846254436199e-10,0.0
1881,4.462404845639867e-08,0.0,0.0
1882,3.128031167420886e-08,6.655385131892899e-10,0.0
1883,2.7173157945981075e-08,6.319338941018771e-10,0.0
1884,3.762967182296961e-08,1.3203393933736152e-09,0.0
1885,3.0294486919046903e-08,1.0313017106966527e-08,0.0
1886,5.227305877042454e-08,1.2906927748801422e-09,0.0
1887,3.1991731930247624e-08,6.528924623161458e-10,0.0
1888,3.4873380627686856e-08,6.340614699951175e-10,0.0
1889,3.257871128425904e-08,6.265136742733546e-10,0.0
1890,2.6872983838188702e-08,0.0,0.0
1891,3.250852387282066e-08,0.0,0.0
1892,6.205826963423533e-08,6.268512375839919e-10,0.0
1893,3.94138659487453e-08,6.158416554491453e-10,0.0
1894,2.520615716150587e-08,0.0,0.0
1895,3.7315409429083957e-08,0.0,0.0
1896,4.422771837653272e-08,0.0,0.0
1897,1.4566784223291052e-08,0.0,0.0
1898,1.810673566637888e-08,0.0,0.0
1899,4.09040801230276e-08,0.0,0.0
1900,3.529916270395006e-08,5.191053142894475e-10,0.0
1901,3.1855812210324075e-08,0.0,0.0
1902,1.5221880644844532e-08,4.910283846193408e-10,0.0
1903,2.7001101798873606e-08,5.400220270956879e-10,0.0
1904,2.579820090886642e-08,0.0,0.0
1905,2.7352022868853965e-08,0.0,0.0
1906,3.961022088105892e-08,3.0865106026567446e-09,5.144184522798412e-10
1907,2.3142794347563722e-08,5.142843373384665e-10,0.0
1908,1.5716445034286153e-08,9.822778146428846e-10,0.0
1909,1.1552065082298668e-08,1.1001967115120692e-09,0.0
1910,3.366815093386322e-08,1.068830135508847e-09,0.0
1911,1.4897047151407605e-08,0.0,0.0
1912,2.031674206648404e-08,5.209421227725386e-10,0.0
1913,1.590896836489719e-08,0.0,0.0
1914,2.4777952134513725e-08,0.0,0.0
1915,3.2986132936230206e-08,0.0,0.0
1916,1.8678685265172135e-08,0.0,0.0
1917,1.864292187292449e-08,1.0966424435210342e-09,0.0
1918,2.2972752589112133e-09,0.0,0.0
1919,2.3940405213807026e-08,9.207848372660976e-10,0.0
1920,7.572231730534895e-09,0.0,0.0
1921,1.741731914250977e-08,0.0,7.572747429129834e-10
1922,1.3280283539529592e-08,0.0,1.4755870969551665e-09
1923,2.3355084977083607e-08,0.0,0.0
1924,1.5469948877466777e-08,0.0,1.289162443462999e-09
1925,1.9796720707176974e-08,0.0,3.299453377181294e-09
1926,8.916910765321973e-09,0.0,0.0
1927,2.0068604555945058e-08,0.0,0.0
1928,1.82816659588525e-08,1.1426041224282812e-09,1.1426041224282812e-09
1929,1.4482528065684619e-08,0.0,0.0
1930,1.2604324695075775e-08,2.100720708497761e-09,1.0503603542488804e-09
1931,1.4826963656844327e-08,0.0,0.0
1932,9.863582839386709e-09,0.0,0.0
1933,5.735331320977366e-09,0.0,0.0
1934,1.4377896206951846e-08,0.0,0.0
1935,1.9149254626427137e-08,0.0,0.0
1936,2.5461901032031165e-08,0.0,0.0
1937,3.5255130370615007e-08,1.2591118148108649e-09,0.0
1938,3.630260181353151e-08,0.0,0.0
1939,1.6823456405745674e-08,3.058810094103137e-09,0.0
1940,5.0715658339584024e-09,0.0,0.0
1941,8.854508237732261e-09,0.0,0.0
1942,3.3376331032286544e-08,0.0,0.0
1943,3.4838823381733164e-08,0.0,0.0
1944,6.4263723231761105e-09,0.0,0.0
1945,1.5249527862692958e-08,2.178504043826024e-09,0.0
1946,4.1763312808029696e-09,0.0,0.0
1947,1.4305045148432782e-08,0.0,0.0
1948,1.9569398546082084e-08,0.0,1.0871887834440486e-09
1949,1.668891336237266e-08,9.817008317369869e-10,0.0
1950,1.808011518278363e-08,0.0,0.0
1951,2.0256663901818683e-08,0.0,0.0
1952,1.8980646387944944e-08,1.0544803918932644e-09,0.0
1953,1.2928593307037772e-08,0.0,0.0
1954,3.224936762080688e-08,0.0,9.772536113672459e-10
1955,2.440258128899586e-08,9.385607846468247e-10,0.0
1956,2.1802854632824165e-08,3.488456634670456e-09,0.0
1957,2.47381048978923e-08,8.835037701437898e-10,0.0
1958,2.7298403537656668e-08,0.0,8.272243445794913e-10
1959,1.8601795659378695e-08,0.0,7.750747821333448e-10
1960,1.038124963770315e-08,0.0,6.920833350854139e-10
1961,1.598076693198891e-08,0.0,0.0
1962,6.976152100435229e-09,0.0,0.0
1963,1.2285501505004959e-08,0.0,0.0
1964,1.1559539991878864e-08,1.2167936658258327e-09,0.0
1965,7.660860390501512e-09,1.6416130677043839e-09,0.0
1966,1.163205709531212e-08,0.0,0.0
1967,1.232583901611406e-08,0.0,0.0
1968,1.0330256650092906e-08,8.982831700699023e-10,4.4914158503495116e-10
1969,2.952142530432411e-08,1.3625273409534344e-09,0.0
1970,1.609553734738256e-08,9.197450023812337e-10,0.0
1971,1.9525909777939887e-08,0.0,1.0276794970565106e-09
1972,1.4364410994005539e-08,5.130146862875051e-10,0.0
1973,9.37244681864513e-09,0.0,0.0
1974,1.1813700240281833e-08,0.0,0.0
1975,5.140332159925265e-09,0.0,5.711480177694739e-10
1976,2.171140245366132e-08,1.142705374768127e-09,0.0
1977,8.22749424145286e-09,5.876781838942691e-10,0.0
1978,9.504946163474415e-09,5.940591352171509e-10,0.0
1979,1.8141117053005473e-08,5.851973350345929e-10,2.925986564150662e-09
1980,1.0801786132219604e-08,0.0,0.0
1981,7.590659656386833e-09,0.0,0.0
1982,9.932003663948308e-09,0.0,1.2415004579935385e-09
1983,8.841442245000053e-09,0.0,0.0
1984,4.639206796497319e-09,0.0,5.799008495621649e-10
1985,9.02333674446254e-09,0.0,0.0
1986,7.1933827783254856e-09,0.0,0.0
1987,8.555143260480236e-09,1.2221633705067347e-09,0.0
1988,7.195864348830128e-09,0.0,0.0
1989,1.0976243913773942e-08,0.0,0.0
1990,8.172976073694826e-09,5.44865097484859e-10,0.0
1991,7.6199047072123e-09,5.861465202094962e-10,0.0
1992,9.366905473484621e-09,5.509944167592096e-10,0.0
1993,8.862731881720265e-09,1.1078414852150331e-09,0.0
1994,1.4242301560329906e-08,5.274926606624319e-10,0.0
1995,8.133675954979935e-09,1.0844901643380922e-09,0.0
1996,1.0676184380997711e-08,0.0,0.0
1997,8.630809844589749e-09,0.0,0.0
1998,1.3350762273489636e-08,0.0,0.0
1999,6.398281460207045e-09,0.0,4.570201161957499e-10
2000,9.277866475088103e-09,4.4180314962005696e-10,0.0
2001,3.943090742808408e-09,4.3812117822561447e-10,0.0
2002,8.324320788233308e-09,0.0,0.0
2003,4.583615265119079e-09,4.1669229178253886e-10,8.333845835650777e-10
2004,9.690540814233373e-09,4.404791253964646e-10,0.0
2005,2.251874686720612e-09,4.5037495954858286e-10,0.0
2006,9.882935358973555e-09,0.0,8.235779835885637e-10
2007,5.192823504529542e-09,0.0,0.0
2008,7.2376473703172906e-09,4.257439678578834e-10,0.0
2009,5.721831008997924e-09,9.53638501499654e-10,0.0
2010,5.668551850135373e-09,4.723793023408973e-10,0.0
2011,8.030340836739924e-09,3.82397197240536e-10,2.2943831279320648e-09
2012,7.489355802192676e-09,0.0,2.382976926895708e-09
2013,6.9728125495771565e-09,0.0,3.3469500504423877e-09
2014,4.980523993225461e-09,0.0,2.815078836704288e-09
2015,7.536356427806368e-09,0.0,2.438232948875907e-09
2016,1.2428039930512114e-08,0.0,2.4856081637381067e-09
2017,1.1571811953103861e-08,0.0,3.018733707449428e-09
2018,5.162933192082164e-09,0.0,2.8396134332808742e-09
2019,8.673358031785483e-09,2.55098775436835e-10,5.101975730781305e-09
