year,seuls_ADJ êtres_NOUN,seuls_ADJ etres_NOUN,seuls_ADJ maîtres_NOUN
1855,1.0083180512765466e-07,5.306937111981824e-10,1.0720012966203285e-07
1856,9.836659842221707e-08,0.0,1.304651708333715e-07
1857,8.542640728137485e-08,0.0,1.391230047831371e-07
1858,1.1206518024664547e-07,0.0,1.2283127470702482e-07
1859,7.943790336639722e-08,0.0,1.430900757881659e-07
1860,1.3319605329797923e-07,0.0,1.6249002943169444e-07
1861,1.0941035810674293e-07,4.715963730639317e-10,1.1837068791820116e-07
1862,6.370360949858878e-08,0.0,1.296662048844155e-07
1863,7.741662244598047e-08,0.0,1.1387735732171222e-07
1864,8.582563282288902e-08,0.0,1.0452506971070363e-07
1865,5.836486849375433e-08,0.0,1.5014834087168083e-07
1866,6.957826315101556e-08,4.865612912574591e-10,1.3380434982224187e-07
1867,8.929173134220036e-08,4.85281148598915e-10,1.1840860025813527e-07
1868,8.150792041305976e-08,4.93987406535723e-10,1.2250888337117516e-07
1869,1.0841412745321577e-07,0.0,1.4650557389472851e-07
1870,8.601072920555453e-08,0.0,1.2672248317358026e-07
1871,5.523012092112367e-08,0.0,1.0833600883053407e-07
1872,4.2936108002322726e-08,0.0,1.4755508503938586e-07
1873,5.986004225633224e-08,0.0,1.3887530431189177e-07
1874,5.735624597491551e-08,0.0,1.3681854849068031e-07
1875,8.181783783811625e-08,5.721527140956084e-10,1.5390907986967406e-07
1876,7.013377256726017e-08,0.0,1.390583441729376e-07
1877,7.8547159887421e-08,0.0,1.3792138986445934e-07
1878,6.884560832531861e-08,0.0,1.4131467196421e-07
1879,4.7041805117942204e-08,0.0,1.3562702683156402e-07
1880,6.28948910730287e-08,0.0,1.328494161345617e-07
1881,3.69542902944886e-08,0.0,2.0499171560217633e-07
1882,6.05640053663592e-08,0.0,1.1314154590991166e-07
1883,5.624211496524367e-08,0.0,1.346019216086347e-07
1884,6.139578090369469e-08,0.0,1.8748818764180442e-07
1885,5.349877696403382e-08,0.0,1.8627886788635806e-07
1886,5.937186742244194e-08,0.0,1.6714470824075178e-07
1887,5.4842967500690065e-08,0.0,1.521239375579242e-07
1888,6.721051448721482e-08,0.0,1.5788130269811518e-07
1889,4.9494580878217675e-08,0.0,1.7918290468044162e-07
1890,6.816561892719619e-08,0.0,1.677922994436365e-07
1891,7.904032628403002e-08,1.2748440081367107e-09,1.2620955658348976e-07
1892,3.6984221907232495e-08,0.0,1.7489149306548768e-07
1893,4.865148994781521e-08,0.0,1.4287526584055854e-07
1894,4.0329851458409394e-08,0.0,1.7329233514828957e-07
1895,8.185315891751088e-08,0.0,1.7875285607260594e-07
1896,7.194375228891658e-08,0.0,1.7750057640375516e-07
1897,3.8456310136325556e-08,0.0,1.613999650595943e-07
1898,4.9227686815811467e-08,0.0,1.6069728303591546e-07
1899,5.472302433418008e-08,0.0,1.9401799811191722e-07
1900,5.294874227956825e-08,0.0,1.2458528131364943e-07
1901,6.315274703183604e-08,0.0,1.693387937096169e-07
1902,7.610940144786582e-08,0.0,1.536918873279447e-07
1903,3.456140973412403e-08,0.0,1.4688598559686739e-07
1904,4.568431322127253e-08,0.0,1.7360039805680572e-07
1905,4.6446832158153484e-08,0.0,1.8372302046376632e-07
1906,4.73264982758792e-08,0.0,1.522678576559855e-07
1907,3.1371342856800766e-08,0.0,1.6508526934355672e-07
1908,3.58531409005991e-08,0.0,1.679695076362009e-07
1909,5.005895076237721e-08,0.0,1.793320647536234e-07
1910,6.359539383993251e-08,0.0,1.672719098788633e-07
1911,4.4691141454222816e-08,0.0,1.3034916435117339e-07
1912,6.772247473918469e-08,0.0,1.2242139868501312e-07
1913,6.151468312509678e-08,0.0,1.3628683565025668e-07
1914,5.960101745472457e-08,0.0,1.5737347780486743e-07
1915,4.476689596799588e-08,0.0,1.260541466763243e-07
1916,6.372727767711694e-08,0.0,1.1536835131664702e-07
1917,8.444146715191891e-08,0.0,1.4585344842998893e-07
1918,7.236417332023848e-08,0.0,2.0675476797293868e-07
1919,6.077179648400488e-08,0.0,1.758698999765329e-07
1920,6.057785384427916e-08,0.0,1.552307486996085e-07
1921,4.543648302046677e-08,0.0,1.3933855314007815e-07
1922,6.935259477813815e-08,0.0,1.9182631960656948e-07
1923,6.581888101209188e-08,0.0,1.2845296737395984e-07
1924,5.543398629015428e-08,1.289162443462999e-09,1.0442215603312377e-07
1925,5.389107116116065e-08,4.399271169575059e-09,1.5287467913793762e-07
1926,6.464760105018286e-08,0.0,1.3598288683969173e-07
1927,9.811317625008087e-08,0.0,1.3490561479034824e-07
1928,5.484499610020066e-08,0.0,1.4625332767082e-07
1929,7.241263944024467e-08,0.0,1.3145679989001735e-07
1930,6.722306267192835e-08,0.0,1.2814395999871664e-07
1931,6.272946251328904e-08,0.0,1.1063195870519849e-07
1932,5.8085543486186e-08,0.0,9.534796963084347e-08
1933,5.850037609889114e-08,0.0,1.376479477066539e-07
1934,7.06913212411564e-08,0.0,1.0903238134574167e-07
1935,5.984141893122796e-08,0.0,1.4122575464625697e-07
1936,8.00231134689966e-08,0.0,1.200346702034949e-07
1937,4.280980192561401e-08,2.5182236296217297e-09,9.569249925789336e-08
1938,3.759912203804561e-08,0.0,1.1798345411762057e-07
1939,6.72938256229827e-08,0.0,1.3611705185212486e-07
1940,6.846613587185857e-08,0.0,1.2678914629304927e-07
1941,5.9030050181263505e-08,0.0,1.3576911328527785e-07
1942,8.799214157306778e-08,3.034211770724937e-09,1.274368912618229e-07
1943,9.00002916637277e-08,0.0,1.248391123809256e-07
1944,7.069009200222354e-08,3.2131861615880553e-09,9.960876923287287e-08
1945,6.535512397931598e-08,0.0,1.568522947081874e-07
1946,7.65660743695662e-08,0.0,1.7958224418634927e-07
1947,6.556479092978407e-08,0.0,1.5258714358701297e-07
1948,8.806229345736938e-08,0.0,1.587295628269203e-07
1949,5.4975245689092844e-08,1.9634016634739737e-09,1.2565770723949043e-07
1950,9.146410917537651e-08,0.0,1.1805251043384146e-07
1951,5.863770979885885e-08,0.0,1.3433366863324636e-07
1952,5.5887461769543734e-08,0.0,1.0544803608070197e-07
1953,6.141081598798337e-08,0.0,1.3036331836246973e-07
1954,6.743049851820615e-08,0.0,1.3290649292230228e-07
1955,6.194500912215517e-08,0.0,1.088730527953885e-07
1956,9.418833002428073e-08,0.0,1.0116524262748783e-07
1957,5.6544241289202546e-08,0.0,1.1485548867540274e-07
1958,7.445019178931034e-08,0.0,1.1829308288469065e-07
1959,7.363210130506559e-08,7.750747821333448e-10,1.2556211059777667e-07
1960,5.259833457671448e-08,0.0,9.758375085766602e-08
1961,6.183861955832981e-08,0.0,1.340994703613596e-07
1962,6.151697817813329e-08,0.0,1.5157275345956123e-07
1963,6.078089853644997e-08,0.0,1.40959966254961e-07
1964,6.144807684904663e-08,0.0,1.1498700103196313e-07
1965,7.496699083731073e-08,5.472043373977442e-10,1.214793622361654e-07
1966,7.92087675449693e-08,0.0,1.290604355608238e-07
1967,6.45873967641819e-08,0.0,1.3114692343219048e-07
1968,7.231179210975824e-08,0.0,1.580978418180834e-07
1969,5.450109341609277e-08,0.0,1.1853988179932884e-07
1970,7.174011074084774e-08,9.197450023812337e-10,1.3382289698604666e-07
1971,5.5494691508783944e-08,0.0,1.2434922092019463e-07
1972,6.10487447261221e-08,5.130146862875051e-10,1.1748036277126062e-07
1973,5.017015425323734e-08,5.513203782392395e-10,1.0750747098109414e-07
1974,4.219178606490459e-08,0.0,1.406392864389261e-07
1975,5.9399393848025284e-08,0.0,1.1480075468028872e-07
1976,5.4278505245974884e-08,0.0,1.1769865038147032e-07
1977,4.58388988988645e-08,5.876781838942691e-10,1.0813278850108077e-07
1978,4.455443658457625e-08,5.940591352171509e-10,1.2475242061604774e-07
1979,4.564539324292127e-08,5.851973350345929e-10,8.777959981109973e-08
1980,6.026260024327712e-08,0.0,1.2905292667841906e-07
1981,4.933928465788995e-08,0.0,1.069017869781419e-07
1982,5.2143018791639406e-08,0.0,1.359442973747349e-07
1983,4.925946583966834e-08,0.0,1.0672884209750322e-07
1984,5.5090580985961424e-08,1.7397025486864948e-09,1.154002658987352e-07
1985,5.233535560478231e-08,1.2031116103372597e-09,1.3113916641493972e-07
1986,5.7547062226603884e-08,5.994485463567401e-10,1.21088606919173e-07
1987,5.8052759044358027e-08,6.110816852533674e-10,8.188494932115375e-08
1988,5.097070854276353e-08,1.1993107618124554e-09,1.4151866867262441e-07
1989,5.6527657221749905e-08,0.0,1.2677562077900717e-07
1990,5.285191306825254e-08,0.0,1.3131249199105355e-07
1991,6.62345556179389e-08,0.0,1.0960939889059773e-07
1992,6.06093877308922e-08,5.509944167592096e-10,1.2287176176517534e-07
1993,6.14852027069901e-08,5.539207426075166e-10,1.3294098022420542e-07
1994,6.910153871331204e-08,0.0,1.4558797534203194e-07
1995,5.042879180905402e-08,0.0,1.2254739389927494e-07
1996,6.779377059729086e-08,0.0,1.5640609452027832e-07
1997,5.945669201423698e-08,0.0,1.34257043704622e-07
1998,6.436974331336387e-08,0.0,1.6926859114363424e-07
1999,6.763897886230552e-08,4.570201161957499e-10,1.3344987381813667e-07
2000,5.522539225921719e-08,0.0,1.4446963136904856e-07
2001,6.265133123406486e-08,4.3812117822561447e-10,1.3494131834157486e-07
2002,7.579512839583913e-08,0.0,1.3056039749326231e-07
2003,6.167046251448483e-08,0.0,1.2500768820089547e-07
2004,7.444096894460017e-08,1.3214374039449694e-09,1.2289367889994907e-07
2005,6.440362199100491e-08,0.0,1.3331098958069276e-07
2006,7.165128579345037e-08,0.0,1.1365375907068653e-07
2007,6.670780550166455e-08,3.994479469415779e-10,1.2063328327927003e-07
2008,5.236650935103171e-08,0.0,1.1239640973492726e-07
2009,9.011883861376191e-08,0.0,1.2826437312263295e-07
2010,8.927968764282923e-08,0.0,1.218738600039515e-07
2011,9.368731213044157e-08,0.0,1.1051278991924818e-07
2012,9.361694708331925e-08,0.0,9.497864816854218e-08
2013,9.98506735072624e-08,0.0,1.1156500234754674e-07
2014,1.1043770342666903e-07,0.0,1.1520168108347661e-07
2015,1.1082877193757668e-07,0.0,1.0883385359594655e-07
2016,1.2096626278434996e-07,0.0,1.2573033991714055e-07
2017,8.930420136721295e-08,2.515611330355938e-10,8.100268478195005e-08
2018,1.2055448905812227e-07,0.0,9.680500129283232e-08
2019,1.0101911840365574e-07,0.0,8.851927768560586e-08
