year,petits_ADJ êtres_NOUN,petits_ADJ etres_NOUN,petits_ADJ mètres_NOUN
1878,7.114046525202866e-07,6.039088673581716e-10,4.22736201599605e-09
1879,7.068489367156872e-07,6.720257794690099e-09,0.0
1880,6.533367695737979e-07,0.0,0.0
1881,5.717456019738165e-07,6.2752569807145164e-09,6.972507571312292e-10
1882,6.142920483398484e-07,3.9932310791357395e-09,0.0
1883,6.81224719301099e-07,1.8958017378167824e-09,0.0
1884,5.287959083943861e-07,6.601696966868076e-10,0.0
1885,5.465898880174791e-07,0.0,0.0
1886,5.69195492516883e-07,6.453463874400711e-10,0.0
1887,6.587684993064613e-07,6.528924623161458e-10,0.0
1888,6.283549396357557e-07,1.268122939990235e-09,6.340614699951175e-10
1889,5.306570756147266e-07,0.0,0.0
1890,5.505684725903848e-07,6.554386478008212e-10,0.0
1891,4.844407044402033e-07,6.374220040683554e-10,6.374220040683554e-10
1892,4.011847920537548e-07,0.0,6.268512375839919e-10
1893,5.04990168792574e-07,1.2316833108982905e-09,1.847525021858587e-09
1894,4.826978852179309e-07,1.8904617871129403e-09,0.0
1895,4.881096629105741e-07,0.0,7.22233739480771e-09
1896,5.224767392064678e-07,2.358811590497112e-09,1.179405795248556e-09
1897,4.585623685215978e-07,1.1653427112179315e-09,5.826713334045053e-09
1898,4.4248335484553536e-07,1.13167097914868e-09,0.0
1899,4.831103410651849e-07,1.1055156790007459e-09,5.527578395003729e-10
1900,4.381248857043829e-07,0.0,0.0
1901,4.811903977497423e-07,5.029864968975062e-09,0.0
1902,4.262126367393648e-07,9.820567692386817e-10,9.820567692386817e-10
1903,4.2013712686639337e-07,1.0800440541913758e-09,5.400220270956879e-10
1904,4.068591294981161e-07,1.6123875568041512e-09,0.0
1905,4.4434136725612916e-07,0.0,5.160759042333041e-10
1906,5.370528697312693e-07,1.0288369045596824e-09,2.572092316910357e-09
1907,3.641133048404299e-07,5.142843373384665e-10,0.0
1908,4.282731254079408e-07,4.911389073214423e-10,1.4734167219643268e-09
1909,3.5591364166975836e-07,5.500983557560346e-10,1.1001967115120692e-09
1910,4.344794604094204e-07,5.344150677544235e-10,2.137660271017694e-09
1911,4.378667881610454e-07,5.320374141248863e-10,5.320374141248863e-10
1912,3.927903549083567e-07,0.0,0.0
1913,3.93481826677089e-07,1.060597942803554e-09,5.30298971401777e-10
1914,3.629635045854229e-07,1.3393487430235496e-09,0.0
1915,3.180805663305364e-07,3.5342285764627945e-09,0.0
1916,3.6807998071708425e-07,0.0,0.0
1917,3.662785843516758e-07,0.0,0.0
1918,3.526317584601202e-07,0.0,0.0
1919,2.983342994866689e-07,0.0,0.0
1920,3.4832265782824834e-07,7.572231730534895e-10,7.572231730534895e-10
1921,3.119971836440527e-07,7.572747429129834e-10,0.0
1922,4.0652423649589764e-07,1.4755870969551665e-09,0.0
1923,3.301559843293944e-07,0.0,0.0
1924,3.3904973406606587e-07,0.0,2.578324886925998e-09
1925,2.83752996210751e-07,1.0998177923937646e-09,6.598906754362588e-09
1926,2.7753884523917804e-07,2.229227691330493e-09,0.0
1927,3.210976728951209e-07,0.0,1.1149224876660924e-09
1928,2.9250665534164e-07,2.2852082448565625e-09,1.1426041224282812e-09
1929,2.506591556539206e-07,0.0,0.0
1930,2.7309368988426286e-07,1.0503603542488804e-09,1.0503603542488804e-09
1931,2.6346373260821565e-07,0.0,1.1405356659111021e-09
1932,2.2576645619665214e-07,0.0,0.0
1933,1.8467765983132267e-07,0.0,0.0
1934,2.564058263487823e-07,0.0,3.5944740517379614e-09
1935,2.417593520931405e-07,0.0,1.196828414151696e-09
1936,2.1218249912635656e-07,0.0,1.2124714565686645e-09
1937,1.44797851930889e-07,0.0,0.0
1938,2.1133300265319122e-07,0.0,2.5930428915188486e-09
1939,1.8964622938710818e-07,0.0,0.0
1940,1.9779106708028849e-07,0.0,0.0
1941,2.538292278586596e-07,2.9515025978810172e-09,2.9515025978810172e-09
1942,2.2453167503044824e-07,0.0,0.0
1943,1.683876433844489e-07,0.0,0.0
1944,2.1849666609341512e-07,0.0,3.2131861615880553e-09
1945,2.5052796104318986e-07,0.0,0.0
1946,1.6287691551042371e-07,0.0,1.3921104269343232e-09
1947,2.0384689491947938e-07,0.0,0.0
1948,2.413559059277759e-07,0.0,0.0
1949,1.6394403701269766e-07,0.0,0.0
1950,1.5314920176479063e-07,0.0,1.0635361480382244e-09
1951,1.3433366063964058e-07,2.1322803522849654e-09,1.0661401761424827e-09
1952,1.3286452826832829e-07,0.0,0.0
1953,1.1420257095551278e-07,0.0,0.0
1954,1.3290649292230228e-07,0.0,9.772536113672459e-10
1955,1.5110828144315747e-07,0.0,0.0
1956,1.909930062993226e-07,8.72114158667614e-10,0.0
1957,8.923387895265478e-08,8.835037701437898e-10,0.0
1958,9.926692001727133e-08,1.6544486891589827e-09,4.1361216673863055e-09
1959,1.2013659045351233e-07,3.100299128533379e-09,6.975672928177801e-09
1960,1.363404180665384e-07,0.0,4.844583401109048e-09
1961,1.2645649860587582e-07,0.0,1.3896318540318475e-09
1962,1.8962450099024863e-07,1.9025869768540815e-09,6.341956404476434e-10
1963,1.2867445775555097e-07,0.0,6.466053248388448e-10
1964,1.2593814346928411e-07,0.0,0.0
1965,1.2749860900385102e-07,2.736021686988721e-09,3.830430195250756e-09
1966,1.706034993276262e-07,0.0,0.0
1967,1.291747935283638e-07,1.972134178185314e-09,9.860671168482327e-10
1968,1.6573324046476046e-07,8.982831700699023e-10,1.7965663401398047e-09
1969,1.185398801339943e-07,4.5417578031781147e-10,2.2708788183223305e-09
1970,1.0393118543561286e-07,0.0,1.3796175313274261e-09
1971,1.2948761707320955e-07,0.0,3.5968783507200897e-09
1972,9.952484703035225e-08,1.5390440033513642e-09,2.565073486948677e-09
1973,9.151918334282527e-08,0.0,2.205281512956958e-09
1974,1.0519818971488348e-07,0.0,0.0
1975,8.510105686809766e-08,0.0,2.8557400888473694e-09
1976,1.165559453397691e-07,5.713526873840635e-10,1.142705374768127e-09
1977,1.0695742957977927e-07,0.0,2.938390863960194e-09
1978,1.4138606729829917e-07,0.0,1.1881182704343018e-09
1979,1.7965558640753443e-07,5.851973350345929e-10,5.851973350345929e-10
1980,1.1711410508041808e-07,0.0,2.8425752862659692e-09
1981,1.3030631862420705e-07,2.5302198114474095e-09,3.795329828193417e-09
1982,1.1545954237135447e-07,0.0,3.7245013739806154e-09
1983,1.0357118185311265e-07,6.315316047889041e-10,1.136756910824488e-08
1984,1.014826480627562e-07,0.0,6.958810416790584e-09
1985,1.0346759893309354e-07,0.0,4.210890747202711e-09
1986,1.1269632693711173e-07,5.994485463567401e-10,1.7983456945813714e-09
1987,8.799576534102016e-08,6.110816852533674e-10,3.6664902225425067e-09
1988,9.834348446702279e-08,1.1993107618124554e-09,4.197587610832443e-09
1989,1.0592075483373264e-07,5.488122178931576e-10,4.939309850016116e-09
1990,1.0461410226980661e-07,0.0,1.6345953479657283e-09
1991,1.1664315735515629e-07,0.0,2.9307325455363298e-09
1992,1.1185186821194293e-07,5.509944167592096e-10,4.4079553340736766e-09
1993,1.5731349378711457e-07,5.539207426075166e-10,2.7696036575264316e-09
1994,1.3978555557514483e-07,0.0,1.5824779264761446e-09
1995,1.29596571696311e-07,0.0,2.7112254663563817e-09
1996,1.1316755177404048e-07,5.338092190498855e-10,4.270473752399084e-09
1997,1.1076205908011616e-07,0.0,5.753873377756236e-09
1998,1.0394521865464412e-07,0.0,8.10582001520288e-09
1999,1.2796563453321141e-07,0.0,2.285100553223174e-09
2000,1.0603275768517051e-07,0.0,1.7672125984802278e-09
2001,1.104065390222786e-07,0.0,3.943090742808408e-09
2002,1.3844659463302378e-07,0.0,9.200564754507923e-09
2003,1.4334214881728258e-07,0.0,2.083461403401543e-09
2004,1.1452457471250455e-07,0.0,3.0833537945085254e-09
2005,1.2160123219473462e-07,0.0,3.1526248278623825e-09
2006,1.3547857236062555e-07,1.2353669753828456e-09,7.000412693969338e-09
2007,1.7296096643804049e-07,0.0,9.586750948642475e-09
2008,1.5539654896201682e-07,0.0,8.940623352771127e-09
2009,1.5591989210861357e-07,0.0,1.192048149079028e-08
2010,2.087916470827622e-07,0.0,1.0864724231396394e-08
2011,1.9081619484495604e-07,0.0,1.7207874236646603e-08
2012,2.781274588414817e-07,0.0,2.2808492872172792e-08
2013,2.6050426527035597e-07,0.0,2.2312999448104165e-08
2014,2.888703818371141e-07,0.0,1.9272462736807938e-08
2015,3.442341665049753e-07,0.0,2.1944096317838557e-08
2016,4.229676449085673e-07,2.0713400439298368e-10,2.1334802369210593e-08
2017,3.053952184473019e-07,2.515611330355938e-10,2.2388940479345365e-08
2018,3.3197662219208723e-07,5.162933414126769e-10,3.123574643382199e-08
2019,3.6555655924530583e-07,0.0,2.2703790847344862e-08
