year,seuls_ADJ effets_NOUN,seuls_ADJ méfaits_NOUN
1880,3.786529134686134e-08,1.2835692508872398e-09
1881,4.322954794133693e-08,0.0
1882,4.858431168486277e-08,0.0
1883,1.7694148368718743e-08,6.319338941018771e-10
1884,3.6969503014461225e-08,3.300848483434038e-09
1885,5.4787903991382336e-08,1.933690763067375e-09
1886,6.324394519197085e-08,1.1616235084943582e-08
1887,2.546280519766242e-08,0.0
1888,3.043495055976564e-08,2.53624587998047e-09
1889,2.5687061366852504e-08,1.2530273485467092e-09
1890,5.046877760150892e-08,0.0
1891,5.736798058819659e-08,6.374220040683554e-10
1892,3.008885940403161e-08,6.268512375839919e-10
1893,3.510297474917934e-08,6.158416554491453e-10
1894,3.465846631911518e-08,6.301539290376468e-09
1895,3.370423939941247e-08,6.018614495673091e-10
1896,2.8305738197786923e-08,2.948514543632541e-09
1897,3.26295968022805e-08,2.330685422435863e-09
1898,4.9227686815811467e-08,1.13167097914868e-09
1899,3.205995469102163e-08,2.2110313580014918e-09
1900,3.218453059616877e-08,5.191053142894475e-10
1901,2.5708198236884527e-08,4.470991132876634e-09
1902,2.6024505217492333e-08,9.820567692386817e-10
1903,3.348136701220028e-08,2.1600881083827517e-09
1904,2.8485512615361586e-08,1.6123875568041512e-09
1905,3.4061010012464976e-08,5.160758931310738e-09
1906,2.9321851613417493e-08,5.144184522798412e-10
1907,2.262851062084792e-08,6.1714118260169926e-09
1908,3.1432890068572306e-08,0.0
1909,2.6954818821423032e-08,0.0
1910,4.5959694716657395e-08,6.412980813053082e-09
1911,2.3941684190731394e-08,1.0640748282497725e-09
1912,3.1777467768279166e-08,0.0
1913,3.553003224965323e-08,0.0
1914,4.2859159776753586e-08,3.3483718020477227e-09
1915,5.890380805340101e-08,0.0
1916,2.197492321442951e-08,3.2962386153911893e-09
1917,5.04455535121906e-08,1.0966424435210342e-09
1918,2.5270027848023346e-08,0.0
1919,3.6831394822911534e-08,9.207848372660976e-10
1920,2.6502810612782923e-08,1.514446346106979e-09
1921,2.877644078580488e-08,7.572747762196741e-09
1922,3.6151885041135756e-08,2.2133805899215986e-09
1923,4.777176698667063e-08,2.1231896241147297e-09
1924,2.707241186783449e-08,0.0
1925,6.818870446068104e-08,0.0
1926,3.232380052509143e-08,2.229227691330493e-09
1927,3.4562596340492746e-08,1.1149224876660924e-09
1928,4.227635130860108e-08,0.0
1929,4.567566591617833e-08,1.1140406375176326e-09
1930,2.2057568216382606e-08,0.0
1931,3.193499864551086e-08,4.5621426636444085e-09
1932,2.7398842306070037e-08,1.0959536611565568e-09
1933,3.9000251916831985e-08,1.1470662197865522e-09
1934,2.995395220750652e-08,1.1981580172459871e-09
1935,3.590485420090772e-08,0.0
1936,3.031178508194898e-08,1.2124714565686645e-09
1937,3.5255130370615007e-08,2.5182236296217297e-09
1938,3.8895642262559704e-08,1.2965214457594243e-09
1939,3.211750509990452e-08,0.0
1940,2.7893612752905028e-08,0.0
1941,4.427253941230447e-08,2.9515025978810172e-09
1942,3.3376331032286544e-08,6.068423541449874e-09
1943,2.322588166236983e-08,2.9032352077962287e-09
1944,3.213186161588055e-08,3.2131861615880553e-09
1945,4.357008265287732e-08,0.0
1946,3.062643116891195e-08,2.7842208538686464e-09
1947,4.649139739854036e-08,1.1920870957027319e-09
1948,2.2830963786191205e-08,4.348755133776194e-09
1949,4.515823803785679e-08,9.817008317369869e-10
1950,3.296961992305114e-08,0.0
1951,3.0918066329377325e-08,0.0
1952,4.74516177462192e-08,2.1089607837865287e-09
1953,4.201792691560513e-08,0.0
1954,5.374894840315392e-08,3.9090144454689835e-09
1955,5.9129330765017585e-08,4.6928039232341234e-09
1956,5.05826207586324e-08,0.0
1957,5.47772351922049e-08,0.0
1958,5.376958256420039e-08,8.272243445794913e-10
1959,4.4954337141689393e-08,0.0
1960,6.782416761552668e-08,1.3841666701708277e-09
1961,5.558527504945232e-08,0.0
1962,7.927445722089033e-08,3.170978146727066e-09
1963,6.272071573221183e-08,0.0
1964,4.319617374903828e-08,3.041984220075733e-09
1965,5.362602450986742e-08,0.0
1966,7.92087675449693e-08,1.1078149508847446e-09
1967,6.45873967641819e-08,0.0
1968,7.231179210975824e-08,8.982831700699023e-10
1969,6.767218962977495e-08,1.3625273131978588e-09
1970,6.668151542044143e-08,2.2993624781975086e-09
1971,5.857773288653334e-08,5.138397485282553e-10
1972,8.413440610866019e-08,5.130146862875051e-10
1973,7.332560869599547e-08,5.513203782392395e-10
1974,7.369499144260772e-08,2.812785782069227e-09
1975,7.025120396519924e-08,3.998036124386317e-09
1976,8.113207883297946e-08,0.0
1977,8.697637099430722e-08,1.7630346071939584e-09
1978,1.003959937406762e-07,0.0
1979,9.421677304999321e-08,1.7555920051037788e-09
1980,8.414023255909342e-08,2.8425752862659692e-09
1981,9.551579438493718e-08,1.2651099057237047e-09
1982,8.504277815291061e-08,1.8622506869903077e-09
1983,9.915046206288025e-08,1.2630632095778083e-09
1984,7.422730874395711e-08,2.8995041922996734e-09
1985,1.0045982179462953e-07,1.8046674155058895e-09
1986,8.572114040816814e-08,5.994485463567401e-10
1987,8.49403534175508e-08,1.2221633705067347e-09
1988,8.275244312017094e-08,5.996553809062277e-10
1989,1.0043263642955935e-07,2.7440609784434855e-09
1990,9.099247222366103e-08,1.6345953479657283e-09
1991,9.671417444678809e-08,1.1722930404189924e-09
1992,1.0634192193492709e-07,1.1019888335184191e-09
1993,8.696555653386895e-08,1.661762283333701e-09
1994,1.5191788804713724e-07,2.1099706426497278e-09
1995,9.380839571804245e-08,1.0844901643380922e-09
1996,9.234899778221006e-08,3.736664311304594e-09
1997,1.0692614438312376e-07,1.917957792585412e-09
1998,1.1729597559906324e-07,9.536258449571733e-10
1999,1.0968482655471234e-07,2.285100553223174e-09
2000,8.924423866574216e-08,8.836062992401139e-10
2001,8.630987480273689e-08,3.5049694258049158e-09
2002,8.28050872314634e-08,1.3143663935011318e-09
2003,8.750538427193533e-08,8.333845835650777e-10
2004,9.822684177152041e-08,8.809582507929292e-10
2005,9.36779898097484e-08,3.602999676388663e-09
2006,8.606389911847145e-08,4.529678854225949e-09
2007,8.787854710590182e-08,1.1983438685803094e-09
2008,8.727751321657706e-08,1.7029758714315335e-09
2009,8.010563590232778e-08,1.907277002999308e-09
2010,6.566072130453904e-08,4.723793023408973e-10
2011,5.621238940989315e-08,7.64794394481072e-10
2012,6.025527454767143e-08,6.808505426114664e-10
2013,6.10818418067538e-08,1.9523875849358774e-09
2014,5.348649523284621e-08,1.7323561474213989e-09
2015,4.233659112173882e-08,1.7732603163622684e-09
2016,4.722655333466719e-08,1.4499380585064614e-09
2017,4.9809102620201884e-08,7.54683426862357e-10
2018,4.4143082078562657e-08,7.744400121190154e-10
2019,4.489738358870454e-08,7.65296326310505e-10
