year,rares_ADJ auteurs_NOUN,rares_ADJ moteurs_NOUN
1800,0.0,0.0
1801,0.0,0.0
1802,0.0,0.0
1803,0.0,0.0
1804,0.0,0.0
1805,0.0,0.0
1806,0.0,0.0
1807,0.0,0.0
1808,0.0,0.0
1809,0.0,0.0
1810,0.0,0.0
1811,0.0,0.0
1812,0.0,0.0
1813,0.0,0.0
1814,0.0,0.0
1815,0.0,0.0
1816,0.0,0.0
1817,0.0,0.0
1818,0.0,0.0
1819,0.0,0.0
1820,0.0,0.0
1821,0.0,0.0
1822,0.0,0.0
1823,0.0,0.0
1824,0.0,0.0
1825,0.0,0.0
1826,9.688783109140786e-09,0.0
1827,0.0,0.0
1828,0.0,0.0
1829,0.0,0.0
1830,0.0,0.0
1831,0.0,0.0
1832,0.0,0.0
1833,3.4750886612755494e-09,0.0
1834,0.0,0.0
1835,3.025235173481633e-09,0.0
1836,6.720750067579218e-10,0.0
1837,1.3915781860163179e-09,0.0
1838,6.312161904276081e-10,0.0
1839,3.4957374772659477e-09,0.0
1840,0.0,0.0
1841,7.704658244733764e-09,0.0
1842,5.366612043644636e-09,0.0
1843,1.2995204023980023e-08,0.0
1844,1.097712254427563e-09,0.0
1845,6.138250796539069e-09,0.0
1846,1.9905304071698993e-08,0.0
1847,8.089835468183537e-09,0.0
1848,1.930853166243196e-08,0.0
1849,1.4245005175439474e-08,0.0
1850,6.788996032014438e-09,0.0
1851,1.2898877521649865e-08,0.0
1852,5.859490670445666e-09,0.0
1853,1.851298847554972e-08,0.0
1854,8.832629738719788e-09,0.0
1855,6.368324534378189e-09,0.0
1856,4.659470143053568e-09,0.0
1857,2.001418764052687e-08,0.0
1858,3.0830157982109085e-08,0.0
1859,2.9025388315062628e-08,0.0
1860,1.1900677776566226e-08,0.0
1861,2.169343282787395e-08,0.0
1862,2.2138133104476765e-08,0.0
1863,1.39849385405455e-08,0.0
1864,3.5001512799226475e-08,0.0
1865,1.3179164426446732e-08,0.0
1866,2.3354942868536455e-08,9.731225825149181e-10
1867,2.135237053835226e-08,4.367530337390235e-09
1868,4.3964877960434023e-08,0.0
1869,2.24641887314192e-08,1.953407657850903e-09
1870,3.096386436141074e-08,0.0
1871,2.549082545044712e-08,0.0
1872,1.9351485747165498e-08,0.0
1873,3.831042860724665e-08,0.0
1874,3.764003864148435e-08,0.0
1875,3.6045619822289154e-08,0.0
1876,4.53451107773617e-08,0.0
1877,3.3398006138440905e-08,0.0
1878,2.536417298415472e-08,0.0
1879,2.1382637882538802e-08,0.0
1880,5.262634061864446e-08,0.0
1881,5.647731171620762e-08,0.0
1882,4.991538915533056e-08,0.0
1883,4.044376922252013e-08,0.0
1884,5.2813575734944607e-08,0.0
1885,3.996294140051759e-08,0.0
1886,5.227305877042454e-08,0.0
1887,4.309090329002174e-08,0.0
1888,5.199304098368884e-08,0.0
1889,4.9494580878217675e-08,4.385595886446936e-09
1890,4.784702056781498e-08,0.0
1891,3.633305567518619e-08,3.824531802365527e-09
1892,3.949162774574688e-08,5.014809900671935e-09
1893,3.571881634911733e-08,0.0
1894,5.4823392048319874e-08,0.0
1895,7.282523739604585e-08,0.0
1896,5.307326134129653e-08,0.0
1897,9.147940005505006e-08,0.0
1898,4.130599151608294e-08,0.0
1899,6.080335879232734e-08,1.1055156790007459e-09
1900,6.644548022904928e-08,5.191053142894475e-10
1901,5.9240633731860726e-08,0.0
1902,5.450415230257022e-08,3.437198747846537e-09
1903,6.912281946824805e-08,5.400220270956879e-10
1904,5.8045952044949445e-08,2.6873125946735854e-09
1905,8.773290716135307e-08,0.0
1906,7.304741700409068e-08,5.144184522798412e-10
1907,8.02283537382209e-08,2.057137349353866e-09
1908,8.251133465364546e-08,4.911389073214423e-10
1909,6.986249445617432e-08,0.0
1910,7.000837598525322e-08,5.344150677544235e-10
1911,7.501727594672047e-08,2.128149656499545e-09
1912,8.699733200501214e-08,5.209421227725386e-10
1913,6.469647217954844e-08,3.71209285532359e-09
1914,7.902157506123331e-08,0.0
1915,8.128725426104211e-08,1.1780761921542648e-09
1916,6.922100936890274e-08,0.0
1917,4.934890895924582e-08,1.0966424435210342e-09
1918,5.168869421368072e-08,0.0
1919,5.248473655683483e-08,0.0
1920,7.875121355027659e-08,3.786115865267448e-09
1921,8.254294669995943e-08,0.0
1922,6.56636274243283e-08,0.0
1923,8.280439800500972e-08,0.0
1924,8.637388049237416e-08,0.0
1925,7.6987248576188e-08,2.1996355847875293e-09
1926,9.251294841305935e-08,2.229227691330493e-09
1927,9.811317625008087e-08,0.0
1928,1.1083260176292242e-07,1.1426041224282812e-09
1929,8.132496986945625e-08,1.1140406375176326e-09
1930,1.0188495735974357e-07,0.0
1931,8.782124893969012e-08,0.0
1932,7.452484851455665e-08,0.0
1933,9.405943046658649e-08,1.1470662197865522e-09
1934,7.188948103475923e-08,0.0
1935,9.215578700150218e-08,0.0
1936,8.244806082302603e-08,3.6374143697059935e-09
1937,7.051026074123001e-08,0.0
1938,1.0372171743711078e-07,0.0
1939,8.870549095263414e-08,0.0
1940,9.889553354014424e-08,0.0
1941,7.67390702094417e-08,0.0
1942,1.1226583751522412e-07,0.0
1943,6.387117679196308e-08,0.0
1944,1.285274464635222e-07,0.0
1945,7.62476446425353e-08,0.0
1946,7.517396483081029e-08,0.0
1947,8.702235732016561e-08,1.1920870957027319e-09
1948,7.284165093324191e-08,1.0871887834440486e-09
1949,5.792034940554913e-08,0.0
1950,5.530387880980925e-08,0.0
1951,8.209279656057333e-08,0.0
1952,1.0439355691005403e-07,1.0544803918932644e-09
1953,7.002987700843732e-08,3.232148326759443e-09
1954,8.795282724349818e-08,0.0
1955,6.945349895204345e-08,0.0
1956,7.849027383599605e-08,0.0
1957,9.453490434907508e-08,0.0
1958,9.678525003664618e-08,0.0
1959,8.138285068071127e-08,0.0
1960,8.858666689093297e-08,2.7683333403416555e-09
1961,1.0908610192927881e-07,0.0
1962,7.54692806026469e-08,6.341956404476434e-10
1963,7.112658551022832e-08,0.0
1964,7.787479461285329e-08,0.0
1965,8.37222629002099e-08,0.0
1966,9.194864247774603e-08,0.0
1967,8.923907302005318e-08,0.0
1968,7.904891674570536e-08,1.3474247273492779e-09
1969,8.175164367685284e-08,4.5417578031781147e-10
1970,7.863819462272659e-08,0.0
1971,7.450676520193156e-08,0.0
1972,6.976999600283307e-08,5.130146862875051e-10
1973,8.049277511190667e-08,0.0
1974,8.38210212350532e-08,0.0
1975,9.652401189441662e-08,1.1422960355389478e-09
1976,1.1998406534985406e-07,0.0
1977,9.637922460115078e-08,0.0
1978,9.326728189762434e-08,5.940591352171509e-10
1979,9.246117826933187e-08,1.1703946700691858e-09
1980,1.1029192137357313e-07,0.0
1981,8.79251373930856e-08,0.0
1982,1.0738978772906194e-07,6.207502289967692e-10
1983,1.25674787909702e-07,1.2630632095778083e-09
1984,1.17719871184363e-07,5.799008495621649e-10
1985,1.2512360569871817e-07,1.2031116103372597e-09
1986,1.258841990647852e-07,0.0
1987,9.288441304988737e-08,0.0
1988,1.27726593746047e-07,5.996553809062277e-10
1989,9.165164271962567e-08,0.0
1990,1.3076761717911722e-07,1.089730194969718e-09
1991,1.0843710640529025e-07,0.0
1992,1.377486000819772e-07,0.0
1993,1.118919925602313e-07,0.0
1994,1.1921333964437508e-07,2.1099706426497278e-09
1995,1.1766718444050639e-07,5.422450821690461e-10
1996,1.4252705682338274e-07,5.338092190498855e-10
1997,1.4864173181194928e-07,1.438468344439059e-09
1998,1.430438771876652e-07,1.43043876743576e-09
1999,1.293366977961341e-07,1.3710603763428253e-09
2000,1.603745403144785e-07,1.3254094488601709e-09
2001,1.1478774553097537e-07,0.0
2002,1.5816209497643285e-07,8.76244299341522e-10
2003,1.1834060842375038e-07,8.333845835650777e-10
2004,1.4183427765601664e-07,0.0
2005,1.2205161681322352e-07,9.007499190971657e-10
2006,1.6553917703276966e-07,1.6471559671771274e-09
2007,1.3381506391851872e-07,3.994479469415779e-10
2008,9.962408853425586e-08,1.2772318758180745e-09
2009,1.1014524403663017e-07,4.76819250749827e-10
2010,1.0061679489581365e-07,4.723793023408973e-10
2011,6.921388973069043e-08,2.2943831279320648e-09
2012,5.855314810787604e-08,3.4042526575461807e-09
2013,5.745597420059312e-08,1.1156500168141292e-09
2014,5.7817384657710136e-08,1.2992671383216248e-09
2015,5.873924635579897e-08,1.10828768384863e-09
2016,5.634045052715919e-08,6.214020409345267e-10
2017,6.263871910050511e-08,2.515611330355938e-10
2018,5.137118819220632e-08,1.8070267504555204e-09
2019,5.408093883829679e-08,7.65296326310505e-10
