year,mes_DET égaux_NOUN,mes_DET egaux_NOUN,mes_DET mégots_NOUN
1846,5.034871009002018e-08,0.0,0.0
1847,6.579733025091627e-08,0.0,0.0
1848,5.309846429213394e-08,0.0,0.0
1849,7.373885324568619e-08,0.0,0.0
1850,5.838536765168101e-08,0.0,0.0
1851,4.1921353499674296e-08,0.0,0.0
1852,5.0131198747749295e-08,6.510545436100301e-10,0.0
1853,5.852493245583901e-08,0.0,0.0
1854,5.6113176327698966e-08,0.0,0.0
1855,5.625353338700734e-08,0.0,0.0
1856,4.555926480520611e-08,0.0,0.0
1857,7.56633937726292e-08,0.0,0.0
1858,4.0128142586581816e-08,0.0,0.0
1859,4.83756465996521e-08,0.0,0.0
1860,3.61597543019343e-08,0.0,0.0
1861,3.301174444914068e-08,0.0,0.0
1862,6.415540809712184e-08,4.517986262886353e-10,0.0
1863,3.2465035104678464e-08,0.0,4.994620828036034e-10
1864,3.5001512799226475e-08,9.589455896019672e-10,0.0
1865,4.6127073716206723e-08,4.706844358715045e-10,0.0
1866,4.962925004292629e-08,0.0,0.0
1867,3.396968040192405e-08,0.0,0.0
1868,3.6061081232219294e-08,0.0,0.0
1869,4.3463320054115684e-08,0.0,0.0
1870,4.4152177025580386e-08,0.0,0.0
1871,6.054071377548098e-08,1.0621177271019633e-09,0.0
1872,3.688877114882416e-08,0.0,0.0
1873,2.6338419445437466e-08,0.0,0.0
1874,2.5093358502203955e-08,0.0,0.0
1875,3.032409523484603e-08,5.721527140956084e-10,0.0
1876,2.8416270225761764e-08,0.0,0.0
1877,4.9478529717816855e-08,0.0,0.0
1878,4.227361927178208e-08,0.0,0.0
1879,3.9099681714560575e-08,0.0,0.0
1880,6.738738278500023e-08,0.0,0.0
1881,2.9284532132578533e-08,0.0,0.0
1882,4.791877472598571e-08,0.0,0.0
1883,1.7694148368718743e-08,0.0,0.0
1884,4.4891539374702916e-08,0.0,0.0
1885,2.127059772760731e-08,0.0,0.0
1886,2.452316216761119e-08,0.0,0.0
1887,1.7628096316002484e-08,1.3057849246322917e-09,0.0
1888,1.2047167707862627e-08,6.340614699951175e-10,0.0
1889,4.8241552974559454e-08,0.0,0.0
1890,1.7041404731799048e-08,0.0,0.0
1891,8.92390783491237e-09,6.374220040683554e-10,0.0
1892,1.3790726782758611e-08,0.0,0.0
1893,1.23168328869383e-08,0.0,0.0
1894,1.1972924873759894e-08,0.0,0.0
1895,3.069493459406658e-08,0.0,0.0
1896,2.181900704556483e-08,0.0,0.0
1897,1.3984112534615178e-08,0.0,0.0
1898,1.3580051749784161e-08,0.0,0.0
1899,2.819064981451902e-08,0.0,0.0
1900,1.1939421895590385e-08,0.0,0.0
1901,2.0678333711998675e-08,0.0,0.0
1902,1.276673788908056e-08,0.0,0.0
1903,7.020286574288548e-09,0.0,0.0
1904,1.6123875568041512e-08,0.0,0.0
1905,1.5482276793932215e-08,0.0,0.0
1906,2.2634411678268407e-08,0.0,0.0
1907,1.4399961223432456e-08,0.0,0.0
1908,1.817213934884876e-08,0.0,0.0
1909,2.7504917454734823e-08,0.0,0.0
1910,1.8170112525695004e-08,0.0,0.0
1911,2.3941684190731394e-08,0.0,0.0
1912,2.1879568379290504e-08,0.0,0.0
1913,1.7499866444836698e-08,0.0,0.0
1914,2.0759905794420774e-08,0.0,0.0
1915,8.246533234057551e-09,0.0,0.0
1916,8.789969641043172e-09,0.0,0.0
1917,7.676496771580332e-09,0.0,0.0
1918,2.412139110674616e-08,0.0,0.0
1919,1.1049418269237776e-08,0.0,0.0
1920,2.8017257847068322e-08,0.0,0.0
1921,9.844571380313027e-09,0.0,0.0
1922,2.0658220023506146e-08,0.0,0.0
1923,3.503262746562541e-08,1.0615948120573648e-09,0.0
1924,4.383152329978657e-08,0.0,1.289162443462999e-09
1925,2.969508017258704e-08,0.0,0.0
1926,1.3375366592072169e-08,0.0,0.0
1927,2.5643217327342427e-08,0.0,0.0
1928,6.8556245125250825e-09,0.0,0.0
1929,2.2280811862174232e-08,0.0,0.0
1930,1.8906487042613662e-08,0.0,0.0
1931,1.1405356659111021e-08,0.0,0.0
1932,1.0959536389520963e-08,0.0,0.0
1933,9.176529758292418e-09,0.0,0.0
1934,1.1981580172459871e-09,0.0,0.0
1935,1.555876849579363e-08,0.0,0.0
1936,1.576212937948185e-08,0.0,0.0
1937,1.6368453259474336e-08,0.0,0.0
1938,1.2965214679638848e-08,3.8895642262559704e-09,0.0
1939,1.070583532936098e-08,0.0,0.0
1940,7.607348528892999e-09,0.0,0.0
1941,1.4757512545315876e-08,0.0,0.0
1942,2.4273694165799498e-08,0.0,0.0
1943,1.4516175816936538e-08,0.0,0.0
1944,9.639558484764166e-09,0.0,0.0
1945,1.742803235060819e-08,0.0,8.714016175304096e-09
1946,1.8097434661967782e-08,0.0,2.7842208538686464e-09
1947,1.3112957830685446e-08,0.0,8.344609447874518e-09
1948,1.9569398546082084e-08,0.0,1.0871887834440486e-09
1949,1.9634017078828947e-08,0.0,0.0
1950,2.8715476219076663e-08,5.317680518146517e-09,0.0
1951,1.1727541604500402e-08,0.0,1.0661401761424827e-09
1952,1.5817205323287453e-08,0.0,2.1089607837865287e-09
1953,2.5857186614075545e-08,1.0773827385790469e-09,1.0773827385790469e-09
1954,1.4658803948464083e-08,0.0,0.0
1955,1.5016972554349195e-08,0.0,0.0
1956,1.5698054411927842e-08,0.0,8.72114158667614e-10
1957,1.5903067307476704e-08,0.0,8.835037701437898e-10
1958,1.9853384713997002e-08,0.0,0.0
1959,8.525822714489095e-09,0.0,7.750747821333448e-10
1960,2.07624992754063e-08,0.0,0.0
1961,1.250668635321972e-08,0.0,6.948159270159238e-10
1962,2.219684702708946e-08,0.0,6.341956404476434e-10
1963,1.8751554975438012e-08,0.0,1.2932106496776896e-09
1964,3.467862086381501e-08,0.0,3.041984220075733e-09
1965,2.5718604135249734e-08,2.188817349590977e-09,2.188817349590977e-09
1966,2.99110034518435e-08,5.539074754423723e-10,0.0
1967,1.1832804958089582e-08,0.0,0.0
1968,2.0660513300185812e-08,0.0,8.982831700699023e-10
1969,1.4533624970169967e-08,0.0,9.083515606356229e-10
1970,1.4256047897731605e-08,0.0,0.0
1971,2.003974941544584e-08,5.138397485282553e-10,0.0
1972,2.1033601527165047e-08,0.0,5.130146862875051e-10
1973,1.3783009400469837e-08,0.0,0.0
1974,9.00091468025721e-09,0.0,1.1251143350321513e-09
1975,1.313640396460869e-08,0.0,1.1422960355389478e-09
1976,1.428381679602353e-08,5.713526873840635e-10,2.285410749536254e-09
1977,1.704266772151186e-08,0.0,0.0
1978,1.7821774278559133e-08,0.0,0.0
1979,1.8141117053005473e-08,0.0,5.851973350345929e-10
1980,8.527726080842513e-09,5.685150683554241e-10,5.685150683554241e-10
1981,9.488323904349727e-09,0.0,6.325549528618524e-10
1982,1.2415004135846175e-08,0.0,1.2415004579935385e-09
1983,9.47297440490047e-09,0.0,0.0
1984,1.3917620833581168e-08,0.0,1.739702604197646e-09
1985,1.2031115659283387e-08,0.0,1.2031116103372597e-09
1986,1.019062523255343e-08,0.0,2.997242676272549e-09
1987,6.721898593298192e-09,0.0,1.8332451112712533e-09
1988,7.795519785247507e-09,0.0,5.996553809062277e-10
1989,1.7561990972581043e-08,0.0,0.0
1990,1.1442167213715493e-08,0.0,0.0
1991,3.5168792322792797e-09,0.0,0.0
1992,3.856960972825618e-09,0.0,1.1019888335184191e-09
1993,2.2710750613441633e-08,0.0,2.2156829704300662e-09
1994,2.0572214154412904e-08,2.1099706426497278e-09,1.5824779264761446e-09
1995,1.4640617607142303e-08,0.0,5.422450821690461e-10
1996,8.540947504798169e-09,0.0,1.067618438099771e-09
1997,1.3425704992187093e-08,0.0,9.58978896292706e-10
1998,1.144351013948608e-08,0.0,3.337690568372409e-09
1999,1.2339542720951613e-08,0.0,0.0
2000,7.068850393920911e-09,0.0,8.836062992401139e-10
2001,1.5334240544007116e-08,0.0,1.7524847129024579e-09
2002,1.2267419968736704e-08,0.0,0.0
2003,1.0000615446870142e-08,0.0,4.1669229178253886e-10
2004,1.2333415178034102e-08,0.0,5.285749615779878e-09
2005,1.1259373877692269e-08,0.0,4.053374524914943e-09
2006,1.0294725072412803e-08,0.0,1.2765458912156191e-08
2007,1.1983438241713884e-08,0.0,1.997239706952314e-09
2008,1.1069342775726909e-08,0.0,3.8316958494988285e-09
2009,1.5735034608610476e-08,0.0,0.0
2010,7.085689368580006e-09,0.0,4.2514138876015295e-09
2011,1.0707121411712706e-08,3.82397197240536e-10,1.911985902935953e-09
2012,1.2936160587173617e-08,0.0,4.085103366691101e-09
2013,2.2870825233667347e-08,0.0,3.0680376017500066e-09
2014,1.5807749775831326e-08,0.0,4.7639794331644225e-09
2015,2.0392493027543424e-08,0.0,4.211493376260478e-09
2016,3.0034431830472386e-08,0.0,2.4856081637381067e-09
2017,2.0628013075452145e-08,0.0,4.528100561174142e-09
2018,1.987729447705533e-08,0.0,5.162933192082164e-09
2019,1.581612352197226e-08,0.0,5.612172948588068e-09
