year,grands_ADJ êtres_NOUN,grands_ADJ mètres_NOUN,grands_ADJ etres_NOUN
1800,1.5720821977538435e-08,0.0,0.0
1801,4.7623651688866175e-09,0.0,0.0
1802,4.475680270843441e-09,2.2378401354217203e-09,0.0
1803,4.4857802805609026e-08,0.0,0.0
1804,2.7190360185613827e-08,0.0,0.0
1805,5.1171799242411e-08,0.0,0.0
1806,1.4408345627714425e-08,2.881669125542885e-09,0.0
1807,0.0,0.0,0.0
1808,4.078933102391602e-08,0.0,0.0
1809,0.0,2.259030518203531e-09,0.0
1810,0.0,2.3401267590372754e-09,0.0
1811,2.2563691359778204e-08,2.5070767684098882e-09,0.0
1812,2.400487453257938e-08,0.0,0.0
1813,0.0,0.0,0.0
1814,0.0,0.0,0.0
1815,0.0,2.697223555614414e-09,0.0
1816,0.0,0.0,4.6352077731626196e-09
1817,2.1796227045456362e-08,1.556873407970727e-09,0.0
1818,5.9605886892910576e-09,0.0,3.5763532135746345e-09
1819,1.1386155129855524e-08,0.0,0.0
1820,2.3732962262101864e-09,1.1866481131050932e-09,0.0
1821,1.2819934891439289e-08,0.0,0.0
1822,4.110502516141423e-08,1.0025615893027862e-09,3.0076847679083585e-09
1823,9.882686891060644e-10,9.882686891060644e-10,0.0
1824,2.5263338088166165e-09,8.421112696055388e-10,0.0
1825,1.584979791857677e-08,0.0,1.7610886082763955e-09
1826,1.4973573381205085e-08,0.0,8.807984341885344e-10
1827,5.530363889061363e-09,9.217273055917019e-10,9.217273055917019e-10
1828,2.7516904310687096e-09,9.172301251858528e-10,0.0
1829,1.0287811491593857e-08,0.0,1.714635211591542e-09
1830,2.7135772739939057e-08,0.0,0.0
1831,3.1182412207897414e-09,0.0,0.0
1832,2.705993873419743e-09,0.0,0.0
1833,1.853380560135065e-08,0.0,0.0
1834,2.8003592777992026e-09,9.334530925997342e-10,0.0
1835,3.025235173481633e-09,0.0,0.0
1836,1.6129800384234727e-08,0.0,0.0
1837,4.87052354003481e-09,0.0,0.0
1838,7.574594507175902e-09,2.5248647617104325e-09,6.312161904276081e-10
1839,1.8177836125232716e-08,0.0,6.9914751765765e-10
1840,1.0828470564661075e-08,0.0,0.0
1841,1.6693427085101575e-08,0.0,0.0
1842,2.884553929050071e-08,1.341653010911159e-09,6.708265054555795e-10
1843,2.8353174030826267e-08,1.1813822142769936e-09,0.0
1844,1.5916826967554698e-08,0.0,0.0
1845,5.580227835366713e-09,5.580227946389016e-10,0.0
1846,8.781752214304106e-09,0.0,0.0
1847,2.6426796750911308e-08,5.393223645455691e-10,0.0
1848,3.700802153616678e-08,0.0,0.0
1849,1.0893239199560867e-08,0.0,0.0
1850,2.2403686017469226e-08,2.1045888587423178e-08,0.0
1851,0.0,1.9348316282474798e-09,0.0
1852,1.0416872697760482e-08,6.510545436100301e-10,0.0
1853,2.09017620989016e-08,0.0,0.0
1854,1.9223959313308114e-08,5.195664454227256e-10,0.0
1855,1.1675261646360013e-08,0.0,5.306937111981824e-10
1856,3.6240324075009767e-09,1.5531567143511893e-09,0.0
1857,1.2203773103180993e-08,9.763018171682347e-10,0.0
1858,9.787352261980686e-09,0.0,0.0
1859,1.476730293603623e-08,2.036869339860914e-09,0.0
1860,2.2885920047954755e-08,4.577183909670879e-10,1.373155145145688e-09
1861,1.131831339762357e-08,9.431927461278633e-10,0.0
1862,1.355395884417021e-08,0.0,0.0
1863,1.9978482868054925e-08,0.0,0.0
1864,3.2604148714199255e-08,0.0,0.0
1865,1.97687466396701e-08,0.0,0.0
1866,1.4110277390955162e-08,0.0,0.0
1867,5.82337378318698e-09,9.7056229719783e-10,9.7056229719783e-10
1868,3.359114231216154e-08,2.9639244392143382e-09,0.0
1869,2.490594752657671e-08,0.0,0.0
1870,3.325748254567884e-08,0.0,0.0
1871,1.0621176826930423e-08,0.0,0.0
1872,1.3908880269752899e-08,6.047339295989218e-10,0.0
1873,1.1972008939764578e-09,0.0,0.0
1874,4.182226565063729e-09,1.1949218281515073e-09,0.0
1875,9.7265964171811e-09,5.721527140956084e-10,0.0
1876,1.5115036333668286e-08,0.0,0.0
1877,9.89570592135891e-09,1.8554447978047506e-09,0.0
1878,3.6234530931267273e-09,1.2078177347163432e-09,0.0
1879,1.4051448338214811e-08,0.0,0.0
1880,1.2193908105473383e-08,0.0,0.0
1881,2.3009274485730202e-08,6.972507571312292e-10,0.0
1882,2.3293848627758962e-08,1.3310770263785798e-09,2.6621540527571597e-09
1883,4.044376833434171e-08,6.319338941018771e-10,0.0
1884,2.3766109080725073e-08,0.0,0.0
1885,9.66845359329227e-09,0.0,0.0
1886,1.806969840423278e-08,1.2906927748801422e-09,0.0
1887,1.697520346510828e-08,0.0,0.0
1888,1.5217475057838215e-08,1.9021844099853524e-09,1.268122939990235e-09
1889,1.4409814674820609e-08,6.265136742733546e-10,0.0
1890,1.1142456735058204e-08,6.554386478008212e-10,0.0
1891,1.0836173736095134e-08,6.374220040683554e-10,6.374220040683554e-10
1892,7.522214851007902e-09,0.0,0.0
1893,1.2932674597898597e-08,0.0,3.0792083327568776e-09
1894,2.142523314319078e-08,0.0,0.0
1895,4.213029924926559e-09,1.8055843487019274e-09,0.0
1896,2.6536631059226323e-08,0.0,0.0
1897,2.330685333618021e-08,0.0,5.826713556089658e-10
1898,1.867257148902013e-08,0.0,1.13167097914868e-09
1899,2.3768587098516036e-08,0.0,0.0
1900,1.661136961317311e-08,1.038210628578895e-09,5.191053142894475e-10
1901,2.7384821577047802e-08,0.0,1.1177477832191585e-09
1902,1.0802624406114347e-08,4.910283846193408e-10,4.910283846193408e-10
1903,2.1600880639738307e-08,5.400220270956879e-10,6.48026410310365e-09
1904,1.1824175416563776e-08,1.6123875568041512e-09,3.7622376325430196e-09
1905,8.77329037196617e-09,0.0,1.0321518084666081e-09
1906,1.594697213169738e-08,1.0288369045596824e-09,1.0288369045596824e-09
1907,1.0799971028596644e-08,1.5428529565042481e-09,2.057137349353866e-09
1908,1.0313917053750288e-08,1.4734167219643268e-09,1.964555629285769e-09
1909,1.8153244907281874e-08,0.0,2.200393367512987e-09
1910,2.8858413103627356e-08,5.344150677544235e-10,1.6032452032632705e-09
1911,1.2768897827974968e-08,0.0,6.916486494645824e-09
1912,1.9795801164956828e-08,0.0,5.730363294986773e-09
1913,2.0681659052002033e-08,1.060597942803554e-09,1.8030164916638114e-08
1914,2.6786974693937537e-08,0.0,2.0090231145353243e-09
1915,1.8849219074468238e-08,0.0,2.3561523843085297e-09
1916,4.394984820521586e-09,0.0,0.0
1917,5.2638835179585897e-08,0.0,9.869781991689308e-09
1918,2.1824114959656526e-08,1.1486376294556067e-09,1.1486376294556067e-09
1919,1.56533418449456e-08,0.0,2.301962087614129e-08
1920,2.3473919252836595e-08,0.0,7.572231730534895e-10
1921,3.407736476335188e-08,0.0,3.786373770076068e-09
1922,2.508498064823783e-08,0.0,4.426761346376651e-09
1923,1.5923921736771263e-08,0.0,9.554353752605493e-09
1924,6.445812328337297e-09,1.289162443462999e-09,0.0
1925,7.698724768800957e-09,0.0,1.0998177923937646e-09
1926,2.0063049555041346e-08,0.0,4.458455382660986e-09
1927,2.229845030843336e-08,1.0034302277972529e-08,0.0
1928,1.599645738092903e-08,0.0,1.1426041224282812e-09
1929,2.2280812528308047e-08,1.1140406375176326e-09,2.2280812750352652e-09
1930,1.1553964007759987e-08,0.0,3.1510811737689437e-09
1931,1.596749932275543e-08,0.0,0.0
1932,1.6439305028370654e-08,1.0959536611565568e-09,2.1919073223131136e-09
1933,1.1470662641954732e-08,1.1470662197865522e-09,0.0
1934,9.585264137967897e-09,0.0,0.0
1935,1.6755597798123745e-08,0.0,1.196828414151696e-09
1936,8.487299751891442e-09,0.0,0.0
1937,5.0364472592434595e-09,0.0,1.2591118148108649e-09
1938,5.4453899167583586e-08,1.2965214457594243e-09,5.186085672015395e-09
1939,1.2235240376412548e-08,0.0,3.058810094103137e-09
1940,1.2678914806940611e-08,5.0715658339584024e-09,0.0
1941,1.4757513433494296e-08,0.0,5.9030051957620344e-09
1942,2.730790527039062e-08,0.0,0.0
1943,4.064529335323641e-08,0.0,0.0
1944,1.2852744646352221e-08,3.2131861615880553e-09,0.0
1945,1.9606536838523425e-08,0.0,2.178504043826024e-09
1946,2.3665876369705074e-08,0.0,0.0
1947,2.26496545963073e-08,0.0,0.0
1948,3.587722940956439e-08,0.0,1.3046265623373188e-08
1949,1.1780409536754632e-08,1.9634016634739737e-09,0.0
1950,2.6588403034821795e-08,0.0,1.0635361258337639e-08
1951,9.595261474260042e-09,1.0661401761424827e-09,7.462981344019681e-09
1952,1.2653764258629963e-08,1.0544803918932644e-09,1.0544803918932644e-09
1953,1.8315507332999914e-08,0.0,0.0
1954,2.443134050622575e-08,9.772536113672459e-10,0.0
1955,1.6894095011821264e-08,2.815682353940474e-09,2.815682353940474e-09
1956,1.3081712602058815e-08,0.0,0.0
1957,7.951533653738352e-09,0.0,8.835037701437898e-10
1958,1.3235589513271862e-08,0.0,0.0
1959,3.332821629786764e-08,0.0,6.200598257066758e-09
1960,1.038124963770315e-08,2.7683333403416555e-09,0.0
1961,1.6675582137359868e-08,0.0,9.032606884673555e-09
1962,1.9660065575521912e-08,6.341956404476434e-10,1.775747815457862e-08
1963,1.5518526907953856e-08,1.2932106496776896e-09,6.466053248388448e-10
1964,9.734349326606662e-09,1.8251904432275978e-09,6.083968329129164e-10
1965,1.7510538796727815e-08,5.472043373977442e-10,3.830430195250756e-09
1966,1.2185964237687585e-08,4.985167390003653e-09,0.0
1967,1.972134178185314e-08,0.0,2.4651677921205817e-09
1968,1.2126823101255013e-08,4.4914158503495116e-10,2.694849510209707e-09
1969,8.175163657142548e-09,2.7250546263957176e-09,1.3625273131978588e-09
1970,1.793502771296751e-08,0.0,9.197450023812337e-10
1971,1.644287195290417e-08,1.541519245584766e-09,3.083038491169532e-09
1972,1.898154378121575e-08,0.0,1.0260293725750103e-09
1973,1.653961112513258e-08,0.0,7.71848518432705e-09
1974,1.0688586016271984e-08,2.812785782069227e-09,1.6876715580593782e-09
1975,7.996072248772634e-09,0.0,1.1422960355389478e-09
1976,1.7140580066410394e-08,2.285410749536254e-09,5.713526873840635e-10
1977,1.469195431980097e-08,0.0,6.4644601893704134e-09
1978,1.3069301196821925e-08,3.5643548113029055e-09,0.0
1979,1.345953837272873e-08,5.851973350345929e-10,6.437170796402825e-09
1980,1.3075846627685905e-08,5.685150683554241e-10,1.7055452050662723e-09
1981,1.2651099112748199e-08,1.2651099057237047e-09,2.5302198114474095e-09
1982,1.0552753892945077e-08,0.0,1.2415004579935385e-09
1983,1.0104505676622466e-08,0.0,4.4207211225000265e-09
1984,5.799008384599347e-09,5.799008495621649e-10,0.0
1985,1.2632671464452017e-08,1.2031116103372597e-09,6.015558051686298e-10
1986,7.792831269171074e-09,1.7983456945813714e-09,0.0
1987,8.555143260480236e-09,6.110816852533674e-10,0.0
1988,1.3792074149421296e-08,0.0,2.3986214681137596e-09
1989,1.4269117998289005e-08,3.841685636274406e-09,3.2928733073589456e-09
1990,1.1442166825137434e-08,1.6345953479657283e-09,2.1794604454505873e-09
1991,4.689171995142516e-09,5.861465202094962e-10,1.1722930404189924e-09
1992,9.366905084906563e-09,4.4079553340736766e-09,3.305966445044106e-09
1993,9.970573366935298e-09,0.0,5.539207426075166e-10
1994,1.2659824244476425e-08,1.5824779264761446e-09,3.6924485691258724e-09
1995,1.4640617052030791e-08,0.0,2.168980273165033e-09
1996,1.2811421035152648e-08,2.135236876199542e-09,4.270473530354479e-09
1997,1.53436625627279e-08,1.917957792585412e-09,0.0
1998,8.105819682135973e-09,1.9072516899143466e-09,3.814503268806391e-09
1999,1.4624643718263997e-08,9.140402323914998e-10,4.570201161957499e-10
2000,1.3254094155534801e-08,4.4180314962005696e-10,2.2090156370779823e-09
2001,2.979224000831948e-08,1.3143635069212678e-09,4.3812117822561447e-10
2002,1.5772396722013582e-08,1.3143663935011318e-09,3.943099291525698e-09
2003,2.3334769228000596e-08,4.1669229178253886e-10,0.0
2004,2.334539361825705e-08,1.3214374039449694e-09,4.404791253964646e-10
2005,2.2068373239925165e-08,9.007499190971657e-10,1.3511248786457486e-09
2006,6.053298412522778e-08,0.0,4.1178899179428186e-10
