year,devras_VERB être_VERB,devras_VERB mettre_VERB
1958,2.4816730892496253e-09,0.0
1959,1.5501495642666896e-09,0.0
1960,3.460416619915918e-09,0.0
1961,6.94815938118154e-09,0.0
1962,6.341956404476434e-10,6.341956404476434e-10
1963,6.466053470433053e-09,1.2932106496776896e-09
1964,6.083968329129164e-10,0.0
1965,3.2832261354087677e-09,5.472043373977442e-10
1966,1.6617224263271169e-09,0.0
1967,3.451234853457663e-09,9.860671168482327e-10
1968,5.838840522187638e-09,0.0
1969,1.3625273131978588e-09,9.083515606356229e-10
1970,3.6789800095249348e-09,0.0
1971,2.569198631618974e-09,0.0
1972,2.565073486948677e-09,1.0260293725750103e-09
1973,3.3079223804577396e-09,5.513203782392395e-10
1974,3.937900228123681e-09,1.6876715580593782e-09
1975,2.8557400888473694e-09,2.2845920710778955e-09
1976,2.285410749536254e-09,0.0
1977,2.938390863960194e-09,0.0
1978,2.970295565063452e-09,0.0
1979,5.851973350345929e-10,1.1703946700691858e-09
1980,2.8425752862659692e-09,0.0
1981,4.427884725544118e-09,6.325549528618524e-10
1982,2.483000915987077e-09,3.1037510339615437e-09
1983,3.78918940668882e-09,6.315316047889041e-10
1984,4.639206796497319e-09,0.0
1985,6.617113967877231e-09,6.015558051686298e-10
1986,6.593933843390687e-09,5.994485463567401e-10
1987,6.110816741511371e-09,0.0
1988,4.797243047249822e-09,5.996553809062277e-10
1989,2.1952488715726304e-09,0.0
1990,2.179460389939436e-09,5.44865097484859e-10
1991,7.033758464558559e-09,1.7584396161396398e-09
1992,8.815910668147353e-09,0.0
1993,8.308811416668505e-09,5.539207426075166e-10
1994,4.2199412852994556e-09,1.0549853213248639e-09
1995,1.0844901865425527e-08,1.626735190995987e-09
1996,7.473328622609188e-09,5.338092190498855e-10
1997,7.671831170341648e-09,0.0
1998,6.198567881199324e-09,1.9072516899143466e-09
1999,5.484241505371301e-09,9.140402323914998e-10
2000,7.95245647111642e-09,4.4180314962005696e-10
2001,8.762423675534592e-09,1.3143635069212678e-09
2002,6.133709984368352e-09,8.76244299341522e-10
2003,7.083769126836614e-09,1.6667691671301554e-09
2004,1.1452457648886138e-08,0.0
2005,6.7556245042510454e-09,1.8014998381943315e-09
2006,1.2765458912156191e-08,2.4707338397433887e-09
2007,1.4380126422963713e-08,1.5977917877663117e-09
2008,1.575252639440805e-08,4.6831836186811415e-09
2009,1.2397300963584712e-08,4.291373478793048e-09
2010,2.9287516412068726e-08,4.2514138876015295e-09
2011,3.74749262732621e-08,4.971163480860241e-09
2012,4.4255283881966534e-08,4.765953853791416e-09
2013,4.211578641388769e-08,8.367375237128272e-09
2014,4.309235990263005e-08,6.496335469563519e-09
2015,5.2976151465600196e-08,7.093041265449074e-09
2016,5.7168985989619614e-08,7.871092222444531e-09
2017,6.490277115744902e-08,6.289028409156572e-09
2018,6.892516069001431e-08,1.290733386838383e-08
2019,6.479508840584458e-08,8.16316081397872e-09
