year,tels_ADJ auteurs_NOUN,tels_ADJ moteurs_NOUN
1907,1.542852956504248e-08,1.131425531042396e-08
1908,1.3260750719723546e-08,1.5225305460830896e-08
1909,1.7053048750881317e-08,2.2003934674330594e-08
1910,6.947395991829808e-09,9.619471441624228e-09
1911,1.8089271303090015e-08,2.074945903984826e-08
1912,1.6670147928721235e-08,2.1879568379290504e-08
1913,1.590896836489719e-08,3.181793672979438e-08
1914,6.027069510139427e-09,1.0045115850232378e-08
1915,1.5314990053916233e-08,2.3561524287174507e-08
1916,1.648119329900055e-08,2.0876177231343718e-08
1917,6.5798546611262054e-09,1.0966424213165737e-08
1918,1.8378202071289707e-08,1.9526840588923733e-08
1919,3.1306683467846597e-08,2.6702760891339494e-08
1920,1.2872794385998532e-08,1.514446346106979e-08
1921,2.7261890522822796e-08,3.710646367949266e-08
1922,1.2542490601674672e-08,2.5822775029382683e-08
1923,2.5478275489376756e-08,2.229349149729387e-08
1924,1.4180787211159895e-08,2.9650736976805092e-08
1925,1.6497267107951075e-08,4.399271169575059e-09
1926,2.0063049888108253e-08,1.7833821530643945e-08
1927,2.1183527820767267e-08,1.4493992672726108e-08
1928,4.570416489713125e-09,1.5996457491951332e-08
1929,5.570202965543558e-09,1.3368487650211591e-08
1930,1.7856125467119455e-08,2.2057568216382606e-08
1931,1.1405356659111021e-08,3.307553342324354e-08
1932,2.6302887090601246e-08,2.082311922890767e-08
1933,2.523545639121494e-08,1.261772819560747e-08
1934,3.2350264689284813e-08,1.7972370258689807e-08
1935,1.3165112555668657e-08,1.9149254626427137e-08
1936,1.4549657478823974e-08,2.7886843056990074e-08
1937,1.3850230295986421e-08,2.392312481447334e-08
1938,2.8523471029551217e-08,1.9447821131279852e-08
1939,1.3764645423464117e-08,1.6823456405745674e-08
1940,3.803674530900025e-08,1.2678914806940611e-08
1941,8.854508237732261e-09,1.1806010391524069e-08
1942,2.4273694165799498e-08,9.102635090130207e-09
1943,2.6129116648121453e-08,1.4516175816936538e-08
1944,1.2852744646352221e-08,2.2492303131116387e-08
1945,1.742803235060819e-08,1.9606536838523425e-08
1946,1.6705325123211878e-08,2.5057987684817817e-08
1947,7.152522574216391e-09,1.1920871401116528e-08
1948,1.848220954059343e-08,1.7395020535104777e-08
1949,1.7670615193310368e-08,2.2579119018928395e-08
1950,1.595304155443955e-08,1.1698897850465073e-08
1951,1.3859822622919182e-08,2.6653504292539765e-08
1952,1.7926167217297007e-08,1.2653764258629963e-08
1953,4.3095309543161875e-09,1.6160740301529586e-08
1954,1.3681550115052232e-08,1.3681550115052232e-08
1955,1.0324168187025862e-08,2.440258128899586e-08
1956,1.9186511934776718e-08,1.5698054411927842e-08
1957,3.6223653410161205e-08,1.0602045463770082e-08
1958,1.7371711180658167e-08,2.0680609225109947e-08
1959,2.712761748568937e-08,1.6276571201956358e-08
1960,2.0070416439921246e-08,1.3841666479663672e-08
1961,5.55852741612739e-09,4.86371165564492e-09
1962,1.585489073363533e-08,1.585489073363533e-08
1963,2.392439668597035e-08,1.681173777967615e-08
1964,9.125952382671443e-09,9.734349326606662e-09
1965,1.3680108601477059e-08,8.20806533852192e-09
1966,2.0494575814211657e-08,9.416426749453422e-09
1967,1.4791006197611978e-08,1.429797347185513e-08
1968,1.6618237869137076e-08,1.0330256650092906e-08
1969,1.4533624914658816e-08,5.904285060864822e-09
1970,1.6095537708205043e-08,1.1496812390987543e-08
1971,1.6956711590410123e-08,1.1304474689666222e-08
1972,2.1546616935097518e-08,1.0260293947794707e-08
1973,1.4885650045926013e-08,9.37244681864513e-09
1974,1.518904291231138e-08,1.1813700240281833e-08
1975,9.709516746170266e-09,1.9990180177842376e-08
1976,1.7140580066410394e-08,1.4855169538918744e-08
1977,2.52701610747863e-08,1.1165885105413054e-08
1978,2.138612864577283e-08,6.534650598410963e-09
1979,1.1118749476679568e-08,1.345953837272873e-08
1980,1.4781392110307934e-08,9.664756106531058e-09
1981,1.138598904049104e-08,5.060439622894819e-09
1982,1.6139505731871395e-08,7.449002747961231e-09
1983,1.6419821946556112e-08,5.052252838311233e-09
1984,1.739702604197646e-08,1.1598016991243298e-09
1985,1.6843562988810845e-08,1.8046674155058895e-09
1986,1.9781802196305875e-08,7.1933827783254856e-09
1987,1.588812459374367e-08,2.4443267410134695e-09
1988,1.619069489589009e-08,6.596209356501959e-09
1989,2.469655058234821e-08,6.036934507847036e-09
1990,1.7980548605578406e-08,4.358920779878872e-09
1991,1.641210189973208e-08,8.7921980806982e-09
1992,2.975369817193041e-08,6.060938417817852e-09
1993,1.994114740000441e-08,1.661762283333701e-09
1994,1.2659823411809157e-08,3.6924485691258724e-09
1995,2.114755837112625e-08,5.4224509327127635e-09
1996,2.455522341016092e-08,1.067618438099771e-09
1997,2.3494983736327413e-08,4.315404922294874e-09
1998,2.0502955111467713e-08,0.0
1999,1.4624643718263997e-08,9.140402323914998e-10
2000,1.6346715980830595e-08,2.6508188977203417e-09
2001,1.7524847351069184e-08,1.3143635069212678e-09
2002,2.2344229300141905e-08,3.066854992184176e-09
2003,2.25013838672794e-08,2.5001538617175356e-09
2004,2.3785873548565206e-08,3.9643119897903034e-09
2005,1.5763124139311913e-08,5.404499514582994e-09
2006,2.100123841497492e-08,5.353256948836815e-09
2007,1.7975157362570826e-08,1.1983438685803094e-09
2008,1.8306990673400136e-08,2.554463751636149e-09
2009,1.907277002999308e-08,2.860915504498962e-09
2010,1.747803501928047e-08,1.4171379625338432e-09
2011,1.644307978665438e-08,3.059177577924288e-09
2012,8.170206733382201e-09,7.148930780687124e-09
2013,8.367375237128272e-09,3.0680376017500066e-09
2014,7.57905826986871e-09,2.5985342766432495e-09
2015,8.422986752520956e-09,2.438232948875907e-09
2016,9.942432044329763e-09,1.4499380585064614e-09
2017,1.0565567976072998e-08,5.031222660711876e-10
2018,6.9699601645822895e-09,1.290733298020541e-09
2019,5.612172948588068e-09,1.02039510174734e-09
