year,devons_VERB être_VERB,devons_VERB etre_VERB,devons_VERB mettre_VERB
1854,1.0401720373920398e-06,2.5978321716024766e-09,1.4443946838582633e-07
1855,7.769356216158485e-07,3.714855978387277e-09,1.5496256366986927e-07
1856,1.0281897857566946e-06,1.5531567143511893e-09,1.4496130518182326e-07
1857,7.141647984099109e-07,3.4170564155999728e-09,1.0836949826398268e-07
1858,7.379663315987273e-07,4.893676130990343e-09,9.88522543821091e-08
1859,7.398928119073389e-07,0.0,9.420520541425503e-08
1860,7.794944281158678e-07,1.8308735638683515e-09,9.795173383508882e-08
1861,7.984126568771899e-07,1.8863854922557266e-09,1.532688145289285e-07
1862,8.430562274952536e-07,9.035972525772706e-10,1.1340145533722534e-07
1863,6.652834940723551e-07,4.994620828036034e-10,1.0438757414021893e-07
1864,7.546901770183467e-07,1.4384183844029508e-09,1.2753976363910624e-07
1865,8.302873197862937e-07,2.8241067262513297e-09,1.2849685049332038e-07
1866,8.738640531191777e-07,1.9462451650298362e-09,1.299118679298772e-07
1867,7.575238782919769e-07,0.0,1.1840860025813527e-07
1868,6.807146633036609e-07,3.457911734727759e-09,1.1411108857828367e-07
1869,7.613406296513858e-07,2.441759683335931e-09,1.3087831973734865e-07
1870,8.228360002249246e-07,2.2936195165357276e-09,1.2213523348236777e-07
1871,8.773092190494935e-07,2.1242354542039266e-09,1.370131883504655e-07
1872,9.113340411204263e-07,3.0236697590169115e-09,1.4271721227032685e-07
1873,7.524407692471868e-07,4.190203295451056e-09,1.3947389732038573e-07
1874,6.297237860053428e-07,5.974609140757536e-10,1.5892460680788645e-07
1875,6.139198376331478e-07,5.721527140956084e-10,1.104254749861866e-07
1876,6.523649744849536e-07,6.04601479992084e-10,9.008562074086512e-08
1877,6.691971066175029e-07,1.2369631985365004e-09,1.0204946221392674e-07
1878,5.139264658282627e-07,1.8117265465633636e-09,1.1655441056745985e-07
1879,6.5919618918997e-07,1.221865053580018e-09,8.980708088301981e-08
1880,6.610381433347357e-07,0.0,8.086486502634216e-08
1881,5.619841090265254e-07,0.0,1.2271613059056108e-07
1882,6.768526645828388e-07,3.3276925659464496e-09,1.1181047199215755e-07
1883,6.10448125826224e-07,0.0,1.2133131122027407e-07
1884,5.769883273387677e-07,3.9610181801208455e-09,8.582205879292815e-08
1885,5.169399628357496e-07,1.933690763067375e-09,1.0506386161068804e-07
1886,5.717769226976088e-07,8.38950331427668e-09,8.841245602297931e-08
1887,5.595288143922517e-07,1.3057849246322917e-09,1.1490907070310641e-07
1888,5.091513344268606e-07,0.0,1.2871447552242898e-07
1889,5.162472689335118e-07,2.5060546970934183e-09,1.1339897554307754e-07
1890,5.925165282860689e-07,6.554386478008212e-10,1.1863439652870511e-07
1891,5.634810236188059e-07,1.2748440081367107e-09,8.541454832311501e-08
1892,6.368808840306883e-07,0.0,1.0844526343589678e-07
1893,5.875129431842652e-07,6.158416554491453e-10,1.1639406949370823e-07
1894,5.986462383589242e-07,6.301539290376468e-10,9.074216222870746e-08
1895,5.103785269966465e-07,1.8055843487019274e-09,1.209741498087169e-07
1896,5.720117997043417e-07,2.948514543632541e-09,9.14039475219397e-08
1897,5.739312882724334e-07,2.330685422435863e-09,1.0488084711823831e-07
1898,5.584796554103377e-07,0.0,1.0071871514583108e-07
1899,5.732098884436709e-07,5.527578395003729e-10,1.3045084301666066e-07
1900,6.312320692813955e-07,1.038210628578895e-09,1.256234867241801e-07
1901,6.510881007670832e-07,5.588738916095792e-10,1.1289252910273717e-07
1902,5.681198445017799e-07,9.820567692386817e-10,1.036069861015676e-07
1903,6.383060622283665e-07,5.400220270956879e-10,8.856360977915756e-08
1904,6.218441512828576e-07,0.0,1.0641758052543082e-07
1905,6.172267603687942e-07,0.0,8.3604298595219e-08
1906,6.255328344195732e-07,5.144184522798412e-10,8.539346652014501e-08
1907,5.857698397448985e-07,1.028568674676933e-09,8.742834012309686e-08
1908,6.925058642082149e-07,0.0,9.871892103774371e-08
1909,6.27112115125783e-07,5.500983557560346e-10,7.151278680339601e-08
1910,6.648123189734179e-07,0.0,1.1970897162427718e-07
1911,6.309963964667986e-07,0.0,1.0215118351197816e-07
1912,6.131488703431387e-07,1.5628263128064646e-09,9.897900099531398e-08
1913,5.700713927581091e-07,5.30298971401777e-10,1.0552949447628635e-07
1914,5.745806106460805e-07,0.0,8.170027143705738e-08
1915,7.551468570454745e-07,0.0,1.4136914217033336e-07
1916,8.735032110962493e-07,1.0987462051303964e-09,1.274545553542339e-07
1917,8.257717354354099e-07,0.0,1.3598366876976797e-07
1918,8.672213880345225e-07,1.1486376294556067e-09,1.5162017064085376e-07
1919,7.651722171431175e-07,0.0,1.0312790266198135e-07
1920,6.921019917172089e-07,0.0,1.0146790430098918e-07
1921,6.391398983396357e-07,7.572747429129834e-10,1.0829028695980014e-07
1922,6.374536383191298e-07,0.0,1.2173593688658002e-07
1923,5.743227688981278e-07,1.0615948120573648e-09,8.280439800500972e-08
1924,6.123521529843856e-07,1.289162443462999e-09,9.281969681751434e-08
1925,6.224968842616363e-07,1.0998177923937646e-09,9.788378463326808e-08
1926,5.862868874828564e-07,1.1146138456652466e-09,8.916910587686289e-08
1927,5.842193786520511e-07,0.0,8.138934504131612e-08
1928,5.895837489333644e-07,1.1426041224282812e-09,7.198406137831626e-08
1929,5.325114216248039e-07,0.0,8.466708578680482e-08
1930,5.440866743811057e-07,1.0503603542488804e-09,5.987053697253941e-08
1931,5.748299827246228e-07,1.1405356659111021e-09,8.668071416195744e-08
1932,5.205779984862602e-07,1.0959536611565568e-09,8.76762911161677e-08
1933,5.276504566609219e-07,0.0,9.864769623391112e-08
1934,4.636871437924128e-07,3.5944740517379614e-09,1.0903237779302799e-07
1935,5.505410740624939e-07,0.0,8.976213194955562e-08
1936,6.292726766332635e-07,2.424942913137329e-09,1.1033490210365926e-07
1937,5.426771849670331e-07,1.2591118148108649e-09,8.939694140508436e-08
1938,5.419459512268077e-07,0.0,7.390172385157712e-08
1939,5.582328412856441e-07,1.5294050470515685e-09,9.329370698196726e-08
1940,4.7926295110301e-07,0.0,7.60734906180005e-08
1941,5.607855086964264e-07,0.0,9.149658097840074e-08
1942,7.464161058123864e-07,3.034211770724937e-09,7.58552971547033e-08
1943,6.387117537087761e-07,0.0,1.1322617154974068e-07
1944,7.101141363818897e-07,3.2131861615880553e-09,8.032965581605822e-08
1945,8.300100375890906e-07,6.535512131478072e-09,1.3724574898787978e-07
1946,8.10208291568415e-07,1.3921104269343232e-09,1.0858461507723405e-07
1947,8.439976681984263e-07,0.0,1.2755332079450454e-07
1948,6.849289206911635e-07,0.0,9.0236667915633e-08
1949,6.538127763633383e-07,0.0,1.492185219831299e-07
1950,6.827901870565256e-07,0.0,8.933703554703243e-08
1951,7.633563541276089e-07,0.0,1.226061243642107e-07
1952,5.65201503377466e-07,2.1089607837865287e-09,9.806667833345273e-08
1953,6.949118755983363e-07,1.0773827385790469e-09,1.465240586639993e-07
1954,6.684414870505861e-07,2.9317608341017376e-09,1.0652064474925282e-07
1955,5.819076704938198e-07,1.8771215692936494e-09,9.010183532609517e-08
1956,5.773395628239086e-07,1.744228317335228e-09,1.0814215301024888e-07
1957,6.688123335152341e-07,8.835037701437898e-10,8.569986675865948e-08
1958,5.972559620204265e-07,0.0,1.1912030828398201e-07
1959,6.564883392456977e-07,6.200598257066758e-09,1.17036293545425e-07
1960,6.858545589238929e-07,1.3841666701708277e-09,9.066291539738813e-08
1961,6.760558903806668e-07,2.08444772553662e-09,9.518978316691573e-08
1962,6.487821337941568e-07,2.5367825617905737e-09,1.0781325698872024e-07
1963,6.608306648558937e-07,3.879631726988464e-09,1.1897537888216903e-07
1964,6.929639653208142e-07,1.2167936658258327e-09,1.0403585548601768e-07
1965,6.254545610318019e-07,1.2585699593614663e-08,1.0013839357725374e-07
1966,6.164989940771193e-07,3.3234448526542337e-09,9.582599602708797e-08
1967,7.06024081864598e-07,1.4791006197611978e-09,1.2128624859997217e-07
1968,7.397362082883774e-07,3.5931326802796093e-09,8.354033553814588e-08
1969,7.248645488289185e-07,4.5417578031781147e-10,1.258066930631685e-07
1970,6.967068202357041e-07,8.277704743875347e-09,1.2232608526119293e-07
1971,7.039604383862752e-07,1.0276794970565106e-09,1.1818314504807859e-07
1972,6.084354140512005e-07,3.5911027485013847e-09,1.0824609830706322e-07
1973,6.047984584256483e-07,2.205281512956958e-09,1.190852003674081e-07
1974,6.362521389746689e-07,5.625571675160757e-10,1.0294796481957746e-07
1975,5.814287078464986e-07,3.4268881066168433e-09,1.176564907723332e-07
1976,5.587829150499601e-07,2.856763492431469e-09,1.0055807564413044e-07
1977,6.91109562467318e-07,1.1753563677885381e-09,1.0872046374288402e-07
1978,5.584155928772816e-07,2.3762365408686037e-09,9.089104935355863e-08
1979,5.746637725678738e-07,1.1703946700691858e-09,1.0123913796178385e-07
1980,6.259351152948511e-07,2.2740602734216964e-09,8.186616895500265e-08
1981,5.503227953340684e-07,0.0,9.614835505544761e-08
1982,6.486839652097842e-07,6.207502289967692e-10,1.1670104527183867e-07
1983,5.986919404676883e-07,3.78918940668882e-09,9.851893167933667e-08
1984,5.967179959043278e-07,4.639206796497319e-09,1.269982874418929e-07
1985,5.732827048632316e-07,4.210890747202711e-09,8.6022481582404e-08
1986,6.180314358061878e-07,2.3977941854269602e-09,8.751948854524016e-08
1987,5.61584045044583e-07,3.0554083707556856e-09,7.821845571243102e-08
1988,5.894612513657194e-07,5.996553809062277e-10,9.294658553926638e-08
1989,6.893081376802002e-07,1.0976244357863152e-09,1.328125591726348e-07
1990,6.549278737111308e-07,1.089730194969718e-09,9.262706868184978e-08
1991,7.156849051170866e-07,2.344586080837985e-09,1.1078169137590521e-07
1992,5.790951149720058e-07,3.30596661157756e-09,1.0579093157048192e-07
1993,6.187294729897985e-07,2.2156829704300662e-09,9.91518120940782e-08
1994,7.411271667479014e-07,3.164955852952289e-09,1.339831356972354e-07
1995,6.8973577072029e-07,1.626735190995987e-09,8.404798990113704e-08
1996,6.784715083085757e-07,1.6014276571496566e-09,9.448422844116067e-08
1997,6.636133775828057e-07,1.438468344439059e-09,1.0500819058734123e-07
1998,6.83749703966896e-07,4.768129224785866e-10,9.82234595880982e-08
1999,6.759327675354143e-07,4.570201161957499e-10,1.1562608648318928e-07
2000,6.335457101158681e-07,2.2090156370779823e-09,1.0779996983956153e-07
2001,6.606867373193381e-07,8.762423564512289e-10,1.2179768305031757e-07
2002,7.189584607658617e-07,8.76244299341522e-10,1.1172114966484514e-07
2003,7.054600246192422e-07,2.9168460979889232e-09,1.2042407604440086e-07
2004,7.05647551058064e-07,4.404791253964646e-10,1.3522709707558533e-07
2005,6.733105806233652e-07,7.205999352777326e-09,1.2430348306224914e-07
2006,7.700454034420545e-07,2.8825228870488218e-09,1.194188143927022e-07
2007,7.46168780096923e-07,1.1983438685803094e-09,1.102476332448532e-07
2008,6.539427204188542e-07,4.257439678578834e-10,1.0515876169847616e-07
2009,7.304871019186976e-07,0.0,1.1777435560134109e-07
2010,8.167438068085175e-07,1.4171379625338432e-09,1.2707003804734995e-07
2011,9.051341862686968e-07,7.64794394481072e-10,1.4301654971404787e-07
2012,9.365099344904593e-07,3.404252713057332e-10,1.5965945010520954e-07
2013,9.622481229598634e-07,2.789125042035323e-10,1.5730665836599655e-07
2014,1.0058492989628576e-06,0.0,1.6175874861801276e-07
2015,9.99232156573271e-07,4.433150790905671e-10,1.556035869043626e-07
2016,1.0725399306465988e-06,2.0713400439298368e-10,1.5555764321106835e-07
2017,1.125736048379622e-06,0.0,1.5320073032398795e-07
2018,1.1536574220372131e-06,7.744400121190154e-10,1.830259890311936e-07
2019,1.0637619425324374e-06,5.1019755087367e-10,1.762732608767692e-07
