year,certains_DET êtres_NOUN,certains_DET etres_NOUN,certains_DET mètres_NOUN
1905,1.7185327827462515e-07,1.0321518084666081e-09,7.741138396966107e-09
1906,1.6975809113972673e-07,6.68743965759333e-09,1.5432553013283723e-09
1907,1.8102808496678335e-07,0.0,4.114274698707732e-09
1908,1.7779227867720238e-07,0.0,4.4202499438483756e-09
1909,2.337918072470302e-07,5.500983557560346e-10,1.265226234892225e-08
1910,2.0681863777127774e-07,0.0,3.7409054742809644e-09
1911,2.0749459039848261e-07,1.0640748282497725e-09,5.852411777418354e-09
1912,2.3390300718517665e-07,0.0,6.251305251225858e-09
1913,2.0363479968921183e-07,0.0,2.121195885607108e-09
1914,2.0960807933789738e-07,6.696743715117748e-10,2.0090231700464756e-09
1915,2.0616333840095535e-07,0.0,0.0
1916,1.3954077182631863e-07,0.0,0.0
1917,2.2700499258121454e-07,0.0,0.0
1918,1.7114701478249117e-07,0.0,2.2972752589112133e-09
1919,2.9188879580033245e-07,0.0,9.207848705727883e-09
1920,2.726003511810404e-07,6.815008557481406e-09,3.786115865267448e-09
1921,2.438424644424231e-07,0.0,7.572747429129834e-10
1922,2.5748994580965245e-07,7.377935484775833e-10,7.377935484775833e-10
1923,2.547827619991949e-07,0.0,9.554353308516284e-09
1924,3.158447920981189e-07,0.0,2.578324886925998e-09
1925,2.562575520670407e-07,1.0998177923937646e-09,5.499089184013428e-09
1926,2.697365388826256e-07,2.229227691330493e-09,1.1146138456652466e-09
1927,3.6792443403044217e-07,1.1149224876660924e-09,4.4596899506643695e-09
1928,2.2623561068968456e-07,0.0,1.1426041224282812e-09
1929,2.907646194927338e-07,5.570203187588163e-09,1.1140406375176326e-09
1930,2.520864796906608e-07,2.100720708497761e-09,4.201441416995522e-09
1931,2.6118267015817764e-07,0.0,4.5621426636444085e-09
1932,2.6960461418923387e-07,3.287861094491973e-09,8.767629289252454e-09
1933,2.557957685667134e-07,2.2941324395731044e-09,4.588264879146209e-09
1934,2.8036898314098835e-07,0.0,4.7926320689839486e-09
1935,3.135690320732465e-07,0.0,3.590485242455088e-09
1936,3.649539124239709e-07,0.0,9.699771208460106e-09
1937,2.7574548511211106e-07,0.0,6.295559185076627e-09
1938,3.785842714876253e-07,1.2965214457594243e-09,1.8151300351654243e-08
1939,3.9917472349770833e-07,0.0,9.176430282309411e-09
1940,2.40899371561909e-07,0.0,0.0
1941,2.921987665160941e-07,0.0,2.9515025978810172e-09
1942,4.0051595462387013e-07,3.034211770724937e-09,6.068423541449874e-09
1943,4.122593999511537e-07,2.9032352077962287e-09,2.9032352077962287e-09
1944,4.6912518314456975e-07,0.0,3.2131861615880553e-09
1945,4.596643456977745e-07,0.0,4.357008087652048e-09
1946,4.6218066884762266e-07,0.0,1.1136883415474585e-08
1947,4.3272762439983126e-07,0.0,9.536696765621855e-09
1948,4.4466021975608783e-07,0.0,1.1959077061973744e-08
1949,4.142777534354991e-07,0.0,7.853606653895895e-09
1950,4.1796970862151284e-07,0.0,6.381216666184741e-09
1951,3.400987047541548e-07,0.0,9.595261474260042e-09
1952,3.6906814315784686e-07,1.0544803918932644e-09,4.2179215675730575e-09
1953,3.4153032757444635e-07,0.0,1.508335856215126e-08
1954,3.9578771549031444e-07,9.772536113672459e-10,9.772536113672459e-10
1955,3.632230125560909e-07,0.0,9.385607846468247e-10
1956,3.933234715702838e-07,8.72114158667614e-10,6.104799332717903e-09
1957,3.6135305414575214e-07,0.0,2.6505113659425206e-09
1958,3.2675360372991236e-07,8.272243445794913e-10,1.6544486891589827e-09
1959,2.9995392836212886e-07,7.750747821333448e-10,2.325224457422337e-09
1960,3.114374997892355e-07,0.0,9.689166802218097e-09
1961,3.4949241722870283e-07,6.948159270159238e-10,2.779263708063695e-09
1962,3.221713829049122e-07,1.9025869768540815e-09,4.43936931660005e-09
1963,3.2588907217245833e-07,6.466053248388448e-10,1.2932106496776896e-09
1964,3.4617780642065554e-07,6.083968329129164e-10,8.517555494247375e-09
1965,3.305114333329584e-07,5.472043373977442e-10,7.660860668057268e-09
1966,3.007717559455614e-07,3.3234448526542337e-09,1.3293779410616935e-08
1967,3.199787670382648e-07,0.0,5.423369309198733e-09
1968,3.2068708932797563e-07,8.982831700699023e-10,3.1439910674890825e-09
1969,2.7068876917724083e-07,0.0,3.6334062425424918e-09
1970,2.6120758001013655e-07,0.0,4.1388523719376735e-09
1971,2.7130737478842093e-07,0.0,2.0553589941130213e-09
1972,2.5137718928647246e-07,5.130146862875051e-10,5.643161493651405e-09
1973,2.999182804330758e-07,1.102640756478479e-09,5.513203726881244e-09
1974,2.2164751811715178e-07,0.0,1.1251143350321513e-09
1975,2.3931101367224983e-07,5.711480177694739e-10,5.711480177694739e-09
1976,2.3539730520383273e-07,0.0,1.7140580066410394e-09
1977,1.962845193048679e-07,0.0,7.05213826224238e-09
1978,2.4534641873685814e-07,0.0,8.910887139279566e-09
1979,2.6684998744030963e-07,5.851973350345929e-10,0.0
1980,2.1376166081665815e-07,5.685150683554241e-10,3.411090521154847e-09
1981,2.84649726012276e-07,0.0,4.427884725544118e-09
1982,2.4519633612385405e-07,0.0,6.828252296919857e-09
1983,2.5703336703486457e-07,1.2630632095778083e-09,3.157658134966823e-09
1984,2.8415140818083273e-07,5.799008495621649e-10,5.799008495621649e-10
1985,2.4483321325874385e-07,1.2031116103372597e-09,4.210890636180409e-09
1986,2.3438437501965836e-07,3.596691222629289e-09,1.1988970927134801e-09
1987,2.2671130928131333e-07,0.0,3.6664902225425067e-09
1988,2.4885698834964387e-07,2.3986214681137596e-09,5.396898261622596e-09
1989,2.1129270422193258e-07,0.0,5.488121956886971e-09
1990,2.114076629311512e-07,1.089730194969718e-09,3.2691906959314565e-09
1991,2.2976944080710382e-07,1.1722930404189924e-09,2.9307325455363298e-09
1992,2.1158185603553648e-07,0.0,3.30596661157756e-09
1993,2.5923491264734366e-07,1.1078414852150331e-09,2.2156829704300662e-09
1994,2.0308467973961797e-07,0.0,6.329911705904578e-09
1995,2.0442638870576957e-07,2.7112253553340793e-09,7.0491861237087505e-09
1996,2.540931873795671e-07,5.338092190498855e-10,1.067618438099771e-09
1997,2.157702496674574e-07,0.0,7.192341833217597e-09
1998,2.2171801461468021e-07,0.0,1.9072516899143466e-09
1999,2.2531092369604266e-07,1.3710603485872497e-09,1.051146258923552e-08
2000,2.3503927337742425e-07,0.0,1.7672125984802278e-09
2001,2.238799297060723e-07,1.7524847129024579e-09,4.8193329327261836e-09
2002,2.2300416802067957e-07,0.0,7.448076377869484e-09
2003,2.7168338334604414e-07,0.0,6.250384654293839e-09
2004,2.4931118147719644e-07,4.404791253964646e-10,4.404791253964646e-10
2005,2.495077282560487e-07,9.007499190971657e-10,6.305249322657858e-09
2006,2.9278197288817864e-07,4.1178899179428186e-10,5.7650457740976435e-09
2007,2.3367704216070706e-07,1.1983438408247338e-09,3.1955835755326234e-09
2008,2.1968389241067143e-07,0.0,5.960415438988065e-09
2009,2.493764625910444e-07,9.53638501499654e-10,2.384096253749135e-09
2010,2.6925619778239707e-07,4.723793023408973e-10,1.8895172093635892e-09
2011,2.650012618232722e-07,0.0,3.82397197240536e-10
2012,3.2408485139967524e-07,3.404252713057332e-10,0.0
2013,2.9927311473443297e-07,2.789125042035323e-10,2.5102125378317908e-09
2014,3.386756155521198e-07,0.0,3.0316233551319627e-09
2015,2.965777774477374e-07,0.0,1.10828768384863e-09
2016,2.9288748137901166e-07,0.0,1.0356699942093428e-09
2017,2.792328643863584e-07,0.0,1.5093667982135628e-09
2018,2.8809167673671254e-07,2.5814667070633845e-10,1.5488800242380307e-09
2019,2.678537072142717e-07,5.1019755087367e-10,1.53059265262101e-09
