year,dix_DET auteurs_NOUN,dix_DET moteurs_NOUN
1930,1.575540586884472e-08,1.0503603542488804e-09
1931,1.0264820993199919e-08,1.1405356659111021e-09
1932,7.6716757391182e-09,3.287861094491973e-09
1933,1.605892707701173e-08,2.2941324395731044e-09
1934,7.188948103475923e-09,0.0
1935,9.574627313213568e-09,2.393656828303392e-09
1936,9.699771652549316e-09,6.0623572828433225e-09
1937,1.3850230184964119e-08,1.2591118148108649e-09
1938,7.779128452511941e-09,2.5930428915188486e-09
1939,3.058810094103137e-09,0.0
1940,5.0715658339584024e-09,0.0
1941,5.9030051957620344e-09,0.0
1942,2.730790527039062e-08,0.0
1943,1.1612940831184915e-08,2.9032352077962287e-09
1944,2.8918675454292497e-08,6.4263723231761105e-09
1945,1.5249528750871377e-08,2.178504043826024e-09
1946,2.227376683094917e-08,0.0
1947,1.5497132244135514e-08,0.0
1948,1.522064252412747e-08,2.174377566888097e-09
1949,1.9634016190650527e-08,9.817008317369869e-10
1950,1.0635361480382244e-08,2.1270722960764488e-09
1951,1.919052317056469e-08,3.1984206394497505e-09
1952,1.6871685715180718e-08,2.1089607837865287e-09
1953,1.1851209791302608e-08,3.232148326759443e-09
1954,1.6613311615287785e-08,2.9317608341017376e-09
1955,1.5016972554349195e-08,9.385607846468247e-10
1956,5.232684952005684e-09,3.488456634670456e-09
1957,1.6786572132332367e-08,4.417518795207798e-09
1958,1.4890038202430844e-08,5.790570523078742e-09
1959,1.5501495198577686e-08,0.0
1960,2.0762500829718533e-08,1.3841666701708277e-09
1961,9.72742286720063e-09,6.948159270159238e-10
1962,1.5220695370743442e-08,1.2683912808952869e-09
1963,2.0044764958981887e-08,1.9398159745165344e-09
1964,1.5209921100378665e-08,6.6923653285755336e-09
1965,2.1888173939998978e-08,1.0944086747954884e-09
1966,1.5509409756475634e-08,0.0
1967,1.429797302776592e-08,9.860671168482327e-10
1968,1.4372530665607286e-08,2.245707841908029e-09
1969,1.362527324300089e-08,1.8167031212712459e-09
1970,1.1496812390987543e-08,1.8394900047624674e-09
1971,1.3873673210262893e-08,2.569198631618974e-09
1972,1.641646973915556e-08,3.0780880067027283e-09
1973,1.1026407342740185e-08,3.859242758696979e-09
1974,1.406392957647995e-08,4.5004573956397564e-09
1975,1.3707552426467373e-08,5.711480177694739e-10
1976,1.1427053858703573e-08,5.1421741309454205e-09
1977,1.5279633558407113e-08,2.3507127910882275e-09
1978,1.841583330275398e-08,7.72276864680066e-09
1979,1.9896709613220764e-08,5.266775904289034e-09
1980,2.8425752862659692e-08,2.2740602734216964e-09
1981,1.897664847483327e-08,2.5302198669585607e-09
1982,2.2347008243883693e-08,2.483000915987077e-09
1983,2.3366668600033336e-08,6.315316047889041e-10
1984,2.4355835570588624e-08,1.739702604197646e-09
1985,3.9702683807263384e-08,0.0
1986,2.99724272068147e-08,3.5966913891627428e-09
1987,2.3221103262471843e-08,2.4443267965246207e-09
1988,3.957725480674412e-08,5.996553809062277e-10
1989,6.366221860787391e-08,1.0976244357863152e-09
1990,2.6153524679273232e-08,5.44865097484859e-10
1991,2.1687421192240208e-08,1.1722930404189924e-09
1992,2.5896737865238606e-08,0.0
1993,4.5421502115061685e-08,1.661762283333701e-09
1994,3.164956030587973e-08,4.747434001473039e-09
1995,5.6393487213313165e-08,5.422450821690461e-10
1996,3.950188176560232e-08,5.338092190498855e-10
1997,3.164630291152548e-08,0.0
1998,2.9562400527538557e-08,9.536258449571733e-10
1999,2.5136106529544122e-08,9.140402323914998e-10
2000,2.4299173784214645e-08,3.0926220473403987e-09
2001,2.9792239786274877e-08,8.762423564512289e-10
2002,3.1544794332205583e-08,8.76244299341522e-10
2003,3.875238396844338e-08,4.1669229178253886e-10
2004,3.832168227191346e-08,1.761916529341434e-09
2005,2.9274372703724794e-08,1.3511248786457486e-09
2006,3.623743172198601e-08,1.2353669198716943e-09
2007,2.037184576586526e-08,3.994479469415779e-10
2008,2.554463840453991e-08,0.0
2009,2.098004658890318e-08,4.76819250749827e-10
2010,1.6060896612657416e-08,0.0
2011,1.41486959925885e-08,1.91198598620268e-09
2012,1.327658560867917e-08,0.0
2013,7.530637557984221e-09,2.789125042035323e-10
2014,6.929424506418869e-09,8.661780737106994e-10
2015,5.763096000421797e-09,4.433150790905671e-10
2016,7.663958023762518e-09,8.285360175719347e-10
2017,9.307761894561395e-09,5.031222660711876e-10
2018,6.195520041440972e-09,5.162933414126769e-10
2019,6.377469219387422e-09,2.55098775436835e-10
