year,premiers_ADJ êtres_NOUN,premiers_ADJ etres_NOUN,premiers_ADJ maîtres_NOUN
1906,3.2922780945909835e-08,1.0288369045596824e-09,3.0865105982158525e-07
1907,3.651418722938615e-08,0.0,3.8005613789415804e-07
1908,4.665819730576004e-08,0.0,3.305364952854717e-07
1909,3.080550925460557e-08,0.0,4.565816476009843e-07
1910,7.268045010278001e-08,0.0,3.6874638453809894e-07
1911,3.830669470517023e-08,5.320374141248863e-10,3.9264360340851567e-07
1912,3.3861237369592345e-08,0.0,3.7195267532652565e-07
1913,2.969674284258872e-08,5.30298971401777e-10,4.3060276300188605e-07
1914,2.4108278040557707e-08,0.0,4.259129022798902e-07
1915,1.295883844676382e-08,0.0,3.640255550330096e-07
1916,2.7468654906215306e-08,0.0,4.1312858534148234e-07
1917,3.947912929902486e-08,0.0,5.285816504496665e-07
1918,3.2161853624756986e-08,0.0,4.353336642282102e-07
1919,4.327688785110695e-08,0.0,3.296409754049989e-07
1920,4.316171953178127e-08,4.543339038320937e-09,3.9224161563211624e-07
1921,2.4232791773215467e-08,0.0,4.127147277266374e-07
1922,4.869437475463201e-08,7.377935484775833e-10,3.098732923589864e-07
1923,3.1847843473542525e-08,0.0,3.280328053634207e-07
1924,4.2542360745301266e-08,0.0,3.2873641575559276e-07
1925,5.169143690864075e-08,0.0,3.244462503104728e-07
1926,5.684530535177146e-08,1.1146138456652466e-09,2.541319458204683e-07
1927,3.6792442870137165e-08,1.1149224876660924e-09,2.932246059295096e-07
1928,3.1992914983902665e-08,0.0,3.507794641421924e-07
1929,2.0052731031228177e-08,0.0,3.620632114120781e-07
1930,3.361153133596417e-08,2.100720708497761e-09,3.676261264295988e-07
1931,2.8513390759599133e-08,0.0,3.6383088897196103e-07
1932,2.520693342944469e-08,0.0,3.846797429485349e-07
1933,2.064719240024715e-08,0.0,4.003261180329787e-07
1934,3.354842448288764e-08,0.0,3.0672844886225903e-07
1935,2.752705441366743e-08,0.0,3.1356904806045804e-07
1936,3.516167268458048e-08,0.0,3.3706705115932323e-07
1937,4.5328025777280345e-08,1.2591118148108649e-09,2.971503842985612e-07
1938,2.9819993585533666e-08,0.0,3.435781734673071e-07
1939,2.5999884911698246e-08,0.0,3.502337477812034e-07
1940,4.81798743123818e-08,0.0,3.778316681746219e-07
1941,2.066051862925633e-08,0.0,4.073073687216322e-07
1942,2.1239483061208375e-08,0.0,3.5196855696639773e-07
1943,3.193558839598154e-08,0.0,2.9612998364569876e-07
1944,4.177142187700156e-08,0.0,2.4420215005704904e-07
1945,4.1391576388605245e-08,0.0,2.940980543542082e-07
1946,2.7842208538686464e-08,0.0,3.424591641376651e-07
1947,4.0530959921625254e-08,0.0,3.719311758576538e-07
1948,4.4574740343250596e-08,1.0871887834440486e-09,3.6638263289923145e-07
1949,3.6322930441201606e-08,1.9634016634739737e-09,3.573391103017798e-07
1950,2.9779013033248702e-08,0.0,3.0310778975639607e-07
1951,1.2793682557799002e-08,0.0,2.9318855798710075e-07
1952,2.741649041126948e-08,0.0,2.2354984796635335e-07
1953,3.44762476345295e-08,0.0,2.7473258956689506e-07
1954,4.593092128857279e-08,0.0,3.195619453499887e-07
1955,3.472674947602172e-08,1.8771215692936494e-09,2.749983072369844e-07
1956,2.7907653077363648e-08,0.0,2.6512270911993596e-07
1957,2.5621609722747962e-08,0.0,3.2866339205739337e-07
1958,3.557064687242928e-08,0.0,2.159055496608886e-07
1959,3.410329085795638e-08,0.0,2.449236421453449e-07
1960,3.944875004435744e-08,0.0,2.49150010178667e-07
1961,2.640300600376122e-08,0.0,2.0983441489930144e-07
1962,2.3465238641051656e-08,1.2683912808952869e-09,2.3148141048423554e-07
1963,2.909724017285953e-08,6.466053248388448e-10,2.2760506901420285e-07
1964,4.137098486012292e-08,6.083968329129164e-10,2.853381144696243e-07
1965,3.6662690661160013e-08,0.0,2.5226120126120577e-07
1966,2.3818021332999706e-08,5.539074754423723e-10,2.570130765988665e-07
1967,3.3526280418527676e-08,0.0,2.3862824555243023e-07
1968,2.6948494991074767e-08,4.4914158503495116e-10,2.2861305992716296e-07
1969,2.5888018839737015e-08,0.0,2.4298403755729225e-07
1970,3.862929176534635e-08,4.5987250119061684e-10,2.0510313869515073e-07
1971,2.6205826841874114e-08,5.138397485282553e-10,2.373939698152583e-07
1972,2.5137719461554298e-08,0.0,2.4932514008924045e-07
1973,1.874489363729026e-08,0.0,1.9847533128114492e-07
1974,3.037808582462276e-08,0.0,1.631415764702382e-07
1975,2.513051278185685e-08,1.1422960355389478e-09,1.9647492344176953e-07
1976,2.742492810625663e-08,0.0,1.9483126723063293e-07
1977,1.7630345183761165e-08,2.3507127355770763e-09,1.5749775172935188e-07
1978,2.673266052966028e-08,0.0,1.972276373329862e-07
1979,1.9311512389208474e-08,5.851973350345929e-10,1.5800328379000916e-07
1980,2.9562784220615868e-08,0.0,1.2677886074285993e-07
1981,3.985096341807548e-08,6.325549528618524e-10,1.3599931592001013e-07
1982,3.5382761609525915e-08,0.0,1.464970518227915e-07
1983,3.2839643893112225e-08,6.315316047889041e-10,1.5283065057936085e-07
1984,3.3054348591576854e-08,5.799008495621649e-10,1.6063253910347797e-07
1985,3.789801539255677e-08,0.0,1.648262869524686e-07
1986,2.937297871596911e-08,0.0,1.5645607365222247e-07
1987,2.749867533680117e-08,0.0,1.423820259471853e-07
1988,4.077656612366809e-08,1.1993107618124554e-09,1.3852039110195946e-07
1989,2.57941739079115e-08,5.488122178931576e-10,1.3555661437791855e-07
1990,2.397406362319998e-08,0.0,1.623698047126254e-07
1991,3.51687923227928e-08,2.344586080837985e-09,1.54742681335307e-07
1992,3.361066092111287e-08,0.0,1.6254335122312114e-07
1993,3.932837344677864e-08,0.0,1.6008309988713165e-07
1994,4.272690645734656e-08,0.0,1.7934750839998514e-07
1995,3.307695095600138e-08,0.0,1.5942005199276466e-07
1996,4.3238546965085334e-08,1.6014276571496566e-09,1.4893276789607057e-07
1997,2.972834600711849e-08,4.79489448146353e-10,1.5966998700989166e-07
1998,3.337690301918883e-08,9.536258449571733e-10,1.62116390534095e-07
1999,3.427650696607998e-08,4.570201161957499e-10,1.910344132882713e-07
2000,4.1971297548570874e-08,0.0,1.7672125329770694e-07
2001,4.8631449089953094e-08,1.7524847129024579e-09,1.9452580901635486e-07
2002,3.548789351270898e-08,0.0,1.4983777568700063e-07
2003,4.3752692135967663e-08,4.1669229178253886e-10,1.6125991975091125e-07
2004,3.655976854588516e-08,4.404791253964646e-10,1.431557128950267e-07
2005,4.3686370077011816e-08,1.3511248786457486e-09,1.7024174170376938e-07
2006,4.364963146485934e-08,0.0,2.0960060354013876e-07
2007,5.392547208771248e-08,7.988958938831558e-10,1.374100935258582e-07
2008,3.8316958494988285e-08,0.0,1.485846487514486e-07
2009,5.3403756083980625e-08,0.0,1.1443661995791388e-07
2010,4.156937905008817e-08,0.0,9.1169204186059e-08
2011,4.244608931003313e-08,0.0,9.559929581293147e-08
2012,4.799996489168734e-08,0.0,9.259567401720403e-08
2013,5.4109026592641385e-08,0.0,1.0068741740365539e-07
2014,5.500230670918427e-08,0.0,1.0870534564166867e-07
2015,4.0563328695952805e-08,0.0,1.1105042721504255e-07
2016,5.302630512460382e-08,2.0713400439298368e-10,1.4147253130092352e-07
2017,5.23247152273143e-08,0.0,8.326673153757902e-08
2018,4.698269506775432e-08,0.0,8.209064406017319e-08
2019,5.612173126223752e-08,0.0,8.596828904305909e-08
