year,moindres_ADJ eaux_NOUN,moindres_ADJ mots_NOUN
1889,1.2530273485467092e-09,5.889228660294066e-08
1890,0.0,2.8839300725280737e-08
1891,0.0,4.52569608455633e-08
1892,0.0,4.764069316820496e-08
1893,0.0,5.480990594719515e-08
1894,0.0,8.065970291681879e-08
1895,0.0,5.1760085995056215e-08
1896,1.179405795248556e-09,4.009979548413867e-08
1897,5.826713556089658e-10,6.642453342919907e-08
1898,0.0,6.111023509447477e-08
1899,1.1055156790007459e-09,4.2009595802028343e-08
1900,0.0,7.163653492625599e-08
1901,1.1177477832191585e-09,5.86817598957623e-08
1902,0.0,5.057592389334786e-08
1903,0.0,3.456140973412403e-08
1904,5.374625189347171e-10,2.2573425795258117e-08
1905,3.096455536422127e-09,5.5736197879241445e-08
1906,0.0,5.6071609577657e-08
1907,5.142843373384665e-10,6.58283951793237e-08
1908,0.0,5.451641982290312e-08
1909,0.0,7.97642627503592e-08
1910,1.068830135508847e-09,5.557916793463846e-08
1911,0.0,5.4267815130515373e-08
1912,0.0,5.365703970028335e-08
1913,1.060597942803554e-09,6.151468312509678e-08
1914,0.0,4.3528835647066444e-08
1915,0.0,5.5369582696584985e-08
1916,0.0,3.29623865980011e-08
1917,0.0,4.386569685266295e-08
1918,0.0,4.9391417178412667e-08
1919,0.0,3.775218004875569e-08
1920,1.514446346106979e-09,5.073395215049459e-08
1921,0.0,5.14946840723951e-08
1922,0.0,7.746832153543437e-08
1923,0.0,6.688047449188161e-08
1924,0.0,8.250639638163193e-08
1925,0.0,6.488924952918751e-08
1926,0.0,8.805449169813073e-08
1927,0.0,1.0926240179287561e-07
1928,0.0,9.02657291135256e-08
1929,0.0,4.4561623724348465e-08
1930,0.0,5.3568378177715203e-08
1931,1.1405356659111021e-09,4.676196141417677e-08
1932,3.287861094491973e-09,6.13734059129456e-08
1933,0.0,5.1617981000617874e-08
1934,2.3963160344919743e-09,8.02765853791243e-08
1935,0.0,6.223507398317452e-08
1936,0.0,7.396075574206407e-08
1937,0.0,7.051026074123001e-08
1938,0.0,5.4453899167583586e-08
1939,0.0,6.882322622914216e-08
1940,0.0,5.0715659227762444e-08
1941,2.9515025978810172e-09,3.836953510472085e-08
1942,3.034211770724937e-09,3.6410540360520827e-08
1943,0.0,5.8064703267746154e-08
1944,0.0,5.7837350908584995e-08
1945,0.0,5.010559434026618e-08
1946,1.3921104269343232e-09,5.150808490839154e-08
1947,0.0,5.722018059373113e-08
1948,0.0,4.67491183542279e-08
1949,0.0,5.5956945743673714e-08
1950,3.190608444114673e-09,4.4668517773516214e-08
1951,0.0,5.437314953837813e-08
1952,0.0,6.643226413416414e-08
1953,0.0,5.4946518446286063e-08
1954,0.0,4.0067398288101685e-08
1955,0.0,3.472674947602172e-08
1956,0.0,4.883839466174322e-08
1957,2.6505113659425206e-09,5.03597163969971e-08
1958,1.6544486891589827e-09,5.2942358053087446e-08
1959,0.0,3.410329085795638e-08
1960,2.7683333403416555e-09,4.0832915715327545e-08
1961,4.86371165564492e-09,4.7247482370949e-08
1962,0.0,4.6296282363300634e-08
1963,0.0,5.1728427763464424e-08
1964,0.0,4.015419108327478e-08
1965,1.6416130677043839e-09,4.7059572239049885e-08
1966,0.0,6.813061759203265e-08
1967,0.0,4.5852122099176995e-08
1968,0.0,4.6710724177501106e-08
1969,0.0,3.3609008909252225e-08
1970,0.0,3.632992928714884e-08
1971,0.0,2.6205826841874114e-08
1972,1.0260293725750103e-09,2.205963234302999e-08
1973,0.0,2.0398854161385316e-08
1974,0.0,2.1377172032543967e-08
1975,1.7134440533084216e-09,2.2845920710778955e-08
1976,0.0,2.4568166168137395e-08
1977,1.1753563677885381e-09,1.2928920156696222e-08
1978,0.0,2.4356424432880885e-08
1979,1.1703946700691858e-09,2.4578287849408298e-08
1980,5.685150683554241e-10,2.6720208268216084e-08
1981,0.0,1.8344094243616382e-08
1982,6.207502289967692e-10,2.669225906970496e-08
1983,1.89459470334441e-09,2.1472073896688926e-08
1984,5.799008495621649e-10,2.203623239438457e-08
1985,0.0,2.285912081845254e-08
1986,0.0,1.978180286243969e-08
1987,6.110816852533674e-10,1.8332450224534114e-08
1988,5.996553809062277e-10,1.139345240375178e-08
1989,0.0,1.92084268491044e-08
1990,0.0,2.179460345530515e-08
1991,0.0,1.0550637696837839e-08
1992,0.0,1.8182815253453555e-08
1993,0.0,1.994114740000441e-08
1994,0.0,1.8462243289718572e-08
1995,0.0,2.2232049090575856e-08
1996,1.067618438099771e-09,1.7081895009596337e-08
1997,0.0,1.3425704992187093e-08
1998,0.0,1.6688451509594415e-08
1999,0.0,1.6452723627935484e-08
2000,1.3254094488601709e-09,1.6346715980830595e-08
2001,4.3812117822561447e-10,1.664860427297299e-08
2002,0.0,1.6648641576466616e-08
2003,0.0,1.5000923170305214e-08
2004,0.0,2.2904915297772277e-08
2005,9.007499190971657e-10,1.5312748402607212e-08
2006,1.2353669198716943e-09,2.0177660431386357e-08
2007,0.0,1.6377365241737607e-08
2008,0.0,1.575252639440805e-08
2009,0.0,2.1933685090402832e-08
2010,0.0,2.4563723499682055e-08
2011,0.0,3.135657067332431e-08
2012,6.808505426114664e-10,3.3702100665777834e-08
2013,0.0,3.876883880593596e-08
2014,4.330890368553497e-10,5.868356467431113e-08
2015,2.2165753954528356e-10,4.322322055827499e-08
2016,2.0713400439298368e-10,4.8676490393972927e-08
2017,2.515611330355938e-10,2.6413918163825656e-08
2018,0.0,4.801528064035665e-08
2019,0.0,4.872386583087973e-08
