year,voudrions_VERB être_VERB,voudrions_VERB etre_VERB,voudrions_VERB mettre_VERB
1887,5.3537181798901656e-08,6.528924623161458e-10,8.48760173255414e-09
1888,4.882273429984707e-08,0.0,1.268122939990235e-08
1889,3.132568338060082e-08,0.0,2.8819629349641218e-08
1890,3.9326319978272295e-08,0.0,3.47382496102e-08
1891,5.609313546983685e-08,0.0,8.286486163910922e-09
1892,4.4506439422775657e-08,0.0,8.775916882086676e-09
1893,3.695049954899332e-08,0.0,1.7859408174558666e-08
1894,5.1042469806361623e-08,0.0,2.9617234886814003e-08
1895,3.370423939941247e-08,0.0,1.625025980445116e-08
1896,3.715128116255073e-08,0.0,2.299841384001411e-08
1897,5.127508018176741e-08,0.0,2.155884004650943e-08
1898,5.035935757291554e-08,0.0,1.810673566637888e-08
1899,5.251199297617859e-08,0.0,1.879376654301268e-08
1900,3.73755817406618e-08,0.0,2.387884379118077e-08
1901,6.035838140405758e-08,0.0,3.129693837422565e-08
1902,2.995273007400101e-08,0.0,2.455141867585553e-08
1903,5.238213773850475e-08,0.0,4.3201762167655033e-08
1904,5.159640181773284e-08,0.0,2.7948050984605288e-08
1905,7.483100716854096e-08,5.160759042333041e-10,3.1996705729397945e-08
1906,9.053764671307363e-08,0.0,2.1605574218597212e-08
1907,6.119983453345412e-08,0.0,4.4742737514980035e-08
1908,6.679488961935931e-08,0.0,4.272908427083166e-08
1909,4.34577707153494e-08,0.0,3.300590023513905e-08
1910,5.557916793463846e-08,0.0,2.404867771588215e-08
1911,6.224837534318794e-08,0.0,2.7133907565257687e-08
1912,5.678269232589628e-08,0.0,3.334029585744247e-08
1913,5.1438998838193584e-08,0.0,2.6514948459066545e-08
1914,6.361906201846068e-08,0.0,3.281404303834279e-08
1915,4.123266705846618e-08,0.0,3.2986132936230206e-08
1916,6.152978926365904e-08,1.0987462051303964e-09,3.84561182897869e-08
1917,8.77313937053259e-08,1.0966424435210342e-09,4.7155623406069935e-08
1918,7.581008532042688e-08,0.0,3.675640414257941e-08
1919,6.44549373873815e-08,0.0,2.9465114792515124e-08
1920,5.982062845077962e-08,0.0,2.4988365154854364e-08
1921,3.1048266180278006e-08,0.0,4.316466117870732e-08
1922,8.410846419337759e-08,0.0,3.467629738906908e-08
1923,4.564857647437748e-08,0.0,3.078624999375279e-08
1924,6.83256118350073e-08,0.0,3.480738541838946e-08
1925,8.688560626524122e-08,1.0998177923937646e-09,3.299453510408057e-08
1926,7.57937428375044e-08,0.0,3.232380052509143e-08
1927,5.797597069090443e-08,0.0,3.0102906833917586e-08
1928,5.9415413034002995e-08,0.0,2.742249805010033e-08
1929,5.570203143179242e-08,0.0,2.33948540540041e-08
1930,5.671945757512731e-08,0.0,3.151081173768944e-08
1931,7.071321306284517e-08,0.0,1.9389105432310316e-08
1932,7.233294496700182e-08,0.0,4.055028668403793e-08
1933,5.047091278242988e-08,0.0,2.867665571670841e-08
1934,6.82950087593781e-08,0.0,4.672816089623666e-08
1935,5.864459140525469e-08,0.0,2.992070946561398e-08
1936,7.1535815493462e-08,0.0,3.394919900756577e-08
1937,4.658713592675667e-08,0.0,3.777335422228134e-08
1938,5.8343463393839556e-08,0.0,5.0564334941327616e-08
1939,7.494084997006212e-08,0.0,5.047036566452334e-08
1940,3.296517903095264e-08,0.0,3.803674530900025e-08
1941,5.60785480274717e-08,0.0,4.7224041566096275e-08
1942,2.730790527039062e-08,0.0,3.944475324146879e-08
1943,6.387117679196308e-08,0.0,2.0322646676618206e-08
1944,3.855823393905666e-08,0.0,6.105053529381621e-08
1945,5.446259976338297e-08,0.0,6.099811145077183e-08
1946,8.491873870752897e-08,0.0,3.480275978517966e-08
1947,1.0728783905733508e-07,0.0,3.337843779149807e-08
1948,9.675979839585125e-08,0.0,4.348755311411878e-08
1949,1.0896879132360482e-07,0.0,4.417653798327592e-08
1950,7.763814124928103e-08,0.0,3.509669355139522e-08
1951,9.168805803483338e-08,0.0,2.8785784422780125e-08
1952,6.326882129314981e-08,0.0,3.585233443459401e-08
1953,7.433941107137798e-08,0.0,4.632745742583211e-08
1954,7.329401796596358e-08,0.0,5.0817188679275205e-08
1955,7.226918086189471e-08,9.385607846468247e-10,4.880516257799172e-08
1956,6.45364508500279e-08,0.0,4.883839466174322e-08
1957,4.682570065028813e-08,0.0,4.0641172205369e-08
1958,5.1287909030861556e-08,0.0,3.1434524316864554e-08
1959,6.200598079431074e-08,0.0,3.100299039715537e-08
1960,7.543708591128961e-08,0.0,4.014083287984249e-08
1961,5.766972321907815e-08,0.0,6.183861955832981e-08
1962,6.341956293454132e-08,0.0,4.5662087444497956e-08
1963,7.241979460559378e-08,0.0,6.660035012373555e-08
1964,7.544120705915702e-08,6.083968329129164e-10,3.9545792418493875e-08
1965,5.143720827049947e-08,6.5664522708175355e-09,3.939871362490521e-08
1966,6.148373188352707e-08,0.0,4.265087483190655e-08
1967,4.042875190179984e-08,0.0,3.845661922241561e-08
1968,7.096436860365429e-08,0.0,4.042274426296899e-08
1969,5.04135115875215e-08,4.5417578031781147e-10,2.497966811176866e-08
1970,7.311972893830898e-08,0.0,2.3913370839068193e-08
1971,6.063309143655715e-08,1.0276794970565106e-09,4.419021948365298e-08
1972,5.181448159419233e-08,5.130146862875051e-10,3.847610230423015e-08
1973,3.528450420731133e-08,0.0,4.5759591671412636e-08
1974,5.456804430536977e-08,0.0,4.050411561706824e-08
1975,3.826691852282238e-08,5.711480177694739e-10,4.397839603598186e-08
1976,3.9994688449951354e-08,0.0,5.5421210731765314e-08
1977,3.937443793233797e-08,5.876781838942691e-10,5.05403221495726e-08
1978,5.4653440884067095e-08,0.0,3.861384456627093e-08
1979,2.925986741786346e-08,0.0,3.5697038214266286e-08
1980,3.183684427199296e-08,5.685150683554241e-10,6.253665674194053e-08
1981,4.8074177527723805e-08,0.0,4.8706731092806876e-08
1982,4.531476704983106e-08,0.0,4.8418517195614186e-08
1983,4.0418022706489865e-08,6.315316047889041e-10,3.915495838668903e-08
1984,3.595385322796574e-08,0.0,3.131464509920079e-08
1985,3.9702683807263384e-08,0.0,5.5343132743246315e-08
1986,4.555808885697843e-08,0.0,4.7955882820360785e-08
1987,2.627651163322753e-08,6.110816852533674e-10,4.399788267051008e-08
1988,3.7178633505163816e-08,0.0,3.597932263232906e-08
1989,3.0733485090195245e-08,0.0,4.061210390204906e-08
1990,3.705082818328265e-08,0.0,3.3236769780842224e-08
1991,4.8650161232899336e-08,0.0,4.10302547493302e-08
1992,4.628353167390742e-08,0.0,3.8018615811097334e-08
1993,3.10195602537533e-08,0.0,2.8803878393546256e-08
1994,3.3759530282395644e-08,0.0,3.481451571474281e-08
1995,3.199246023655178e-08,0.0,3.3619194539369346e-08
1996,3.5765218342476146e-08,0.0,3.042712393153124e-08
1997,4.219507232505748e-08,0.0,5.4182308417694e-08
1998,3.766822231909828e-08,0.0,3.337690301918883e-08
1999,3.656160885157078e-08,0.0,2.970630674781205e-08
2000,3.976228413193894e-08,8.836062992401139e-10,3.048441854502926e-08
2001,2.365854356867203e-08,0.0,3.9430904763548824e-08
2002,2.6725450297249154e-08,0.0,3.9430993581390794e-08
2003,4.125253738607171e-08,0.0,4.625284333314994e-08
2004,3.3916894182084434e-08,8.809582507929292e-10,4.360743233178255e-08
2005,2.9274373147814003e-08,0.0,3.0625496805214425e-08
2006,4.159068822673362e-08,0.0,3.911995349881181e-08
2007,3.1955835311237024e-08,0.0,2.7162460725094206e-08
2008,3.7039725953036395e-08,0.0,3.022782024686421e-08
2009,3.6715082529781284e-08,0.0,4.1483275481368764e-08
2010,2.8342757474320024e-08,0.0,2.220182793166714e-08
2011,5.0858826483590747e-08,0.0,1.7972668686638826e-08
2012,3.6425504390535934e-08,0.0,2.4510619311968185e-08
2013,4.434708955614042e-08,0.0,2.119734965333464e-08
2014,4.872251579968179e-08,0.0,1.1693403578760808e-08
2015,3.435691908748595e-08,0.0,1.573768493301486e-08
2016,5.261203739337361e-08,0.0,1.9677729667932908e-08
2017,4.352007465513452e-08,0.0,1.7106156491308866e-08
2018,4.904786621295898e-08,0.0,1.2649186587054828e-08
2019,4.464228453571195e-08,0.0,1.5561024468979667e-08
