year,pouviez_VERB être_VERB,pouviez_VERB etre_VERB,pouviez_VERB mettre_VERB
1893,2.7097032173628577e-08,6.158416554491453e-10,5.542574843531156e-09
1894,4.0329851458409394e-08,0.0,1.071261657159539e-08
1895,2.7083764564395096e-08,0.0,6.6204757231957956e-09
1896,2.5946928161602045e-08,0.0,1.7691086373616827e-09
1897,2.0393496669157685e-08,0.0,4.078699600285063e-09
1898,2.093591255913907e-08,0.0,2.8291773368493978e-09
1899,3.592926134388108e-08,0.0,2.2110313580014918e-09
1900,3.6856476981483866e-08,0.0,5.191053142894475e-10
1901,2.3472702892490815e-08,0.0,3.353243460679778e-09
1902,2.1114219705964388e-08,0.0,1.4730852093691738e-09
1903,3.186130115295782e-08,0.0,2.7001101354784396e-09
1904,1.5586412160928376e-08,0.0,5.912087708281888e-09
1905,3.973784501454247e-08,0.0,7.2250627702885595e-09
1906,3.189394348623864e-08,0.0,7.716276506641861e-09
1907,3.959989314239465e-08,0.0,4.6285588695127444e-09
1908,3.1432890068572306e-08,4.911389073214423e-10,5.40252820258047e-09
1909,3.795678793494517e-08,5.500983557560346e-10,5.5009836685826485e-09
1910,5.6647998292191915e-08,0.0,2.67207544979442e-09
1911,3.458243114096149e-08,0.0,7.448523575703803e-09
1912,4.5842906359894187e-08,0.0,7.293189607793238e-09
1913,4.7726906871048413e-08,0.0,4.772690687104841e-09
1914,3.0135346662518714e-08,0.0,6.696743604095445e-09
1915,1.4136913861761968e-08,0.0,3.534228465440492e-09
1916,4.504859418830165e-08,0.0,3.2962386153911893e-09
1917,2.3029491202919417e-08,0.0,0.0
1918,2.756730310693456e-08,0.0,3.44591288836682e-09
1919,3.1306683467846597e-08,0.0,1.8415696745321952e-09
1920,2.5745588771997063e-08,0.0,1.514446346106979e-09
1921,3.7863738810983705e-08,0.0,6.815472630705699e-09
1922,2.5822775029382683e-08,0.0,1.4755870969551665e-09
1923,2.7601466001669905e-08,0.0,6.369568872344189e-09
1924,3.2229060309418855e-08,0.0,2.578324886925998e-09
1925,4.06932585406139e-08,0.0,3.299453377181294e-09
1926,1.89484357093761e-08,0.0,2.229227691330493e-09
1927,4.6826745148109694e-08,0.0,3.3447675740205796e-09
1928,5.713020456710183e-08,0.0,0.0
1929,3.5649300400564243e-08,0.0,3.342121912552898e-09
1930,3.886333388436469e-08,1.0503603542488804e-09,3.1510811737689437e-09
1931,2.3951248095954725e-08,0.0,3.4216069977333063e-09
1932,2.301502632917618e-08,0.0,4.383814644626227e-09
1933,3.4411986149507356e-08,0.0,1.1470662197865522e-09
1934,2.156684431042777e-08,0.0,0.0
1935,2.5133395809007197e-08,0.0,4.787313656606784e-09
1936,1.6974599503782883e-08,0.0,0.0
1937,3.5255130370615007e-08,0.0,0.0
1938,5.704694316932546e-08,0.0,2.5930428915188486e-09
1939,1.8352860564618823e-08,0.0,4.588215141154706e-09
1940,4.81798743123818e-08,0.0,0.0
1941,3.836953510472085e-08,0.0,2.9515025978810172e-09
1942,2.730790527039062e-08,0.0,3.034211770724937e-09
1943,1.7419411690866582e-08,0.0,0.0
1944,1.927911696952833e-08,0.0,0.0
1945,3.0499055725385915e-08,0.0,6.535512131478072e-09
1946,4.872386583087973e-08,0.0,6.960552134671616e-09
1947,5.364391952866754e-08,0.0,0.0
1948,3.044128504825494e-08,0.0,3.2615663503321457e-09
1949,2.6505922789965553e-08,0.0,2.945102384188658e-09
1950,5.317680873417885e-08,0.0,1.0635361480382244e-09
1951,6.183613265875465e-08,0.0,1.0661401761424827e-09
1952,4.007025466989944e-08,0.0,3.1634410646574906e-09
1953,4.632745742583211e-08,0.0,8.619061908632375e-09
1954,3.0294863506696856e-08,0.0,0.0
1955,3.660387193349379e-08,0.0,3.754243138587299e-09
1956,3.401245152190313e-08,0.0,5.232684952005684e-09
1957,2.1204090927540165e-08,8.835037701437898e-10,4.417518795207798e-09
1958,2.9780077070995503e-08,0.0,4.1361216673863055e-09
1959,3.5653439312000046e-08,0.0,1.5501495642666896e-09
1960,4.221708493901133e-08,0.0,7.612916519406099e-09
1961,4.58578526263409e-08,0.0,4.16889545107324e-09
1962,3.361236977639237e-08,0.0,4.43936931660005e-09
1963,4.332255798544793e-08,0.0,3.2330267352165265e-09
1964,4.258777863697105e-08,0.0,7.909158661334459e-09
1965,2.134096988015699e-08,2.188817349590977e-09,4.924839203113152e-09
1966,2.326411419062424e-08,0.0,4.985167390003653e-09
1967,3.4019315364730573e-08,0.0,1.9721342336964653e-09
1968,3.2787337289619245e-08,4.4914158503495116e-10,4.491415683816058e-09
1969,3.724241537383932e-08,0.0,8.175163657142548e-09
1970,3.2650948611490094e-08,1.3796175313274261e-09,3.6789800095249348e-09
1971,3.853797991837382e-08,0.0,2.569198631618974e-09
1972,2.3085661382538092e-08,0.0,1.5390440033513642e-09
1973,2.9771300091852027e-08,0.0,4.410563025913916e-09
1974,2.193973003272731e-08,0.0,1.6876715580593782e-09
1975,2.1132477101559743e-08,0.0,2.2845920710778955e-09
1976,2.171140245366132e-08,5.713526873840635e-10,5.142174241967723e-09
1977,2.52701610747863e-08,0.0,0.0
1978,2.1386128423728223e-08,0.0,2.3762365408686037e-09
1979,1.8141117053005473e-08,0.0,3.5111840102075575e-09
1980,2.1035058139773355e-08,0.0,3.97960553399912e-09
1981,2.4669642328944974e-08,0.0,6.958104314946922e-09
1982,2.110550845202397e-08,0.0,0.0
1983,1.4525227243211702e-08,0.0,3.78918940668882e-09
1984,1.739702604197646e-08,0.0,5.799008495621649e-10
1985,2.3460676956688076e-08,6.015558051686298e-10,1.2031116103372597e-09
1986,3.11713250766843e-08,0.0,2.997242676272549e-09
1987,1.7721369260925712e-08,0.0,1.8332451112712533e-09
1988,1.199310784016916e-08,0.0,1.1993107618124554e-09
1989,2.250130037850795e-08,0.0,4.390497743145261e-09
1990,2.179460345530515e-08,0.0,3.814055737905164e-09
1991,1.875668864670388e-08,0.0,2.9307325455363298e-09
1992,1.928480486412809e-08,1.65298330578878e-09,2.7549720282848966e-09
1993,3.157348160698348e-08,0.0,2.7696036575264316e-09
1994,2.2154692302933654e-08,0.0,1.5824779264761446e-09
1995,3.199246023655178e-08,0.0,2.1689803286761844e-09
1996,2.081855932090093e-08,1.6014276571496566e-09,3.2028553142993132e-09
1997,1.1507746755512471e-08,1.917957792585412e-09,1.438468344439059e-09
1998,2.0979769033147022e-08,0.0,4.7681290027412615e-09
1999,1.5081663917726473e-08,0.0,2.285100553223174e-09
2000,2.9159007652879154e-08,0.0,1.7672125984802278e-09
2001,2.6287271026603776e-08,0.0,2.190605918883648e-09
2002,2.2782352004924178e-08,0.0,2.1906108038649563e-09
2003,2.9585152105937595e-08,8.333845835650777e-10,3.7502307925763034e-09
2004,2.99525808600265e-08,0.0,2.642874807889939e-09
2005,2.7472871977352042e-08,4.5037495954858286e-10,2.251874686720612e-09
2006,3.047238550379916e-08,0.0,4.529678854225949e-09
2007,3.0358044966760644e-08,3.994479469415779e-10,7.190063211481856e-09
2008,3.746546894944913e-08,0.0,2.9802078582719105e-09
2009,3.862236042095901e-08,4.76819250749827e-10,4.291373478793048e-09
2010,5.1961723812610217e-08,0.0,2.8342759250676863e-09
2011,6.194834867301324e-08,0.0,3.4415748029203996e-09
2012,7.182973149610916e-08,0.0,1.327658516458996e-08
2013,7.419072289849282e-08,0.0,9.204113027294625e-09
2014,8.488544978035861e-08,0.0,9.094869746206768e-09
2015,8.86630147078904e-08,0.0,7.979671146074452e-09
2016,1.0025285490655733e-07,2.0713400439298368e-10,8.699628573083373e-09
2017,8.729170986043755e-08,0.0,1.1320251402935355e-08
2018,8.72535750318093e-08,0.0,1.1100306451794495e-08
2019,9.413145107828313e-08,0.0,1.198964216797549e-08
