year,pourriez_VERB être_VERB,pourriez_VERB etre_VERB,pourriez_VERB mettre_VERB
1842,8.586579269831418e-08,0.0,1.341653010911159e-08
1843,7.974330173965427e-08,0.0,9.451057714215949e-09
1844,9.769639319756607e-08,0.0,4.9397050894128824e-09
1845,1.0379223880363497e-07,0.0,1.5066614622583074e-08
1846,1.3289718481246382e-07,0.0,5.269050973311096e-09
1847,8.683090158001505e-08,0.0,2.2112217834546755e-08
1848,1.0217431878345451e-07,8.045221711050488e-10,5.63165514222419e-09
1849,7.29009101974043e-08,0.0,1.1731181359664333e-08
1850,6.585326417507531e-08,6.788996032014438e-10,8.82569484161877e-09
1851,1.077056239751073e-07,0.0,7.739326512989919e-09
1852,8.919447225252952e-08,0.0,4.557382027314816e-09
1853,9.137055911878633e-08,0.0,6.569124799682413e-09
1854,7.325886741682552e-08,0.0,3.117398783558656e-09
1855,8.968723363977915e-08,0.0,1.5920811335945473e-08
1856,9.111852961041222e-08,0.0,1.3978411317339123e-08
1857,8.396195738669121e-08,0.0,1.5620829074691756e-08
1858,7.634134391309999e-08,0.0,3.229826006645453e-08
1859,6.365216620451974e-08,5.092173349652285e-10,5.092173349652285e-09
1860,8.330474798867726e-08,0.0,2.7920821210614122e-08
1861,7.545541791387222e-08,0.0,2.0750240636857598e-08
1862,7.951656044724587e-08,0.0,1.7168348520613108e-08
1863,8.840478926686046e-08,4.994620828036034e-10,8.990317823531768e-09
1864,9.493561492490699e-08,0.0,2.9727313943794798e-08
1865,1.143763199706882e-07,0.0,1.553258677233771e-08
1866,1.0169131314796687e-07,4.865612912574591e-10,5.352174259343201e-09
1867,1.1355578521943244e-07,9.7056229719783e-10,3.88224918879132e-09
1868,8.101393689230463e-08,0.0,1.6301584082611953e-08
1869,1.1280928902124288e-07,4.883519144627257e-10,1.3185501579471293e-08
1870,1.4335121534259088e-07,0.0,8.027668307875047e-09
1871,8.709365317827178e-08,0.0,9.559059321873065e-09
1872,7.377754229764832e-08,0.0,9.675742873582749e-09
1873,5.986004225633224e-08,0.0,8.979006871356887e-09
1874,7.468261742360482e-08,0.0,4.182226565063729e-09
1875,1.0241533487942434e-07,0.0,1.4875970677508121e-08
1876,9.794543842644998e-08,6.04601479992084e-10,8.464420275799966e-09
1877,1.0452338727873212e-07,0.0,2.1646856751544874e-08
1878,8.273551799220513e-08,0.0,8.4547240319921e-09
1879,1.0324759358582014e-07,0.0,3.665595160740054e-09
1880,9.1775198995947e-08,0.0,8.984985200299889e-09
1881,5.996356833293248e-08,0.0,2.022027167924989e-08
1882,9.184431348785438e-08,0.0,7.986462158271479e-09
1883,8.151947383794322e-08,0.0,5.0554711528150165e-09
1884,7.591951600716129e-08,0.0,2.6406787867472303e-09
1885,7.541393642895855e-08,0.0,2.900535989169839e-08
1886,7.421483161351716e-08,0.0,5.162771099520569e-09
1887,7.76942030711325e-08,6.528924623161458e-10,1.9586773092328258e-08
1888,6.78445744028977e-08,0.0,2.8532765483646472e-08
1889,6.703696442400542e-08,6.265136742733546e-10,9.397704836544563e-09
1890,6.88210590737981e-08,0.0,4.5880703680722945e-09
1891,4.716922674674606e-08,0.0,1.0198752065093686e-08
1892,5.955086734843462e-08,6.268512375839919e-10,1.6924984080901595e-08
1893,5.173069794750518e-08,0.0,8.005941687372342e-09
1894,7.687877712214686e-08,0.0,1.5123694296903523e-08
1895,4.634333095054899e-08,0.0,2.4074457982692365e-09
1896,7.194375228891658e-08,0.0,2.240870955461105e-08
1897,3.96216535136773e-08,0.0,8.157399200570126e-09
1898,7.978280081033517e-08,0.0,5.092519295146758e-09
1899,5.472302433418008e-08,0.0,9.39688327150634e-09
1900,7.00792170960085e-08,0.0,1.038210584169974e-08
1901,4.694540578498163e-08,0.0,1.0059729937950124e-08
1902,6.530677865157486e-08,0.0,7.365425602756659e-09
1903,5.34621804604285e-08,0.0,1.7820726228023887e-08
1904,6.825774079288749e-08,0.0,1.3436562973367927e-08
1905,6.141303288131894e-08,5.160759042333041e-10,2.7352022868853965e-08
1906,6.01869558636281e-08,0.0,1.2346042410626978e-08
1907,8.228549575051147e-08,0.0,6.1714118260169926e-09
1908,6.188350454294778e-08,0.0,2.161011281032188e-08
1909,6.271121577583472e-08,0.0,1.0451868703853506e-08
1910,5.3975920621951445e-08,0.0,1.4429207162436342e-08
1911,6.012022879531287e-08,0.0,5.852411444351446e-09
1912,6.511776717843532e-08,0.0,1.3544495303108306e-08
1913,6.045408440513711e-08,5.30298971401777e-10,2.1211958411981868e-08
1914,8.772734361173207e-08,0.0,9.37544086809794e-09
1915,6.715034572835066e-08,0.0,9.424609537234119e-09
1916,6.59247731960022e-08,0.0,7.69122365795738e-09
1917,7.347504293875318e-08,0.0,4.386569774084137e-09
1918,3.331049214239101e-08,0.0,1.6080926812378493e-08
1919,5.800944435918609e-08,0.0,7.366278698128781e-09
1920,6.209229752585088e-08,0.0,2.1202248845497706e-08
1921,5.452378104564559e-08,0.0,1.2873671018098776e-08
1922,1.0845565157069359e-07,7.377935484775833e-10,1.0329110011753073e-08
1923,8.068120394000289e-08,0.0,9.554353752605493e-09
1924,5.672314884463958e-08,0.0,1.5469948877466777e-08
1925,9.678396395429445e-08,1.0998177923937646e-09,9.898360353588487e-09
1926,9.251294841305935e-08,1.1146138456652466e-09,2.6750733184144337e-08
1927,8.473411128306907e-08,1.1149224876660924e-09,2.0068604555945058e-08
1928,8.798051709391075e-08,0.0,5.713020723163709e-09
1929,9.692153213336496e-08,0.0,1.4482528065684619e-08
1930,7.457558837131728e-08,0.0,7.352522590764465e-09
1931,6.386999729102172e-08,0.0,5.7026783295555106e-09
1932,8.000461804158476e-08,0.0,1.3151444377967891e-08
1933,7.914756849913829e-08,0.0,1.0323596200123575e-08
1934,4.313368862085554e-08,0.0,1.5576054224197833e-08
1935,4.787313656606784e-08,1.196828414151696e-09,5.98414207075848e-09
1936,9.33602990471627e-08,1.2124714565686645e-09,1.8187071404440758e-08
1937,6.295559273894469e-08,0.0,1.3850230295986421e-08
1938,7.130867629712156e-08,0.0,9.075650453382877e-09
1939,6.576441791139587e-08,1.5294050470515685e-09,4.588215141154706e-09
1940,3.296517903095264e-08,0.0,2.7893612752905028e-08
1941,5.60785480274717e-08,0.0,5.9030051957620344e-09
1942,6.978687139280737e-08,0.0,1.8205270180260413e-08
1943,6.67744117777147e-08,0.0,1.4516175816936538e-08
1944,5.7837350908584995e-08,0.0,1.2852744646352221e-08
1945,1.1110370934375169e-07,0.0,2.178504043826024e-09
1946,1.2111360092603718e-07,0.0,9.744772988540262e-09
1947,1.2755332079450454e-07,0.0,9.536696765621855e-09
1948,7.284165093324191e-08,0.0,1.0871888278529696e-08
1949,6.773736060949886e-08,0.0,8.835307596655184e-09
1950,1.1167129798650421e-07,0.0,1.808011518278363e-08
1951,9.808489664919762e-08,0.0,6.396841278899501e-09
1952,8.752187596883232e-08,0.0,1.8980646387944944e-08
1953,7.649417455013463e-08,0.0,7.54167928107563e-09
1954,7.036226179479854e-08,0.0,1.172704333640695e-08
1955,6.569925403709931e-08,9.385607846468247e-10,9.385607846468247e-09
1956,1.0814215301024888e-07,0.0,1.0465369904011368e-08
1957,8.039884136223918e-08,0.0,8.835037590415595e-09
1958,8.354965785883905e-08,8.272243445794913e-10,9.926692356998501e-09
1959,7.828255377262394e-08,0.0,9.300897829689347e-09
1960,9.273916390384329e-08,6.920833350854139e-10,8.305000243069571e-09
1961,7.504011989567516e-08,0.0,9.72742331128984e-09
1962,8.371382165250907e-08,0.0,6.976152100435229e-09
1963,8.858492606123036e-08,1.2932106496776896e-09,5.1728425987107585e-09
1964,7.787479461285329e-08,0.0,9.125952438182594e-09
1965,7.82502169727195e-08,0.0,9.849678406226303e-09
1966,8.973301390824417e-08,0.0,6.092982118843793e-09
1967,8.874604162656397e-08,0.0,9.367637332502454e-09
1968,7.545578739609482e-08,0.0,1.122853987567396e-08
1969,8.038911403218663e-08,4.5417578031781147e-10,1.3625273354023193e-08
1970,7.679870606125405e-08,0.0,1.241655755990223e-08
1971,8.015899766178336e-08,0.0,7.707596338946132e-09
1972,8.208235158235766e-08,0.0,6.156176013405457e-09
1973,6.395316631824244e-08,0.0,1.598829157956061e-08
1974,6.581918654546826e-08,5.625571675160757e-10,5.06301445213353e-09
1975,3.541117621352896e-08,0.0,7.996072248772634e-09
1976,5.827797266988455e-08,5.713526873840635e-10,1.1427053969725876e-08
1977,5.5241748952994385e-08,1.7630346071939584e-09,7.052138428775834e-09
1978,6.178215272711896e-08,0.0,4.158414057542359e-09
1979,7.549045477617256e-08,2.3407893401383717e-09,5.851973128301324e-09
1980,7.220141640118527e-08,0.0,1.5349906234973787e-08
1981,7.464148410463167e-08,0.0,1.8344094243616382e-08
1982,6.331652002700139e-08,6.207502289967692e-10,1.1173503899897241e-08
1983,6.062703050702112e-08,0.0,1.136756910824488e-08
1984,6.610869718315371e-08,0.0,9.278413592994639e-09
1985,6.978047650818553e-08,0.0,1.2632671797518924e-08
1986,7.912721144975876e-08,5.994485463567401e-10,8.991728250862252e-09
1987,6.783006512023348e-08,6.110816852533674e-10,5.49973533381376e-09
1988,6.596209090048433e-08,0.0,1.139345240375178e-08
1989,9.439570192171232e-08,0.0,9.878619700032232e-09
1990,6.756327053381028e-08,0.0,4.90378582185258e-09
1991,1.0492022539665413e-07,5.861465202094962e-10,9.37834432335194e-09
1992,6.722132184222573e-08,2.2039776670368383e-09,8.264915862810085e-09
1993,9.028907754782267e-08,5.539207426075166e-10,9.970573700002205e-09
1994,8.492632019851953e-08,1.0549853213248639e-09,1.002236071911966e-08
1995,7.428757697880428e-08,0.0,7.0491861237087505e-09
1996,5.231330391097799e-08,0.0,1.3345230698291743e-08
1997,6.616954095761685e-08,4.79489448146353e-10,5.753873377756236e-09
1998,7.915094357713315e-08,9.536258449571733e-10,3.814503379828693e-09
1999,7.358023879078246e-08,0.0,1.0968483010742602e-08
2000,7.731554774181859e-08,4.4180314962005696e-10,9.277866475088103e-09
2001,8.762423675534592e-08,0.0,1.0076787404500465e-08
2002,8.061447687168766e-08,8.76244299341522e-10,5.6955880012310445e-09
2003,8.375515392344823e-08,4.1669229178253886e-10,8.333845613606172e-09
2004,9.602445061318576e-08,0.0,1.4095332012686868e-08
2005,1.004336169785347e-07,4.5037495954858286e-10,6.7556245042510454e-09
2006,8.935820972055808e-08,0.0,6.58862386870851e-09
2007,1.43401805985377e-07,1.5977917877663117e-09,1.6377365241737607e-08
2008,1.8008969959737442e-07,8.514879357157668e-10,1.702975893635994e-08
2009,1.7785357897537324e-07,0.0,1.7165493915172192e-08
2010,2.413858339878061e-07,0.0,1.5588517143783065e-08
2011,3.460694699697342e-07,0.0,2.829739287335542e-08
2012,3.591486574805458e-07,0.0,3.1319125071149756e-08
2013,4.139061502428376e-07,2.789125042035323e-10,4.1279051288256596e-08
2014,4.016900732040085e-07,0.0,4.0710368409691e-08
2015,4.076282209553028e-07,0.0,3.768178302721026e-08
2016,4.1053959876080626e-07,2.0713400439298368e-10,3.790552227656008e-08
2017,4.0098845488500956e-07,2.515611330355938e-10,4.352007465513452e-08
2018,4.6647102180941147e-07,0.0,5.137118819220632e-08
2019,4.6045329327171203e-07,0.0,3.7244422657067844e-08
