year,pouvions_VERB être_VERB,pouvions_VERB etre_VERB,pouvions_VERB mettre_VERB
1889,1.0337475941923913e-07,6.265136742733546e-10,6.891650361495749e-09
1890,8.913965388046563e-08,1.3108772956016423e-09,3.342736931699619e-08
1891,7.967774706685304e-08,0.0,1.6572972327821844e-08
1892,7.208789298829288e-08,0.0,1.5044429702015805e-08
1893,1.0161387109519637e-07,0.0,1.4164357686752282e-08
1894,8.192001388351855e-08,0.0,1.5123694296903523e-08
1895,9.268666190109798e-08,6.018614495673091e-10,1.9259566386153892e-08
1896,9.258335609274582e-08,0.0,2.0639602027472392e-08
1897,5.4188436848789934e-08,0.0,9.905413378419325e-09
1898,1.0015288154363589e-07,5.6583548957434e-10,1.9238406423482957e-08
1899,6.743645997175918e-08,0.0,1.879376654301268e-08
1900,8.513327287573702e-08,0.0,2.180242297811219e-08
1901,7.768347387582253e-08,0.0,2.1237207548097103e-08
1902,8.34748234979088e-08,0.0,8.347482705062248e-09
1903,7.128290491209555e-08,0.0,1.3500550899436803e-08
1904,8.653146466031103e-08,0.0,9.13686282189019e-09
1905,8.721682576151579e-08,5.160759042333041e-10,1.3417973399043603e-08
1906,8.590787814455325e-08,5.144184522798412e-10,1.9547901075611662e-08
1907,9.411403567582965e-08,0.0,1.7485668024619372e-08
1908,8.300247600345756e-08,0.0,2.4065807124884486e-08
1909,5.5009834909469646e-08,0.0,8.251475058784763e-09
1910,7.428369741546703e-08,0.0,1.068830179917768e-08
1911,9.310655002536805e-08,0.0,1.1172785363555704e-08
1912,8.647639049286227e-08,0.0,1.3544495303108306e-08
1913,8.325693556798797e-08,0.0,1.0075680734189518e-08
1914,7.433385462718434e-08,0.0,1.4732836284281348e-08
1915,1.4372530188211385e-07,0.0,2.238344798399794e-08
1916,1.1646709907608965e-07,0.0,1.538244731591476e-08
1917,9.211796481167767e-08,0.0,1.0966424213165737e-08
1918,8.385054428572403e-08,0.0,3.445912710731136e-08
1919,1.2154359296800976e-07,0.0,2.3940405213807026e-08
1920,7.2693424613135e-08,0.0,2.1959472462640406e-08
1921,8.02711213054863e-08,0.0,1.5902768879527684e-08
1922,7.599273743608137e-08,0.0,1.549366501762961e-08
1923,7.431163595583712e-08,0.0,1.6985516992917837e-08
1924,1.0055467214442615e-07,0.0,1.0313299547703991e-08
1925,8.35861513337477e-08,0.0,1.3197813508725176e-08
1926,7.57937428375044e-08,0.0,1.4489979882625903e-08
1927,8.919379723693055e-08,0.0,5.574612327308159e-09
1928,7.312666383541e-08,0.0,1.3711249025050165e-08
1929,8.466708578680482e-08,0.0,1.1140405931087116e-08
1930,7.667630796959202e-08,0.0,2.10072066408884e-08
1931,1.0835088914973312e-07,2.2810713318222042e-09,9.124285327288817e-09
1932,1.0411559969725204e-07,0.0,1.53433514782364e-08
1933,9.75006315684368e-08,0.0,1.4911860191091364e-08
1934,5.870974462141021e-08,0.0,1.7972370258689807e-08
1935,6.343190506186147e-08,0.0,8.377798899061872e-09
1936,5.941110003959693e-08,1.2124714565686645e-09,1.33371855781661e-08
1937,5.791914503561202e-08,0.0,1.2591118370153254e-08
1938,5.704694316932546e-08,0.0,2.7226949583791793e-08
1939,5.352917753498332e-08,0.0,9.176430282309411e-09
1940,5.832300686847702e-08,0.0,1.5214697057785997e-08
1941,5.60785480274717e-08,0.0,8.854508237732261e-09
1942,8.192371581117186e-08,0.0,2.1239483061208375e-08
1943,7.548411673496958e-08,0.0,1.1612940831184915e-08
1944,6.105053529381621e-08,0.0,3.855823393905666e-08
1945,1.1546071476686848e-07,0.0,3.267756198965799e-08
1946,9.744773166175946e-08,0.0,2.645009899993056e-08
1947,7.986983519003843e-08,0.0,1.549713246618012e-08
1948,9.132385514476482e-08,0.0,1.3046265401328583e-08
1949,7.362756093698408e-08,0.0,2.4542520904446974e-08
1950,8.720996191868835e-08,0.0,1.595304155443955e-08
1951,1.1087858098335346e-07,0.0,2.1322803078760444e-08
1952,9.384875454543362e-08,0.0,1.687168627029223e-08
1953,7.218464048719397e-08,0.0,7.54167928107563e-09
1954,7.036226179479854e-08,0.0,1.9545073115523337e-08
1955,6.288357212724804e-08,0.0,1.595553378308523e-08
1956,7.587393469066228e-08,0.0,7.849027205963921e-09
1957,4.59421976017893e-08,0.0,1.3252556385623393e-08
1958,7.52774127477096e-08,0.0,1.4890038535497752e-08
1959,4.8829711829512235e-08,0.0,1.5501495198577686e-08
1960,8.097374859517004e-08,0.0,8.305000243069571e-09
1961,7.017640513140577e-08,6.948159270159238e-10,1.320150300188061e-08
1962,8.054284705849568e-08,0.0,1.77574772664002e-08
1963,6.013429754148092e-08,0.0,1.681173777967615e-08
1964,8.152517239068402e-08,6.083968329129164e-10,7.909158661334459e-09
1965,7.058935835857483e-08,0.0,2.2982582947861374e-08
1966,5.649856404943421e-08,0.0,1.606331601067268e-08
1967,7.839233262529888e-08,0.0,1.5777073869571723e-08
1968,7.77014932396014e-08,0.0,1.3474247495537384e-08
1969,8.720174804466296e-08,0.0,6.8126366770115965e-09
1970,7.863819462272659e-08,9.197450023812337e-10,8.7375777724219e-09
1971,6.011924824633752e-08,0.0,9.762954888969944e-09
1972,6.361381821307077e-08,0.0,5.130146973897354e-09
1973,5.513203760187935e-08,0.0,1.3231689521830958e-08
1974,4.725480096112733e-08,0.0,1.6876715136504572e-08
1975,5.3687912782152125e-08,5.711480177694739e-10,1.4849848462006321e-08
1976,7.141908753283133e-08,0.0,9.141642998145016e-09
1977,5.406639402849578e-08,1.1753563677885381e-09,1.057820764316375e-08
1978,5.8217796805593025e-08,0.0,8.316828115084718e-09
1979,6.378650851956991e-08,0.0,9.363157360553487e-09
1980,6.935884044878549e-08,2.2740602734216964e-09,2.0466542238750662e-08
1981,6.388805218193738e-08,0.0,1.4548763971333756e-08
1982,6.083352133146036e-08,0.0,1.6139505731871395e-08
1983,7.010000757645685e-08,1.2630632095778083e-09,9.47297440490047e-09
1984,6.494889248642721e-08,0.0,1.739702604197646e-08
1985,6.135869057288801e-08,0.0,9.02333674446254e-09
1986,7.013547786982599e-08,0.0,1.3187867686781374e-08
1987,4.888653393209097e-08,0.0,1.099947066762752e-08
1988,5.5168296597685185e-08,0.0,1.739000587974715e-08
1989,5.927171997655023e-08,0.0,6.585746614717891e-09
1990,4.849299273246288e-08,0.0,1.3621627381610324e-08
1991,5.9200797153380336e-08,0.0,1.2309077312977479e-08
1992,7.548623415232214e-08,0.0,7.162927584403178e-09
1993,5.096070765375771e-08,0.0,6.093128224193833e-09
1994,5.960666982218754e-08,0.0,1.7407257857371405e-08
1995,5.856247042856921e-08,0.0,1.138714633697191e-08
1996,6.352329506853494e-08,0.0,1.014237493990322e-08
1997,6.664903651198983e-08,0.0,1.3905194329311144e-08
1998,6.723062284663683e-08,0.0,7.629006759657386e-09
1999,6.124069784618769e-08,0.0,1.4624643718263997e-08
2000,5.87598201207129e-08,0.0,5.743440834038438e-09
2001,5.3888904005816585e-08,0.0,1.4019877703219663e-08
2002,7.404264579236042e-08,4.38122149670761e-10,1.0514931148009055e-08
2003,6.87542254240725e-08,0.0,7.91715315529018e-09
2004,6.695282905866407e-08,0.0,9.250062049659391e-09
2005,6.800662077921515e-08,0.0,1.306087415997581e-08
2006,6.259192986135531e-08,0.0,7.823991232669414e-09
2007,7.66940075891398e-08,0.0,9.98619853476157e-09
2008,7.918837496845299e-08,0.0,7.2376473703172906e-09
2009,6.961560927720711e-08,0.0,1.2397300963584712e-08
2010,8.502827597567375e-08,0.0,1.0864724231396394e-08
2011,9.827608238310859e-08,3.82397197240536e-10,2.103184648660772e-08
2012,1.1880842265554747e-07,0.0,1.5319137958158535e-08
2013,1.5340187076162692e-07,0.0,2.2870825233667347e-08
2014,1.418366650796088e-07,0.0,2.4469530401916018e-08
2015,1.454073412787693e-07,0.0,1.9505863591007255e-08
2016,1.6301446237321215e-07,0.0,2.38204105329487e-08
2017,1.5294916977381945e-07,0.0,1.5596789637584152e-08
2018,1.4456213648372795e-07,0.0,2.7621693377000156e-08
2019,1.3290646450059285e-07,0.0,1.7601815116563557e-08
