year,pourrons_VERB être_VERB,pourrons_VERB etre_VERB,pourrons_VERB mettre_VERB
1844,5.4885614275690386e-08,0.0,8.781698035420504e-09
1845,9.82120127446251e-08,0.0,2.17628883802945e-08
1846,5.561776106333127e-08,0.0,2.985795788390533e-08
1847,5.608952591273919e-08,0.0,1.4561703842730367e-08
1848,5.470750608083108e-08,0.0,3.620349886546137e-08
1849,6.368355087715827e-08,0.0,2.5976186535103807e-08
1850,5.906426636670403e-08,6.788996032014438e-10,2.647708541303473e-08
1851,5.159551008659946e-08,0.0,9.674158363282004e-09
1852,3.7761164861649377e-08,0.0,3.5156944022674e-08
1853,3.2845626662947325e-08,0.0,1.3735443005202796e-08
1854,7.429800064073788e-08,0.0,1.7665259477439577e-08
1855,5.466145225341279e-08,0.0,2.812676669350367e-08
1856,4.711242240773572e-08,0.0,2.329735160344626e-08
1857,3.7099468386259105e-08,0.0,1.6597130780837688e-08
1858,3.7191938417890924e-08,0.0,1.4191660291373864e-08
1859,4.68479939286226e-08,0.0,8.147477359443656e-09
1860,8.971280607283916e-08,0.0,1.785101666484934e-08
1861,8.347255686658173e-08,0.0,3.395494019287071e-08
1862,6.00892207103243e-08,0.0,1.0391368654438793e-08
1863,5.094513255698985e-08,4.994620828036034e-10,2.946826249683454e-08
1864,4.411149845395812e-08,0.0,2.4932585773740357e-08
1865,6.589581857951998e-08,0.0,1.3649848362717876e-08
1866,7.97960524323571e-08,0.0,1.9949013108089275e-08
1867,5.82337378318698e-08,0.0,3.396968040192405e-08
1868,4.9398739321304674e-08,0.0,1.6301584082611953e-08
1869,9.718203131114933e-08,4.883519144627257e-10,1.953407746668745e-08
1870,8.142349372519675e-08,1.1468097582678638e-09,2.1789386295267832e-08
1871,4.885741589077952e-08,0.0,2.6552942955504477e-08
1872,9.312902449210014e-08,0.0,3.3260366905096816e-08
1873,5.7465641134513135e-08,5.986004469882289e-10,1.3767810003173508e-08
1874,8.902167536462002e-08,5.974609140757536e-10,2.0313670745508716e-08
1875,6.293679888358383e-08,5.721527140956084e-10,1.5448122780981066e-08
1876,9.06902215547234e-08,0.0,1.874264654588842e-08
1877,7.421779457672528e-08,0.0,1.1751150275074451e-08
1878,5.5559617351264023e-08,0.0,1.9928991790152395e-08
1879,7.209003882735487e-08,0.0,3.787781821529279e-08
1880,6.738738278500023e-08,0.0,3.529815373326528e-08
1881,9.482610607847164e-08,0.0,2.1614773970668466e-08
1882,7.387477296560974e-08,0.0,4.5256619785050134e-08
1883,5.624211496524367e-08,0.0,3.791603475633565e-08
1884,4.7532218161450146e-08,0.0,2.178559910248623e-08
1885,5.9299846810745294e-08,0.0,1.740321664556177e-08
1886,6.711602651421344e-08,6.453463874400711e-10,3.6784744139595205e-08
1887,6.724792456225259e-08,0.0,4.0479331886444925e-08
1888,6.657645457153194e-08,6.340614699951175e-10,3.043495055976564e-08
1889,8.019375030698939e-08,0.0,1.7542383545787743e-08
1890,6.423298515301212e-08,0.0,2.0318598359381213e-08
1891,6.69293100941104e-08,0.0,2.932141285327816e-08
1892,9.089342967172342e-08,0.0,2.5074049503359674e-08
1893,6.158416709922676e-08,1.2316833108982905e-09,1.970693297437265e-08
1894,7.624862519151065e-08,0.0,1.6384001710889606e-08
1895,5.657497581523785e-08,6.018614495673091e-10,1.5648398132839247e-08
1896,6.132910357337096e-08,0.0,2.358811634906033e-08
1897,6.5259193604561e-08,0.0,2.3889525024856084e-08
1898,7.016360115130738e-08,0.0,1.9238406423482957e-08
1899,8.070264811976813e-08,0.0,2.5979618456517528e-08
1900,8.098042769688618e-08,0.0,2.906989848838748e-08
1901,7.824234415920728e-08,0.0,1.8442838367604963e-08
1902,7.169014537566909e-08,4.910283846193408e-10,1.816805017540446e-08
1903,7.506306332061286e-08,0.0,3.186130115295782e-08
1904,7.040758731591268e-08,0.0,2.0961039126632386e-08
1905,9.289366431630697e-08,5.160759042333041e-10,1.651442893546573e-08
1906,6.738881808132646e-08,0.0,2.211999294843281e-08
1907,6.47998277258921e-08,5.142843373384665e-10,1.697138252154673e-08
1908,7.367083298959187e-08,0.0,2.9959473124563374e-08
1909,6.931239227014885e-08,5.500983557560346e-10,2.8605114721358404e-08
1910,6.573305455503942e-08,0.0,2.9927242906069296e-08
1911,7.235708920916295e-08,0.0,3.777465806820146e-08
1912,8.647639049286227e-08,0.0,2.7088990606216612e-08
1913,8.166604459347582e-08,0.0,2.9166443482608884e-08
1914,7.969124737883249e-08,6.696743715117748e-10,3.549274296688054e-08
1915,5.183535378705528e-08,0.0,1.4136913861761968e-08
1916,1.318495463920044e-07,0.0,3.625862632361532e-08
1917,8.005489604556715e-08,0.0,2.4126133979507358e-08
1918,8.729645628591243e-08,0.0,4.3648228142956214e-08
1919,6.077179648400488e-08,9.207848372660976e-10,5.4326307008523145e-08
1920,8.632343906356255e-08,0.0,3.33178178379967e-08
1921,5.376650591415455e-08,0.0,2.499006690470651e-08
1922,7.525494538640487e-08,0.0,4.500540740082215e-08
1923,1.0085150847771729e-07,1.0615948120573648e-09,3.078624999375279e-08
1924,9.539802192648494e-08,0.0,2.3204924204378585e-08
1925,5.829034321891413e-08,0.0,2.74954441437103e-08
1926,7.57937428375044e-08,4.458455382660986e-09,2.6750733184144337e-08
1927,6.578042643923254e-08,0.0,1.6723836537835268e-08
1928,8.455270261720216e-08,0.0,2.8565102283550914e-08
1929,7.57547624630206e-08,0.0,1.3368487650211591e-08
1930,8.507918636269096e-08,0.0,1.2604324695075775e-08
1931,6.50105320687544e-08,0.0,3.877821086462063e-08
1932,7.890866271509367e-08,1.0959536611565568e-09,2.849479585620429e-08
1933,9.176530113563786e-08,0.0,1.8353059516584835e-08
1934,1.0064527344866292e-07,0.0,4.193552882725271e-08
1935,6.462873614054843e-08,0.0,1.795242710045386e-08
1936,8.48730010716281e-08,0.0,1.9399543305098632e-08
1937,6.547381303789734e-08,0.0,2.5182236740306507e-08
1938,8.9459980756601e-08,0.0,1.5558256905023882e-08
1939,5.8117393564316444e-08,0.0,2.141167065872196e-08
1940,3.550096039361961e-08,0.0,5.0715658339584024e-09
1941,7.37875680556499e-08,0.0,1.1806010391524069e-08
1942,7.282108072104165e-08,0.0,2.4273694165799498e-08
1943,6.67744117777147e-08,0.0,1.4516175816936538e-08
1944,4.177142187700156e-08,0.0,2.8918675454292497e-08
1945,7.189063211399116e-08,0.0,3.703456741277478e-08
1946,1.0023195073927127e-07,0.0,3.480275978517966e-08
1947,9.417487945029279e-08,0.0,3.099426493236024e-08
1948,7.284165093324191e-08,0.0,2.5005341797168512e-08
1949,8.63896758573901e-08,0.0,2.5524220959027843e-08
1950,8.614642865722999e-08,0.0,2.5524867552917385e-08
1951,7.996051465397613e-08,1.0661401761424827e-09,1.5992101864981123e-08
1952,7.90860283927941e-08,0.0,2.5307528517259925e-08
1953,7.757155628951296e-08,0.0,3.5553629373907825e-08
1954,4.788542540268281e-08,0.0,1.5636057781875934e-08
1955,5.9129330765017585e-08,2.815682353940474e-09,2.3464020060259827e-08
1956,5.5815306154727296e-08,0.0,1.831439710997529e-08
1957,6.096176008441034e-08,0.0,2.1204090927540165e-08
1958,6.204182767532984e-08,0.0,2.1507833736222892e-08
1959,5.503030919840057e-08,0.0,2.6352543258667538e-08
1960,7.543708591128961e-08,0.0,4.221708493901133e-08
1961,6.80919640672073e-08,0.0,2.570818935510033e-08
1962,6.4053757853344e-08,0.0,2.2831043722248978e-08
1963,6.401392482757728e-08,6.466053248388448e-10,2.2631185814248056e-08
1964,6.205647906654121e-08,0.0,4.137098486012292e-08
1965,6.457010925942086e-08,0.0,1.5321720781003023e-08
1966,5.871419261893607e-08,5.539074754423723e-10,1.606331601067268e-08
1967,6.261526408479767e-08,0.0,2.7609878827661305e-08
1968,6.018497344939533e-08,0.0,1.8863946849023705e-08
1969,5.904285060864822e-08,0.0,2.9067249940339934e-08
1970,5.150571880108146e-08,0.0,3.219107469476512e-08
1971,4.8300936583700604e-08,1.541519245584766e-09,2.4150468291850302e-08
1972,5.284051241005727e-08,0.0,2.0520587895589415e-08
1973,5.513203760187935e-08,0.0,2.3155456219114967e-08
1974,4.219178606490459e-08,0.0,1.8564387360697765e-08
1975,4.3407247574123176e-08,5.711480177694739e-10,2.513051278185685e-08
1976,4.627956684544188e-08,0.0,3.94233339306993e-08
1977,3.349765620441758e-08,0.0,2.056873604772136e-08
1978,3.5049488644745e-08,0.0,1.9603952239322098e-08
1979,4.330460257051527e-08,0.0,1.9896710057309974e-08
1980,4.60497204812782e-08,5.685150683554241e-10,2.21720881654619e-08
1981,3.7320742052315836e-08,0.0,2.0874313833019187e-08
1982,4.221101690404794e-08,6.207502289967692e-10,2.2347007799794483e-08
1983,4.294414779337785e-08,0.0,2.1472073896688926e-08
1984,5.799008562235031e-08,0.0,2.145633182237816e-08
1985,3.849957153079231e-08,6.015558051686298e-10,2.6468455871508922e-08
1986,4.375974427262008e-08,5.994485463567401e-10,2.2779044428489215e-08
1987,4.399788267051008e-08,0.0,1.5277041853778428e-08
1988,3.47800117594943e-08,0.0,2.0388283061834045e-08
1989,4.829547606277629e-08,0.0,2.0854864501984594e-08
1990,4.304434142454738e-08,0.0,1.6345952147389653e-08
1991,5.1580894222524876e-08,0.0,2.5204300868608698e-08
1992,4.7385519508225116e-08,0.0,1.7631821336294706e-08
1993,4.043621260052532e-08,1.1078414852150331e-09,1.717154241021035e-08
1994,4.800183361908239e-08,0.0,2.7429617688312646e-08
1995,4.22951167422525e-08,5.422450821690461e-10,2.331653803366862e-08
1996,3.896807143632941e-08,0.0,2.5089033073300016e-08
1997,3.979762297490197e-08,2.3974471297094624e-09,1.5823152565985765e-08
1998,4.625085381348981e-08,0.0,2.1456582288692516e-08
1999,4.387393204297041e-08,0.0,1.9194844824710344e-08
2000,3.6227859823156905e-08,1.7672125984802278e-09,2.2090157258958243e-08
2001,3.592593600387772e-08,0.0,2.5849150375734098e-08
2002,5.126029023472256e-08,0.0,1.4896152755738967e-08
2003,3.62522278862798e-08,0.0,1.4167538253673229e-08
2004,4.6250306695583276e-08,0.0,1.9821561281219147e-08
2005,4.3235996116663955e-08,0.0,2.477062288619436e-08
2006,5.888582421675892e-08,0.0,1.6059770402421236e-08
2007,5.1928232380760164e-08,3.994479469415779e-10,1.7176262190332636e-08
2008,6.599031365794872e-08,0.0,2.5970381400952647e-08
2009,4.196009228962794e-08,0.0,2.384096298158056e-08
2010,5.432362115698197e-08,9.447586046817946e-10,3.448369056968659e-08
2011,6.65371118202529e-08,0.0,2.4855816960211996e-08
2012,8.612759216930499e-08,0.0,3.199997422598244e-08
2013,7.614311670067764e-08,0.0,2.900689999307815e-08
2014,1.0112628956449043e-07,0.0,2.555225364631042e-08
2015,8.777638527135423e-08,0.0,3.4135261728351907e-08
2016,9.590304728135379e-08,0.0,3.728412067971476e-08
2017,8.251205230180858e-08,0.0,2.9181091321106578e-08
2018,1.0145163997776763e-07,0.0,3.898014711012365e-08
2019,1.1530464405495877e-07,0.0,2.7550667525133576e-08
