year,nouveaux_ADJ êtres_NOUN,nouveaux_ADJ etres_NOUN,nouveaux_ADJ mètres_NOUN
1852,6.640756566866912e-08,1.3021090872200602e-09,0.0
1853,5.852493245583901e-08,0.0,0.0
1854,6.234797211845944e-08,5.195664454227256e-10,1.0391328908454511e-09
1855,7.695058457102277e-08,1.0613874223963649e-09,1.2205955357558196e-08
1856,6.316170697573398e-08,1.5531567143511893e-09,6.212626857404757e-09
1857,1.0788134829908813e-07,0.0,2.4407544874094356e-09
1858,7.29157747514364e-08,4.893676019968041e-10,6.361778659424999e-09
1859,9.726051075631403e-08,5.092173349652285e-10,0.0
1860,6.087654469411063e-08,0.0,0.0
1861,9.573406600793533e-08,0.0,4.715963730639317e-10
1862,8.990792821350624e-08,4.517986262886353e-10,2.710791813242963e-09
1863,6.542953201460477e-08,0.0,0.0
1864,8.055143041474366e-08,9.589455896019672e-10,4.794727948009836e-10
1865,6.071829261600215e-08,4.706844358715045e-10,9.413688495385486e-09
1866,8.076917623611735e-08,0.0,0.0
1867,5.483676801532056e-08,1.455843445796745e-09,4.85281148598915e-10
1868,1.0324336585654237e-07,4.93987406535723e-10,4.93987406535723e-10
1869,1.1134423516523384e-07,0.0,2.9301114867763545e-09
1870,5.9060702994884196e-08,0.0,6.307453670473251e-09
1871,3.823623728749226e-08,0.0,1.0621177271019633e-09
1872,5.744972497723211e-08,0.0,1.0885210954825197e-08
1873,4.19020302899753e-08,0.0,2.6937019725892242e-08
1874,5.138164027584935e-08,5.974609140757536e-10,3.5847653734322193e-09
1875,6.122034079680816e-08,0.0,2.8607636259891933e-09
1876,6.166935406781704e-08,6.04601479992084e-10,1.209202959984168e-08
1877,5.257093604882357e-08,0.0,0.0
1878,5.012443438090486e-08,6.039088673581716e-10,3.0195443923020093e-09
1879,5.315112971970848e-08,6.10932526790009e-10,2.3215436684154156e-08
1880,3.016387850607316e-08,0.0,1.5402831010646878e-08
1881,4.044054335849978e-08,0.0,1.743126887276958e-08
1882,3.5939081044489285e-08,0.0,1.3310770263785798e-09
1883,5.8769852984141835e-08,0.0,4.423537092179686e-09
1884,3.8289840631478e-08,0.0,3.9610181801208455e-09
1885,2.2559724754955823e-08,0.0,0.0
1886,3.9366128135043255e-08,0.0,3.872078213618124e-09
1887,2.285123557044244e-08,0.0,9.793386546164129e-09
1888,3.61415040117663e-08,0.0,3.1703073499755874e-09
1889,2.192797943223468e-08,0.0,5.6386229019267375e-09
1890,3.6704562944578356e-08,0.0,1.3764211992395303e-08
1891,3.952016314201501e-08,0.0,7.649063604731055e-09
1892,2.6954603882245465e-08,6.268512375839919e-10,5.641661360300532e-09
1893,7.328515749804865e-08,0.0,1.2932674486876294e-08
1894,3.843938856107343e-08,0.0,8.822155450616265e-09
1895,3.611168608586013e-08,0.0,1.3240951446391591e-08
1896,4.009979548413867e-08,5.89702897624278e-10,1.179405795248556e-09
1897,1.7480140002135158e-08,5.826713556089658e-10,9.322741689743452e-09
1898,1.810673566637888e-08,5.6583548957434e-10,1.13167097914868e-09
1899,3.8693048765026106e-08,0.0,2.2110313580014918e-09
1900,2.7512582434496835e-08,0.0,8.824790675987515e-09
1901,1.956058603980182e-08,0.0,7.824234593556412e-09
1902,1.5221880644844532e-08,2.946170252204894e-09,4.910283735171106e-09
1903,4.75219366080637e-08,0.0,2.7001101354784396e-09
1904,3.278521276683932e-08,0.0,2.6873125946735854e-09
1905,1.8062657147766004e-08,5.160759042333041e-10,3.6125313851442797e-09
1906,4.73264982758792e-08,0.0,4.115347618238729e-09
1907,2.674278576364486e-08,0.0,2.057137349353866e-09
1908,2.357466755142923e-08,0.0,2.4556945366072114e-09
1909,2.9705311987981986e-08,0.0,9.901770070541716e-09
1910,3.4202564336283103e-08,0.0,3.740905363258662e-09
1911,4.5223181643905264e-08,0.0,4.788336838146279e-09
1912,3.334029585744247e-08,0.0,3.125652625612929e-09
1913,2.4924052155483878e-08,0.0,2.121195885607108e-09
1914,1.6741859454327823e-08,0.0,7.366418142140674e-09
1915,1.8849219074468238e-08,0.0,1.767114277129167e-08
1916,2.307367097387214e-08,0.0,8.789969641043172e-09
1917,2.9609346086090227e-08,0.0,2.1932848870420685e-09
1918,1.378365155346728e-08,0.0,1.1486376294556067e-09
1919,2.8544329566670967e-08,9.207848372660976e-10,1.8415696745321952e-09
1920,2.7260034229925623e-08,0.0,7.572231730534895e-10
1921,1.8931869405491852e-08,0.0,7.572747429129834e-10
1922,2.3609393551282665e-08,0.0,7.377935484775833e-10
1923,2.9724654737606215e-08,0.0,0.0
1924,2.4494086758863887e-08,0.0,7.734974438733389e-09
1925,2.74954441437103e-08,0.0,1.0998177923937646e-09
1926,1.3375366592072169e-08,0.0,4.458455382660986e-09
1927,3.9022285847067906e-08,0.0,3.3447675740205796e-09
1928,4.570416578530967e-08,0.0,2.2852082448565625e-09
1929,5.124586976990031e-08,0.0,7.798284684668033e-09
1930,1.995684684175103e-08,0.0,6.302162347537887e-09
1931,4.676196141417677e-08,0.0,1.1405356659111021e-09
1932,1.8631212128639163e-08,0.0,9.863582839386709e-09
1933,1.7205993074753678e-08,0.0,5.735331320977366e-09
1934,1.7972370258689807e-08,0.0,3.5944740517379614e-09
1935,1.9149254626427137e-08,0.0,2.393656828303392e-09
1936,2.424942913137329e-08,0.0,0.0
1937,2.1404900962807005e-08,0.0,2.5182236296217297e-09
1938,3.630260181353151e-08,1.2965214457594243e-09,0.0
1939,2.7529290846928234e-08,0.0,1.5294050470515685e-09
1940,1.0143131667916805e-08,0.0,0.0
1941,2.3612020783048138e-08,0.0,0.0
1942,3.944475324146879e-08,0.0,6.068423541449874e-09
1943,3.4838823381733164e-08,0.0,8.709705845433291e-09
1944,4.819779064746399e-08,0.0,3.2131861615880553e-09
1945,4.357008265287732e-08,0.0,0.0
1946,4.1763314584386535e-08,0.0,2.7842208538686464e-09
1947,5.8412268799656886e-08,0.0,2.3841741914054637e-09
1948,2.0656587551570738e-08,0.0,4.348755133776194e-09
1949,2.6505922789965553e-08,0.0,1.0798709482173763e-08
1950,2.7651939404904624e-08,0.0,4.2541445921528975e-09
1951,2.5587365115598004e-08,0.0,5.330700769690111e-09
1952,3.268889159357968e-08,0.0,2.1089607837865287e-09
1953,2.1547654327491728e-08,0.0,1.0773827385790469e-09
1954,3.322662323057557e-08,0.0,1.9545072227344917e-09
1955,1.8771215692936494e-08,0.0,3.754243138587299e-09
1956,3.401245152190313e-08,0.0,1.744228317335228e-09
1957,2.1204090927540165e-08,0.0,7.068030161150318e-09
1958,2.7298403537656668e-08,8.272243445794913e-10,4.1361216673863055e-09
1959,2.8677767716089875e-08,0.0,3.100299128533379e-09
1960,2.9759583242139342e-08,0.0,2.7683333403416555e-09
1961,3.126671543896009e-08,0.0,9.03260666262895e-09
1962,3.424656469519505e-08,0.0,1.9025869768540815e-09
1963,3.297687101166957e-08,0.0,6.466053470433053e-09
1964,2.007709554163739e-08,6.083968329129164e-10,0.0
1965,3.3926667697414814e-08,3.2832261354087677e-09,4.377634699181954e-09
1966,3.1572724878969893e-08,1.1078149508847446e-09,4.431259803538978e-09
1967,4.289391952738697e-08,0.0,2.465167847631733e-09
1968,3.09907690621003e-08,0.0,4.042274071025531e-09
1969,2.043791091921321e-08,2.2708789015890574e-09,3.1792304344691047e-09
1970,3.311081897550139e-08,0.0,5.978342709767048e-09
1971,2.7747345754391972e-08,2.0553589941130213e-09,3.083038491169532e-09
1972,3.283293992240033e-08,0.0,6.669190977248718e-09
1973,2.260413545229767e-08,5.513203782392395e-10,1.6539611902288698e-09
1974,2.025205780853412e-08,5.625571675160757e-10,3.937900228123681e-09
1975,2.7415104852934746e-08,1.1422960355389478e-09,3.998036124386317e-09
1976,2.628222439682304e-08,0.0,3.4281160132820787e-09
1977,1.645498848290572e-08,0.0,3.526069214387917e-09
1978,1.9603952239322098e-08,5.940591352171509e-10,6.534650598410963e-09
1979,2.2822696621460636e-08,5.851973350345929e-10,2.3407893401383717e-09
1980,3.354238842234736e-08,2.2740602734216964e-09,1.7055452605774235e-09
1981,2.5934753011824796e-08,1.897664858585557e-09,6.325549417596221e-09
1982,1.8622506203769262e-08,2.483000915987077e-09,3.7245013739806154e-09
1983,2.5261265079734585e-08,0.0,3.78918940668882e-09
1984,2.8995042811175153e-08,5.799008495621649e-10,3.479405208395292e-09
1985,1.9851341903631692e-08,0.0,6.015558051686298e-10
1986,2.6975184752586756e-08,5.994485463567401e-10,1.7983456945813714e-09
1987,3.360949207831254e-08,6.110816852533674e-10,3.0554083707556856e-09
1988,3.058242370457265e-08,0.0,3.597932174415064e-09
1989,2.798942233539492e-08,5.488122178931576e-10,5.488122178931576e-10
1990,2.5608660081388734e-08,5.44865097484859e-10,3.814055737905164e-09
1991,2.05151273746651e-08,2.344586080837985e-09,2.9307325455363298e-09
1992,3.305966345124034e-08,0.0,1.65298330578878e-09
1993,2.2710750613441633e-08,0.0,1.1078414852150331e-09
1994,4.6946848186735224e-08,5.274926606624319e-10,3.164955852952289e-09
1995,2.982347879765257e-08,1.0844901643380922e-09,4.337960657352369e-09
1996,2.3487604750016544e-08,5.338092190498855e-10,4.804283193493575e-09
1997,2.8289877107567918e-08,0.0,2.876936688878118e-09
1998,3.766822231909828e-08,4.768129224785866e-10,2.86087753487152e-09
1999,4.844413226123834e-08,0.0,3.1991407301035224e-09
2000,4.285490717848006e-08,0.0,3.092622158362701e-09
2001,3.329720854594598e-08,2.628727069353687e-09,3.5049694258049158e-09
2002,3.9430993581390794e-08,0.0,2.6287327870022636e-09
2003,5.0003073681637034e-08,4.1669229178253886e-10,2.9168460979889232e-09
2004,3.655976854588516e-08,0.0,3.9643119897903034e-09
2005,3.873224585504431e-08,4.5037495954858286e-10,4.503749373441224e-09
2006,3.500206346984669e-08,1.2353669198716943e-09,4.117890028965121e-09
2007,3.674920989737984e-08,0.0,2.7961355453243186e-09
2008,4.342588511008216e-08,0.0,4.257439734089985e-09
2009,4.196009228962794e-08,1.907277002999308e-09,4.291373478793048e-09
2010,3.117703428756613e-08,0.0,2.3618964561933353e-09
2011,4.397567821001758e-08,0.0,2.6767803529281764e-09
2012,3.43829533733242e-08,3.404252713057332e-10,1.7021263287730903e-09
2013,4.490491178898992e-08,0.0,3.3469500504423877e-09
2014,4.157654842629199e-08,0.0,2.3819897165822113e-09
2015,4.078498605508685e-08,0.0,4.211493376260478e-09
2016,5.136923419968298e-08,0.0,2.4856081637381067e-09
2017,3.8740413543791874e-08,0.0,2.7671724911471074e-09
2018,4.181976009931532e-08,0.0,5.162933192082164e-09
2019,4.5152482641697134e-08,2.55098775436835e-10,4.08158040698936e-09
