year,voudrais_VERB être_VERB,voudrais_VERB etre_VERB,voudrais_VERB mettre_VERB
1834,5.918092824686028e-07,0.0,4.1071935186209885e-08
1835,6.058033363842696e-07,2.2689263801112247e-09,2.4958190181223472e-08
1836,5.887376914870401e-07,2.688300027031687e-09,2.016225053580456e-08
1837,5.322786478245689e-07,0.0,3.6876823372722356e-08
1838,4.4311377678241115e-07,0.0,2.2723781967215473e-08
1839,4.7052628815436037e-07,6.9914751765765e-10,2.866504900111977e-08
1840,4.446042680683604e-07,6.369688665408546e-10,2.229391071750797e-08
1841,4.4494402118289145e-07,6.420548537278137e-10,3.467096121312352e-08
1842,6.097812956795678e-07,0.0,2.0124794275488966e-08
1843,5.203988848734298e-07,5.906911071384968e-10,2.9534556134080958e-08
1844,4.5225743861010415e-07,5.488561272137815e-10,3.951764071530306e-08
1845,4.296775557577348e-07,5.580227946389016e-10,1.9530798311961917e-08
1846,5.292469040796277e-07,1.7563503984519002e-09,2.86870562860031e-08
1847,4.751429969473975e-07,0.0,2.3730184040005042e-08
1848,4.0628370356898813e-07,0.0,2.091757700384278e-08
1849,3.7455984625012206e-07,0.0,2.76520690789539e-08
1850,4.1005534967553103e-07,0.0,3.326607966869233e-08
1851,4.101842989712168e-07,0.0,2.644269869733762e-08
1852,5.052183382758813e-07,1.9531636308300904e-09,3.385483537954315e-08
1853,6.055539074623084e-07,0.0,4.120633079196523e-08
1854,3.979878897553135e-07,5.195664454227256e-10,4.2084881357595805e-08
1855,6.670820198451111e-07,5.306937111981824e-10,4.086341576226005e-08
1856,4.5714580210187705e-07,5.177189232874468e-10,4.2970672353703776e-08
1857,5.979848651804787e-07,1.9526036343364694e-09,2.782460128969433e-08
1858,5.108997811476002e-07,4.404308473482388e-09,5.236233491245912e-08
1859,6.594364663214947e-07,0.0,2.800695320104296e-08
1860,6.920702162460657e-07,0.0,4.8060432078500526e-08
1861,6.616497216782591e-07,0.0,5.8006353498285534e-08
1862,4.929123065267049e-07,2.2589932147099034e-09,3.7499287230957634e-08
1863,6.123405000835191e-07,0.0,3.596127129412707e-08
1864,6.913997481206025e-07,3.3563094525845827e-09,5.3221480555976086e-08
1865,7.413279945467366e-07,4.706844358715045e-10,5.036323358353911e-08
1866,6.408012040992617e-07,9.731225825149181e-10,3.454585240092456e-08
1867,6.764819318050286e-07,9.7056229719783e-10,3.154327288257264e-08
1868,5.532659201890056e-07,0.0,3.6061081232219294e-08
1869,7.877116559029673e-07,5.371870948067681e-09,5.1765301378736694e-08
1870,6.559751568602223e-07,1.1468097582678638e-09,3.2110673231500186e-08
1871,4.970710847373994e-07,0.0,7.116188527334089e-08
1872,7.045150027806812e-07,6.047339295989218e-10,5.805445724149649e-08
1873,5.489166028382897e-07,1.7958012854535355e-09,3.7711828326791874e-08
1874,6.817028861405561e-07,0.0,4.301718448118663e-08
1875,7.535251143053756e-07,1.1443054281912168e-09,4.291145216939185e-08
1876,6.185073289088905e-07,0.0,3.204387866162506e-08
1877,7.65061713536852e-07,0.0,4.638611983409646e-08
1878,4.879583457295666e-07,3.0195443923020093e-09,6.582606459915041e-08
1879,6.19485604147485e-07,1.832797580370027e-09,3.787781821529279e-08
1880,7.322762485273415e-07,0.0,4.685027832351807e-08
1881,6.407734645108576e-07,1.3945015142624584e-09,5.438555916725818e-08
1882,7.56717270178342e-07,1.9966155395678697e-09,5.790185042542362e-08
1883,5.561018383559713e-07,6.319338941018771e-10,5.371438049905919e-08
1884,6.159383474368951e-07,1.9805090900604227e-09,4.357119820497246e-08
1885,4.872900376540201e-07,0.0,2.6427105837001363e-08
1886,4.465796905606112e-07,6.453463874400711e-10,5.2918402104751294e-08
1887,4.942396003571048e-07,0.0,6.398346386049525e-08
1888,5.11687630933011e-07,6.340614699951175e-10,5.5163347667530616e-08
1889,4.9306623850498e-07,1.2530273485467092e-09,5.137412273370501e-08
1890,4.2144705503233126e-07,0.0,4.915789730830511e-08
1891,5.118498620504397e-07,6.374220040683554e-10,5.928024648937935e-08
1892,5.472411430673674e-07,0.0,6.080456671497814e-08
1893,5.160753175914579e-07,2.4633666773077323e-09,4.8035648347877213e-08
1894,5.936050229138345e-07,2.520615716150587e-09,3.969969597505951e-08
1895,5.711665380658815e-07,1.2037228991346183e-09,3.91209944439197e-08
1896,4.941710471939587e-07,1.7691086373616827e-09,6.958494225273171e-08
1897,4.742944952340622e-07,0.0,4.777905004971217e-08
1898,5.098177666695847e-07,1.13167097914868e-09,5.545187775624072e-08
1899,5.195923904466326e-07,0.0,5.9145087050183065e-08
1900,5.429841394288815e-07,0.0,5.1391424449320766e-08
1901,4.94603398237814e-07,1.676621730339889e-09,8.886095059779109e-08
1902,4.532192008355196e-07,4.910283846193408e-10,5.2049010434984666e-08
1903,5.168010943634727e-07,5.400220270956879e-10,8.424343889146257e-08
1904,4.2728271409941954e-07,5.374625189347171e-10,4.998401337275027e-08
1905,5.857461360392335e-07,0.0,5.057543717157387e-08
1906,6.383933168763178e-07,0.0,6.790323681116206e-08
1907,5.816555699311721e-07,1.028568674676933e-09,5.2457004073858116e-08
1908,6.532147267535038e-07,9.822778146428846e-10,1.0019233798175264e-07
1909,6.276622457335179e-07,5.500983557560346e-10,8.581534416407521e-08
1910,8.058979119596188e-07,0.0,6.038889921455848e-08
1911,5.671518579219992e-07,0.0,6.384448880680793e-08
1912,6.751409955541021e-07,2.0837684910901544e-09,5.990834495150921e-08
1913,6.246921770980407e-07,1.060597942803554e-09,8.749933044782665e-08
1914,5.893134584766813e-07,0.0,6.830678245250965e-08
1915,5.159973852641997e-07,2.3561523843085297e-09,8.128725426104211e-08
1916,4.790533694176702e-07,3.2962386153911893e-09,7.471474106068854e-08
1917,4.375603452899668e-07,0.0,9.431124681213987e-08
1918,4.835764570998435e-07,0.0,7.581008532042688e-08
1919,5.773321163360379e-07,0.0,6.721729306491397e-08
1920,5.580734523391584e-07,7.572231730534895e-10,8.102288262534785e-08
1921,5.90674289924209e-07,0.0,4.240738604721628e-08
1922,7.304155928977707e-07,0.0,7.230377008227151e-08
1923,6.688047164971067e-07,4.246379248229459e-09,5.6264525483129546e-08
1924,9.101486853069218e-07,0.0,3.738571052736006e-08
1925,7.775711878821312e-07,2.1996355847875293e-09,7.148815939217457e-08
1926,7.913758395261539e-07,2.229227691330493e-09,5.9074533709235766e-08
1927,1.0424524816698977e-06,0.0,1.0591763555112266e-07
1928,7.392648626591836e-07,0.0,9.255093402771308e-08
1929,7.987671324372059e-07,0.0,9.246537047147285e-08
1930,6.921874842191755e-07,0.0,6.512234307365361e-08
1931,5.839542609464843e-07,0.0,5.2464642408267537e-08
1932,5.874311455045245e-07,1.0959536611565568e-09,5.041386685888938e-08
1933,5.448564479593188e-07,2.2941324395731044e-09,4.932384811695556e-08
1934,5.679269179381663e-07,0.0,7.308764082836205e-08
1935,7.00144596521568e-07,0.0,7.180970840181544e-08
1936,5.892611056879105e-07,1.2124714565686645e-09,1.0306007425242569e-07
1937,5.313451652000367e-07,1.2591118148108649e-09,9.191516170403702e-08
1938,4.7452684270865575e-07,3.8895642262559704e-09,5.4453899167583586e-08
1939,5.27644715475617e-07,1.5294050470515685e-09,8.411727492330101e-08
1940,4.133326285682415e-07,5.0715658339584024e-09,6.085878823114399e-08
1941,5.814459882458323e-07,0.0,5.9030050181263505e-08
1942,5.58294971142459e-07,0.0,5.76500234217292e-08
1943,7.925831937427574e-07,2.9032352077962287e-09,6.67744117777147e-08
1944,6.458504344664107e-07,6.4263723231761105e-09,5.7837350908584995e-08
1945,7.886184789640538e-07,2.178504043826024e-09,6.971212940243277e-08
1946,7.503475103476376e-07,2.7842208538686464e-09,5.986074569364064e-08
1947,1.051420781550405e-06,0.0,9.05986183852292e-08
1948,8.273506750811066e-07,0.0,8.480072466454658e-08
1949,6.155264031804109e-07,1.9634016634739737e-09,8.835307596655184e-08
1950,7.838261240067368e-07,2.1270722960764488e-09,1.2124311865591153e-07
1951,8.625074201518146e-07,0.0,1.0128331950909342e-07
1952,7.054474053802551e-07,0.0,6.537778318715937e-08
1953,6.830606480434653e-07,0.0,9.80418306539832e-08
1954,8.502106538799126e-07,9.772536113672459e-10,1.0554339269219781e-07
1955,7.517871836171253e-07,1.8771215692936494e-09,6.006789021739678e-08
1956,7.412970148834575e-07,1.744228317335228e-09,8.285084618364635e-08
1957,6.608607918678899e-07,2.6505113659425206e-09,8.923387895265478e-08
1958,6.584705829482118e-07,4.1361216673863055e-09,7.69318617699355e-08
1959,7.471720664398163e-07,7.750747821333448e-10,1.0773539571573565e-07
1960,6.664762395303114e-07,0.0,7.958958292419993e-08
1961,7.191345048340736e-07,0.0,9.032606840264634e-08
1962,6.494163358183869e-07,6.341956404476434e-10,7.864026230208765e-08
1963,7.739865850453498e-07,8.405868778815773e-09,9.375776954811954e-08
1964,8.018670314413612e-07,0.0,8.335036483231306e-08
1965,6.495315574284177e-07,3.830430472806512e-09,6.511731953651179e-08
1966,5.926809762968333e-07,5.539074754423723e-10,5.9822006903687e-08
1967,6.567207151420007e-07,4.930335584241163e-10,9.860671212891248e-08
1968,7.415327445414732e-07,8.982831700699023e-10,8.354033553814588e-08
1969,6.603715974051738e-07,2.7250546263957176e-09,7.5393181475647e-08
1970,5.918558940720686e-07,1.8394900047624674e-09,1.0944965822545782e-07
1971,7.527752359237638e-07,3.083038491169532e-09,1.1715546577306668e-07
1972,5.083975338493474e-07,1.5390440033513642e-09,8.413440610866019e-08
1973,6.064524313842412e-07,1.102640756478479e-09,7.112032562872628e-08
1974,4.556713122383371e-07,5.625571675160757e-10,7.0882201441691e-08
1975,4.968987923348323e-07,2.8557400888473694e-09,7.13935008889166e-08
1976,5.576402486440202e-07,5.713526873840635e-10,7.484720043748894e-08
1977,4.707302139195235e-07,1.1753563677885381e-09,8.697637099430722e-08
1978,5.922769332755706e-07,2.970295565063452e-09,9.207916917830516e-08
1979,5.787601367046591e-07,2.925986564150662e-09,6.671249508372057e-08
1980,5.11095038291387e-07,1.7055452605774235e-09,9.38049851129108e-08
1981,4.699883220382617e-07,5.060439622894819e-09,6.958104137311238e-08
1982,4.686664283326536e-07,1.2415004579935385e-09,1.1049353787484506e-07
1983,5.784829681942938e-07,3.78918940668882e-09,7.578379523920376e-08
1984,5.277098011902126e-07,1.7397025486864948e-09,8.582532728951264e-08
1985,4.830492912333284e-07,3.0077789148208467e-09,8.481936930593292e-08
1986,5.532909881367232e-07,1.1988970927134801e-09,1.1988970527454512e-07
1987,4.607555865732138e-07,1.2221633705067347e-09,7.577413185799742e-08
1988,4.269546423074644e-07,1.1993107618124554e-09,7.375761157391025e-08
1989,4.813082910004596e-07,7.683370939481904e-09,8.396826700618476e-08
1990,4.326228975060076e-07,2.179460389939436e-09,8.826814479334644e-08
1991,4.906046342512127e-07,2.9307325455363298e-09,9.964490743641363e-08
1992,4.1820476326392964e-07,2.2039776670368383e-09,8.59551292364813e-08
1993,5.439501933324209e-07,4.985286850001103e-09,1.124459103607478e-07
1994,5.185252689443587e-07,2.637463358823311e-09,1.09190978037077e-07
1995,4.945275122736348e-07,5.422450821690461e-10,1.0628003366264238e-07
1996,4.7188734697556356e-07,2.135236876199542e-09,8.647709393017067e-08
1997,4.363353980352258e-07,2.876936688878118e-09,8.582860999695185e-08
1998,4.887332352154772e-07,4.768129224785866e-10,9.488577035199341e-08
1999,4.638754091956798e-07,4.570201161957499e-10,8.50057446655228e-08
2000,4.700785609657032e-07,4.4180314962005696e-10,7.86409586339687e-08
2001,4.512648104082473e-07,4.3812117822561447e-10,8.981484000969431e-08
2002,4.915730755783443e-07,4.8193434798449175e-09,9.594874939011788e-08
2003,4.7502922484454757e-07,1.6667691671301554e-09,1.025063056658837e-07
2004,4.823246513296908e-07,1.7619165015858584e-09,9.250061339116655e-08
2005,4.7379444367834367e-07,2.702249757291497e-09,7.791486922315016e-08
2006,5.682688311026141e-07,2.4707338397433887e-09,9.141715651139748e-08
2007,4.881254085375986e-07,7.190063044948403e-09,7.309897398499743e-08
2008,5.666652214131318e-07,2.1287198670449925e-09,7.237647281499449e-08
2009,5.593090008915169e-07,1.907277002999308e-09,8.105926951884612e-08
2010,6.63692901525792e-07,4.723793189942427e-09,7.794258749527216e-08
2011,7.085819788699155e-07,0.0,6.95962896202218e-08
2012,8.13956830825191e-07,2.0425516833455504e-09,7.182973149610916e-08
2013,8.933567414715071e-07,1.6734750252211938e-09,7.307507843279382e-08
2014,9.980536788134486e-07,6.496335691608124e-10,7.016042502527853e-08
2015,1.0096500773215666e-06,4.433150790905671e-10,7.314698535765274e-08
2016,1.0820680245160474e-06,4.1426800878596737e-10,8.18179302086719e-08
2017,8.910295150599268e-07,0.0,8.200893120147157e-08
2018,1.1048678061342798e-06,7.744400121190154e-10,7.537882851238464e-08
2019,1.009681000141427e-06,0.0,7.219295383720237e-08
