year,grands_ADJ êtres_NOUN,grands_ADJ maîtres_NOUN,grands_ADJ etres_NOUN
1837,4.87052354003481e-09,2.1367682969675172e-06,0.0
1838,7.574594507175902e-09,2.317194606193951e-06,6.312161904276081e-10
1839,1.8177836125232716e-08,2.0904510678043664e-06,6.9914751765765e-10
1840,1.0828470564661075e-08,2.1370306111379023e-06,0.0
1841,1.6693427085101575e-08,2.7139659639630054e-06,0.0
1842,2.884553929050071e-08,2.538407428698264e-06,6.708265054555795e-10
1843,2.8353174030826267e-08,2.7289928350437975e-06,0.0
1844,1.5916826967554698e-08,2.259640592194856e-06,0.0
1845,5.580227835366713e-09,2.0897952917597884e-06,0.0
1846,8.781752214304106e-09,1.9905304391443224e-06,0.0
1847,2.6426796750911308e-08,2.181019681302132e-06,0.0
1848,3.700802153616678e-08,2.2245038238111192e-06,0.0
1849,1.0893239199560867e-08,2.3470740115882904e-06,0.0
1850,2.2403686017469226e-08,2.3965156561445156e-06,0.0
1851,0.0,2.226991209219875e-06,0.0
1852,1.0416872697760482e-08,2.750705343501636e-06,0.0
1853,2.09017620989016e-08,2.4992534584100667e-06,0.0
1854,1.9223959313308114e-08,2.6144583251674902e-06,0.0
1855,1.1675261646360013e-08,3.0944749802586102e-06,5.306937111981824e-10
1856,3.6240324075009767e-09,2.8417592821128324e-06,0.0
1857,1.2203773103180993e-08,3.1671230318330856e-06,0.0
1858,9.787352261980686e-09,2.26479332909868e-06,0.0
1859,1.476730293603623e-08,2.6153402408191084e-06,0.0
1860,2.2885920047954755e-08,2.6506473060905478e-06,1.373155145145688e-09
1861,1.131831339762357e-08,3.0795242382808397e-06,0.0
1862,1.355395884417021e-08,2.601908237309658e-06,0.0
1863,1.9978482868054925e-08,2.478830281482658e-06,0.0
1864,3.2604148714199255e-08,2.6836093169890773e-06,0.0
1865,1.97687466396701e-08,2.400961307102989e-06,0.0
1866,1.4110277390955162e-08,2.068858666604001e-06,0.0
1867,5.82337378318698e-09,2.3827303952117518e-06,9.7056229719783e-10
1868,3.359114231216154e-08,2.1360016031479745e-06,0.0
1869,2.490594752657671e-08,2.4544567733819633e-06,0.0
1870,3.325748254567884e-08,2.420341921549607e-06,0.0
1871,1.0621176826930423e-08,1.1736400586936924e-06,0.0
1872,1.3908880269752899e-08,1.9291012898214888e-06,0.0
1873,1.1972008939764578e-09,2.044220573260702e-06,0.0
1874,4.182226565063729e-09,2.1251684940715165e-06,0.0
1875,9.7265964171811e-09,1.8583520242643203e-06,0.0
1876,1.5115036333668286e-08,2.578020629417921e-06,0.0
1877,9.89570592135891e-09,2.1894249009335454e-06,0.0
1878,3.6234530931267273e-09,2.1698446066586996e-06,0.0
1879,1.4051448338214811e-08,1.984919668629459e-06,0.0
1880,1.2193908105473383e-08,2.370110622429422e-06,0.0
1881,2.3009274485730202e-08,1.881182495999667e-06,0.0
1882,2.3293848627758962e-08,1.7683358652931247e-06,2.6621540527571597e-09
1883,4.044376833434171e-08,2.0468339272383673e-06,0.0
1884,2.3766109080725073e-08,1.7679344583854117e-06,0.0
1885,9.66845359329227e-09,1.5643558057831797e-06,0.0
1886,1.806969840423278e-08,1.670801806241684e-06,0.0
1887,1.697520346510828e-08,1.3678097268154943e-06,0.0
1888,1.5217475057838215e-08,1.5597912454978768e-06,1.268122939990235e-09
1889,1.4409814674820609e-08,1.4090292737023447e-06,0.0
1890,1.1142456735058204e-08,1.318087102575305e-06,0.0
1891,1.0836173736095134e-08,1.343048129598401e-06,6.374220040683554e-10
1892,7.522214851007902e-09,1.5890679438967936e-06,0.0
1893,1.2932674597898597e-08,1.3523882698152079e-06,3.0792083327568776e-09
1894,2.142523314319078e-08,1.3226931168119904e-06,0.0
1895,4.213029924926559e-09,1.6292389801719764e-06,0.0
1896,2.6536631059226323e-08,1.3256521187443582e-06,0.0
1897,2.330685333618021e-08,1.4088993740557498e-06,5.826713556089658e-10
1898,1.867257148902013e-08,1.2855781896803364e-06,1.13167097914868e-09
1899,2.3768587098516036e-08,1.414507281083388e-06,0.0
1900,1.661136961317311e-08,1.4239058216958256e-06,5.191053142894475e-10
1901,2.7384821577047802e-08,1.3781830707770837e-06,1.1177477832191585e-09
1902,1.0802624406114347e-08,1.1372217763039316e-06,4.910283846193408e-10
1903,2.1600880639738307e-08,1.3387145649801369e-06,6.48026410310365e-09
1904,1.1824175416563776e-08,1.4543735975536265e-06,3.7622376325430196e-09
1905,8.77329037196617e-09,1.2757396223861406e-06,1.0321518084666081e-09
1906,1.594697213169738e-08,1.2454071089962326e-06,1.0288369045596824e-09
1907,1.0799971028596644e-08,1.450281871484549e-06,2.057137349353866e-09
1908,1.0313917053750288e-08,1.4031839139505564e-06,1.964555629285769e-09
1909,1.8153244907281874e-08,1.60408677274404e-06,2.200393367512987e-09
1910,2.8858413103627356e-08,1.4824673968405477e-06,1.6032452032632705e-09
1911,1.2768897827974968e-08,1.5131144479596514e-06,6.916486494645824e-09
1912,1.9795801164956828e-08,1.605022646344878e-06,5.730363294986773e-09
1913,2.0681659052002033e-08,1.5537760127415368e-06,1.8030164916638114e-08
1914,2.6786974693937537e-08,1.4103341712257134e-06,2.0090231145353243e-09
1915,1.8849219074468238e-08,9.412828596566669e-07,2.3561523843085297e-09
1916,4.394984820521586e-09,9.339342863512456e-07,0.0
1917,5.2638835179585897e-08,9.584655229488703e-07,9.869781991689308e-09
1918,2.1824114959656526e-08,1.0636384351059291e-06,1.1486376294556067e-09
1919,1.56533418449456e-08,1.3701278493982727e-06,2.301962087614129e-08
1920,2.3473919252836595e-08,1.5954691860997627e-06,7.572231730534895e-10
1921,3.407736476335188e-08,1.5986069961115845e-06,3.786373770076068e-09
1922,2.508498064823783e-08,1.469684704602514e-06,4.426761346376651e-09
1923,1.5923921736771263e-08,1.736769121407633e-06,9.554353752605493e-09
1924,6.445812328337297e-09,1.699116049636018e-06,0.0
1925,7.698724768800957e-09,1.477055260323823e-06,1.0998177923937646e-09
1926,2.0063049555041346e-08,1.455685719520261e-06,4.458455382660986e-09
1927,2.229845030843336e-08,1.6801882054551243e-06,0.0
1928,1.599645738092903e-08,1.5390877319276797e-06,1.1426041224282812e-09
1929,2.2280812528308047e-08,1.5061829294893414e-06,2.2280812750352652e-09
1930,1.1553964007759987e-08,1.4810080983806984e-06,3.1510811737689437e-09
1931,1.596749932275543e-08,1.3264429981063586e-06,0.0
1932,1.6439305028370654e-08,1.4159720862494396e-06,2.1919073223131136e-09
1933,1.1470662641954732e-08,1.2698023024171334e-06,0.0
1934,9.585264137967897e-09,1.4126282437132431e-06,0.0
1935,1.6755597798123745e-08,1.3224954447110804e-06,1.196828414151696e-09
1936,8.487299751891442e-09,1.2561203952543565e-06,0.0
1937,5.0364472592434595e-09,1.2830349103154504e-06,1.2591118148108649e-09
1938,5.4453899167583586e-08,1.4793309439653513e-06,5.186085672015395e-09
1939,1.2235240376412548e-08,1.2816414027838618e-06,3.058810094103137e-09
1940,1.2678914806940611e-08,1.085315107118845e-06,0.0
1941,1.4757513433494296e-08,1.2898066259481311e-06,5.9030051957620344e-09
1942,2.730790527039062e-08,1.5595848594784911e-06,0.0
1943,4.064529335323641e-08,1.6258117376821701e-06,0.0
1944,1.2852744646352221e-08,1.2820612749209204e-06,0.0
1945,1.9606536838523425e-08,1.4922753130974797e-06,2.178504043826024e-09
1946,2.3665876369705074e-08,1.600926943012837e-06,0.0
1947,2.26496545963073e-08,1.4817642117748164e-06,0.0
1948,3.587722940956439e-08,1.4731408128909607e-06,1.3046265623373188e-08
1949,1.1780409536754632e-08,1.2222175094223076e-06,0.0
1950,2.6588403034821795e-08,1.317721267213301e-06,1.0635361258337639e-08
1951,9.595261474260042e-09,1.2974926164588396e-06,7.462981344019681e-09
1952,1.2653764258629963e-08,1.2147614114610406e-06,1.0544803918932644e-09
1953,1.8315507332999914e-08,1.2766985122425467e-06,0.0
1954,2.443134050622575e-08,1.435585591735844e-06,0.0
1955,1.6894095011821264e-08,1.4266124175321693e-06,2.815682353940474e-09
1956,1.3081712602058815e-08,1.3517769765769572e-06,0.0
1957,7.951533653738352e-09,1.5090244076532144e-06,8.835037701437898e-10
1958,1.3235589513271862e-08,1.172176933295077e-06,0.0
1959,3.332821629786764e-08,1.2765481187670957e-06,6.200598257066758e-09
1960,1.038124963770315e-08,1.3018087088312313e-06,0.0
1961,1.6675582137359868e-08,1.5063609879462092e-06,9.032606884673555e-09
1962,1.9660065575521912e-08,1.1504308403686991e-06,1.775747815457862e-08
1963,1.5518526907953856e-08,1.3397662392833354e-06,6.466053248388448e-10
1964,9.734349326606662e-09,1.331780655533521e-06,6.083968329129164e-10
1965,1.7510538796727815e-08,1.3718412610330688e-06,3.830430195250756e-09
1966,1.2185964237687585e-08,1.342117851521607e-06,0.0
1967,1.972134178185314e-08,1.4411371438427523e-06,2.4651677921205817e-09
1968,1.2126823101255013e-08,1.8688780869524635e-06,2.694849510209707e-09
1969,8.175163657142548e-09,1.2299080225375292e-06,1.3625273131978588e-09
1970,1.793502771296751e-08,1.3989321629992446e-06,9.197450023812337e-10
1971,1.644287195290417e-08,1.5502545238632592e-06,3.083038491169532e-09
1972,1.898154378121575e-08,2.54916997022292e-06,1.0260293725750103e-09
1973,1.653961112513258e-08,1.3876734428208692e-06,7.71848518432705e-09
1974,1.0688586016271984e-08,1.3518248991317705e-06,1.6876715580593782e-09
1975,7.996072248772634e-09,1.2251124594797602e-06,1.1422960355389478e-09
1976,1.7140580066410394e-08,1.1044247081315461e-06,5.713526873840635e-10
1977,1.469195431980097e-08,1.1048349914943856e-06,6.4644601893704134e-09
1978,1.3069301196821925e-08,3.544750921236073e-06,0.0
1979,1.345953837272873e-08,1.201995331712169e-06,6.437170796402825e-09
1980,1.3075846627685905e-08,1.4303838860030282e-06,1.7055452050662723e-09
1981,1.2651099112748199e-08,1.2467658159209805e-06,2.5302198114474095e-09
1982,1.0552753892945077e-08,1.069552613586211e-06,1.2415004579935385e-09
1983,1.0104505676622466e-08,1.3464253321160413e-06,4.4207211225000265e-09
1984,5.799008384599347e-09,1.3500091675666681e-06,0.0
1985,1.2632671464452017e-08,1.3685394186779831e-06,6.015558051686298e-10
1986,7.792831269171074e-09,1.3661432163303289e-06,0.0
1987,8.555143260480236e-09,1.3003818111201326e-06,0.0
1988,1.3792074149421296e-08,1.2688707649033404e-06,2.3986214681137596e-09
1989,1.4269117998289005e-08,1.3434923307187319e-06,3.2928733073589456e-09
1990,1.1442166825137434e-08,1.358348669100451e-06,2.1794604454505873e-09
1991,4.689171995142516e-09,1.4366450891145632e-06,1.1722930404189924e-09
1992,9.366905084906563e-09,1.3526912674421965e-06,3.305966445044106e-09
1993,9.970573366935298e-09,1.3831400593744547e-06,5.539207426075166e-10
1994,1.2659824244476425e-08,1.389943125928994e-06,3.6924485691258724e-09
1995,1.4640617052030791e-08,1.3762180550713765e-06,2.168980273165033e-09
1996,1.2811421035152648e-08,1.3243806655793833e-06,4.270473530354479e-09
1997,1.53436625627279e-08,1.319075492389743e-06,0.0
1998,8.105819682135973e-09,1.5215099935517173e-06,3.814503268806391e-09
1999,1.4624643718263997e-08,1.3957394529029443e-06,4.570201161957499e-10
2000,1.3254094155534801e-08,1.3744495781509158e-06,2.2090156370779823e-09
2001,2.979224000831948e-08,1.3770149216441041e-06,4.3812117822561447e-10
2002,1.5772396722013582e-08,1.4506223919852346e-06,3.943099291525698e-09
2003,2.3334769228000596e-08,1.5125929735404497e-06,0.0
2004,2.334539361825705e-08,1.2844371255482656e-06,4.404791253964646e-10
2005,2.2068373239925165e-08,1.4830846879476667e-06,1.3511248786457486e-09
2006,6.053298412522778e-08,1.5240310489161857e-06,4.1178899179428186e-10
2007,2.636356521978911e-08,1.4324203476689945e-06,3.994479413904628e-09
2008,2.171294255504108e-08,1.4219848729624118e-06,4.257439678578834e-10
2009,3.957599692405722e-08,1.2678623875217454e-06,4.76819250749827e-09
2010,2.2201826377354905e-08,1.1119808647208629e-06,0.0
2011,2.3708627033824925e-08,1.2133463123120691e-06,7.64794394481072e-10
2012,4.8680815378787656e-08,1.2173607615295623e-06,4.425528499218956e-09
2013,4.016339993917484e-08,9.600168304757517e-07,4.462600067256517e-09
2014,3.7678746012126396e-08,1.129279674216832e-06,1.7323561474213989e-09
2015,3.746012344763017e-08,1.1668052923852201e-06,4.433150790905671e-10
2016,3.686985161621692e-08,1.3233791094080516e-06,8.285360453275104e-10
2017,3.723104757824558e-08,9.446120756706478e-07,2.515611330355938e-10
2018,4.8789719264696885e-08,1.171727745941098e-06,2.8396133222585718e-09
2019,2.8571062959947824e-08,9.90548521428991e-07,1.785691428057845e-09
