year,en_ADP enquêtes_NOUN,en_ADP banquette_NOUN
1881,2.091752326904839e-09,2.7890030285249168e-09
1882,2.6621540527571597e-09,3.9932310791357395e-09
1883,4.423537092179686e-09,5.687405213450347e-09
1884,2.6406787867472303e-09,4.621187876807653e-09
1885,9.023890079618013e-09,0.0
1886,9.680196200179125e-09,1.2906927748801422e-09
1887,1.2404957061562527e-08,6.528924623161458e-10
1888,1.77537216039525e-08,3.804368819970705e-09
1889,3.759081934617825e-09,1.8795409673089125e-09
1890,8.520702365899524e-09,0.0
1891,8.286486163910922e-09,0.0
1892,6.8953633913793055e-09,0.0
1893,4.926733243593162e-09,5.542574843531156e-09
1894,2.520615716150587e-09,1.8904617871129403e-09
1895,7.22233739480771e-09,6.018614495673091e-10
1896,3.5382172747233653e-09,2.948514543632541e-09
1897,5.826713556089658e-10,4.078699600285063e-09
1898,5.6583546736987955e-09,2.8291773368493978e-09
1899,1.1055156790007459e-09,2.2110313580014918e-09
1900,7.267474400052265e-09,0.0
1901,1.1177477832191585e-09,1.676621730339889e-09
1902,6.874397495693074e-09,1.9641135384773634e-09
1903,4.3201759947208984e-09,2.1600881083827517e-09
1904,4.837162670412454e-09,5.374625189347171e-10
1905,5.160758931310738e-09,5.160759042333041e-10
1906,3.600929110447737e-09,1.5432553013283723e-09
1907,7.199980611716228e-09,7.71426478252124e-09
1908,6.384805573134145e-09,8.349361202419914e-09
1909,6.60118004702781e-09,1.6502950117569526e-09
1910,4.809735720812114e-09,1.6032452032632705e-09
1911,1.0640748726586935e-08,4.25629931299909e-09
1912,6.772247651554153e-09,8.856016364688912e-09
1913,4.772690687104841e-09,1.590896969716482e-09
1914,8.036092680185902e-09,4.018046340092951e-09
1915,2.3561523843085297e-09,0.0
1916,0.0,0.0
1917,2.1932848870420685e-09,1.0966424435210342e-09
1918,3.44591288836682e-09,1.9526840588923733e-08
1919,1.8415696745321952e-09,0.0
1920,1.590168707821249e-08,0.0
1921,6.058197943303867e-09,8.330022005509363e-09
1922,1.1066902949607993e-08,3.6889677978990676e-09
1923,1.8047111360885992e-08,6.369568872344189e-09
1924,3.867487219366694e-09,9.02413699321869e-09
1925,5.499089184013428e-09,1.0998177923937646e-09
1926,5.57306911730393e-09,2.229227691330493e-09
1927,8.919379901328739e-09,6.689535148041159e-09
1928,7.998228745975666e-09,1.1426041224282812e-09
1929,1.2254447234738564e-08,3.342121912552898e-09
1930,2.100720708497761e-09,1.0503603542488804e-09
1931,1.3686427990933225e-08,0.0
1932,8.767629400274757e-09,3.287861094491973e-09
1933,4.588264879146209e-09,3.4411986593596566e-09
1934,7.188948103475923e-09,4.7926320689839486e-09
1935,9.574627313213568e-09,5.98414207075848e-09
1936,2.424942913137329e-09,1.33371855781661e-08
1937,3.777335333410292e-09,7.554670666820584e-09
1938,9.075650453382877e-09,1.2965214457594243e-09
1939,1.070583532936098e-08,9.176430282309411e-09
1940,1.7750480196809804e-08,0.0
1941,8.854508237732261e-09,0.0
1942,3.034211770724937e-09,3.034211770724937e-09
1943,2.9032352077962287e-09,0.0
1944,9.639558484764166e-09,9.639558484764166e-09
1945,4.357008087652048e-09,0.0
1946,2.7842208538686464e-09,6.960552134671616e-09
1947,1.1920871401116528e-08,0.0
1948,8.697510267552389e-09,5.435944139264848e-09
1949,1.0798709482173763e-08,3.9268033269479474e-09
1950,5.317680518146517e-09,2.1270722960764488e-09
1951,9.595261474260042e-09,7.462981344019681e-09
1952,5.272401959466322e-09,7.381362632230548e-09
1953,1.8315507332999914e-08,4.3095309543161875e-09
1954,4.886268278880834e-09,6.840775057526116e-09
1955,1.783265490828967e-08,1.220129064449793e-08
1956,8.72114114258693e-09,9.593255967388359e-09
1957,8.835037590415595e-09,7.068030161150318e-09
1958,1.3235589735316466e-08,9.099467845885556e-09
1959,1.0851047171911432e-08,8.525822714489095e-09
1960,1.038124963770315e-08,1.3841666479663672e-08
1961,1.181187059273725e-08,1.250668635321972e-08
1962,6.976152100435229e-09,8.244543714397423e-09
1963,1.681173777967615e-08,6.466053470433053e-09
1964,8.517555549758526e-09,3.041984220075733e-09
1965,1.3680108268410152e-08,6.0192477668863376e-09
1966,9.970334780007306e-09,4.985167390003653e-09
1967,1.1339771788243524e-08,5.916402479044791e-09
1968,7.680321090219877e-08,4.042274071025531e-09
1969,6.721801781850445e-08,4.541757636644661e-09
1970,5.1045847021535806e-08,3.219107425067591e-09
1971,6.217460701840594e-08,7.707596338946132e-09
1972,6.874396918377101e-08,2.0520587451500205e-09
1973,1.0475087464101307e-08,4.9618833486420044e-09
1974,2.4752514815595816e-08,7.313243344242437e-09
1975,1.9990180621931586e-08,6.8537762132336866e-09
1976,1.3141112142900369e-08,5.713526984862938e-09
1977,7.639816779203557e-09,4.7014254711541525e-09
1978,1.4257419245211622e-08,5.940591130126904e-09
1979,9.363157360553487e-09,6.437170796402825e-09
1980,1.3644362084619388e-08,7.95921106799824e-09
1981,1.2018544381930951e-08,4.427884725544118e-09
1982,1.3035754697909852e-08,5.586751949948621e-09
1983,1.8314416649900522e-08,7.57837881337764e-09
1984,8.118611560803402e-09,6.958810416790584e-09
1985,5.414002135495366e-09,9.624892882698077e-09
1986,1.019062523255343e-08,3.5966913891627428e-09
1987,1.3443797186596385e-08,1.4665960890170027e-08
1988,1.0194141530917022e-08,4.797243047249822e-09
1989,1.92084268491044e-08,4.390497743145261e-09
1990,2.0704873870958096e-08,4.90378582185258e-09
1991,1.4653663449326615e-08,6.4476117778156095e-09
1992,8.264915862810085e-09,7.713921945651236e-09
1993,1.606370203521834e-08,3.877445031719162e-09
1994,1.3714808844156323e-08,2.637463358823311e-09
1995,2.0605312456289937e-08,8.675921314704738e-09
1996,1.1743803263186692e-08,4.804283193493575e-09
1997,1.2946215210973833e-08,5.274384040632185e-09
1998,1.0966696883940585e-08,4.7681290027412615e-09
1999,1.828080398169618e-08,5.0272213059088244e-09
2000,9.719669513685858e-09,7.068850393920911e-09
2001,1.3581756691527502e-08,7.448059946568719e-09
2002,1.6648642464645036e-08,4.81934359086722e-09
2003,7.500461418619153e-09,6.667076668520622e-09
2004,1.8059643780432566e-08,8.809582507929292e-10
2005,1.4862373665103235e-08,6.7556245042510454e-09
2006,1.2353669365250397e-08,1.6471559671771274e-09
2007,1.517902231684687e-08,2.3966877371606188e-09
2008,1.2772319202269955e-08,6.811903485726134e-09
2009,1.3350938798950551e-08,6.675469510497578e-09
2010,9.447585824773341e-09,3.3066551718974324e-09
2011,1.1471915861704929e-08,9.55992973672437e-09
2012,9.19148224198807e-09,8.851056776393307e-09
2013,1.3666713094551142e-08,5.578249862026041e-09
2014,9.744502899033947e-09,7.362513709807672e-09
2015,1.0196246513771712e-08,5.763096222466402e-09
2016,1.0149566520567532e-08,5.178350193091319e-09
2017,7.54683426862357e-09,7.798394818792076e-09
2018,8.002547069452248e-09,4.64663996169179e-09
2019,8.418259866971312e-09,3.5713827450933877e-09
