year,en_ADP aise_NOUN,en_ADP baise_NOUN
1970,9.657322413980651e-09,4.1388523719376735e-09
1971,7.707596116901527e-09,6.166077093361366e-09
1972,3.5911026929902334e-09,1.5390440033513642e-09
1973,6.064524216142786e-09,1.6539611902288698e-09
1974,4.500457451150908e-09,2.2502286700643026e-09
1975,6.282628195464213e-09,1.7134440533084216e-09
1976,6.28487961673585e-09,5.713526873840635e-10
1977,5.289103488514968e-09,2.938390863960194e-09
1978,4.158413835497754e-09,4.752473081737207e-09
1979,5.266776015311336e-09,4.681578680276743e-09
1980,2.8425753972882717e-09,2.2740602734216964e-09
1981,3.795329828193417e-09,3.1627747087981106e-09
1982,3.103751144983846e-09,4.966001831974154e-09
1983,6.315316158911344e-09,3.157658134966823e-09
1984,2.319603453759811e-09,5.799008495621649e-10
1985,7.820225356169885e-09,4.210890636180409e-09
1986,8.99172813983995e-09,4.7955883708539204e-09
1987,2.4443267965246207e-09,2.4443267410134695e-09
1988,2.398621523624911e-09,3.597932174415064e-09
1989,4.390497743145261e-09,2.7440609784434855e-09
1990,3.8140557934163155e-09,5.44865097484859e-10
1991,1.1722930404189924e-09,4.68917216167597e-09
1992,6.61193322315512e-09,2.7549720282848966e-09
1993,7.754890507527534e-09,1.1078414852150331e-09
1994,3.692448680148175e-09,1.0549853213248639e-09
1995,1.0302656505700725e-08,2.7112254663563817e-09
1996,5.338092190498855e-10,4.270473752399084e-09
1997,3.3564262480467733e-09,2.3974471297094624e-09
1998,8.582632826659164e-09,9.536258449571733e-10
1999,3.1991408688814005e-09,2.285100553223174e-09
2000,3.976228346580513e-09,3.97622823555821e-09
2001,5.257454110951798e-09,1.7524846851468823e-09
2002,4.81934359086722e-09,1.752488598683044e-09
2003,4.583615376141381e-09,3.333538334260311e-09
2004,4.845270240583233e-09,1.7619165015858584e-09
2005,3.602999676388663e-09,1.8014998381943315e-09
2006,1.6471559671771274e-09,1.6471559671771274e-09
2007,2.7961355453243186e-09,1.997239706952314e-09
2008,2.9802078027607593e-09,1.2772318758180745e-09
2009,1.907277002999308e-09,2.860915504498962e-09
2010,2.8342757585342326e-09,3.7790344187271785e-09
2011,5.735957792074586e-09,3.4415748029203996e-09
2012,2.382976926895708e-09,4.425528388196653e-09
2013,4.741512515948898e-09,4.183687618564136e-09
2014,3.681256854903836e-09,4.7639794331644225e-09
2015,3.54652054945781e-09,4.43315073539452e-09
2016,4.349814175519384e-09,5.178350193091319e-09
2017,1.7609279867603078e-09,9.056201122348284e-09
2018,5.162933414126769e-10,9.809573597863164e-09
2019,7.65296326310505e-10,6.632568272380013e-09
