year,on_PRON a_VERB,on_PRON bat_VERB
1800,0.0003117093147011474,9.84123509795154e-07
1801,0.0002970811037812382,1.0810569079922061e-06
1802,0.0002804170362651348,8.369522106477234e-07
1803,0.00029957991500850767,9.088580981142513e-07
1804,0.00033338594948872924,7.094212008951217e-07
1805,0.00028645972633967176,8.016915273856284e-07
1806,0.00029934202029835433,8.241573539180536e-07
1807,0.0002890086543629877,7.259735781417476e-07
1808,0.00029138765967218205,7.999241233846988e-07
1809,0.00027862430579261854,1.1972861386766454e-06
1810,0.000279015650448855,7.582010752571477e-07
1811,0.00029619858105434105,7.847150129691727e-07
1812,0.0003065209020860493,1.301597606584437e-06
1813,0.00032758434826973826,6.671720598205866e-07
1814,0.0003000451033585705,8.93656334710613e-07
1815,0.00027210400730837137,2.9939181445115537e-07
1816,0.00031370853685075417,5.724481582092267e-07
1817,0.0002826830605044961,4.841876375394349e-07
1818,0.0002659447709447704,5.555268671741942e-07
1819,0.0002795839318423532,5.185875977531396e-07
1820,0.0002590381700429134,5.161919247598235e-07
1821,0.00027345512353349477,4.427808306672887e-07
1822,0.0002747108956100419,5.403807108450565e-07
1823,0.00023513679479947314,6.848701872286256e-07
1824,0.00023175828391686082,4.884245470293536e-07
1825,0.00023792043066350743,4.957464483368312e-07
1826,0.00023277301079360768,4.6065757430824306e-07
1827,0.0002516250970074907,5.982010051752695e-07
1828,0.0002654326381161809,5.916134071526358e-07
1829,0.00026039136719191447,4.6037953893574013e-07
1830,0.00025698725949041545,4.88443909318903e-07
1831,0.00026722391339717433,6.579489166824715e-07
1832,0.0002671073016244918,6.50791520229177e-07
1833,0.00024699307687114924,6.984927694020371e-07
1834,0.000246481089561712,5.367355342400515e-07
1835,0.00024364034470636398,4.295833875289645e-07
1836,0.0002255349318147637,4.865823086674936e-07
1837,0.00024545421183574945,4.898355072668892e-07
1838,0.00023022158711683005,3.6168687245208275e-07
1839,0.00024253497394965962,5.397418831876166e-07
1840,0.00023713459086138755,4.337757957273425e-07
1841,0.00024378694797633216,4.372393505036598e-07
1842,0.00022288143372861668,3.5218391047919795e-07
1843,0.000245525487116538,3.845399163537877e-07
1844,0.00023508440790465102,3.358999549618602e-07
1845,0.0002305577218066901,3.197470732629881e-07
1846,0.0002473719941917807,4.958762644946546e-07
1847,0.000245785377046559,3.90469381272851e-07
1848,0.00024778478109510615,6.460312818035163e-07
1849,0.00024385606229770929,3.913186858994777e-07
1850,0.00023711858375463635,4.120920493733138e-07
1851,0.000249219847319182,5.262742064360282e-07
1852,0.00022802794410381466,4.2318546178421457e-07
1853,0.0002447584265610203,4.3356224921353714e-07
1854,0.00022676737717119977,3.330420810243595e-07
1855,0.00023860413784859702,3.863450075414221e-07
1856,0.00022899122996022925,3.634386800399625e-07
1857,0.00024239621416199952,3.2950185868685367e-07
1858,0.00022575799812329933,2.7159902060702734e-07
1859,0.0002271929188282229,3.7733003921402997e-07
1860,0.00023193277593236417,3.835680288943877e-07
1861,0.00023459373187506571,3.607712315556455e-07
1862,0.0002365775653743185,2.999942907422337e-07
1863,0.00022864825587021187,3.5062237557781373e-07
1864,0.00023690270609222353,2.75696862672703e-07
1865,0.0002295005469932221,3.3983416614091766e-07
1866,0.00023401699581881985,3.1188578475394024e-07
1867,0.00024224798835348338,3.0427128194787656e-07
1868,0.0002421684403088875,3.0232028080945383e-07
1869,0.00023524839343735948,2.9056938188887216e-07
1870,0.00024839555408107117,2.7752796682989356e-07
1871,0.00024135669809766114,5.140649790291718e-07
1872,0.00023307956871576607,3.688877114882416e-07
1873,0.0002450754036544822,3.2982885045385046e-07
1874,0.0002412905596429482,3.070949077255136e-07
1875,0.0002424045160296373,3.2269412741925407e-07
1876,0.0002439385571051389,2.9988233052336e-07
1877,0.00024348136503249407,3.1233322062007574e-07
1878,0.00025310304044978693,2.796098002022518e-07
1879,0.00024124075571307912,2.663665803481763e-07
1880,0.0002449492894811556,2.4580351265512945e-07
1881,0.00024020637647481635,2.9284531777307166e-07
1882,0.00024559569283155724,2.6621540882842964e-07
1883,0.00024783499247860163,3.2986949349833594e-07
1884,0.00024742367531871423,3.4064755993767903e-07
1885,0.0002510394697310403,3.21637216416093e-07
