year,en_ADP arts_NOUN,en_ADP bars_NOUN
1918,6.776962369059447e-08,1.1486376294556067e-08
1919,2.1178050757519884e-08,6.4454939163738345e-09
1920,4.46761680983343e-08,0.0
1921,4.240738515903786e-08,6.058197943303867e-09
1922,3.32007097370024e-08,7.377935484775833e-10
1923,3.6094222277682775e-08,0.0
1924,2.707241186783449e-08,3.867487219366694e-09
1925,3.849362140151413e-08,2.1996355847875293e-09
1926,3.566764272822098e-08,0.0
1927,4.682674314970825e-08,1.1149224876660924e-09
1928,3.8848539829494655e-08,9.14083297942625e-09
1929,3.3421218015305953e-08,1.1140406375176326e-09
1930,5.566909955234678e-08,1.05036033204442e-08
1931,2.3951248984133144e-08,2.2810713318222042e-09
1932,4.7126008873021874e-08,2.1919073223131136e-09
1933,5.850037565480193e-08,2.2941324395731044e-09
1934,5.990790441501304e-08,0.0
1935,6.582556189016486e-08,1.196828414151696e-09
1936,5.698615890281644e-08,2.424942913137329e-09
1937,5.791914281516597e-08,3.777335333410292e-09
1938,3.889564470505036e-08,1.6854778905894818e-08
1939,3.8235125288110794e-08,1.5294050470515685e-09
1940,3.803674530900025e-08,2.5357829169792012e-09
1941,7.378756183840096e-08,2.9515025978810172e-09
1942,5.158160121254696e-08,0.0
1943,2.6129116870166058e-08,0.0
1944,3.855823393905666e-08,6.4263723231761105e-09
1945,2.6142048525912287e-08,4.357008087652048e-09
1946,4.315542145860718e-08,0.0
1947,3.457052732969146e-08,4.7683483828109274e-09
1948,2.3918153901902883e-08,4.348755133776194e-09
1949,5.203014352694879e-08,2.9451024952109606e-09
1950,1.0103593162114066e-07,3.190608444114673e-09
1951,5.01085888338082e-08,2.1322803522849654e-09
1952,3.796129288691219e-08,0.0
1953,5.279175385730639e-08,1.0773827163745864e-08
1954,3.811289239763482e-08,8.795282724349818e-09
1955,3.566531070475776e-08,7.508486277174597e-09
1956,3.7500909488841216e-08,6.104799332717903e-09
1957,3.003912851795576e-08,6.184526224473075e-09
1958,4.880623505343351e-08,2.4816730892496253e-09
1959,4.960478516835565e-08,6.975672928177801e-09
1960,7.543708591128961e-08,1.038124963770315e-08
1961,4.446822099435366e-08,3.47407969059077e-09
1962,5.77118033362467e-08,1.6489087428794846e-08
1963,8.082566393952106e-08,2.2631185814248056e-08
1964,7.848319272252269e-08,2.4335873760605864e-08
1965,7.058936013493167e-08,3.720989383282358e-08
1966,6.979234279391733e-08,6.092982296479477e-08
1967,7.543413310662217e-08,7.691323844483122e-08
1968,7.051523109868896e-08,3.727875252934609e-08
1969,1.2626086995370933e-07,3.860493957841271e-08
1970,1.3106366436588246e-07,9.197449846176653e-08
1971,1.3051529534902073e-07,6.988220513370891e-08
1972,1.1132418914483466e-07,5.2327496280479835e-08
1973,1.334195335322974e-07,2.7566019022984278e-08
1974,1.5020276666888321e-07,3.994155761688489e-08
1975,1.1765649432504688e-07,4.6262989883416594e-08
1976,1.2512623959182179e-07,4.627956684544188e-08
1977,1.569100801512846e-07,2.8796231177352638e-08
1978,1.657425026113657e-07,4.3366316759829715e-08
1979,2.0598946381955585e-07,3.452664221192947e-08
1980,2.0523393451377103e-07,1.989802811408481e-08
1981,1.5371085165805098e-07,2.3404533033843933e-08
1982,3.1720337467788795e-07,2.9175261317959666e-08
1983,2.1408921646592916e-07,1.64198213914446e-08
1984,2.696539020963229e-07,2.3196033815953143e-08
1985,3.326603521536242e-07,1.9249785432329247e-08
1986,4.5797868297725586e-07,1.9182353483415682e-08
1987,2.7804215485538464e-07,2.3832185669370176e-08
1988,4.17360150439805e-07,2.4585871061244546e-08
1989,3.605696310415851e-07,9.329808037250586e-09
1990,3.639698877844211e-07,8.717841559757744e-09
1991,4.185086017738371e-07,1.2309077312977479e-08
1992,3.4051454278483106e-07,1.2121876835635703e-08
1993,4.5975422180433156e-07,8.308811416668505e-09
1994,3.6502492362089356e-07,1.002236071911966e-08
1995,5.232664950227672e-07,1.4640617607142303e-08
1996,3.9501881499148794e-07,1.4412848692302305e-08
1997,4.909971869082597e-07,1.1987236092636522e-08
1998,3.4425893347123093e-07,1.7642078020685403e-08
1999,5.246590891738734e-07,2.3765046486268204e-08
2000,3.892285849182997e-07,9.277866475088103e-09
2001,6.361519561681739e-07,1.5334240544007116e-08
2002,5.555388691291796e-07,1.0953053575235572e-08
2003,4.6169506306981134e-07,1.3750845795357236e-08
2004,3.9731216042171447e-07,1.2333415899679068e-08
2005,5.17480829742567e-07,1.5763123362155795e-08
2006,5.270899150477959e-07,1.4824403926638752e-08
2007,4.841309169112407e-07,1.078509459517818e-08
2008,4.849223698144556e-07,2.5118893631770334e-08
2009,4.0481954499682615e-07,2.2887324035991696e-08
2010,3.80265337884822e-07,4.2514137987836875e-08
2011,5.74360592808798e-07,5.6977182943951377e-08
2012,4.54808154914943e-07,5.651059564737437e-08
2013,3.7932100527271473e-07,3.7932100127591184e-08
2014,3.6596023633705954e-07,4.374199347179086e-08
2015,3.6396168223706837e-07,4.056332941759777e-08
2016,3.5005647902597303e-07,3.9769727344651784e-08
2017,4.857645619082973e-07,3.270294846036137e-08
2018,4.0451583177558703e-07,4.181975887806999e-08
2019,3.499955180119585e-07,5.152995130597304e-08
