year,en_ADP watts_NOUN,en_ADP boîte_NOUN
1857,0.0,2.3919394576132902e-08
1858,0.0,2.0064072125958177e-08
1859,0.0,1.3748867822016564e-08
1860,0.0,2.9751696217772405e-08
1861,0.0,2.0750240636857598e-08
1862,0.0,2.3041730301542884e-08
1863,0.0,2.0477944673302773e-08
1864,0.0,2.205574922697906e-08
1865,0.0,3.059448794306974e-08
1866,0.0,2.3354941647291128e-08
1867,4.85281148598915e-10,4.707226963773792e-08
1868,0.0,2.667531973088444e-08
1869,4.883519144627257e-10,4.0533208789383934e-08
1870,0.0,4.185855573268782e-08
1871,0.0,3.3987767267262825e-08
1872,0.0,4.475031167849863e-08
1873,0.0,4.669083608632718e-08
1874,0.0,5.018671556111798e-08
1875,0.0,2.746333060965611e-08
1876,0.0,2.194703370150819e-07
1877,0.0,6.061119639522161e-08
1878,0.0,6.280652420365129e-08
1879,0.0,8.308682453161964e-08
1880,0.0,4.1715999321567665e-08
1881,0.0,6.902782218043413e-08
1882,0.0,4.8584313239175e-08
1883,1.2638677882037541e-09,5.181857787306399e-08
1884,4.687204935294176e-08,6.40364632431556e-08
1885,6.961286658224708e-08,5.414333870135124e-08
1886,8.905779846912765e-08,7.421483161351716e-08
1887,6.202478419758961e-08,1.1895700353647953e-06
1888,9.193891425951506e-08,2.1241058800747226e-07
1889,1.697852081150586e-07,7.956723635516028e-08
1890,1.691031679129651e-07,5.112421624930974e-08
1891,1.4660705838220878e-07,8.987650090830357e-08
1892,3.008885898214686e-07,1.0299165431604251e-06
1893,1.7982576161479358e-07,9.483961438405686e-08
1894,1.3989416913773312e-07,1.1531816768162173e-07
1895,1.7333609703129582e-07,1.0773319658596847e-07
1896,1.775005664672591e-07,9.848038473592169e-08
1897,2.0626566132886381e-07,1.1769961361096648e-07
1898,3.3667210364018985e-07,9.845537807251503e-08
1899,2.050731602309952e-07,1.1386811138436315e-07
1900,1.9726001565523177e-07,1.6611369968444478e-07
1901,1.9728248568107176e-07,1.726920304534474e-07
1902,2.2881922356887685e-07,2.2390894338641942e-07
1903,3.288734171658092e-07,1.663267807927582e-07
1904,2.810929098373549e-07,1.3866533166151385e-07
1905,1.8939986223820426e-07,1.2953505157398126e-07
1906,2.4743528059811837e-07,1.923925054825304e-07
1907,1.8257094569484877e-07,1.306282164104111e-07
1908,1.3702775203405793e-07,1.316252256078343e-07
1909,2.563458427751186e-07,1.5677803144598101e-07
1910,1.8864852036060142e-07,3.0461658229175015e-07
1911,1.5163067001999764e-07,1.420539833540957e-07
1912,1.8493445308465084e-07,1.573245231867304e-07
1913,2.1371048464224884e-07,1.490140120186112e-07
1914,2.2099253682572595e-07,1.895178467492542e-07
1915,1.3783491314978136e-07,1.6728681684341495e-07
1916,2.1974924480083757e-07,1.9667556871993952e-07
1917,2.313915548057821e-07,2.3248819625010242e-07
1918,2.607407365573522e-07,2.8256484796429504e-07
1919,1.7771147042822122e-07,2.5597819863776294e-07
1920,2.029358063815323e-07,2.1808026939851288e-07
1921,1.264648830101578e-07,2.499006690470651e-07
1922,1.5936340397315618e-07,3.0618431967610604e-07
1923,2.5265956615783125e-07,2.653987163370175e-07
1924,1.7016943931746908e-07,3.5451966517996425e-07
1925,1.198801413693218e-07,5.125150934759404e-07
1926,1.2037828833744157e-07,3.12091883003518e-07
1927,1.0591763555112266e-07,3.980273373116461e-07
1928,1.2225864010062537e-07,3.039327007847703e-07
1929,1.069479000914697e-07,3.252998563851861e-07
1930,1.0188495203067305e-07,2.9094983000632624e-07
1931,1.5625338001257205e-07,4.3910623315213115e-07
1932,1.3041848156980507e-07,3.660485292655835e-07
1933,1.479715368013501e-07,3.074137566727586e-07
1934,1.186176472600664e-07,3.75023459397994e-07
1935,1.3883210137066726e-07,3.829850916403643e-07
1936,1.1882220141146149e-07,3.4555436290162334e-07
1937,9.443338533365875e-08,4.1550690443870053e-07
1938,1.0631476032862963e-07,4.187764339746991e-07
1939,1.2999942544666965e-07,4.144687562046556e-07
1940,2.0032685199566913e-07,5.604080075549689e-07
1941,2.6858674573304597e-07,7.024576298420016e-07
1942,1.3047111258046584e-07,6.735949920066986e-07
1943,6.096793847554238e-08,4.1516264559504634e-07
1944,5.1410978585408884e-08,5.944394274592923e-07
1945,6.535512397931598e-08,7.232633265630284e-07
1946,1.5034793143797742e-07,5.582362891942694e-07
1947,1.1920870957027319e-07,4.780269384774272e-07
1948,1.0654450388614123e-07,4.69665546010134e-07
1949,7.264586088240321e-08,5.458256495671776e-07
1950,1.8505528642798197e-07,5.870719537170999e-07
1951,9.701875347545297e-08,7.079170813995006e-07
1952,8.857635336312342e-08,6.379606378725811e-07
1953,7.649417144151016e-08,6.539713420794513e-07
1954,1.426790277037071e-07,6.410783788268759e-07
1955,8.165478515564928e-08,5.697063829579463e-07
1956,6.88970183126969e-08,4.822791215275402e-07
1957,1.236905291523982e-07,6.007825366083352e-07
1958,1.1994753101873812e-07,5.865020522577424e-07
1959,8.75834521574248e-08,5.200751513889657e-07
1960,9.204708417698271e-08,5.709687691535237e-07
1961,8.68519879904106e-08,5.725283166446715e-07
1962,6.278536945902857e-08,4.838912937010775e-07
1963,9.117135046921021e-08,5.599602221906252e-07
1964,8.517555993847736e-08,4.7454953877590356e-07
1965,8.481667279625071e-08,5.203913140405803e-07
1966,7.69931371991106e-08,4.6639010198301634e-07
1967,5.571279082516867e-08,5.827656517354285e-07
1968,5.6591839214803485e-08,5.308853268104485e-07
1969,4.7234279820784764e-08,4.7234282074537504e-07
1970,3.449043717296263e-08,5.113782202137429e-07
1971,6.011924913451594e-08,5.015075870140606e-07
1972,5.6431615991225925e-08,4.678693983350968e-07
1973,4.686223276095802e-08,4.829566657704731e-07
1974,7.763289255890982e-08,5.321791078927163e-07
1975,4.112265905575896e-08,6.191244281694708e-07
1976,3.02816915986881e-08,5.05647130832898e-07
1977,3.937443837642718e-08,5.488914411877488e-07
1978,2.9108897514618093e-08,5.999997476635599e-07
1979,4.1549009344166166e-08,5.734933612444593e-07
1980,3.297387440870381e-08,6.668681877819438e-07
1981,3.099519318983113e-08,7.533729684539026e-07
1982,2.1726258014886923e-08,6.288199729809207e-07
1983,2.462973247574496e-08,6.656342979027841e-07
1984,2.667543930190419e-08,7.219765416621726e-07
1985,3.3085568507118523e-08,6.809611983182862e-07
1986,2.2779045372178786e-08,7.061503715100059e-07
1987,2.0165695335805367e-08,6.88689034689105e-07
1988,3.8377943933909364e-08,6.932016274330266e-07
1989,2.1403676386810844e-08,6.893081545555901e-07
1990,2.8332984958190366e-08,7.197668159264481e-07
1991,1.52398094144246e-08,7.660934979725198e-07
1992,2.314176633655407e-08,6.567853338967922e-07
1993,2.603427451397522e-08,6.702441108785706e-07
1994,1.8989735894869852e-08,8.323834206347414e-07
1995,2.4943273002620003e-08,8.274659810680873e-07
1996,1.6014276127407356e-08,1.040394113971388e-06
1997,1.6782130685122354e-08,1.0870025262121885e-06
1998,1.907251756527728e-08,1.1042987519971348e-06
1999,1.7823785114501334e-08,1.086336827604839e-06
2000,1.1928684928719235e-08,9.216013654445021e-07
2001,1.8839211413101964e-08,7.715314116474303e-07
2002,2.1906108038649563e-08,6.922330100245233e-07
2003,3.2501998425971124e-08,7.887985074006565e-07
2004,1.7178685585150788e-08,7.977077203236149e-07
2005,2.296912215982161e-08,8.147283008241857e-07
2006,1.853050535238765e-08,8.437556195950435e-07
2007,3.155638772511793e-08,9.371048879103228e-07
2008,4.640609385653249e-08,1.0230627811580462e-06
2009,3.6715081641602865e-08,1.0704592128263357e-06
2010,6.896737536621345e-08,1.3788751687116019e-06
2011,5.124122504085449e-08,1.548326262756916e-06
2012,7.14893060305144e-08,1.7007646402333876e-06
2013,4.6299475808808666e-08,1.5407126383593095e-06
2014,5.0021784048226436e-08,1.7063707709041864e-06
2015,4.189327573733692e-08,1.5888412736586588e-06
2016,5.4269110094651296e-08,1.5959675572219112e-06
2017,7.043711791610008e-08,1.7719966596274617e-06
2018,5.989002804795973e-08,1.7925704316468227e-06
2019,6.020331055900385e-08,1.7780384951038286e-06
