year,en_ADP watts_NOUN,en_ADP boîtes_NOUN
1855,0.0,2.388121700391821e-08
1856,0.0,4.6594702651781006e-08
1857,0.0,5.027954230740761e-08
1858,0.0,2.7893953813418193e-08
1859,0.0,7.332729978770658e-08
1860,0.0,7.323494211064485e-08
1861,0.0,5.376198741746663e-08
1862,0.0,3.930648165284545e-08
1863,0.0,4.0955889346605545e-08
1864,0.0,4.363202488200102e-08
1865,0.0,5.930623736549734e-08
1866,0.0,3.6978657136366166e-08
1867,4.85281148598915e-10,8.638004445060687e-08
1868,0.0,1.2053292863800635e-07
1869,4.883519144627257e-10,6.98343244343036e-08
1870,0.0,7.396923251690168e-08
1871,0.0,1.0514965254060371e-07
1872,0.0,6.289233123180082e-08
1873,0.0,1.0954388329764697e-07
1874,0.0,1.0933534611012874e-07
1875,0.0,1.138583889392919e-07
1876,0.0,1.4752276378260376e-07
1877,0.0,1.2493327972151747e-07
1878,0.0,1.2984040154151444e-07
1879,0.0,1.0996785149153254e-07
1880,0.0,1.4696868189112422e-07
1881,0.0,1.9871646372848772e-07
1882,0.0,1.9300617282169696e-07
1883,1.2638677882037541e-09,1.8326082873443283e-07
1884,4.687204935294176e-08,1.9475005785807298e-07
1885,6.961286658224708e-08,3.4355238143213285e-07
1886,8.905779846912765e-08,1.9812134766095113e-07
1887,6.202478419758961e-08,1.8672724089174864e-07
1888,9.193891425951506e-08,2.4157742473107646e-07
1889,1.697852081150586e-07,2.499789528154217e-07
1890,1.691031679129651e-07,2.4185687258482247e-07
1891,1.4660705838220878e-07,3.187109882674122e-07
1892,3.008885898214686e-07,3.190672857034116e-07
1893,1.7982576161479358e-07,2.0692279201206532e-07
1894,1.3989416913773312e-07,3.150769518622809e-07
1895,1.7333609703129582e-07,2.6722647428201185e-07
1896,1.775005664672591e-07,2.724427456968215e-07
1897,2.0626566132886381e-07,2.9133567247541237e-07
1898,3.3667210364018985e-07,3.2592123755392777e-07
1899,2.050731602309952e-07,2.2663072130058026e-07
1900,1.9726001565523177e-07,3.031575017686805e-07
1901,1.9728248568107176e-07,3.163226200975089e-07
1902,2.2881922356887685e-07,4.0067917428388e-07
1903,3.288734171658092e-07,4.719792539020773e-07
1904,2.810929098373549e-07,2.999040882301074e-07
1905,1.8939986223820426e-07,3.029365491791225e-07
1906,2.4743528059811837e-07,5.283077584294915e-07
1907,1.8257094569484877e-07,3.949703835104401e-07
1908,1.3702775203405793e-07,3.025415571400458e-07
1909,2.563458427751186e-07,3.94420531790729e-07
1910,1.8864852036060142e-07,4.692164368158558e-07
1911,1.5163067001999764e-07,4.213736310987315e-07
1912,1.8493445308465084e-07,3.8706000715649225e-07
1913,2.1371048464224884e-07,3.9613334212873497e-07
1914,2.2099253682572595e-07,4.212251893953578e-07
1915,1.3783491314978136e-07,5.112850621769027e-07
1916,2.1974924480083757e-07,6.295815779822078e-07
1917,2.313915548057821e-07,6.941746564237405e-07
1918,2.607407365573522e-07,6.340479608013538e-07
1919,1.7771147042822122e-07,5.13797931311899e-07
1920,2.029358063815323e-07,4.437327763007204e-07
1921,1.264648830101578e-07,4.831412940831115e-07
1922,1.5936340397315618e-07,6.890991670616131e-07
1923,2.5265956615783125e-07,6.10416989843543e-07
1924,1.7016943931746908e-07,6.368462308614653e-07
1925,1.198801413693218e-07,7.566746447196238e-07
1926,1.2037828833744157e-07,6.787998287904884e-07
1927,1.0591763555112266e-07,4.716121990711031e-07
1928,1.2225864010062537e-07,6.307174693631623e-07
1929,1.069479000914697e-07,5.358535268840114e-07
1930,1.0188495203067305e-07,5.115254744225695e-07
1931,1.5625338001257205e-07,5.257869162278439e-07
1932,1.3041848156980507e-07,4.975629579462293e-07
1933,1.479715368013501e-07,6.194157347039209e-07
1934,1.186176472600664e-07,6.074660987565039e-07
1935,1.3883210137066726e-07,4.715503969521251e-07
1936,1.1882220141146149e-07,5.565244247662804e-07
1937,9.443338533365875e-08,4.935718473930706e-07
1938,1.0631476032862963e-07,8.505180701945392e-07
1939,1.2999942544666965e-07,7.08114555436623e-07
1940,2.0032685199566913e-07,9.940269265484858e-07
1941,2.6858674573304597e-07,6.87700115964418e-07
1942,1.3047111258046584e-07,5.340212634319386e-07
1943,6.096793847554238e-08,4.819370511555121e-07
1944,5.1410978585408884e-08,4.948306582264195e-07
1945,6.535512397931598e-08,5.097699524725385e-07
1946,1.5034793143797742e-07,4.0649623489485975e-07
1947,1.1920870957027319e-07,6.282299276350045e-07
1948,1.0654450388614123e-07,5.088043668610709e-07
1949,7.264586088240321e-08,5.203014583621268e-07
1950,1.8505528642798197e-07,4.5412993343596497e-07
1951,9.701875347545297e-08,7.356367088817706e-07
1952,8.857635336312342e-08,6.727585084576049e-07
1953,7.649417144151016e-08,5.957926438870942e-07
1954,1.426790277037071e-07,6.645324313048206e-07
1955,8.165478515564928e-08,6.297743038174985e-07
1956,6.88970183126969e-08,5.110588725543153e-07
1957,1.236905291523982e-07,6.175691584786591e-07
1958,1.1994753101873812e-07,5.451408657819456e-07
1959,8.75834521574248e-08,4.216406690460417e-07
1960,9.204708417698271e-08,5.162941576486446e-07
1961,8.68519879904106e-08,6.093535671602979e-07
1962,6.278536945902857e-08,5.561895912720161e-07
1963,9.117135046921021e-08,5.108181895252528e-07
1964,8.517555993847736e-08,4.4960525569237575e-07
1965,8.481667279625071e-08,4.771621799903869e-07
1966,7.69931371991106e-08,4.2318529791529613e-07
1967,5.571279082516867e-08,3.2244394976288504e-07
1968,5.6591839214803485e-08,3.99736016731822e-07
1969,4.7234279820784764e-08,5.191229277556886e-07
1970,3.449043717296263e-08,6.686545983569658e-07
1971,6.011924913451594e-08,5.477531743736108e-07
1972,5.6431615991225925e-08,5.54568895694274e-07
1973,4.686223276095802e-08,5.689626174643081e-07
1974,7.763289255890982e-08,6.531288665456714e-07
1975,4.112265905575896e-08,6.328320250048591e-07
1976,3.02816915986881e-08,5.867792189917509e-07
1977,3.937443837642718e-08,4.4898613715815827e-07
1978,2.9108897514618093e-08,5.198017198893012e-07
1979,4.1549009344166166e-08,4.3480163292031193e-07
1980,3.297387440870381e-08,4.428732278682901e-07
1981,3.099519318983113e-08,3.0995191746541195e-07
1982,2.1726258014886923e-08,2.6257735497026147e-07
1983,2.462973247574496e-08,3.2776491298847077e-07
1984,2.667543930190419e-08,3.572189291034533e-07
1985,3.3085568507118523e-08,4.1206571799179414e-07
1986,2.2779045372178786e-08,3.776525955290211e-07
1987,2.0165695335805367e-08,2.847640656611361e-07
1988,3.8377943933909364e-08,4.275542941911681e-07
1989,2.1403676386810844e-08,3.58374379061388e-07
1990,2.8332984958190366e-08,2.6807361575009736e-07
1991,1.52398094144246e-08,2.7197198626538466e-07
1992,2.314176633655407e-08,2.3141765215228816e-07
1993,2.603427451397522e-08,2.6698979560535463e-07
1994,1.8989735894869852e-08,1.561378295544813e-07
1995,2.4943273002620003e-08,2.3424987105613582e-07
1996,1.6014276127407356e-08,1.419932544877156e-07
1997,1.6782130685122354e-08,2.013855616711524e-07
1998,1.907251756527728e-08,1.5925552077078464e-07
1999,1.7823785114501334e-08,1.7823785181114715e-07
2000,1.1928684928719235e-08,1.3430815404280594e-07
2001,1.8839211413101964e-08,1.4852308538593206e-07
2002,2.1906108038649563e-08,1.0953054080387048e-07
2003,3.2501998425971124e-08,1.1125684484802889e-07
2004,1.7178685585150788e-08,1.2861990175694338e-07
2005,2.296912215982161e-08,1.495244811300367e-07
2006,1.853050535238765e-08,9.88293606951629e-08
2007,3.155638772511793e-08,1.1983438669149749e-07
2008,4.640609385653249e-08,1.324063760854699e-07
2009,3.6715081641602865e-08,1.2540346006062464e-07
2010,6.896737536621345e-08,1.8847934396548638e-07
2011,5.124122504085449e-08,1.3651579489071253e-07
2012,7.14893060305144e-08,1.6510625183707717e-07
2013,4.6299475808808666e-08,1.3387800856801135e-07
2014,5.0021784048226436e-08,1.4075393561796545e-07
2015,4.189327573733692e-08,1.3144292110300881e-07
2016,5.4269110094651296e-08,1.5514337237121367e-07
2017,7.043711791610008e-08,1.2301339613607354e-07
2018,5.989002804795973e-08,1.388829092840993e-07
2019,6.020331055900385e-08,1.102026701005343e-07
