year,en_ADP oie_NOUN,en_ADP bois_NOUN
1862,1.490935469528054e-08,1.9230808902648278e-05
1863,3.9956967790022446e-08,1.9482018615235575e-05
1864,1.4384183844029508e-09,1.915493885462638e-05
1865,1.3179164426446732e-08,1.851625529525336e-05
1866,1.702964580463373e-08,1.848640931711998e-05
1867,1.4073153309368536e-08,2.41272082348587e-05
1868,1.2349685274415378e-08,2.2178059225552715e-05
1869,2.24641887314192e-08,1.888456790766213e-05
1870,9.17447806614291e-09,2.0200481230858713e-05
1871,2.2304472935275044e-08,1.8880204152083024e-05
1872,7.256807155187062e-09,2.0021530872327276e-05
1873,2.5141218329416404e-08,2.2609139705309644e-05
1874,1.1949218503559678e-08,2.060821861959994e-05
1875,9.7265964171811e-09,2.078745274047833e-05
1876,2.1161051577678336e-08,2.112961192324292e-05
1877,2.2265337129567797e-08,2.1362973711802624e-05
1878,2.1740719446938783e-08,2.3490847524954006e-05
1879,1.5273313280772527e-08,1.971357050933875e-05
1880,1.6044615858135103e-08,2.0102619600947946e-05
1881,2.1614772693911988e-08,2.422876605123747e-05
1882,3.327692410515226e-08,2.059309190372005e-05
1883,8.847074184359371e-09,2.3079490347299725e-05
1884,1.4523733327109767e-08,2.2627316866419278e-05
1885,1.546952527187173e-08,2.3756680093356408e-05
1886,2.0005737511041843e-08,2.480776129232254e-05
1887,2.0239665943222462e-08,2.124120328517165e-05
1888,3.1703073499755874e-09,2.256054176541511e-05
1889,1.3783300722991498e-08,2.2122198060969822e-05
1890,7.865263995654459e-09,2.3471913664252497e-05
1891,1.0836173736095134e-08,2.3182401491794735e-05
1892,7.522214628963297e-09,2.2964068193687126e-05
1893,1.2932674486876294e-08,2.1880854546907358e-05
1894,8.192001077489408e-09,2.3620690626557916e-05
1895,9.629783193076946e-09,2.1363071937230416e-05
1896,2.94851448812139e-09,2.101465179293882e-05
1897,8.740070001067579e-09,2.301318818354048e-05
1898,3.960848538042683e-09,2.3331660486292094e-05
1899,7.738609753005221e-09,2.2823371182312258e-05
1900,8.30568502863116e-09,2.5248762540286407e-05
1901,1.620734302321125e-08,2.150099680875428e-05
1902,7.365425880312415e-09,3.132368146907538e-05
1903,9.1803746826713e-09,2.1468034901772626e-05
1904,4.837162670412454e-09,2.2027901650290005e-05
1905,1.4450125374043665e-08,2.1444502635858953e-05
1906,1.0288368990085672e-08,2.3234737454913557e-05
1907,1.2342823652033985e-08,2.0920058886986226e-05
1908,1.7680999775393502e-08,2.1460315110743977e-05
1909,5.500983557560346e-10,2.0353088984848e-05
1910,1.4963622119168463e-08,2.0990220946259797e-05
1911,5.3203743632934675e-09,2.036905243585352e-05
1912,9.376957876838787e-09,1.9718179828487337e-05
1913,1.0075680734189518e-08,1.9700077245943248e-05
1914,6.696743604095445e-09,1.8313585314899683e-05
1915,1.6493066468115103e-08,1.7330678019789048e-05
1916,1.0987462051303964e-09,1.535277988296002e-05
1917,1.315970976634162e-08,1.6613035768386908e-05
1918,4.594550517822427e-09,1.5458364941878244e-05
1919,8.287063479883727e-09,1.644337498873938e-05
1920,1.0601124866838063e-08,1.8417938917991705e-05
1921,5.300923255902035e-09,1.729994073684793e-05
1922,3.6889677978990676e-09,1.7780825146473944e-05
1923,7.431163684401554e-09,1.6489751942572184e-05
1924,9.024137215263295e-09,1.6020421753637493e-05
1925,1.2097995494286806e-08,1.6536860130145214e-05
1926,2.229227691330493e-09,1.76354205905227e-05
1927,1.0034302277972529e-08,1.6263375073322095e-05
1928,2.2852082337543322e-08,1.740528932714369e-05
1929,6.684243603061191e-09,1.5498533684876747e-05
1930,1.3654684494213143e-08,1.602744850970339e-05
1931,1.1405356659111021e-08,1.7273412595386617e-05
1932,5.4797681947604815e-09,1.569186497363262e-05
1933,1.1470662641954732e-08,1.5721689123893157e-05
1934,1.3179738189705859e-08,1.5284902474377304e-05
1935,2.393656828303392e-09,1.5144666576816235e-05
1936,2.424942913137329e-09,1.4829738574917428e-05
1937,5.0364472592434595e-09,1.6002051779651083e-05
1938,9.075650453382877e-09,1.528598841105122e-05
1939,1.3764645423464117e-08,1.6422751286881976e-05
1940,1.2678914806940611e-08,1.8184098735218868e-05
1941,2.9515025978810172e-09,1.497887569712475e-05
1942,0.0,1.7756206943886355e-05
1943,5.806470415592457e-09,1.635102125874255e-05
1944,3.2131861615880553e-09,1.6303705706377514e-05
1945,8.714016175304096e-09,1.3079737982479855e-05
1946,2.7842208538686464e-09,1.2446859727788251e-05
1947,2.3841741914054637e-09,1.3332301932678092e-05
1948,3.2615663503321457e-09,1.3194123312132433e-05
1949,9.817008539414473e-09,1.4056974578124937e-05
1950,8.508289184305795e-09,1.3470748854160774e-05
1951,5.330700769690111e-09,1.4921697584213689e-05
1952,3.1634410646574906e-09,1.4299808754003607e-05
1953,3.232148326759443e-09,1.554878690512851e-05
1954,4.886268278880834e-09,1.4486807231151033e-05
1955,3.754243138587299e-09,1.4440695849771146e-05
1956,9.593255967388359e-09,1.4256450413085986e-05
1957,1.5903067307476704e-08,1.3972612578072585e-05
1958,9.099467679352102e-09,1.4310154256236274e-05
1959,3.100299128533379e-09,1.3721149116463494e-05
1960,8.997083078554624e-09,1.4197397831594571e-05
1961,8.33779090214648e-09,1.3113261047692504e-05
1962,8.24454354786397e-09,1.3035891242907383e-05
1963,1.0345685197421517e-08,1.5270878066075966e-05
1964,4.867174663303331e-09,1.3497891814040486e-05
1965,2.73602163147757e-09,1.3852477422915399e-05
1966,3.323444985880997e-08,1.2534372217487544e-05
1967,1.7256174267288316e-08,1.2687232811003923e-05
1968,1.4372530721118437e-08,1.2660852007684298e-05
1969,9.083515217778171e-09,1.2707838322967291e-05
1970,1.3796175091229657e-08,1.3696842870558612e-05
1971,1.6956711590410123e-08,1.2533579138107598e-05
1972,1.1799337673590315e-08,1.3586681234301068e-05
1973,1.047508757512361e-08,1.2963196240889374e-05
1974,1.4626486743996026e-08,1.2698040336545091e-05
1975,1.4849848462006321e-08,1.3271766874822788e-05
1976,9.141642998145016e-09,1.3254240002424922e-05
1977,1.1753563455840776e-08,1.3377318282437045e-05
1978,2.1386129422928946e-08,1.4451082279265393e-05
1979,1.2289143924704149e-08,1.3638024029205553e-05
1980,8.527726080842513e-09,1.56108544615563e-05
1981,9.48832401537203e-09,1.4469694178842474e-05
1982,1.1173504455008754e-08,1.464784327254165e-05
1983,8.209910973278056e-09,1.4431128875003196e-05
1984,8.69851302098823e-09,1.5958870790200308e-05
1985,4.812446441349039e-09,1.576677823322825e-05
1986,1.1988970816112499e-08,1.444671033823397e-05
1987,9.777306964053878e-09,1.4684293091704603e-05
1988,5.99655392008458e-09,1.5880073988228105e-05
1989,6.585746614717891e-09,1.4208199900167529e-05
1990,1.0897301727652575e-08,1.7826896510086954e-05
1991,4.68917216167597e-09,1.5187056305876467e-05
1992,8.264916362410446e-09,1.6160114682861604e-05
1993,4.4313659408601325e-09,1.4526571249007247e-05
1994,9.494867947434926e-09,1.5372717825812288e-05
1995,7.591431483433553e-09,1.4777805517951492e-05
1996,8.007138063703678e-09,1.5256267033691984e-05
1997,1.054876808126437e-08,1.583178345754277e-05
1998,7.629006759657386e-09,1.581350079504773e-05
1999,6.8553016596695215e-09,1.587504993949551e-05
2000,1.060327570190367e-08,1.513882671133615e-05
2001,5.695575122643959e-09,1.4891738828737289e-05
2002,1.3581786362237835e-08,1.4555294001183938e-05
2003,1.1250691767106247e-08,1.4370883945957758e-05
2004,9.690541008522402e-09,1.5395626178360544e-05
2005,8.557123898356167e-09,1.465159857616527e-05
2006,1.1530091548195287e-08,1.4737927813257556e-05
2007,1.0385647009059085e-08,1.5126294783840422e-05
2008,1.1920831433087642e-08,1.783271181921009e-05
2009,8.105927484791664e-09,1.8364216884947382e-05
2010,4.251413721068076e-09,2.0232950191712007e-05
2011,7.647943611743813e-09,2.601333471830003e-05
2012,1.1234033758800166e-08,2.6646788683137856e-05
2013,9.483025031897796e-09,2.190634586440865e-05
2014,9.094869662940042e-09,2.2176756829139777e-05
2015,1.2634479421014255e-08,2.3905544367153198e-05
2016,1.0356700386182638e-08,2.5325860406155698e-05
2017,1.1068689659277098e-08,2.3823342417017557e-05
2018,1.290733386838383e-08,2.579169267846737e-05
2019,8.163161147045628e-09,2.8703714633593336e-05
