year,en_ADP île_NOUN,en_ADP ile_NOUN,en_ADP bile_NOUN
1840,8.853866972913238e-08,3.949207094677831e-08,1.2102408852854296e-08
1841,7.76886395215115e-08,3.4028906803484915e-08,5.521671653241356e-08
1842,5.903273203600179e-08,2.2808100297311285e-08,4.22620693996123e-08
1843,5.9069112268161916e-08,1.594865972620596e-08,5.31621990873532e-09
1844,6.53138769735051e-08,1.2074834687680891e-08,3.567564732520623e-08
1845,9.095771247302764e-08,2.4553003186156275e-08,2.6785095030845696e-08
1846,6.732676638421253e-08,1.8148954339380907e-08,1.3465353276842507e-08
1847,4.7460368080010085e-08,1.0247124926365814e-08,1.0786447290911383e-08
1848,7.803865287314693e-08,1.769948720919956e-08,1.528592186161859e-08
1849,7.29009101974043e-08,1.7596771817451895e-08,1.0893239199560867e-08
1850,7.128446100068686e-08,2.104588769924476e-08,1.2899092460827433e-08
1851,4.9660677348128957e-08,2.063820336850597e-08,2.0638204034639784e-08
1852,6.901178140061859e-08,1.8229527221080843e-08,3.906327261660181e-09
1853,9.614809926006274e-08,2.269334142823709e-08,5.3747388761848924e-09
1854,7.58567040293201e-08,8.884585955826196e-08,5.7152309551611324e-09
1855,5.306937111981824e-08,1.1675261646360013e-08,1.963566731433275e-08
1856,4.814786080942213e-08,9.836659264905734e-09,6.782117623060913e-08
1857,5.9554409403972386e-08,9.763018393726952e-09,9.763017949637742e-09
1858,6.753272691062406e-08,1.3702293077955119e-08,1.3702292633865909e-08
1859,6.568903621051447e-08,1.018434669930457e-08,6.619825576592575e-09
1860,5.6757080812985805e-08,2.1055046151019496e-08,6.865775947773045e-09
1861,5.800635555219813e-08,1.650587311274876e-08,1.744906619194353e-08
1862,6.957699127951855e-08,1.3102160689726361e-08,1.581295272501393e-08
1863,9.589672345100553e-08,2.497310469529168e-08,1.1487627737949424e-08
1864,7.959248193856183e-08,2.2535221688713136e-08,7.671564716815737e-09
1865,5.836486849375433e-08,4.142023080078161e-08,2.023943146411966e-08
1866,6.957826315101556e-08,2.9680238100571188e-08,2.6760870852626795e-08
1867,5.386620927083641e-08,2.2808213984149006e-08,8.73506067478047e-09
1868,4.050696877921922e-08,2.4699369660652337e-08,1.6301584082611953e-08
1869,8.106642057637004e-08,1.1720446391194628e-08,2.24641887314192e-08
1870,7.511604138699113e-08,7.454263428741115e-09,8.027668307875047e-09
1871,7.009977154304181e-08,2.6552942955504477e-08,2.1242354542039266e-09
1872,5.6844989160254045e-08,1.6327815544059376e-08,2.9027228620748247e-08
1873,8.08110627303904e-08,3.292302430679683e-08,1.7958013742713774e-08
1874,5.257655999457711e-08,2.2106054209380943e-08,1.7326366119618797e-08
1875,7.437985516389745e-08,3.490131444960909e-08,1.2587359599081083e-08
1876,5.985554452081487e-08,1.3301233003915058e-08,1.209202959984168e-08
1877,8.225805459005642e-08,1.669900340228736e-08,5.44263798474276e-08
1878,8.152769481739597e-08,1.8117265909722846e-08,1.4493812372506909e-08
1879,5.5594860270957724e-08,1.0385853066452455e-08,1.0996785704264767e-08
1880,8.279021557200394e-08,4.235778594541273e-08,3.2089231272180996e-09
1881,5.717456247333885e-08,2.9284531744000475e-08,1.5339516323820135e-08
1882,4.45910792734594e-08,6.655385131892899e-09,7.320923423037584e-09
1883,7.140852886777793e-08,3.728410069570032e-08,3.349249766415596e-08
1884,6.271612296160356e-08,2.1125431182156262e-08,1.0562715146988921e-08
1885,4.18966337178972e-08,1.0313017106966527e-08,5.80107206715752e-09
1886,4.194751518360462e-08,2.0651084398082276e-08,1.4197620856748472e-08
1887,6.8553710264041e-08,2.8727268563955022e-08,9.793386546164129e-09
1888,3.550744054336974e-08,1.2681229621946954e-08,1.2047167707862627e-08
1889,7.831420845150205e-08,1.1277246247942685e-08,1.50363277384713e-08
1890,6.94764992204e-08,2.6872984115744458e-08,9.831579994568074e-09
1891,3.6970476458009216e-08,2.932141285327816e-08,2.5496880162734215e-09
1892,7.522215006439126e-08,2.9462008832581432e-08,1.191017329205124e-08
1893,6.096832549928877e-08,3.017624117251927e-08,9.23762488724833e-09
1894,7.18375510189162e-08,6.364554661075772e-08,0.0
1895,5.2963805785566365e-08,3.550982596856045e-08,7.824199066419624e-09
1896,5.366296207398591e-08,2.535722409824359e-08,1.2973464080801023e-08
1897,5.010973680441566e-08,2.0393497224269197e-08,6.992056267307589e-09
1898,2.4330926606808134e-08,4.639851125531891e-08,1.1316709347397591e-08
1899,5.859233098703953e-08,3.537650172802387e-08,7.185851913504848e-09
1900,7.00792170960085e-08,3.374184520676948e-08,1.1939421895590385e-08
1901,7.488910142017247e-08,8.438995735549071e-08,3.912117296778206e-09
1902,4.7629754362787935e-08,5.548620674034055e-08,4.419255628107521e-09
1903,5.6702312178913417e-08,3.5101431761219715e-08,3.7801539676252105e-09
1904,4.78341632970114e-08,5.320878937453699e-08,1.0749250378694342e-08
1905,4.180214735471921e-08,1.0218303092557335e-07,1.8062657147766004e-08
1906,5.349951948119269e-08,7.047532901705011e-08,9.259531807970234e-09
1907,4.4742737514980035e-08,6.68569620776438e-08,8.228549397415463e-09
1908,3.536200066101003e-08,6.92505877086802e-08,7.367083831866239e-09
1909,3.245580160182726e-08,5.115914747388928e-08,2.7504917454734823e-08
1910,2.9927242906069296e-08,4.702852551830006e-08,1.3894791983659616e-08
1911,4.14989171915181e-08,9.097839959171239e-08,1.649316061502759e-08
1912,5.0531385964447395e-08,3.802877518443992e-08,1.0418842677495377e-08
1913,5.196929819817342e-08,7.954484776417914e-08,3.606033160963307e-08
1914,6.964613419313537e-08,4.821655363862476e-08,2.4108278040557707e-08
1915,4.7123048574349014e-08,2.3561523843085297e-08,9.071186468645465e-08
1916,4.1752354462687435e-08,3.625862410316927e-08,1.911818401367782e-07
1917,4.1672412742777e-08,7.237839794171919e-08,8.444146715191891e-08
1918,7.006689184407833e-08,7.810735525026757e-08,1.504715356759334e-07
1919,3.867296488602179e-08,9.576162607327632e-08,1.5653341733923298e-08
1920,3.256059599721084e-08,5.073395392685143e-08,4.0132828615924154e-08
1921,5.2251955651172466e-08,1.1813486100464843e-07,3.483463828501954e-08
1922,6.713921302248238e-08,7.673052992984708e-08,1.8444838545406128e-08
1923,5.6264525483129546e-08,1.2102180546591512e-07,1.4862327368803108e-08
1924,4.383152329978657e-08,8.766304548935011e-08,2.836157442231979e-08
1925,5.169143690864075e-08,1.407766827554724e-07,1.9796720707176974e-08
1926,5.015762383209221e-08,9.808601619809565e-08,2.7865345586519652e-08
1927,7.804457169413581e-08,2.1295019048128694e-07,2.8987985345452216e-08
1928,4.6846768242403414e-08,8.569531007029951e-08,2.8565102283550914e-08
1929,4.9017788938954254e-08,1.3814104371512315e-07,1.3368487650211591e-08
1930,3.2561171536826805e-08,1.0923747439939291e-07,2.2057568216382606e-08
1931,7.299428261831054e-08,1.6423713677937712e-07,1.9389105432310316e-08
1932,8.110057336807586e-08,1.0630750812978818e-07,1.8631212128639163e-08
1933,6.308864186621577e-08,2.2941324773206873e-07,4.7029715233293246e-08
1934,5.751158482780738e-08,2.000923906564367e-07,3.5944740517379614e-08
1935,6.582556011380802e-08,1.2686381367643662e-07,3.4708023122220766e-08
1936,5.334874497719966e-08,1.3822174294020328e-07,3.394919900756577e-08
1937,5.9178255185088346e-08,1.3220674199843074e-07,4.658713592675667e-08
1938,7.779128452511941e-08,1.20576491347002e-07,3.3709557811789637e-08
1939,5.352917753498332e-08,1.1011716427589135e-07,4.129393715857077e-08
1940,3.296517903095264e-08,9.635974973498662e-08,5.0715658339584024e-09
1941,6.788455664263893e-08,2.1545969319802794e-07,8.854508237732261e-09
1942,7.282108316353231e-08,1.7598427848319886e-07,6.068423541449874e-09
1943,9.00002918857723e-08,2.2645234376561518e-07,5.806470415592457e-09
1944,1.0282195717081777e-07,2.3134941073976734e-07,3.2131861615880553e-09
1945,1.2635323676235544e-07,1.394242614694008e-07,6.535512131478072e-09
1946,8.631084824628488e-08,3.870066960232066e-07,5.568441707737293e-09
1947,6.556479337227472e-08,1.7404471130966215e-07,7.152522574216391e-09
1948,8.914948068650119e-08,3.174591389765169e-07,1.4133454406817236e-08
1949,1.089687948763185e-07,2.9843705084964256e-07,7.853606653895895e-09
1950,8.295581621631243e-08,1.9356358382793815e-07,1.0635361036293034e-08
1951,9.488647223498958e-08,2.2708785563096967e-07,1.8124383771578323e-08
1952,1.0861147714535946e-07,1.5711757173075824e-07,3.1634410646574906e-09
1953,8.511323734694543e-08,2.1008963413393644e-07,8.619061908632375e-09
1954,7.81802900196027e-08,1.6906487076973065e-07,1.07497895029951e-08
1955,1.154429796201839e-07,2.815682353940474e-07,1.407841132561316e-08
1956,1.1599118132643582e-07,2.1279585205036256e-07,6.104799332717903e-09
1957,1.4312761464907453e-07,3.321974053616117e-07,5.301022731885041e-09
1958,1.1829308449451403e-07,2.5230342171056463e-07,1.6544486891589827e-09
1959,1.5113958196089072e-07,3.208809538080004e-07,6.200598257066758e-09
1960,8.581833199627908e-08,2.4568957890380716e-07,4.844583401109048e-09
1961,8.754680447253804e-08,2.7167303651154384e-07,6.25334317660986e-09
1962,1.2557073747476721e-07,2.454337102442139e-07,1.2049716779927166e-08
1963,9.893061736487851e-08,2.5993534169543864e-07,9.69907976156037e-09
1964,8.030838327677259e-08,2.2814880673571736e-07,4.867174663303331e-09
1965,6.457011131333346e-08,2.5390281344073173e-07,4.924839203113152e-09
1966,9.028691627666063e-08,2.4094974704347294e-07,1.163205709531212e-08
1967,7.543413449440095e-08,1.9277612661738885e-07,4.930335695263466e-09
1968,8.039634266654438e-08,2.1064740374221458e-07,4.940557296606585e-09
1969,1.0309790240969896e-07,3.6788237811613556e-07,3.1792304344691047e-09
1970,9.795284305891272e-08,2.8742032753825697e-07,1.5175793066646293e-08
1971,7.347908270727288e-08,3.283435972001314e-07,5.138397263237948e-09
1972,8.87515437808517e-08,2.45221021710762e-07,3.5911027485013847e-09
1973,7.332560791883935e-08,2.3265720616727492e-07,2.205281512956958e-09
1974,7.650777655854313e-08,2.1827218210646038e-07,3.3753431161187564e-09
1975,7.71049837311466e-08,2.947123856067435e-07,3.998036124386317e-09
1976,6.970502741676654e-08,3.085304505212605e-07,2.285410749536254e-09
1977,8.815172769516266e-08,4.5897666911542956e-07,8.22749424145286e-09
1978,1.0455440435652719e-07,7.235640131497689e-07,7.72276909088987e-09
1979,8.017203212418167e-08,7.829940444903372e-07,2.925986564150662e-09
1980,8.982538313162536e-08,6.662996441253455e-07,7.390696055153967e-09
1981,1.2651099079441508e-07,8.824141608521074e-07,6.325549417596221e-09
1982,1.1794254017871708e-07,1.0174096072290695e-06,2.483000915987077e-09
1983,1.648297492939932e-07,1.0350802774894419e-06,3.78918940668882e-09
1984,1.090213619936442e-07,1.1076106196661328e-06,6.378909400694965e-09
1985,1.401624999397555e-07,1.4160623419412488e-06,1.8046674155058895e-09
1986,1.582544151834675e-07,1.1599328857414548e-06,2.997242676272549e-09
1987,1.656031322072593e-07,1.4983722338435257e-06,6.110816741511371e-09
1988,2.2187248949201432e-07,1.536916705457969e-06,2.398621523624911e-09
1989,1.1634818730676955e-07,1.6195448337974483e-06,0.0
1990,1.5310708995075473e-07,1.5604936454138851e-06,3.2691906959314565e-09
1991,1.8111927269082173e-07,1.4126131624436766e-06,4.68917216167597e-09
1992,2.0772489084386336e-07,2.062372054467687e-06,3.30596661157756e-09
1993,2.83053504634978e-07,2.0018695345846993e-06,1.0524494165053966e-08
1994,3.0330828204583327e-07,1.892643687106954e-06,3.6924485691258724e-09
1995,2.765450015651538e-07,1.755247326151732e-06,5.4224509327127635e-09
1996,3.8007217018076744e-07,1.9313217576311104e-06,6.939520069693117e-09
1997,5.581257198628009e-07,1.989401702928717e-06,1.917957792585412e-09
1998,5.89817584106811e-07,1.4456968266962633e-06,9.059445638115449e-09
1999,6.75932743554597e-07,1.6466434926698525e-06,3.1991407301035224e-09
2000,6.035030999385071e-07,1.1504554500163522e-06,6.185244316725402e-09
2001,6.471050006950918e-07,1.1697835127222334e-06,3.943090742808408e-09
2002,8.289271047345892e-07,9.704405754540346e-07,1.0076809608960957e-08
2003,8.442185635004762e-07,1.1704886357932764e-06,4.583615265119079e-09
2004,1.1056025996936114e-06,1.2029485043640875e-06,9.250062049659391e-09
2005,1.1016171388433804e-06,9.165130343546934e-07,5.404499514582994e-09
2006,8.099889363677448e-07,8.762869931899786e-07,4.941467679486777e-09
2007,8.624081306862763e-07,1.1340327352726831e-06,4.7933754743212376e-09
2008,9.302505521446847e-07,7.454777062321227e-07,5.5346713878634546e-09
2009,8.372945767831652e-07,6.990170497989112e-07,7.1522885392028e-09
2010,8.852387939350947e-07,5.77247488919852e-07,6.140930874920514e-09
2011,1.3215646887942967e-06,3.6365972932994595e-07,5.353560705856353e-09
2012,8.364248804682006e-07,3.7514863682197586e-07,5.446804340891731e-09
2013,7.737032623467144e-07,3.0289899144442245e-07,5.578249862026041e-09
2014,7.88655142969219e-07,3.1528882615816656e-07,6.712880029624557e-09
2015,7.359030558262702e-07,2.1434283832555412e-07,8.644644111654998e-09
2016,7.104696395643373e-07,2.2619033024362523e-07,6.421154274960372e-09
2017,6.870134285907881e-07,1.7433186716431237e-07,6.5405894034142875e-09
2018,7.385576190621634e-07,1.7760490322871192e-07,7.228107001822082e-09
2019,8.186119737629838e-07,1.7091617554587657e-07,8.673358031785483e-09
