year,en_ADP ordures_NOUN,en_ADP bordure_NOUN
1854,2.0782657816909023e-09,1.278133421322991e-07
1855,7.960405667972736e-09,1.4647146429069835e-07
1856,5.694908100650764e-09,1.7291812398623208e-07
1857,3.905207268672939e-09,1.2106141866752296e-07
1858,1.2723557318849998e-08,1.0129909688849636e-07
1859,6.619825576592575e-09,9.929738098435337e-08
1860,4.57718396518203e-09,1.2861886777848497e-07
1861,1.226150558863992e-08,1.065807800348928e-07
1862,4.517986429419807e-09,9.126332406461657e-08
1863,2.4973103585068657e-09,1.3485476824115494e-07
1864,9.589455896019672e-10,1.4288289928998665e-07
1865,9.41368871743009e-10,1.492069614528191e-07
1866,1.4596839292835284e-09,1.7954111131146533e-07
1867,4.85281148598915e-10,2.727279948544492e-07
1868,0.0,1.990769300519446e-07
1869,9.767038289254515e-10,2.4417594646219953e-07
1870,3.4404292748035914e-09,2.660598537040926e-07
1871,0.0,1.582555440027278e-07
1872,1.2094678591978436e-09,2.5640717637998023e-07
1873,1.7958012854535355e-09,4.471545267392685e-07
1874,5.974609251779839e-09,2.933533138627098e-07
1875,5.721527140956084e-10,2.5403581105365447e-07
1876,0.0,3.68806908568331e-07
1877,1.2369631985365004e-09,3.8160315529722766e-07
1878,1.8117265465633636e-09,4.4024955059285276e-07
1879,5.498392852132383e-09,4.019936108434763e-07
1880,3.8507077526617195e-09,4.3641355018664285e-07
1881,2.091752326904839e-09,5.543143686281837e-07
1882,0.0,5.577212724983127e-07
1883,6.319338941018771e-10,6.957592439960081e-07
1884,7.2618666635548834e-09,5.981137709554218e-07
1885,6.445635691854079e-10,6.007332489232908e-07
1886,1.2906927748801422e-09,6.311487474874866e-07
1887,8.48760173255414e-09,5.934792683959245e-07
1888,0.0,6.54985520043283e-07
1889,0.0,7.962988810561455e-07
1890,1.9663159989136147e-09,8.251972616335479e-07
1891,5.099376032546843e-09,8.630693937305978e-07
1892,1.2537024751679837e-09,8.512639730895444e-07
1893,2.463366621796581e-09,1.2637070803123152e-06
1894,6.301539290376468e-10,9.956431838986646e-07
1895,6.018614495673091e-10,1.139925622339888e-06
1896,5.307326134129653e-09,1.1039238430043952e-06
1897,3.4960281336537946e-09,1.394332571180712e-06
1898,1.0185038590293516e-08,1.2272971368076924e-06
1899,2.7637891975018647e-09,1.5416416552227474e-06
1900,5.191053142894475e-10,1.7364072419923104e-06
1901,2.794369402536745e-09,1.421216325070418e-06
1902,5.892340837476695e-09,1.7372583869246228e-06
1903,2.1600881083827517e-09,1.7723522773849254e-06
1904,1.0749250378694342e-09,2.025696147711642e-06
1905,0.0,1.925995299245642e-06
1906,2.0576738091193647e-09,1.9465593972256556e-06
1907,5.142843373384665e-10,2.080280140148716e-06
1908,4.911389073214423e-10,2.355993238722931e-06
1909,1.6502950117569526e-09,2.458389595005883e-06
1910,5.344150677544235e-10,2.2691263410479223e-06
1911,2.6601871816467337e-09,2.8134138290170085e-06
1912,5.209421227725386e-10,2.754741871058286e-06
1913,5.30298971401777e-10,2.938916892958332e-06
1914,0.0,2.730932003203179e-06
1915,8.246533234057551e-09,2.576452693858755e-06
1916,0.0,2.719396960060294e-06
1917,2.1932848870420685e-09,2.494861512047919e-06
1918,0.0,2.869296793051035e-06
1919,9.207848372660976e-10,2.8571954331368943e-06
1920,1.514446346106979e-09,2.826714087689197e-06
1921,1.5145494858259667e-09,2.9389832505444247e-06
1922,8.115729421831475e-09,3.1348846789569507e-06
1923,1.0615948120573648e-09,3.26121924842937e-06
1924,5.156649773851996e-09,3.6470406001853917e-06
1925,0.0,3.499620234492795e-06
1926,3.343841648018042e-09,3.7506755887761756e-06
1927,4.4596899506643695e-09,3.4161225386242222e-06
1928,4.570416489713125e-09,4.053959330008183e-06
1929,2.2280812750352652e-09,3.3242972534708315e-06
1930,0.0,4.026031419357423e-06
1931,7.983749661377715e-09,4.575829279929167e-06
1932,2.1919073223131136e-09,5.013988186419738e-06
1933,2.2941324395731044e-09,4.9966202482210065e-06
1934,3.5944740517379614e-09,4.63447523202376e-06
1935,2.393656828303392e-09,4.851942591699299e-06
1936,6.0623572828433225e-09,5.099654913465201e-06
1937,0.0,5.341152473192778e-06
1938,0.0,5.083660710170079e-06
1939,1.5294050470515685e-09,5.9340916322980775e-06
1940,2.5357829169792012e-09,5.4443260921743786e-06
1941,0.0,6.204058479397645e-06
1942,0.0,6.435562966089492e-06
1943,2.9032352077962287e-09,6.0300196196294564e-06
1944,0.0,6.52598126293924e-06
1945,0.0,5.252373256325882e-06
1946,0.0,4.857073378161658e-06
1947,2.3841741914054637e-09,5.1057091354778095e-06
1948,7.610321262063735e-09,5.194588084123097e-06
1949,0.0,6.230855120747947e-06
1950,2.1270722960764488e-09,6.179144889983945e-06
1951,3.1984206394497505e-09,6.101520057200105e-06
1952,1.0544803918932644e-09,7.783119713167252e-06
1953,3.232148326759443e-09,6.995446341306888e-06
1954,3.9090144454689835e-09,7.004953886280418e-06
1955,9.385607846468247e-10,6.354994951607296e-06
1956,8.72114158667614e-10,6.900167335288643e-06
1957,1.7670075402875796e-09,6.93020359676666e-06
1958,4.9633461784992505e-09,6.769176735588189e-06
1959,7.750747821333448e-10,6.216874965048191e-06
1960,2.7683333403416555e-09,6.694521943018117e-06
1961,0.0,6.403423810752429e-06
1962,1.2683912808952869e-09,6.056568366830106e-06
1963,1.939815863494232e-09,6.242974620818131e-06
1964,1.2167936658258327e-09,5.833917185782411e-06
1965,2.188817349590977e-09,5.35330005391188e-06
1966,2.769537488234164e-09,4.984059614798753e-06
1967,1.4791006197611978e-09,5.2542584683124005e-06
1968,6.737123747768692e-09,4.945497778408026e-06
1969,1.8167031212712459e-09,5.0558849409299e-06
1970,5.058597540852361e-09,4.9367311021342175e-06
1971,1.0276794970565106e-09,5.511958846682319e-06
1972,4.104117490300041e-09,5.311241181971127e-06
1973,1.6539611902288698e-09,5.924488817754536e-06
1974,3.937900228123681e-09,5.765085660414115e-06
1975,5.711480177694739e-09,5.179170045721548e-06
1976,2.856763492431469e-09,5.5409783499271725e-06
1977,5.289103821581875e-09,5.854449938169637e-06
1978,2.3762365408686037e-09,4.889700704779898e-06
1979,1.1703946700691858e-09,4.992903512857083e-06
1980,5.116635559687666e-09,6.374191116265138e-06
1981,1.2651099057237047e-09,4.923175396243096e-06
1982,3.1037510339615437e-09,5.142295094628935e-06
1983,6.315316047889041e-10,5.748200891275701e-06
1984,2.8995041922996734e-09,5.275357949585668e-06
1985,4.812446441349039e-09,4.868391187073939e-06
1986,5.395036861699509e-09,4.912480704888367e-06
1987,2.4443267410134695e-09,4.724883822859738e-06
1988,8.994830658082265e-09,4.8290245899806905e-06
1989,3.841685636274406e-09,4.634719090290673e-06
1990,2.179460389939436e-09,4.598116717602352e-06
1991,5.8614650910726596e-09,4.33045062209203e-06
1992,3.856960972825618e-09,4.581518794566364e-06
1993,1.661762283333701e-09,4.466816704962184e-06
1994,4.2199412852994556e-09,4.3228025390362745e-06
1995,4.337960657352369e-09,3.9014534252146404e-06
1996,8.007138063703678e-09,3.9768787161165164e-06
1997,1.917957792585412e-09,4.274648503610479e-06
1998,9.536258449571733e-10,3.6886248580003667e-06
1999,3.1991407301035224e-09,3.949567741301507e-06
2000,3.092622158362701e-09,3.4796415917526247e-06
2001,4.3812117822561447e-10,3.704314678998344e-06
2002,3.066854992184176e-09,3.5650000427267514e-06
2003,3.7502307925763034e-09,3.4860476034737076e-06
2004,1.7619165015858584e-09,3.5044518540416902e-06
2005,2.702249757291497e-09,3.291790676485107e-06
2006,2.8825228870488218e-09,3.4129071053712323e-06
2007,2.7961355453243186e-09,3.716463794489755e-06
2008,1.2772318758180745e-09,3.845745339958739e-06
2009,2.860915504498962e-09,4.078235264159957e-06
2010,2.3618964561933353e-09,3.956648981784383e-06
2011,3.4415748029203996e-09,5.036935903035555e-06
2012,3.744677901096338e-09,5.171400175640883e-06
2013,4.462600067256517e-09,4.0386530031355505e-06
2014,2.5985342766432495e-09,4.0337913418397875e-06
2015,1.3742767812630063e-08,3.83866526476595e-06
2016,6.8354220061905835e-09,3.6349947265534865e-06
2017,3.5218559180094644e-09,3.6521644233289408e-06
2018,5.6792268665617485e-09,3.740803492746636e-06
2019,3.826481798085979e-09,3.908368398697348e-06
