year,en_ADP oeufs_NOUN,en_ADP boeufs_NOUN
1865,9.41368871743009e-10,1.4120533631256649e-09
1866,9.731225825149181e-10,0.0
1867,9.7056229719783e-10,1.455843445796745e-09
1868,1.4819622196071691e-09,9.87974813071446e-10
1869,1.4650557433881772e-09,0.0
1870,1.1468097582678638e-09,5.734048791339319e-10
1871,0.0,0.0
1872,0.0,0.0
1873,2.3944017879529156e-09,1.1972008939764578e-09
1874,3.5847653734322193e-09,1.7923826867161097e-09
1875,2.8607636259891933e-09,2.8607636259891933e-09
1876,1.209202959984168e-09,1.209202959984168e-09
1877,3.7108897066318036e-09,1.2369631985365004e-09
1878,6.039088673581716e-10,3.0195443923020093e-09
1879,0.0,3.0546627449723474e-09
1880,0.0,1.9253538763308597e-09
1881,6.972507571312292e-10,6.972507571312292e-10
1882,3.9932310791357395e-09,6.655385131892899e-10
1883,3.159669414998234e-09,3.159669414998234e-09
1884,2.6406787867472303e-09,1.9805090900604227e-09
1885,1.2891271383708158e-09,2.5782542767416317e-09
1886,6.453463874400711e-10,1.8069698626277386e-08
1887,1.9586773869484375e-09,3.9173548849191775e-09
1888,1.268122939990235e-09,1.6485598663962264e-08
1889,3.759081934617825e-09,1.2530273485467092e-09
1890,2.6217545912032847e-09,1.3108772956016423e-09
1891,2.5496880162734215e-09,0.0
1892,6.268512375839919e-10,0.0
1893,1.2316833108982905e-09,2.463366621796581e-09
1894,0.0,3.150769645188234e-09
1895,6.018614495673091e-10,2.2870734639468537e-08
1896,0.0,1.7691086373616827e-09
1897,2.330685422435863e-09,4.661370844871726e-09
1898,1.6975064687230201e-09,4.52668391659472e-09
1899,1.6582735185011188e-09,4.9748205555033564e-09
1900,1.5573159428683425e-09,4.15284251431558e-09
1901,1.1177477832191585e-09,0.0
1902,1.9641135384773634e-09,2.455141867585553e-09
1903,4.320176216765503e-09,9.1803746826713e-09
1904,1.0749250378694342e-09,4.837162670412454e-09
1905,2.0643036169332163e-09,5.160758931310738e-09
1906,2.572092316910357e-09,1.5432553013283723e-09
1907,5.142843373384665e-10,1.028568674676933e-09
1908,6.3848057951787496e-09,2.4556945366072114e-09
1909,1.4852655993990993e-08,1.1001967115120692e-09
1910,2.137660271017694e-09,3.740905363258662e-09
1911,5.852411777418354e-09,5.320374141248863e-10
1912,2.6047106693738442e-09,5.209421227725386e-10
1913,6.893886850267705e-09,2.121195885607108e-09
1914,6.027069510139427e-09,1.3393487430235496e-09
1915,4.712304657594757e-09,1.1780761921542648e-09
1916,6.592477230782379e-09,1.0987462051303964e-09
1917,1.0966424435210342e-09,1.0966424435210342e-09
1918,3.44591288836682e-09,0.0
1919,7.366278698128781e-09,5.524709134618888e-09
1920,4.543339038320937e-09,4.543339038320937e-09
1921,4.543648568500203e-09,1.3630945261411398e-08
1922,2.951174193910333e-09,5.902348387820666e-09
1923,5.307974060286824e-09,8.492758496458919e-09
1924,1.2891624656674594e-08,5.156649773851996e-09
1925,1.6497267552040284e-08,1.0998177923937646e-09
1926,0.0,5.57306911730393e-09
1927,8.919380012351041e-09,6.689535148041159e-09
1928,7.998228745975666e-09,4.570416489713125e-09
1929,5.570202965543558e-09,2.2280812750352652e-09
1930,7.352522590764465e-09,1.0503603542488804e-09
1931,9.124285327288817e-09,3.4216069977333063e-09
1932,6.575722188983946e-09,2.1919073223131136e-09
1933,1.2617728861741284e-08,5.735331320977366e-09
1934,1.4377896206951846e-08,1.3179738189705859e-08
1935,3.590485242455088e-09,2.393656828303392e-09
1936,2.7886843056990074e-08,0.0
1937,3.903246792447135e-08,3.777335333410292e-09
1938,7.779128452511941e-09,1.0372171566075394e-08
1939,2.141167065872196e-08,7.647025235257843e-09
1940,7.607348528892999e-09,1.0143131667916805e-08
1941,1.4757512545315876e-08,5.9030051957620344e-09
1942,9.102635312174812e-09,0.0
1943,1.7419411024732767e-08,0.0
1944,1.2852744646352221e-08,0.0
1945,8.714016175304096e-09,2.178504043826024e-09
1946,8.352662561605939e-09,2.7842208538686464e-09
1947,1.1920871401116528e-08,3.5762612871081956e-09
1948,1.3046265179283978e-08,0.0
1949,9.817008539414473e-09,3.9268033269479474e-09
1950,7.444753036267571e-09,3.190608444114673e-09
1951,4.264560704569931e-09,6.396841278899501e-09
1952,1.4762725264461096e-08,0.0
1953,1.1851209791302608e-08,2.1547654771580937e-09
1954,1.1727043114362345e-08,9.772536113672459e-10
1955,7.508486277174597e-09,1.8771215692936494e-09
1956,1.1337484062678982e-08,4.360570571293465e-09
1957,1.236905244894615e-08,1.4136060322300636e-08
1958,8.272243334772611e-09,9.099467845885556e-09
1959,6.200598257066758e-09,6.200598257066758e-09
1960,1.3149583255600561e-08,6.2287499602575735e-09
1961,1.459113452284555e-08,9.03260666262895e-09
1962,6.976151933901775e-09,3.170978146727066e-09
1963,2.5864212549464582e-08,4.526237162849611e-09
1964,6.6923653285755336e-09,4.258777774879263e-09
1965,2.243537855495248e-08,6.0192477668863376e-09
1966,2.6033652011925312e-08,4.985167390003653e-09
1967,3.007504684182649e-08,4.930335695263466e-09
1968,2.0211372131484495e-08,4.491415683816058e-09
1969,1.8621206132607426e-08,6.8126366770115965e-09
1970,2.6672605457633836e-08,2.2993624781975086e-09
1971,2.5178147566862208e-08,7.193756701440179e-09
1972,2.411168970040123e-08,6.669190977248718e-09
1973,3.4181862285098674e-08,7.1671650836435674e-09
1974,1.1251143128276908e-08,1.6314157136321228e-08
1975,2.513051278185685e-08,1.4278700888326057e-08
1976,1.9425991482080462e-08,1.542652228181396e-08
1977,1.9393379346865913e-08,2.2331770210826107e-08
1978,1.841583241457556e-08,7.72276909088987e-09
1979,2.925986741786346e-08,1.2289143924704149e-08
1980,1.193881615790815e-08,3.240536017301565e-08
1981,1.9609202761561306e-08,1.5181319312773667e-08
1982,8.690503427999374e-09,1.924325765401136e-08
1983,5.68378455412244e-09,7.57837881337764e-09
1984,1.9136728035551442e-08,6.958810416790584e-09
1985,3.609334697785016e-08,6.015557829641693e-09
1986,1.9182353483415682e-08,1.6185110141009318e-08
1987,2.1998941002188133e-08,1.8943532964499354e-08
1988,1.0793796967334401e-08,2.0987938498251424e-08
1989,1.2073869015694072e-08,2.0854864501984594e-08
1990,1.2531897297662908e-08,1.2531897297662908e-08
1991,1.1722930182145319e-08,1.6998249918742658e-08
1992,8.815910668147353e-09,2.644773289262048e-08
1993,1.4401939196773128e-08,1.3848018731721368e-08
1994,1.3714808844156323e-08,1.160483886764041e-08
1995,7.591431483433553e-09,2.2232049090575856e-08
1996,2.2953797085278893e-08,1.0676184380997711e-08
1997,1.006927874414032e-08,9.110299181713799e-09
1998,4.7681290027412615e-09,1.0966696883940585e-08
1999,5.941261704833778e-09,5.484241505371301e-09
2000,5.743440834038438e-09,4.418031274155965e-09
2001,4.3812117822561447e-10,3.5049694258049158e-09
2002,8.324320788233308e-09,3.504977197366088e-09
2003,4.583615265119079e-09,2.5001538617175356e-09
2004,3.523833003171717e-09,2.642874807889939e-09
2005,2.702249757291497e-09,1.8014998381943315e-09
2006,5.353256948836815e-09,1.6471559671771274e-09
2007,4.793375391054511e-09,2.3966877371606188e-09
2008,1.2772318758180745e-09,3.405951742863067e-09
2009,4.76819250749827e-09,9.53638501499654e-10
2010,2.3618964561933353e-09,9.447586046817946e-10
2011,7.64794394481072e-10,1.1471915639660324e-09
2012,2.0425516833455504e-09,6.808505426114664e-10
2013,2.789125042035323e-10,8.367375126105969e-10
2014,8.661780737106994e-10,1.2992671383216248e-09
2015,8.866301581811342e-10,1.329945265027277e-09
2016,2.0713400439298368e-10,8.285360175719347e-10
2017,2.515611330355938e-10,1.0062445321423752e-09
2018,5.162933414126769e-10,2.5814667070633845e-10
2019,1.02039510174734e-09,2.55098775436835e-10
