year,premiers_ADJ ans_NOUN,premiers_ADJ camps_NOUN
1866,1.591055394101204e-07,1.9462451650298362e-09
1867,1.1258522647494829e-07,1.94112459439566e-09
1868,1.3337660220713587e-07,1.4819622196071691e-09
1869,1.3185501757106977e-07,2.441759683335931e-09
1870,1.61126777697973e-07,4.013834153937523e-09
1871,2.0605084216640535e-07,3.18635318130589e-09
1872,1.30622524352475e-07,0.0
1873,1.1792428722401382e-07,3.591602570907071e-09
1874,1.2666171755881805e-07,0.0
1875,9.898241870587299e-08,0.0
1876,1.0217765122888522e-07,0.0
1877,2.1461310950599e-07,0.0
1878,1.5218503790492832e-07,6.039088673581716e-10
1879,9.713826898405387e-08,3.0546627449723474e-09
1880,1.367001232210896e-07,4.492492600149944e-09
1881,1.2132163362821302e-07,6.2752567586699115e-09
1882,1.024929332515967e-07,1.3310770263785798e-09
1883,9.984555759956493e-08,0.0
1884,8.648223115415021e-08,1.3203393933736152e-09
1885,9.732909944659696e-08,1.2891271383708158e-09
1886,1.1099957930582605e-07,1.4842966855610484e-08
1887,7.573552807116357e-08,0.0
1888,9.827952851537702e-08,6.340614699951175e-10
1889,1.0650732207295732e-07,0.0
1890,8.455158706510701e-08,0.0
1891,8.159001652074949e-08,4.461953917456185e-09
1892,9.402768341715273e-08,6.268512375839919e-10
1893,1.0346139589501036e-07,6.158416554491453e-10
1894,8.192001388351855e-08,6.301539290376468e-10
1895,9.810341339289153e-08,0.0
1896,6.250850503874972e-08,0.0
1897,6.059782009515402e-08,1.7480140668268973e-09
1898,8.940200757479033e-08,5.6583548957434e-10
1899,7.793885714590942e-08,0.0
1900,9.291984781611973e-08,0.0
1901,8.662545525339738e-08,0.0
1902,7.365425602756659e-08,4.910283846193408e-10
1903,7.34429974613704e-08,3.2401321625741275e-09
1904,6.449550227216605e-08,5.912087708281888e-09
1905,1.0682771289793891e-07,0.0
1906,1.033981078535362e-07,2.0576738091193647e-09
1907,9.925688004841504e-08,2.057137349353866e-09
1908,6.090122184332358e-08,1.4734167219643268e-09
1909,1.1222006435218645e-07,5.500983557560346e-10
1910,9.13849760308949e-08,1.068830135508847e-09
1911,8.24657959697106e-08,0.0
1912,1.2190045595161791e-07,1.0418842455450772e-09
1913,9.863560990197584e-08,1.060597942803554e-09
1914,7.567320636781005e-08,0.0
1915,4.7123048574349014e-08,2.3561523843085297e-09
1916,7.031975712834537e-08,0.0
1917,4.496234140560773e-08,1.7546279096336548e-08
1918,7.236417332023848e-08,5.743188147278033e-09
1919,1.2154359296800976e-07,2.762354511798293e-09
1920,8.708066445706208e-08,3.786115865267448e-09
1921,1.029893681447902e-07,3.7863738810983705e-09
1922,9.443757420513066e-08,7.377935484775833e-10
1923,8.068120394000289e-08,1.0615948120573648e-09
1924,1.2118127301619097e-07,3.867487219366694e-09
1925,1.033828738172815e-07,9.898360353588487e-09
1926,6.464760105018286e-08,4.458455382660986e-09
1927,1.1818178080602593e-07,3.3447675740205796e-09
1928,6.170062505361784e-08,0.0
1929,6.572840050012019e-08,3.342121912552898e-09
1930,5.671945757512731e-08,4.201441416995522e-09
1931,7.413481739604322e-08,3.4216069977333063e-09
1932,6.02774505864545e-08,0.0
1933,7.11181087353907e-08,1.1470662197865522e-09
1934,5.751158482780738e-08,2.3963160344919743e-09
1935,7.89906735576551e-08,1.196828414151696e-09
1936,8.608547119592913e-08,3.6374143697059935e-09
1937,7.428759829508635e-08,0.0
1938,4.2785206488815675e-08,5.186085672015395e-09
1939,8.411727492330101e-08,6.117620188206274e-09
1940,3.550096039361961e-08,5.0715658339584024e-09
1941,7.083606590185809e-08,2.9515025978810172e-09
1942,4.8547388331598995e-08,9.102635090130207e-09
1943,8.709705667797607e-08,1.1612940831184915e-08
1944,8.675602458652065e-08,1.6065930807940276e-08
1945,6.971212940243277e-08,1.089252066321933e-08
1946,7.238973864787113e-08,1.1136883415474585e-08
1947,5.4836007734593295e-08,1.4305045148432782e-08
1948,6.84928949112873e-08,2.174377655705939e-08
1949,3.6322930441201606e-08,1.1780409536754632e-08
1950,5.636741562398129e-08,8.508289184305795e-09
1951,6.503454841322309e-08,1.5992101864981123e-08
1952,6.010538555756284e-08,9.490323193972472e-09
1953,3.016671712430252e-08,5.386913581872932e-09
1954,4.9839933069506515e-08,1.07497895029951e-08
1955,4.035811329572425e-08,6.569925492527773e-09
1956,3.401245152190313e-08,1.2209598665435806e-08
1957,3.710716001137371e-08,8.835037701437898e-10
1958,6.204182767532984e-08,2.4816730892496253e-09
1959,5.735553543217975e-08,9.300897829689347e-09
1960,6.021124931976374e-08,6.920833239831836e-09
1961,5.558527504945232e-08,1.111705483225478e-08
1962,4.94672605100277e-08,1.1415521861124489e-08
1963,4.4615767080813384e-08,9.05247421467692e-09
1964,6.38816644027429e-08,6.6923653285755336e-09
1965,6.019247678068496e-08,1.0396882743624047e-08
1966,5.206730335771681e-08,1.2185964237687585e-08
1967,7.29689659806354e-08,1.232583901611406e-08
1968,8.893003666798904e-08,2.4702787371211343e-08
1969,4.723428048691858e-08,1.725867887492072e-08
1970,6.438214938953024e-08,1.4715920038099739e-08
1971,7.347908592691965e-08,1.1304474689666222e-08
1972,3.5911028817281476e-08,1.6416469961200164e-08
1973,4.3554308604143444e-08,1.0475087464101307e-08
1974,2.418995848074701e-08,2.306484425673716e-08
1975,2.6843956391076063e-08,1.0851811893530794e-08
1976,4.1137393935741784e-08,1.199840671262109e-08
1977,3.2322301279918975e-08,1.704266772151186e-08
1978,3.9207904478644195e-08,3.9801960838303785e-08
1979,3.5111838769807946e-08,1.6385525825057812e-08
1980,3.865902442612423e-08,1.8760997255728995e-08
1981,3.28928564385933e-08,1.771153890217647e-08
1982,2.9175261317959666e-08,2.0484757001781873e-08
1983,2.5892795463278162e-08,3.662883452104637e-08
1984,2.7835241667162336e-08,2.609553906296469e-08
1985,2.8874678648094232e-08,2.767156781491309e-08
1986,2.8773531113301942e-08,2.7574632355253925e-08
1987,3.238733015109574e-08,3.177624918748734e-08
1988,2.878345739532051e-08,4.017691068725071e-08
1989,3.457516939420202e-08,4.829547606277629e-08
1990,3.596109721115681e-08,2.887784944505256e-08
1991,3.106576684785978e-08,3.341035181847474e-08
1992,2.7549720726938176e-08,3.305966345124034e-08
1993,2.8803878393546256e-08,2.7696038018554248e-08
1994,3.3759530282395644e-08,2.690212486111676e-08
1995,5.476675468685244e-08,6.127369545083639e-08
1996,3.096093337262573e-08,3.5765218342476146e-08
1997,3.5002731380018304e-08,3.068732468136659e-08
1998,2.6701524546979272e-08,3.2900093316357015e-08
1999,3.0163327835452947e-08,4.113181165110724e-08
2000,2.2531960297555997e-08,4.7272938008546816e-08
2001,2.2344179839706158e-08,5.1698300751468196e-08
2002,3.1544793444027164e-08,4.6002824660718034e-08
2003,3.2918691772465536e-08,6.375392036517269e-08
2004,2.5988267537968568e-08,4.713126547373214e-08
2005,2.296912349208924e-08,5.5846493207667436e-08
2006,2.5530917824312382e-08,4.694394667437152e-08
2007,2.6363563776499177e-08,3.155638808594041e-08
2008,2.5118893631770334e-08,4.6831836186811415e-08
2009,2.574823909640145e-08,3.6715082529781284e-08
2010,2.0784689525044087e-08,4.2986517012622016e-08
2011,1.5678285336662157e-08,4.091649929982566e-08
2012,2.2127641940983267e-08,3.336167608836149e-08
2013,3.0680375573410856e-08,3.068037479625474e-08
2014,3.009968807532459e-08,4.612398285530617e-08
2015,4.3888192635677115e-08,3.435691926789719e-08
2016,6.193306489876704e-08,3.293430622663962e-08
2017,1.5848351964109497e-08,5.4337203181376026e-08
2018,3.8205708818850326e-08,3.381721214168465e-08
2019,3.1122048937959335e-08,1.7091617954267946e-08
