year,anciens_ADJ arts_NOUN,anciens_ADJ quarts_NOUN
1881,1.1156012114099667e-08,0.0
1882,1.3310770263785798e-09,0.0
1883,1.2638677882037541e-09,6.319338941018771e-10
1884,1.9805090900604227e-09,6.601696966868076e-10
1885,5.156508553483263e-09,1.2891271383708158e-09
1886,8.38950331427668e-09,0.0
1887,3.9173548849191775e-09,4.570247291724172e-09
1888,2.53624587998047e-09,0.0
1889,8.14467782106476e-09,3.759081934617825e-09
1890,2.6217545912032847e-09,6.554386478008212e-10
1891,4.461953917456185e-09,0.0
1892,3.761107425503951e-09,0.0
1893,7.390100087434348e-09,6.158416554491453e-10
1894,6.301539290376468e-09,0.0
1895,1.3240951446391591e-08,0.0
1896,4.1279202278587945e-09,0.0
1897,5.826713556089658e-10,0.0
1898,0.0,0.0
1899,3.3165470370022376e-09,0.0
1900,7.786579381274805e-09,0.0
1901,4.470991132876634e-09,0.0
1902,1.1293652679711386e-08,7.365425602756659e-09
1903,1.6200660812870638e-09,0.0
1904,5.374625189347171e-09,0.0
1905,5.676835002077496e-09,0.0
1906,1.1317205839134203e-08,0.0
1907,1.6971383132169393e-08,0.0
1908,5.40252820258047e-09,3.929111258571538e-09
1909,1.5952851484257735e-08,0.0
1910,7.481810726517324e-09,0.0
1911,3.7242617878519013e-09,0.0
1912,7.814131564032323e-09,1.0418842455450772e-09
1913,1.4848371032716301e-08,0.0
1914,6.027069288094822e-09,0.0
1915,4.712304768617059e-09,0.0
1916,0.0,0.0
1917,9.869782324756216e-09,0.0
1918,9.189101035644853e-09,0.0
1919,9.207848372660976e-10,4.603924352863942e-09
1920,9.086677632552664e-09,0.0
1921,4.543648568500203e-09,0.0
1922,1.1804696775641332e-08,0.0
1923,4.246379248229459e-09,0.0
1924,1.289162443462999e-09,0.0
1925,8.798542339150117e-09,0.0
1926,8.916910765321973e-09,0.0
1927,8.919379901328739e-09,0.0
1928,1.713906150335731e-08,0.0
1929,2.2280812750352652e-09,0.0
1930,1.995684684175103e-08,1.0503603542488804e-09
1931,1.7108034988666532e-08,0.0
1932,6.575722188983946e-09,0.0
1933,2.2941324395731044e-09,0.0
1934,9.585264137967897e-09,0.0
1935,3.590485242455088e-09,1.196828414151696e-09
1936,1.2124714565686645e-09,0.0
1937,1.1332006444320086e-08,0.0
1938,1.2965214679638848e-08,0.0
1939,4.588215141154706e-09,0.0
1940,3.0429394115571995e-08,0.0
1941,2.9515025978810172e-09,0.0
1942,3.3376331032286544e-08,0.0
1943,5.806470415592457e-09,0.0
1944,1.2852744646352221e-08,0.0
1945,1.5249528306782167e-08,0.0
1946,6.960552134671616e-09,0.0
1947,7.152522574216391e-09,0.0
1948,1.0871888278529696e-08,0.0
1949,8.835307596655184e-09,0.0
1950,3.190608444114673e-09,0.0
1951,5.330700769690111e-09,0.0
1952,6.326882129314981e-09,0.0
1953,6.464296320451979e-09,0.0
1954,4.886268056836229e-09,9.772536113672459e-10
1955,9.385607846468247e-09,0.0
1956,6.976913491385517e-09,0.0
1957,9.718541527092839e-09,0.0
1958,4.1361216673863055e-09,0.0
1959,6.200598368089061e-09,0.0
1960,3.460416619915918e-09,0.0
1961,8.33779090214648e-09,0.0
1962,2.5367825617905737e-09,0.0
1963,9.699079539515765e-09,0.0
1964,2.4335873316516654e-09,0.0
1965,3.283225968875314e-09,0.0
1966,5.539074754423723e-09,0.0
1967,2.4651677921205817e-09,0.0
1968,2.245707841908029e-09,4.4914158503495116e-10
1969,5.904285060864822e-09,0.0
1970,9.657322941336588e-09,0.0
1971,4.624557736754298e-09,0.0
1972,4.104117490300041e-09,0.0
1973,3.3079223804577396e-09,0.0
1974,6.750686232237513e-09,0.0
1975,1.7134440533084216e-09,1.1422960355389478e-09
1976,1.142705374768127e-08,0.0
1977,4.7014254711541525e-09,5.876781838942691e-10
1978,5.346532327976661e-09,5.940591352171509e-10
1979,1.7555920051037788e-09,0.0
1980,3.97960553399912e-09,0.0
1981,6.958104314946922e-09,0.0
1982,3.724501262958313e-09,0.0
1983,1.2630632095778083e-09,0.0
1984,2.3196033982486597e-09,0.0
1985,1.3234227824732159e-08,0.0
1986,2.997242676272549e-09,0.0
1987,3.055408426266837e-09,6.110816852533674e-10
1988,1.0793796967334401e-08,0.0
1989,7.683371272548811e-09,0.0
1990,2.724325431913144e-09,0.0
1991,7.033758464558559e-09,0.0
1992,3.3059665005552574e-09,1.1019888335184191e-09
1993,8.308811416668505e-09,0.0
1994,3.692448513614721e-09,0.0
1995,5.4224509327127635e-09,5.422450821690461e-10
1996,3.2028553142993132e-09,0.0
1997,7.192341833217597e-09,0.0
1998,6.198567881199324e-09,4.768129224785866e-10
1999,7.312321692598545e-09,4.570201161957499e-10
2000,5.301637906462986e-09,4.4180314962005696e-10
2001,7.0099388516098315e-09,0.0
2002,5.695587890208742e-09,0.0
2003,4.166923084358842e-09,0.0
2004,7.488145048473172e-09,0.0
2005,5.404499514582994e-09,4.5037495954858286e-10
2006,8.23577994690794e-09,0.0
2007,5.592271090648637e-09,0.0
2008,8.089135139499604e-09,0.0
2009,3.814554005998616e-09,0.0
2010,6.140930874920514e-09,0.0
2011,3.059177577924288e-09,0.0
2012,2.7234021704458655e-09,0.0
2013,3.62586255464592e-09,0.0
2014,5.4136130300808105e-09,0.0
2015,2.659890530054554e-09,2.2165753954528356e-10
2016,5.59261836841074e-09,4.1426800878596737e-10
2017,2.7671724911471074e-09,0.0
2018,3.0977600484760615e-09,0.0
2019,3.316284080678855e-09,0.0
