year,ses_DET ouverts_ADJ,ses_DET couverts_NOUN
1893,0.0,1.4164357686752282e-08
1894,2.520615716150587e-09,6.9316934414587195e-09
1895,0.0,1.2037228991346183e-08
1896,0.0,1.3563166589847242e-08
1897,0.0,1.2818770045441852e-08
1898,0.0,1.3014216371232123e-08
1899,0.0,9.39688327150634e-09
1900,0.0,1.0901211489056095e-08
1901,1.676621730339889e-09,1.0618603774048552e-08
1902,0.0,1.4730851205513318e-08
1903,0.0,7.020286574288548e-09
1904,0.0,1.8811189050893518e-08
1905,0.0,7.2250627702885595e-09
1906,0.0,9.259531807970234e-09
1907,0.0,6.685696440911215e-09
1908,0.0,1.3751889405000384e-08
1909,1.1001967115120692e-09,1.320236009405562e-08
1910,0.0,1.60324518105881e-08
1911,5.320374141248863e-10,4.788336838146279e-09
1912,1.0418842455450772e-09,1.1981668990301841e-08
1913,0.0,2.227255713194154e-08
1914,0.0,6.696743604095445e-09
1915,0.0,7.068456930880984e-09
1916,0.0,2.197492321442951e-08
1917,0.0,1.4256351654751143e-08
1918,0.0,1.722956355365568e-08
1919,0.0,1.3811772170413406e-08
1920,0.0,8.329454459499175e-09
1921,0.0,1.8931869405491852e-08
1922,0.0,1.0329110011753073e-08
1923,3.1847844361720945e-09,1.5923921736771263e-08
1924,0.0,6.445812328337297e-09
1925,0.0,1.3197813508725176e-08
1926,0.0,8.916910765321973e-09
1927,0.0,8.919379901328739e-09
1928,0.0,1.4853853258500749e-08
1929,0.0,5.570202965543558e-09
1930,0.0,4.201441416995522e-09
1931,0.0,1.0264820993199919e-08
1932,2.1919073223131136e-09,6.575722188983946e-09
1933,1.1470662197865522e-09,9.176529758292418e-09
1934,0.0,3.5944740517379614e-09
1935,0.0,8.377798899061872e-09
1936,0.0,8.487299751891442e-09
1937,0.0,1.510934133364117e-08
1938,0.0,1.9447821131279852e-08
1939,1.5294050470515685e-09,6.117620188206274e-09
1940,0.0,0.0
1941,0.0,8.854508237732261e-09
1942,0.0,1.8205270180260413e-08
1943,0.0,8.709705845433291e-09
1944,0.0,6.4263723231761105e-09
1945,0.0,1.089252066321933e-08
1946,0.0,1.1136883415474585e-08
1947,2.3841741914054637e-09,2.1457568166738383e-08
1948,0.0,4.348755133776194e-09
1949,2.945102384188658e-09,1.0798709482173763e-08
1950,1.0635361480382244e-09,2.2334258886758107e-08
1951,0.0,9.595261474260042e-09
1952,0.0,8.435843135146115e-09
1953,4.3095309543161875e-09,1.939288907237824e-08
1954,0.0,9.772536113672459e-10
1955,0.0,1.1262729415761896e-08
1956,0.0,1.5698054411927842e-08
1957,7.068030161150318e-09,8.835037590415595e-09
1958,1.6544486891589827e-09,1.5717262158432277e-08
1959,1.5501495642666896e-09,1.007597205671118e-08
1960,2.076250060767393e-09,9.689166802218097e-09
1961,2.779263708063695e-09,2.709782087606527e-08
1962,0.0,9.512934440181198e-09
1963,6.466053248388448e-10,9.052474325699222e-09
1964,4.258777774879263e-09,6.083968440151466e-09
1965,3.830430195250756e-09,2.188817305182056e-08
1966,3.3234448526542337e-09,1.495550172592175e-08
1967,2.465167847631733e-09,2.021437595089992e-08
1968,4.940557296606585e-09,1.661823922916028e-08
1969,4.5417578031781147e-10,2.361714024345929e-08
1970,1.3796175313274261e-09,1.7935027685211935e-08
1971,2.0553589941130213e-09,1.3359833239690033e-08
1972,9.747279428040656e-09,1.6416469961200164e-08
1973,2.205281512956958e-09,1.3231689521830958e-08
1974,2.2502286700643026e-09,1.912694358452427e-08
1975,2.8557400888473694e-09,1.8847885030481848e-08
1976,5.713526873840635e-10,2.399681342524218e-08
1977,1.7630346071939584e-09,1.1753563455840776e-08
1978,2.3762365408686037e-09,1.6633656230169436e-08
1979,0.0,1.287434159280565e-08
1980,1.7055452605774235e-09,1.819248218737357e-08
1981,0.0,1.4548763971333756e-08
1982,1.2415004579935385e-09,1.6139505731871395e-08
1983,0.0,2.0209011353244932e-08
1984,1.739702604197646e-09,3.189454744756404e-08
1985,1.8046674155058895e-09,2.045289804186723e-08
1986,1.7983456945813714e-09,1.8582904104391673e-08
1987,2.4443267410134695e-09,1.588812459374367e-08
1988,0.0,1.9788627625416666e-08
1989,5.488122178931576e-10,2.1952487827547884e-08
1990,1.6345953479657283e-09,2.179460345530515e-08
1991,5.861465202094962e-10,1.6998249918742658e-08
1992,5.509944167592096e-10,2.4243753671271406e-08
1993,1.661762283333701e-09,2.5480353826878854e-08
1994,1.0549853213248639e-09,3.112206670152773e-08
1995,0.0,3.145021310047014e-08
1996,1.067618438099771e-09,2.2419987644184403e-08
1997,4.79489448146353e-10,2.6851409984374186e-08
1998,9.536258449571733e-10,3.5284156041370807e-08
1999,4.570201161957499e-10,2.6050146928469076e-08
2000,4.4180314962005696e-10,3.578605500820231e-08
2001,0.0,3.5487815353008045e-08
2002,1.752488598683044e-09,3.50497728618393e-08
2003,8.333845835650777e-10,2.875176896566245e-08
2004,0.0,3.0833540165531304e-08
2005,0.0,4.3686370077011816e-08
2006,5.7650457740976435e-09,4.941468034758145e-08
2007,3.994479469415779e-10,9.22724723295687e-08
2008,0.0,1.0728747668053984e-07
2009,4.76819250749827e-10,1.5305897704820381e-07
2010,0.0,1.8942409951705486e-07
2011,7.64794394481072e-10,2.3096791323951038e-07
2012,0.0,2.662125666574866e-07
2013,2.789125042035323e-10,2.7110294809062907e-07
2014,0.0,2.6050304313685047e-07
2015,0.0,2.626641730785195e-07
2016,0.0,2.949588235878764e-07
2017,1.0062445321423752e-09,3.340731780099304e-07
2018,0.0,3.846385254746565e-07
2019,5.1019755087367e-10,3.5560768196774006e-07
