year,autres_ADJ âges_NOUN,autres_ADJ ages_NOUN,autres_ADJ cages_NOUN
1834,1.2508272106970253e-07,2.8003592777992026e-09,9.334530925997342e-10
1835,8.924443761770817e-08,0.0,0.0
1836,1.1761312634916976e-07,1.3441500135158435e-09,6.720750067579218e-10
1837,1.5655254514967964e-07,2.7831563720326358e-09,0.0
1838,1.009945904684173e-07,0.0,4.418513555037862e-09
1839,1.50316722624666e-07,2.09744255297295e-09,0.0
1840,8.599079848181646e-08,1.2739377330817092e-09,6.3696887764308485e-09
1841,1.5922960017178411e-07,6.420548537278137e-10,5.778493683550323e-09
1842,2.9046788085906883e-07,2.0124795163667386e-09,6.037438549100216e-09
1843,1.4826346728114004e-07,1.1813822142769936e-09,0.0
1844,1.4599572750739753e-07,2.1954245643662773e-09,9.879410178825765e-09
1845,1.7242903993519576e-07,5.580227946389016e-10,0.0
1846,1.4577707929674943e-07,5.854501328173001e-10,5.854501328173001e-10
1847,1.3213397664912918e-07,1.0786447290911383e-09,0.0
1848,1.3033259449457546e-07,1.6090443422100975e-09,6.43617736884039e-09
1849,1.0893239732467919e-07,0.0,0.0
1850,1.439267123259924e-07,1.3577992064028876e-09,1.3577992064028876e-09
1851,1.0448091103398838e-07,6.449438760824933e-10,0.0
1852,1.3216407523941598e-07,0.0,6.510545436100301e-10
1853,1.8931024214907666e-07,2.9859659189668264e-09,7.166318205520383e-09
1854,2.0938527711678034e-07,3.63696517347023e-09,5.195664454227256e-10
1855,1.3373481522194197e-07,1.5920811335945473e-09,2.1227748447927297e-09
1856,9.681343726697378e-08,1.5531567698623405e-09,6.212626857404757e-09
1857,8.786716421127494e-08,9.763018171682347e-10,1.4644527812635033e-09
1858,7.53626139271546e-08,1.4681028059904122e-09,3.4255731584664773e-09
1859,9.878816342734353e-08,0.0,2.5460866748261424e-09
1860,9.9324893199082e-08,9.154367819341758e-10,3.661747127736703e-09
1861,1.9005334195298929e-07,9.431927461278633e-10,1.0375120318428799e-08
1862,1.3599138526387833e-07,9.035972525772706e-10,4.066187830886747e-09
1863,1.0588595955596247e-07,9.989241656072068e-10,2.4973103585068657e-09
1864,1.0164823294189773e-07,1.4384183844029508e-09,3.3563094525845827e-09
1865,1.2237795488090342e-07,2.3534221793575227e-09,4.706844358715045e-10
1866,1.2310000840898283e-07,2.9193677475447544e-09,1.4596839292835284e-09
1867,1.232614152968381e-07,2.426405742994575e-09,5.82337378318698e-09
1868,1.150990627252213e-07,4.93987406535723e-09,1.975949626142892e-09
1869,1.2843655383676378e-07,6.836927024522765e-09,9.767038289254515e-10
1870,1.588331457469394e-07,1.7202146374017957e-09,2.2936195165357276e-09
1871,4.779529660936532e-08,0.0,5.3105884134652115e-09
1872,1.7839650467976753e-07,6.047339295989218e-10,7.861540751719076e-09
1873,1.2450888675630267e-07,2.9930021794299932e-09,0.0
1874,1.0156835372754358e-07,2.3898436007918633e-09,5.974609140757536e-10
1875,1.0699255881263525e-07,1.1443054281912168e-09,2.2886108563824337e-09
1876,9.37132327294421e-08,6.04601479992084e-10,3.627608879952504e-09
1877,1.5894977423158707e-07,0.0,2.4739263970730008e-09
1878,1.2621694622794166e-07,1.8117266020745149e-09,3.0195443923020093e-09
1879,1.1057878879228156e-07,6.10932526790009e-10,1.221865053580018e-09
1880,1.1744658934276231e-07,2.5671385017744797e-09,7.701415505323439e-09
1881,1.0598211730439289e-07,0.0,3.4862537301449947e-09
1882,8.119570082953942e-08,2.6621540527571597e-09,7.320923423037584e-09
1883,8.278333751832179e-08,6.319338941018771e-10,6.319338941018771e-10
1884,7.393900602892245e-08,1.3203393933736152e-09,1.3203393933736152e-09
1885,9.410628365458251e-08,0.0,4.511945039809007e-09
1886,7.486018205327127e-08,1.2906927748801422e-09,9.680196200179125e-09
1887,7.181817096579834e-08,1.9586773869484375e-09,7.834709769838355e-09
1888,7.291706793921549e-08,1.9021844099853524e-09,5.07249175996094e-09
1889,8.019375030698939e-08,1.8795409673089125e-09,1.9421923624918236e-08
1890,3.6704562944578356e-08,6.554386478008212e-10,3.9326319978272295e-09
1891,8.159001652074949e-08,6.374220040683554e-10,4.461953917456185e-09
1892,8.399806716852254e-08,6.268512375839919e-10,2.5074049503359674e-09
1893,6.404753349897874e-08,6.158416554491453e-10,1.2316833108982905e-09
1894,5.230277722034771e-08,6.301539290376468e-10,5.041231432301174e-09
1895,5.777869915846168e-08,6.018614495673091e-10,9.629783193076946e-09
1896,7.31231608597227e-08,1.179405795248556e-09,1.0614652268259306e-08
1897,5.884980680548324e-08,5.82671366711196e-09,2.330685422435863e-09
1898,4.6964345301603316e-08,1.13167097914868e-09,3.3950129374460403e-09
1899,4.753717419703207e-08,5.527578395003729e-10,3.3165470370022376e-09
1900,6.229263505019844e-08,2.07642125715779e-09,3.114631885736685e-09
1901,4.247441509619421e-08,5.588738916095792e-10,7.824234593556412e-09
1902,7.512734612191707e-08,4.910283846193408e-10,6.38336894454028e-09
1903,4.968202560462487e-08,1.6200660812870638e-09,6.480264325148255e-09
1904,4.998401337275027e-08,0.0,6.449550227216605e-09
1905,5.522012003211785e-08,1.5482277126999122e-09,5.676835002077496e-09
1906,5.9158121956670584e-08,1.0288369045596824e-09,8.745113966313056e-09
1907,1.496567421099826e-07,4.114274587685429e-09,3.959989314239465e-08
1908,5.058730678797474e-08,1.4734167219643268e-09,1.1296195090437777e-08
1909,5.0609049395689e-08,2.7504918342913243e-09,1.980354014108343e-08
1910,7.214603670036013e-08,1.6032452032632705e-09,5.34415089958884e-09
1911,5.054355511902031e-08,1.5961122423746588e-09,8.51259862599818e-09
1912,8.803922213473925e-08,1.5628263128064646e-09,8.335073964360618e-09
1913,5.992378504515727e-08,0.0,6.363587878865928e-09
1914,5.1564928327252346e-08,1.3393487430235496e-09,1.0714789944188396e-08
1915,6.125996065975414e-08,0.0,1.5314990164938536e-08
1916,1.8678685265172135e-08,0.0,1.0987461607214755e-08
1917,7.128176093829097e-08,0.0,0.0
1918,4.5945505178224266e-08,0.0,0.0
1919,4.603924352863942e-08,0.0,9.207848705727883e-09
1920,4.770506123463747e-08,1.514446346106979e-09,1.2872794385998532e-08
1921,6.588290091258386e-08,1.5145494858259667e-09,1.438822039290244e-08
1922,4.721878710256533e-08,7.377935484775833e-10,1.0329110011753073e-08
1923,5.6264525483129546e-08,2.1231896241147297e-09,5.307974060286824e-09
1924,6.059063650809549e-08,0.0,6.445812328337297e-09
1925,3.519416935660047e-08,3.299453377181294e-09,5.499089184013428e-09
1926,4.56991671171636e-08,1.1146138456652466e-09,1.5604593173179637e-08
1927,2.8987985345452216e-08,0.0,6.689535148041159e-09
1928,5.0274582719112004e-08,0.0,1.0283437212876834e-08
1929,5.458799279267623e-08,3.342121912552898e-09,2.2280812750352652e-09
1930,3.991369368350206e-08,5.251801771244402e-09,5.2518016602221e-09
1931,5.47457119637329e-08,0.0,2.2810713318222042e-08
1932,5.041386685888938e-08,2.1919073223131136e-09,1.4247397928102146e-08
1933,2.982372038218273e-08,0.0,1.605892663292252e-08
1934,5.152079296522061e-08,4.7926320689839486e-09,8.38710612072191e-09
1935,5.2660450222674626e-08,2.393656828303392e-09,1.795242710045386e-08
1936,2.3036957230715416e-08,0.0,6.0623572828433225e-09
1937,5.9178255185088346e-08,1.2591118148108649e-09,1.0072894518486919e-08
1938,4.019216603978748e-08,1.2965214457594243e-09,1.6854778905894818e-08
1939,5.8117393564316444e-08,0.0,9.176430282309411e-09
1940,4.3108308034334186e-08,2.5357829169792012e-09,0.0
1941,8.559357667081713e-08,0.0,8.854508237732261e-09
1942,4.8547388331598995e-08,0.0,1.2136847082899749e-08
1943,2.9032351633873077e-08,0.0,0.0
1944,8.675602458652065e-08,6.4263723231761105e-09,3.2131861615880553e-09
1945,4.574858536443571e-08,2.178504043826024e-09,8.714016175304096e-09
1946,5.986074569364064e-08,4.1763312808029696e-09,2.3665876369705074e-08
1947,5.4836007734593295e-08,1.1920870957027319e-09,1.1920870957027319e-09
1948,6.305695166020087e-08,6.523132922708896e-09,5.435944139264848e-09
1949,4.810334175431308e-08,9.817008317369869e-10,1.668891336237266e-08
1950,5.104973510583477e-08,1.0635361480382244e-09,7.444753258312176e-09
1951,7.569595084078173e-08,0.0,5.330700769690111e-09
1952,7.4868104604775e-08,0.0,4.2179215675730575e-09
1953,6.141081598798337e-08,2.1547654771580937e-09,1.508335856215126e-08
1954,6.352148318455875e-08,9.772536113672459e-10,9.772536557761669e-09
1955,6.569925403709931e-08,0.0,8.447047505910632e-09
1956,6.715278999536167e-08,1.744228317335228e-09,1.3081712602058815e-08
1957,7.863183526524153e-08,8.835037701437898e-10,4.417518795207798e-09
1958,5.046068451974861e-08,0.0,9.926692356998501e-09
1959,3.332821663093455e-08,7.750747821333448e-10,6.975672928177801e-09
1960,5.052208251754564e-08,0.0,8.305000243069571e-09
1961,8.129346440455265e-08,1.3896318540318475e-09,2.779263708063695e-09
1962,6.532214769094935e-08,0.0,8.244543714397423e-09
1963,6.272071573221183e-08,1.9398159745165344e-09,1.8751554975438012e-08
1964,6.266487417860844e-08,0.0,9.125952438182594e-09
1965,6.073967995234852e-08,3.2832261354087677e-09,6.5664522708175355e-09
1966,7.699313897546745e-08,1.1078149508847446e-09,1.1078149952936656e-08
1967,5.521975765532261e-08,4.930335584241163e-10,3.944268467392931e-09
1968,8.713346488775642e-08,8.982831700699023e-10,1.122853987567396e-08
1969,1.0173537390301135e-07,1.8167031212712459e-09,4.541757636644661e-09
1970,6.484201975354154e-08,1.3796175313274261e-09,6.438214850135182e-09
1971,8.324204259224643e-08,0.0,7.707596338946132e-09
1972,6.310080635785198e-08,1.0260293725750103e-09,1.0773308467548759e-08
1973,7.112032562872628e-08,0.0,5.513203671370093e-09
1974,6.469407765052893e-08,2.2502286700643026e-09,9.00091468025721e-09
1975,5.0832174025572385e-08,1.1422960355389478e-09,7.996072248772634e-09
1976,6.227744364650789e-08,0.0,3.9994687561772935e-09
1977,6.699531240883516e-08,1.7630346071939584e-09,4.7014254711541525e-09
1978,5.346532105932056e-08,5.940591352171509e-10,8.316828115084718e-09
1979,6.905328575612657e-08,7.607565244427406e-09,6.437170796402825e-09
1980,5.5145960686786566e-08,5.685150683554241e-10,9.096241093686785e-09
1981,5.060439534076977e-08,1.897664858585557e-09,9.488323904349727e-09
1982,6.9524027423995e-08,0.0,6.2075020679230875e-09
1983,7.1363068343544e-08,2.5261264191556165e-09,5.68378455412244e-09
1984,6.494889248642721e-08,4.059305891424003e-09,8.118611560803402e-09
1985,5.8350913434424e-08,6.015558051686298e-10,6.015557829641693e-09
1986,5.3350920126149504e-08,0.0,6.593933843390687e-09
1987,5.377518874638554e-08,0.0,7.332980445085013e-09
1988,8.275244312017094e-08,0.0,5.99655392008458e-09
1989,6.366222038423075e-08,5.488122178931576e-10,2.1952488715726304e-09
1990,6.865300150593612e-08,1.6345953479657283e-09,5.993515905799995e-09
1991,6.857914058855386e-08,1.1722930404189924e-09,7.033758464558559e-09
1992,5.895640242670197e-08,0.0,6.61193322315512e-09
1993,7.090185505376212e-08,0.0,7.200969598386564e-09
1994,6.540908970009696e-08,5.274926606624319e-10,4.2199412852994556e-09
1995,4.825981392286849e-08,0.0,1.0844901643380922e-09
1996,5.231330391097799e-08,1.6014276571496566e-09,4.804283193493575e-09
1997,4.938741327009666e-08,4.79489448146353e-10,1.438468344439059e-09
1998,5.864798779953162e-08,0.0,3.814503379828693e-09
1999,4.433094957789763e-08,0.0,9.140402212892695e-09
2000,4.948195453380322e-08,0.0,7.510653432518666e-09
2001,7.316623396036448e-08,0.0,6.571817756650944e-09
2002,7.491888709409977e-08,8.76244299341522e-10,3.066854992184176e-09
2003,6.667076490884938e-08,8.333845835650777e-10,5.000307723435071e-09
2004,5.550036874524267e-08,0.0,8.809582507929292e-10
2005,6.215174153112457e-08,0.0,4.053374524914943e-09
2006,5.888582421675892e-08,0.0,4.117890028965121e-09
2007,4.753430715709328e-08,3.994479469415779e-10,7.190063211481856e-09
2008,4.768332573235057e-08,4.257439678578834e-10,5.5346713878634546e-09
2009,3.862236042095901e-08,4.76819250749827e-10,7.629108011997232e-09
2010,4.5820790717243653e-08,0.0,1.2281861749841028e-08
2011,5.20060190467575e-08,3.82397197240536e-10,8.412738061736036e-09
2012,4.4595712012096556e-08,0.0,2.0425515501187874e-08
2013,5.076207543197597e-08,0.0,1.812931316180766e-08
2014,4.027728195410418e-08,0.0,2.2087540685333806e-08
2015,3.989835661855068e-08,0.0,1.8619234154471087e-08
2016,4.8262222662742715e-08,0.0,1.864206033985738e-08
2017,3.1193579275168304e-08,0.0,1.8112402244696568e-08
2018,3.2268335559137995e-08,0.0,2.813798793965816e-08
2019,3.21424451499297e-08,0.0,2.1683396411731337e-08
