year,trois_DET ouverts_ADJ,trois_DET couverts_NOUN
1914,0.0,2.5447626228469744e-08
1915,1.1780761921542648e-09,1.5314990053916233e-08
1916,4.394984820521586e-09,9.888715624128963e-09
1917,0.0,4.386569774084137e-09
1918,0.0,2.6418664589300533e-08
1919,0.0,1.1049418380260079e-08
1920,0.0,1.741613298023026e-08
1921,0.0,2.499006734879572e-08
1922,0.0,2.5822774141204263e-08
1923,0.0,3.078624954966358e-08
1924,0.0,3.480738630656788e-08
1925,1.0998177923937646e-09,2.969508017258704e-08
1926,2.229227691330493e-09,1.6719207018844884e-08
1927,0.0,3.567751805100272e-08
1928,0.0,4.4561562440037505e-08
1929,0.0,3.564929929034122e-08
1930,0.0,2.2057568216382606e-08
1931,0.0,3.307553431142196e-08
1932,0.0,2.1919072779041926e-08
1933,0.0,1.6058926410877916e-08
1934,0.0,2.3963160344919743e-08
1935,0.0,1.9149253738248717e-08
1936,0.0,2.5461900143852745e-08
1937,0.0,1.6368453259474336e-08
1938,0.0,3.630259959308546e-08
1939,1.5294050470515685e-09,2.5999884911698246e-08
1940,2.5357829169792012e-09,1.2678914806940611e-08
1941,0.0,2.3612020783048138e-08
1942,0.0,1.2136847082899749e-08
1943,0.0,2.032264689866281e-08
1944,0.0,2.8918675454292497e-08
1945,0.0,1.9606535950345005e-08
1946,0.0,1.6705326011390298e-08
1947,0.0,3.576261442539419e-08
1948,0.0,2.9354096930944706e-08
1949,0.0,1.9634016079628225e-08
1950,0.0,2.8715476663165873e-08
1951,0.0,4.157946653648992e-08
1952,0.0,2.636200890915319e-08
1953,0.0,2.370241980464982e-08
1954,0.0,1.9545072893478732e-08
1955,0.0,1.6894095011821264e-08
1956,0.0,1.9186511712732113e-08
1957,0.0,1.3252556829712603e-08
1958,0.0,2.4816730004317833e-08
1959,0.0,3.332821574275613e-08
1960,0.0,3.252791613839179e-08
1961,2.779263708063695e-09,2.501337403870707e-08
1962,0.0,3.1075587991757914e-08
1963,0.0,1.681173822376536e-08
1964,6.083968329129164e-10,1.3384730435106462e-08
1965,0.0,2.024656114985035e-08
1966,0.0,1.6063316676806494e-08
1967,4.930335584241163e-10,3.4019314476552154e-08
1968,0.0,2.1109654246842524e-08
1969,0.0,1.9075381940680813e-08
1970,2.2993624781975086e-09,1.931464477245015e-08
1971,5.138397485282553e-10,1.798439130951124e-08
1972,0.0,1.692948464748767e-08
1973,0.0,2.1501494140707678e-08
1974,1.1251143350321513e-09,1.4626486244395664e-08
1975,0.0,1.0851812781709214e-08
1976,0.0,1.0855700782741451e-08
1977,1.1753563677885381e-09,1.1753563899929986e-08
1978,0.0,1.900989232694883e-08
1979,0.0,1.2289143813681846e-08
1980,5.685150683554241e-10,1.9898028225107112e-08
1981,6.325549528618524e-10,1.3916208740916147e-08
1982,0.0,1.241500480197999e-08
1983,0.0,1.5788289786655696e-08
1984,0.0,1.7976926891538625e-08
1985,6.015558051686298e-10,1.0828004493035337e-08
1986,0.0,1.1988970816112499e-08
1987,2.4443267410134695e-09,1.1610551631235921e-08
1988,1.1993107618124554e-09,8.994830547059962e-09
1989,0.0,1.7561991416670253e-08
1990,5.44865097484859e-10,2.070487314931313e-08
1991,0.0,8.20605094986604e-09
1992,5.509944167592096e-10,2.1488781865031115e-08
1993,5.539207426075166e-10,1.772546376344053e-08
1994,0.0,2.05722139323683e-08
1995,5.422450821690461e-10,1.0302656505700725e-08
1996,0.0,9.074756723848054e-09
1997,4.79489448146353e-10,1.2946215210973833e-08
1998,4.768129224785866e-10,1.144351013948608e-08
1999,4.570201161957499e-10,1.3710603097294438e-08
2000,0.0,9.277866030998894e-09
2001,0.0,1.095302959441824e-08
2002,0.0,9.200565198597133e-09
2003,0.0,1.3334153781130453e-08
2004,0.0,1.1892936246926666e-08
2005,0.0,1.0808999029165989e-08
2006,0.0,1.3177247515372414e-08
2007,3.994479469415779e-10,2.276853261484746e-08
2008,0.0,1.915847780420421e-08
2009,9.53638501499654e-10,2.0026408531492734e-08
2010,0.0,2.881513760932819e-08
2011,3.82397197240536e-10,2.5620612964516454e-08
2012,0.0,4.629783534326748e-08
2013,2.789125042035323e-10,4.6299476696987085e-08
2014,4.330890368553497e-10,4.7639793443465805e-08
2015,6.649726325136385e-10,5.785261647517359e-08
2016,4.1426800878596737e-10,5.613331555132106e-08
2017,2.515611330355938e-10,3.697948725012168e-08
2018,2.5814667070633845e-10,5.18874818666859e-08
2019,2.55098775436835e-10,4.897896666022916e-08
