year,mêmes_ADJ âges_NOUN,mêmes_ADJ ages_NOUN,mêmes_ADJ cages_NOUN
1865,4.989254875908955e-08,4.706844358715045e-10,9.41368871743009e-10
1866,1.3623716377253459e-08,4.865612912574591e-10,4.865612912574591e-10
1867,2.4749338578544666e-08,0.0,4.85281148598915e-10
1868,3.457912001181285e-08,4.93987406535723e-10,4.93987406535723e-10
1869,7.276443625414686e-08,9.767038289254515e-10,0.0
1870,3.55511033944822e-08,5.734048791339319e-10,5.734048791339319e-10
1871,3.504988654867702e-08,2.1242354542039266e-09,0.0
1872,3.9912439575573444e-08,0.0,6.047339518033823e-09
1873,2.5141218884527916e-08,0.0,4.788803575905831e-09
1874,2.6288279997288555e-08,5.974609140757536e-10,5.974609140757536e-10
1875,3.718992758194872e-08,0.0,2.2886108563824337e-09
1876,2.1765654167893445e-08,6.04601479992084e-10,1.209202959984168e-09
1877,3.64904160221613e-08,6.184815992682502e-10,0.0
1878,6.34104324603868e-08,6.039088673581716e-10,1.8117265465633636e-09
1879,5.070739916845923e-08,1.221865053580018e-09,6.10932526790009e-10
1880,3.016387850607316e-08,6.417846254436199e-10,6.417846254436199e-10
1881,6.693607446095484e-08,0.0,0.0
1882,4.725323421439498e-08,6.655385131892899e-10,1.3310770263785798e-09
1883,5.1186646032874705e-08,0.0,6.319338941018771e-10
1884,3.036780782394999e-08,6.601696966868076e-10,1.3203393933736152e-09
1885,1.0313017106966527e-08,1.2891271383708158e-09,4.511945039809007e-09
1886,2.9040586824180536e-08,0.0,2.5813855497602844e-09
1887,1.5016526688782506e-08,6.528924623161458e-10,5.223139698529167e-09
1888,1.4583413587843097e-08,6.340614699951175e-10,2.53624587998047e-09
1889,2.0674951528576457e-08,0.0,6.265136742733546e-10
1890,2.8839300725280737e-08,0.0,1.3108772956016423e-09
1891,8.92390783491237e-09,0.0,0.0
1892,1.1283322720601063e-08,0.0,6.268512375839919e-10
1893,1.7243566574620672e-08,0.0,4.926733243593162e-09
1894,1.071261657159539e-08,1.2603078580752936e-09,1.2603078580752936e-09
1895,2.347259631108045e-08,6.018614495673091e-10,0.0
1896,1.47425724961181e-08,0.0,0.0
1897,1.7480140002135158e-08,0.0,2.9133566670225264e-09
1898,1.640922953072277e-08,1.13167097914868e-09,1.13167097914868e-09
1899,1.5477219506010442e-08,0.0,2.7637891975018647e-09
1900,1.2977633190303095e-08,0.0,5.191053142894475e-10
1901,1.7883964531506535e-08,0.0,3.353243460679778e-09
1902,1.8659077838378835e-08,1.9641135939885146e-09,4.910283846193408e-10
1903,2.5381035939631147e-08,0.0,0.0
1904,3.33226779503093e-08,5.374625189347171e-10,0.0
1905,2.6835946798087207e-08,0.0,5.676835002077496e-09
1906,2.8807432883581896e-08,1.5432553568395235e-09,3.0865106026567446e-09
1907,1.7999951751335175e-08,0.0,1.5428529565042481e-09
1908,1.2278472460991452e-08,4.911389073214423e-10,3.437972351250096e-09
1909,2.3654228797909127e-08,5.500983557560346e-10,4.950885035270858e-09
1910,1.9238942883248455e-08,5.344150677544235e-10,3.740905363258662e-09
1911,1.9685383989553884e-08,5.320374141248863e-10,2.6601871816467337e-09
1912,1.719108944087111e-08,1.0418842455450772e-09,5.2094213387476884e-09
1913,1.4318072061314524e-08,0.0,5.30298971401777e-10
1914,3.0135346662518714e-08,0.0,0.0
1915,1.4136913861761968e-08,0.0,1.1780761921542648e-09
1916,8.789969641043172e-09,0.0,1.0987462051303964e-09
1917,1.2063066989753679e-08,1.0966424435210342e-09,3.289927441585405e-09
1918,1.378365155346728e-08,0.0,6.89182577673364e-09
1919,1.8415697411455767e-08,0.0,0.0
1920,1.8930579770426448e-08,0.0,1.514446346106979e-09
1921,2.7261890522822796e-08,1.5145494858259667e-09,0.0
1922,2.4347187377316004e-08,0.0,0.0
1923,1.5923921736771263e-08,1.0615948120573648e-09,4.246379248229459e-09
1924,3.738571052736006e-08,0.0,6.445812328337297e-09
1925,1.0998178368026856e-08,0.0,1.0998177923937646e-09
1926,5.57306911730393e-09,0.0,4.458455382660986e-09
1927,2.6758140592164636e-08,1.1149224876660924e-09,3.3447675740205796e-09
1928,2.6279895593006586e-08,1.1426041224282812e-09,5.713020723163709e-09
1929,1.893869061575515e-08,0.0,1.3368487650211591e-08
1930,2.4158287814657342e-08,0.0,4.201441416995522e-09
1931,1.9389105432310316e-08,0.0,4.5621426636444085e-09
1932,3.835837958376942e-08,0.0,1.6439305028370654e-08
1933,5.5059178549754506e-08,2.2941324395731044e-09,8.02946331646126e-09
1934,1.7972370258689807e-08,0.0,2.3963160344919743e-09
1935,4.308582290946106e-08,1.196828414151696e-09,1.196828414151696e-09
1936,3.273672888326473e-08,2.424942913137329e-09,4.849885826274658e-09
1937,3.5255130370615007e-08,0.0,3.777335333410292e-09
1938,2.3337385357535823e-08,0.0,1.2965214457594243e-09
1939,4.282334131744392e-08,0.0,4.588215141154706e-09
1940,1.2678914806940611e-08,0.0,2.5357829169792012e-09
1941,2.066051862925633e-08,0.0,2.3612020783048138e-08
1942,3.034211770724937e-09,0.0,3.034211770724937e-09
1943,3.774205836748479e-08,0.0,5.806470415592457e-09
1944,2.8918675454292497e-08,3.2131861615880553e-09,0.0
1945,1.9606536838523425e-08,0.0,0.0
1946,2.0881657292193267e-08,0.0,1.3921104269343232e-09
1947,3.099426493236024e-08,0.0,2.3841741914054637e-09
1948,3.587722829934137e-08,1.0871887834440486e-09,1.0871887834440486e-09
1949,2.4542520904446974e-08,0.0,1.9634016634739737e-09
1950,2.9779013033248702e-08,0.0,5.317680518146517e-09
1951,2.8785784422780125e-08,0.0,0.0
1952,4.5342655852209646e-08,0.0,2.1089607837865287e-09
1953,1.508335856215126e-08,0.0,5.386913581872932e-09
1954,2.052232517257835e-08,0.0,3.9090144454689835e-09
1955,3.191106756617046e-08,0.0,9.385607846468247e-10
1956,3.8373023869553435e-08,0.0,0.0
1957,3.799066305987253e-08,0.0,0.0
1958,3.4743422361316334e-08,0.0,3.3088973783179654e-09
1959,4.650448559573306e-08,0.0,3.100299128533379e-09
1960,2.2146666722733244e-08,0.0,2.7683333403416555e-09
1961,4.307858603169734e-08,0.0,6.948159270159238e-10
1962,2.6002021868976044e-08,0.0,3.805173953708163e-09
1963,4.396916253313066e-08,0.0,1.2932106496776896e-09
1964,2.494427064902993e-08,0.0,2.4335873316516654e-09
1965,4.268193976031398e-08,5.472043373977442e-10,1.6416130677043839e-09
1966,5.1513396215341345e-08,5.539074754423723e-10,1.1078149508847446e-09
1967,3.845661922241561e-08,0.0,1.4791006197611978e-09
1968,4.311759127517689e-08,0.0,1.7965663401398047e-09
1969,8.175164367685284e-08,0.0,3.1792304344691047e-09
1970,3.724967356788511e-08,0.0,2.7592350626548523e-09
1971,4.059333846839763e-08,0.0,1.0276794970565106e-09
1972,4.360624927812751e-08,5.130146862875051e-10,5.130146862875051e-10
1973,4.6310912438229934e-08,5.513203782392395e-10,1.102640756478479e-09
1974,5.231781585735007e-08,5.625571675160757e-10,5.625571675160757e-10
1975,5.483020970586949e-08,5.711480177694739e-10,2.8557400888473694e-09
1976,5.770662170334617e-08,0.0,0.0
1977,5.7592462354705276e-08,0.0,7.639816779203557e-09
1978,4.633661276898238e-08,1.1881182704343018e-09,2.3762365408686037e-09
1979,5.325295759917026e-08,5.851973350345929e-10,5.851973350345929e-10
1980,4.8892296433677984e-08,0.0,2.2740602734216964e-09
1981,5.8827609450418095e-08,0.0,2.5302198114474095e-09
1982,7.076552321905183e-08,1.2415004579935385e-09,6.207502289967692e-10
1983,6.44162270191373e-08,0.0,1.2630632095778083e-09
1984,5.277097869793579e-08,0.0,5.799008495621649e-10
1985,4.571824163690508e-08,1.8046674155058895e-09,2.4062232206745193e-09
1986,6.23426501533686e-08,0.0,7.1933827783254856e-09
1987,7.332980089813645e-08,1.2221633705067347e-09,1.8332451112712533e-09
1988,4.9771397669928774e-08,0.0,5.996553809062277e-10
1989,3.786804469996241e-08,1.0976244357863152e-09,1.0976244357863152e-09
1990,5.0127589190651634e-08,0.0,1.6345953479657283e-09
1991,4.6305576262284376e-08,0.0,2.344586080837985e-09
1992,3.7467621893938485e-08,0.0,3.856960972825618e-09
1993,4.3205819366676224e-08,5.539207426075166e-10,1.661762283333701e-09
1994,5.907917710601396e-08,0.0,5.274926606624319e-10
1995,3.958389171998533e-08,0.0,0.0
1996,4.163711864180186e-08,0.0,1.067618438099771e-09
1997,4.267456077400311e-08,0.0,4.79489448146353e-10
1998,4.482041404685333e-08,0.0,4.768129224785866e-10
1999,5.94126134956241e-08,0.0,1.8280804647829996e-09
2000,3.799507197754792e-08,0.0,1.7672125984802278e-09
2001,3.1982846593336944e-08,0.0,0.0
2002,3.4611648658255945e-08,0.0,8.76244299341522e-10
2003,3.83356919542166e-08,0.0,3.7502307925763034e-09
2004,2.95121012072741e-08,0.0,1.7619165015858584e-09
2005,4.2785622156316094e-08,0.0,1.3511248786457486e-09
2006,4.364963146485934e-08,0.0,1.2353669198716943e-09
2007,4.673540843214141e-08,7.988958938831558e-10,7.988958938831558e-10
2008,2.4693150635357597e-08,0.0,1.2772318758180745e-09
2009,2.384096298158056e-08,0.0,1.430457752249481e-09
2010,3.117703428756613e-08,0.0,4.2514138876015295e-09
2011,2.600300952337875e-08,0.0,2.2943831279320648e-09
2012,2.4851045665741367e-08,0.0,2.7234021704458655e-09
2013,2.1755175438897822e-08,0.0,2.789125042035323e-10
2014,1.7323561252169384e-08,0.0,1.0827225782605865e-09
2015,1.8397575018980206e-08,0.0,1.329945265027277e-09
2016,2.278474120487317e-08,0.0,6.214020409345267e-10
2017,1.509366853724714e-08,0.0,2.5156112748447867e-09
2018,2.090988004965766e-08,0.0,1.290733298020541e-09
2019,1.989770481714004e-08,0.0,1.02039510174734e-09
