year,vrais_ADJ os_NOUN,vrais_ADJ gosses_NOUN
1963,1.2932106496776896e-09,3.879631726988464e-09
1964,6.083968329129164e-10,6.083968440151466e-09
1965,3.830430195250756e-09,3.2832261354087677e-09
1966,5.539074754423723e-10,1.1078149508847446e-09
1967,9.860671168482327e-10,5.423369309198733e-09
1968,4.4914158503495116e-10,3.5931326802796093e-09
1969,2.2708788183223305e-09,9.083515606356229e-10
1970,9.197450023812337e-10,1.3796175313274261e-09
1971,1.541519245584766e-09,1.541519245584766e-09
1972,5.130146862875051e-10,1.5390440033513642e-09
1973,0.0,3.3079223804577396e-09
1974,5.625571675160757e-10,1.1251143350321513e-09
1975,1.7134440533084216e-09,1.1422960355389478e-09
1976,0.0,2.285410749536254e-09
1977,0.0,1.1753563677885381e-09
1978,5.346532105932056e-09,0.0
1979,1.7555920051037788e-09,2.925986564150662e-09
1980,4.548120546843393e-09,3.411090521154847e-09
1981,1.2651099057237047e-09,8.855769451088236e-09
1982,9.932003663948308e-09,2.483000915987077e-09
1983,5.052252838311233e-09,3.78918940668882e-09
1984,2.3196033982486597e-09,1.1598016991243298e-09
1985,1.2031116103372597e-09,0.0
1986,1.1988970927134801e-09,3.5966913891627428e-09
1987,0.0,3.6664902225425067e-09
1988,0.0,3.597932174415064e-09
1989,1.0976244357863152e-09,4.390497743145261e-09
1990,2.179460389939436e-09,1.089730194969718e-09
1991,0.0,5.2753188484189195e-09
1992,5.509944167592096e-10,1.65298330578878e-09
1993,3.323524566667402e-09,1.661762283333701e-09
1994,5.274926606624319e-10,6.329911705904578e-09
1995,0.0,5.4224509327127635e-09
1996,0.0,2.6690460952494277e-09
1997,9.58978896292706e-10,2.876936688878118e-09
1998,4.768129224785866e-10,4.291316191284977e-09
1999,0.0,2.285100553223174e-09
2000,0.0,3.5344251969604557e-09
2001,0.0,1.3143635069212678e-09
2002,4.38122149670761e-10,1.752488598683044e-09
2003,2.083461403401543e-09,8.333845835650777e-10
2004,8.809582507929292e-10,4.845270407116686e-09
2005,0.0,5.404499514582994e-09
2006,1.2353669198716943e-09,8.235779835885637e-10
2007,0.0,5.991719120856942e-09
2008,0.0,4.6831836186811415e-09
2009,2.860915504498962e-09,2.860915504498962e-09
2010,9.447586046817946e-10,6.140930874920514e-09
2011,1.529588788962144e-09,1.2236710311697152e-08
2012,3.4042526575461807e-09,6.468080293586809e-09
2013,2.5102124823206395e-09,1.0319762822064149e-08
2014,1.9489005964601347e-09,1.1909948582911056e-08
2015,1.7732603163622684e-09,1.0861219479352258e-08
2016,3.314144070287739e-09,1.1806638333666797e-08
2017,4.779661555431858e-09,9.559323110863716e-09
2018,3.872199894061623e-09,1.4972506789945328e-08
2019,2.5509878653906526e-09,1.3520234709574197e-08
