year,nombreux_ADJ os_NOUN,nombreux_ADJ gosses_NOUN
2006,1.5647982465338828e-08,0.0
2007,9.18730247434496e-09,1.1983438685803094e-09
2008,1.7881246705542253e-08,2.554463751636149e-09
2009,1.3350939020995156e-08,0.0
2010,1.1337103700270745e-08,1.8895172093635892e-09
2011,9.55992973672437e-09,2.2943831279320648e-09
2012,1.0893608681783462e-08,1.0212758416727752e-09
2013,1.1993238013818797e-08,2.7891249310130206e-09
2014,1.017759210242275e-08,1.5158115873603606e-09
2015,1.1304534197620342e-08,1.5516027351836215e-09
2016,8.285359953674742e-09,2.0713399884186856e-09
2017,1.6351473647313597e-08,7.54683426862357e-10
2018,1.0842160058643913e-08,1.5488800242380307e-09
2019,1.3010037491767434e-08,1.53059265262101e-09
