year,grands_ADJ âges_NOUN,grands_ADJ ages_NOUN,grands_ADJ gages_NOUN
1857,2.5383847912507917e-08,0.0,1.7085282522089074e-08
1858,1.761723389392955e-08,0.0,1.8595969208945462e-08
1859,5.601390462572908e-09,0.0,6.619825576592575e-09
1860,3.3413442679375294e-08,4.577183909670879e-10,1.0527522853465143e-08
1861,1.5562680033553988e-08,0.0,1.3676294763342867e-08
1862,1.2198563048571032e-08,0.0,4.517986429419807e-09
1863,5.9935452156878455e-09,0.0,2.097740825490746e-08
1864,2.9247839705703882e-08,0.0,8.63051052846231e-09
1865,2.4946274379544775e-08,4.706844358715045e-10,5.177528628053096e-09
1866,3.941146431429843e-08,9.731225825149181e-10,2.919367858567057e-09
1867,1.067618526917613e-08,4.85281148598915e-10,1.3102591012170706e-08
1868,1.9265508299781686e-08,0.0,0.0
1869,1.904572499711321e-08,0.0,9.767038289254515e-10
1870,3.096386436141074e-08,0.0,1.0894693147633916e-08
1871,2.1242354542039266e-09,0.0,2.1242354542039266e-09
1872,7.256807155187062e-09,0.0,1.6327815544059376e-08
1873,1.1373408881354408e-08,0.0,6.584604861359367e-09
1874,9.559374625212058e-09,0.0,1.1351757756017378e-08
1875,4.1194994082616176e-08,5.721527140956084e-10,2.8607636259891933e-09
1876,1.9951848173604958e-08,0.0,4.836811839936672e-09
1877,1.4225077116236662e-08,0.0,1.793596560162314e-08
1878,1.268208649207736e-08,0.0,9.662541877730746e-09
1879,1.1607718342077078e-08,0.0,3.0546627449723474e-09
1880,1.2835692508872398e-08,0.0,7.059631101924424e-09
1881,1.8128519130300447e-08,0.0,9.761510710859511e-09
1882,2.6621540527571597e-08,0.0,1.1314154946262533e-08
1883,8.847074184359371e-09,0.0,3.159669414998234e-09
1884,2.3766109080725073e-08,0.0,4.621187876807653e-09
1885,1.933690718658454e-08,0.0,8.379326565943757e-09
1886,2.5168509054651622e-08,0.0,1.2906927970846027e-08
1887,2.285123557044244e-08,4.570247291724172e-09,1.697520346510828e-08
1888,1.3315291091942072e-08,0.0,1.9655905347804037e-08
1889,1.1903759755682586e-08,0.0,8.14467782106476e-09
1890,1.9663159989136147e-08,0.0,4.5880703680722945e-09
1891,3.824531802365527e-09,0.0,5.099376032546843e-09
1892,1.9432388143059143e-08,3.1342561879199593e-09,5.641661360300532e-09
1893,1.1700991287000306e-08,0.0,6.774258043407144e-09
1894,6.301539290376468e-09,6.301539290376468e-10,1.0082462864602348e-08
1895,3.611168697403855e-09,6.018614495673091e-10,3.611168697403855e-09
1896,6.486732040400511e-09,0.0,1.3563166589847242e-08
1897,1.0488084178916779e-08,0.0,4.078699600285063e-09
1898,1.6975064909274806e-08,1.13167097914868e-09,2.8291773368493978e-09
1899,1.326618814800895e-08,0.0,3.3165470370022376e-09
1900,1.1939421895590385e-08,5.191053142894475e-10,4.15284251431558e-09
1901,7.824234593556412e-09,5.588738916095792e-10,2.235495566438317e-09
1902,1.4730851205513318e-08,0.0,2.1114219705964388e-08
1903,1.1880484152015924e-08,0.0,3.2401321625741275e-09
1904,2.1498500757388683e-09,0.0,3.2247751136083025e-09
1905,1.1353670004154992e-08,0.0,5.676835002077496e-09
1906,8.230695236477459e-09,0.0,1.0802787109298606e-08
1907,1.9542804707839423e-08,0.0,3.599990305858114e-09
1908,1.5225305460830896e-08,0.0,4.911389073214423e-10
1909,6.0510818578052294e-09,0.0,6.60118004702781e-09
1910,1.1222716089775986e-08,0.0,0.0
1911,1.1704822888702893e-08,0.0,5.3203743632934675e-09
1912,1.5628263128064646e-08,0.0,2.0837684910901544e-09
1913,1.2196876397752021e-08,0.0,4.772690687104841e-09
1914,7.366418142140674e-09,0.0,5.357394972094198e-09
1915,2.0027295377644805e-08,0.0,0.0
1916,3.2962386153911893e-09,0.0,0.0
1917,7.676496771580332e-09,0.0,3.289927441585405e-09
1918,2.412139110674616e-08,0.0,8.040463406189247e-09
1919,2.025726608678724e-08,0.0,0.0
1920,2.3473917920568965e-08,7.572231730534895e-10,0.0
1921,1.1359120755116692e-08,0.0,7.572747429129834e-10
1922,1.475587119159627e-08,0.0,4.426761179843197e-09
1923,2.0170300985000722e-08,0.0,3.1847844361720945e-09
1924,1.4180787211159895e-08,0.0,7.734974438733389e-09
1925,1.3197813508725176e-08,0.0,0.0
1926,1.2260752413340015e-08,0.0,4.458455382660986e-09
1927,2.3413372574054847e-08,0.0,0.0
1928,1.9424270192303084e-08,0.0,0.0
1929,1.7824650200282122e-08,0.0,8.912325100141061e-09
1930,1.3654684494213143e-08,0.0,1.0503603542488804e-09
1931,1.3686427990933225e-08,0.0,1.1405356659111021e-09
1932,1.0959536389520963e-08,0.0,3.287861094491973e-09
1933,1.1470662641954732e-08,0.0,2.2941324395731044e-09
1934,1.1981580172459871e-08,0.0,2.3963160344919743e-09
1935,3.4708023122220766e-08,0.0,0.0
1936,1.8187071404440758e-08,0.0,4.849885826274658e-09
1937,2.392312481447334e-08,0.0,1.2591118148108649e-09
1938,1.2965214679638848e-08,0.0,1.2965214457594243e-09
1939,1.5294050470515685e-08,0.0,0.0
1940,2.028626333583361e-08,0.0,2.5357829169792012e-09
1941,1.1806010391524069e-08,0.0,5.9030051957620344e-09
1942,9.102635090130207e-09,0.0,6.068423541449874e-09
1943,1.7419411690866582e-08,0.0,0.0
1944,3.213186161588055e-08,0.0,6.4263723231761105e-09
1945,1.3071024262956144e-08,0.0,1.089252066321933e-08
1946,1.8097434661967782e-08,0.0,1.3921104269343232e-09
1947,1.1920871401116528e-08,0.0,4.7683483828109274e-09
1948,1.195907639583993e-08,0.0,0.0
1949,1.3743811422273211e-08,0.0,7.853606653895895e-09
1950,1.4889506516624351e-08,0.0,1.0635361480382244e-09
1951,5.650542789226165e-08,1.0661401761424827e-09,1.1727541604500402e-08
1952,2.5307528517259925e-08,0.0,4.2179215675730575e-09
1953,2.0470272588113403e-08,1.0773827385790469e-09,3.232148326759443e-09
1954,3.713563856422297e-08,0.0,2.9317608341017376e-09
1955,2.815682265122632e-08,0.0,6.569925492527773e-09
1956,1.3953826538681824e-08,0.0,0.0
1957,2.1204090927540165e-08,0.0,3.534015080575159e-09
1958,1.3235589513271862e-08,0.0,9.099467845885556e-09
1959,1.7826719656000023e-08,0.0,7.750747821333448e-10
1960,1.591791587429725e-08,0.0,3.460416619915918e-09
1961,2.987708569435199e-08,0.0,6.948159270159238e-10
1962,1.1415521861124489e-08,0.0,6.341956404476434e-10
1963,1.8751554975438012e-08,6.466053248388448e-10,1.939815863494232e-09
1964,2.1293889318485526e-08,1.2167936658258327e-09,4.258777774879263e-09
1965,1.91521518644322e-08,1.0944086747954884e-09,4.377634699181954e-09
1966,2.215629990587331e-08,5.539074754423723e-10,4.985167390003653e-09
1967,2.465167803222812e-08,4.930335584241163e-10,4.930335695263466e-09
1968,2.0211372131484495e-08,8.982831700699023e-10,4.940557296606585e-09
1969,3.2246479264586014e-08,4.5417578031781147e-10,2.7250546263957176e-09
1970,2.0234390163409444e-08,2.2993624781975086e-09,4.5987250119061684e-10
1971,3.9051819555879774e-08,5.138397485282553e-10,2.569198631618974e-09
1972,3.026786643545165e-08,0.0,3.5911027485013847e-09
1973,5.2375437320506535e-08,1.6539611902288698e-09,5.513203782392395e-10
1974,3.431598827319249e-08,5.625571675160757e-10,1.6876715580593782e-09
1975,2.1132477101559743e-08,0.0,9.709516746170266e-09
1976,5.656391621755574e-08,0.0,2.285410749536254e-09
1977,3.819908300783936e-08,0.0,5.289103821581875e-09
1978,2.0198010375338527e-08,0.0,5.940591352171509e-10
1979,2.2237498953359136e-08,0.0,0.0
1980,1.819248218737357e-08,0.0,2.8425752862659692e-09
1981,1.707898356073656e-08,0.0,6.325549528618524e-10
1982,2.5450759721934446e-08,0.0,4.345251713999687e-09
1983,2.5261265079734585e-08,6.315316047889041e-10,6.315316047889041e-10
1984,1.9136727757995686e-08,0.0,1.1598016991243298e-09
1985,3.368712597762169e-08,0.0,1.2031116103372597e-09
1986,1.6784559520033326e-08,0.0,2.3977941854269602e-09
1987,1.588812459374367e-08,0.0,3.6664902225425067e-09
1988,3.1781734577407406e-08,1.1993107618124554e-09,1.1993107618124554e-09
1989,1.7013178421620978e-08,0.0,4.939309850016116e-09
1990,3.214704236143007e-08,0.0,1.089730194969718e-09
1991,3.751337729340776e-08,0.0,2.344586080837985e-09
1992,3.03046938654461e-08,0.0,2.7549720282848966e-09
1993,5.483815357365529e-08,0.0,1.1078414852150331e-09
1994,2.3737170451454404e-08,0.0,1.0549853213248639e-09
1995,2.982347879765257e-08,0.0,2.1689803286761844e-09
1996,3.25623616959092e-08,0.0,1.067618438099771e-09
1997,1.8700088588730068e-08,4.79489448146353e-10,1.917957792585412e-09
1998,4.7681293580126294e-08,0.0,4.768129224785866e-10
1999,3.701862993921168e-08,4.570201161957499e-10,1.3710603763428253e-09
2000,4.4180314517916486e-08,0.0,4.4180314962005696e-10
2001,1.2442642116639036e-07,0.0,0.0
2002,9.68249977972846e-08,0.0,1.3143663935011318e-09
2003,6.833753474211335e-08,0.0,8.333845835650777e-10
2004,3.876216325693349e-08,0.0,2.2023955992267474e-09
2005,6.890736869991088e-08,0.0,1.8014998381943315e-09
2006,3.7884586134850906e-08,0.0,2.8825228870488218e-09
2007,4.593651325990322e-08,0.0,3.1955835755326234e-09
2008,3.1079309792403365e-08,0.0,2.554463751636149e-09
2009,2.384096298158056e-08,0.0,4.76819250749827e-10
2010,2.0784689525044087e-08,0.0,0.0
2011,2.829739287335542e-08,0.0,7.64794394481072e-10
2012,2.7234021260369445e-08,0.0,1.3617010852229328e-09
2013,1.4224537991935904e-08,0.0,1.3945624655065103e-09
2014,1.3858849179371191e-08,0.0,6.496335691608124e-10
2015,1.684597350504191e-08,0.0,1.10828768384863e-09
2016,1.1806638333666797e-08,0.0,2.0713399884186856e-09
2017,1.6099912514278003e-08,0.0,2.7671724911471074e-09
2018,1.2132893800753664e-08,0.0,2.5814667070633845e-10
2019,1.1224345897176136e-08,0.0,5.1019755087367e-10
