year,certains_DET âges_NOUN,certains_DET ages_NOUN,certains_DET gages_NOUN
1854,3.4291385730966795e-08,5.195664454227256e-10,2.1302223984775992e-08
1855,2.5473298137512757e-08,1.0613874223963649e-09,3.1841622671890946e-09
1856,2.4332790005132665e-08,5.177189232874468e-10,1.9155599773057475e-08
1857,2.8800903106862563e-08,0.0,1.8549734193129552e-08
1858,3.0830157982109085e-08,0.0,5.872411001917044e-09
1859,1.884104072757964e-08,0.0,2.036869339860914e-09
1860,2.1055045706930287e-08,0.0,5.034902272882391e-09
1861,2.0278644541349422e-08,4.715963730639317e-10,1.6977470096435354e-08
1862,3.252950264709398e-08,0.0,6.776979422085105e-09
1863,3.795911879267422e-08,0.0,7.991393324857654e-09
1864,2.1096803859421698e-08,1.4384183844029508e-09,7.671564716815737e-09
1865,2.58876440284439e-08,0.0,9.41368871743009e-10
1866,1.8489329178805747e-08,0.0,4.865612801552288e-09
1867,1.747012134956094e-08,0.0,5.338092634588065e-09
1868,4.544684140128652e-08,0.0,3.2603168165223906e-08
1869,4.19982639776606e-08,0.0,1.904572499711321e-08
1870,1.548193129252695e-08,5.734048791339319e-10,9.17447806614291e-09
1871,2.6552942955504477e-08,0.0,2.1242354542039266e-09
1872,1.4513613977307216e-08,0.0,1.69325495846806e-08
1873,3.052862140862089e-08,0.0,5.986004469882289e-10
1874,1.672890553860995e-08,0.0,4.182226565063729e-09
1875,1.9453192279250686e-08,0.0,4.005069165202713e-09
1876,3.204387932775887e-08,0.0,7.859819461941697e-09
1877,2.040989244278535e-08,0.0,8.658742167710898e-09
1878,2.0532901601200138e-08,6.039088673581716e-10,1.0870359723469392e-08
1879,3.1157558311178946e-08,1.221865053580018e-09,6.720257683667796e-09
1880,3.9790645445236805e-08,6.417846254436199e-10,4.492492600149944e-09
1881,2.4403776777148778e-08,0.0,2.091752326904839e-09
1882,3.327692410515226e-08,0.0,7.320923423037584e-09
1883,1.9589950106535525e-08,6.319338941018771e-10,7.58320695126713e-09
1884,1.5183903911974994e-08,0.0,7.2618666635548834e-09
1885,1.9981470700258797e-08,0.0,1.4180398189012067e-08
1886,2.3877817056927597e-08,0.0,5.162771099520569e-09
1887,1.0446279397058333e-08,0.0,1.9586774424595887e-09
1888,8.242799331981132e-09,0.0,6.340614699951175e-09
1889,1.1277245803853475e-08,0.0,3.132568426877924e-09
1890,2.1629475099871343e-08,0.0,3.2771931834929546e-09
1891,3.059625441892422e-08,0.0,5.099376032546843e-09
1892,1.2537024751679837e-08,0.0,1.0656471260972467e-08
1893,9.23762488724833e-09,0.0,4.310891643655168e-09
1894,7.561847148451761e-09,0.0,8.822155450616265e-09
1895,1.504653623918273e-08,1.2037228991346183e-09,3.611168697403855e-09
1896,2.1229304536518612e-08,0.0,7.076434549446731e-09
1897,1.6897469756749217e-08,5.826713556089658e-10,9.322741689743452e-09
1898,9.619203211741478e-09,0.0,2.8291773368493978e-09
1899,1.326618814800895e-08,5.527578395003729e-10,1.4371703827009696e-08
1900,1.972600216504361e-08,1.038210628578895e-09,7.26747462209687e-09
1901,1.397184767881754e-08,5.588738916095792e-10,1.2295225282343836e-08
1902,4.419255628107521e-09,0.0,6.8743973291596205e-09
1903,1.4040573148577096e-08,0.0,4.860198465905796e-09
1904,1.289910045443321e-08,0.0,5.912087708281888e-09
1905,2.012696076469922e-08,0.0,6.708986699521802e-09
1906,1.4918134283448126e-08,0.0,5.144184356264958e-09
1907,2.5199932807140613e-08,1.028568674676933e-09,3.0857059130084963e-09
1908,1.6698722404839828e-08,0.0,8.840499887696751e-09
1909,1.9253443006572724e-08,0.0,8.251475058784763e-09
1910,1.2291546447329438e-08,0.0,9.619471441624228e-09
1911,1.542908456553249e-08,0.0,4.788336838146279e-09
1912,2.135862686714063e-08,5.209421227725386e-10,4.167536982180309e-09
1913,2.333315407554437e-08,0.0,6.893886794756554e-09
1914,2.209925398233281e-08,0.0,7.366418142140674e-09
1915,1.1780761921542648e-09,0.0,1.1780762143587253e-08
1916,1.9777431692347136e-08,0.0,2.197492410260793e-09
1917,1.864292187292449e-08,0.0,0.0
1918,1.8378202071289707e-08,0.0,0.0
1919,4.603924352863942e-09,0.0,5.524709134618888e-09
1920,9.843901693784574e-09,0.0,1.1358347151713133e-08
1921,1.5902768879527684e-08,0.0,1.438822039290244e-08
1922,1.549366501762961e-08,0.0,3.024953443286904e-08
1923,1.8047112249064412e-08,1.0615948120573648e-09,2.5478275489376756e-08
1924,1.5469948877466777e-08,0.0,3.351822286390416e-08
1925,1.9796720707176974e-08,0.0,9.898359909499277e-09
1926,1.5604593173179637e-08,0.0,5.57306911730393e-09
1927,2.7873062080630007e-08,1.1149224876660924e-09,8.919380012351041e-09
1928,2.742249805010033e-08,0.0,4.570416489713125e-09
1929,1.5596569369336066e-08,0.0,1.8938690837799754e-08
1930,2.7309368988426286e-08,1.0503603542488804e-09,1.2604324695075775e-08
1931,2.737285598186645e-08,0.0,1.2545892325022123e-08
1932,8.767629289252454e-09,1.0959536611565568e-09,1.4247398039124448e-08
1933,1.3764794637438627e-08,1.1470662197865522e-09,2.523545639121494e-08
1934,1.3179738189705859e-08,0.0,7.188948103475923e-09
1935,9.574627313213568e-09,0.0,4.787313656606784e-09
1936,2.3036958562983045e-08,0.0,3.6374143697059935e-09
1937,2.6441348666139675e-08,0.0,6.295559185076627e-09
1938,2.2040865133021725e-08,0.0,2.5930428915188486e-09
1939,4.8940961505650193e-08,0.0,1.5294050470515685e-08
1940,3.0429394115571995e-08,0.0,5.0715658339584024e-09
1941,3.246652724442356e-08,0.0,2.9515025978810172e-09
1942,3.034211815133858e-08,0.0,6.068423541449874e-09
1943,2.6129116870166058e-08,0.0,8.709705845433291e-09
1944,6.42637232317611e-08,0.0,0.0
1945,3.921307367704685e-08,2.178504043826024e-09,1.089252066321933e-08
1946,4.454753366189834e-08,1.3921104269343232e-09,1.3921104269343232e-08
1947,4.41072234291795e-08,0.0,1.4305045148432782e-08
1948,2.6092531246746375e-08,1.0871887834440486e-09,3.2615663503321457e-09
1949,2.0615717133409817e-08,0.0,9.817008317369869e-10
1950,4.573205392155444e-08,0.0,4.2541445921528975e-09
1951,4.051332780363737e-08,0.0,3.1984206394497505e-09
1952,3.1634411534753326e-08,2.1089607837865287e-09,2.1089607837865287e-09
1953,3.770839640537815e-08,1.0773827385790469e-09,6.464296320451979e-09
1954,4.29991580119804e-08,0.0,6.840775279570721e-09
1955,4.8805160357545674e-08,2.815682353940474e-09,2.2525458387434583e-08
1956,8.459507228053553e-08,2.616342476002842e-09,1.1337483840634377e-08
1957,6.007825703591152e-08,7.068030161150318e-09,1.1485549400447326e-08
1958,3.226174849491059e-08,0.0,6.617794756635931e-09
1959,2.7902691712711203e-08,0.0,6.975672928177801e-09
1960,5.1214165353030694e-08,4.152500121534786e-09,4.152500121534786e-09
1961,4.4468220383730994e-08,0.0,5.558527305105088e-09
1962,2.980719671086263e-08,0.0,1.0781326054143392e-08
1963,5.1728426431196795e-08,6.466053248388448e-10,4.526237162849611e-09
1964,3.711220830648898e-08,0.0,6.083968440151466e-09
1965,4.6512369067386317e-08,1.0944086747954884e-09,5.472043540510896e-09
1966,4.874385695075034e-08,5.539074754423723e-10,1.0524241922382771e-08
1967,4.43730215904381e-08,0.0,1.528404003359185e-08
1968,3.5033042911081225e-08,0.0,5.389698881641536e-09
1969,5.904285227398276e-08,4.5417578031781147e-10,5.450109252791435e-09
1970,2.9431840076199478e-08,4.5987250119061684e-10,5.518470125309705e-09
1971,4.264870057113512e-08,5.138397485282553e-10,7.193756701440179e-09
1972,5.540558517536098e-08,5.130146862875051e-10,5.130146973897354e-09
1973,6.39531623769507e-08,0.0,7.1671650836435674e-09
1974,6.469407520803827e-08,2.2502286700643026e-09,6.750686232237513e-09
1975,4.9118728639996334e-08,0.0,5.711480177694739e-09
1976,6.79909690770586e-08,0.0,6.284879672247001e-09
1977,4.2312828463231256e-08,1.1753563677885381e-09,5.876781727920388e-09
1978,6.653462492067774e-08,5.940591352171509e-10,4.75247319275951e-09
1979,3.920822289060766e-08,0.0,6.437170796402825e-09
1980,5.457744833847755e-08,5.685150683554241e-10,3.411090521154847e-09
1981,8.919025162867911e-08,0.0,1.8976649140967083e-09
1982,6.083352011021503e-08,0.0,3.7245013739806154e-09
1983,4.925946583966834e-08,1.89459470334441e-09,3.157658134966823e-09
1984,6.494889809305349e-08,0.0,2.8995041922996734e-09
1985,4.2710463832307255e-08,6.015558051686298e-10,4.210890636180409e-09
1986,6.533988994306128e-08,5.994485463567401e-10,3.5966913891627428e-09
1987,5.010869674748619e-08,6.110816741511371e-09,6.110817019067127e-09
1988,4.4374498742172364e-08,1.1993107618124554e-09,2.99827696004229e-09
1989,3.0733485090195245e-08,0.0,6.036934507847036e-09
1990,3.650596269721973e-08,5.44865097484859e-10,5.993515905799995e-09
1991,4.513328227817581e-08,0.0,2.9307326565586322e-09
1992,4.7385520840492745e-08,5.509944167592096e-10,5.509944056569793e-09
1993,4.0436214931993675e-08,5.539207426075166e-10,2.7696036575264316e-09
1994,3.375953017137334e-08,0.0,2.6374633033121597e-09
1995,4.7175323203418884e-08,5.422450821690461e-10,4.880205572987961e-09
1996,3.096093315058113e-08,3.736664311304594e-09,4.270473752399084e-09
1997,3.116681435155755e-08,0.0,9.58978851883785e-09
1998,4.6727665292678466e-08,0.0,2.0502955111467713e-08
1999,5.2100292885493005e-08,1.8280804647829996e-09,2.2393985332769262e-08
2000,3.446064411605221e-08,0.0,4.4180314962005696e-09
2001,4.468836020676825e-08,0.0,6.571817534606339e-09
2002,2.891606243338174e-08,1.3143663935011318e-09,3.0668551032064784e-09
2003,4.291930688626877e-08,0.0,2.083461403401543e-09
2004,3.347641452933203e-08,0.0,3.0833538500196767e-09
2005,6.305249344862318e-08,0.0,4.053374635937246e-09
2006,5.312077910879509e-08,0.0,4.529678854225949e-09
2007,2.955914873981058e-08,0.0,3.994479413904628e-09
2008,2.5118894964037963e-08,0.0,7.663391476953052e-09
2009,3.3377345998175656e-08,0.0,3.814554005998616e-09
2010,2.3146585093059002e-08,4.723793023408973e-10,4.7237931344312756e-09
2011,2.370862606237978e-08,3.82397197240536e-10,1.91198598620268e-09
2012,2.4510618867878975e-08,0.0,3.063827413996023e-09
2013,1.506127500494614e-08,0.0,2.7891249310130206e-09
2014,1.4075393697798866e-08,0.0,5.413612946814084e-09
2015,1.4629397429577473e-08,0.0,6.206411051756788e-09
2016,1.9470596246407013e-08,0.0,3.935546111222266e-09
2017,1.6854596524007448e-08,0.0,4.528100561174142e-09
2018,1.8070267615577507e-08,2.5814667070633845e-10,2.0651733656507076e-09
2019,1.4285531313440458e-08,0.0,4.846876677788714e-09
