year,grands_ADJ os_NOUN,grands_ADJ gosses_NOUN
1886,1.677900662855336e-08,0.0
1887,2.154545164501087e-08,0.0
1888,2.4728397107764977e-08,0.0
1889,3.821733329800736e-08,0.0
1890,2.5562107097698572e-08,0.0
1891,3.250852387282066e-08,0.0
1892,6.205826963423533e-08,0.0
1893,1.1516238629383224e-07,0.0
1894,4.4740929183717526e-08,0.0
1895,4.634333095054899e-08,0.0
1896,4.8355637716213096e-08,0.0
1897,5.477110676110897e-08,1.1653427112179315e-09
1898,3.960848360406999e-08,0.0
1899,5.472302433418008e-08,5.527578395003729e-10
1900,3.218453059616877e-08,0.0
1901,3.017919070202879e-08,0.0
1902,7.070809004972034e-08,9.820567692386817e-10
1903,7.614310248982292e-08,0.0
1904,3.33226779503093e-08,0.0
1905,3.767354073147544e-08,0.0
1906,2.5206503551089554e-08,1.5432553013283723e-09
1907,4.4742737514980035e-08,1.028568674676933e-09
1908,5.6480974564010467e-08,4.4202499438483756e-09
1909,3.960708028216686e-08,0.0
1910,2.6186338430989053e-08,1.0153886620400954e-08
1911,3.8838731342139e-08,1.0640748282497725e-09
1912,2.917275843117295e-08,0.0
1913,3.818152549683873e-08,1.060597942803554e-09
1914,4.553785615257766e-08,4.018046340092951e-09
1915,5.890380805340101e-08,1.4136913861761968e-08
1916,6.59247731960022e-08,1.2086208478478966e-08
1917,1.4256351654751143e-08,5.483212106582869e-09
1918,3.101321510712296e-08,1.1486376294556067e-08
1919,3.6831393490643904e-09,3.6831393490643904e-09
1920,1.817335615328375e-08,2.2716695191604686e-09
1921,2.8019165654313838e-08,0.0
1922,5.090775445637519e-08,7.377935595798135e-09
1923,3.3971033985835675e-08,0.0
1924,1.5469948877466777e-08,1.289162443462999e-09
1925,3.189471442510694e-08,2.1996355847875293e-09
1926,2.5636119005412183e-08,7.802296586589819e-09
1927,8.250426475342465e-08,2.2298449753321847e-09
1928,5.141718517620575e-08,1.1426041224282812e-09
1929,2.33948540540041e-08,4.4561625500705304e-09
1930,3.571225093423891e-08,2.100720708497761e-09
1931,2.0529641986399838e-08,4.5621426636444085e-09
1932,3.616647248350091e-08,3.287861094491973e-09
1933,1.605892663292252e-08,5.735331320977366e-09
1934,1.9170528275935794e-08,7.188948103475923e-09
1935,1.3165112555668657e-08,3.590485242455088e-09
1936,1.4549657478823974e-08,4.849885826274658e-09
1937,3.021868266728234e-08,6.295559185076627e-09
1938,2.5930429359277696e-08,9.075650453382877e-09
1939,1.3764645423464117e-08,4.588215141154706e-09
1940,1.7750480196809804e-08,1.5214697057785997e-08
1941,5.9030051957620344e-09,1.7709016475464523e-08
1942,2.730790527039062e-08,0.0
1943,3.193558839598154e-08,5.806470415592457e-09
1944,2.5705489292704442e-08,9.639558484764166e-09
1945,1.5249527862692958e-08,1.9606536838523425e-08
1946,1.9489545977080525e-08,1.5313215584455975e-08
1947,1.907339353124371e-08,2.3841741914054637e-09
1948,4.4574740343250596e-08,5.435944139264848e-09
1949,1.47255123650325e-08,4.908504269707237e-09
1950,2.5524867552917385e-08,3.190608444114673e-09
1951,2.5587365115598004e-08,5.330700769690111e-09
1952,3.690681538159879e-08,1.1599284199803606e-08
1953,6.464296120611834e-08,6.464296653518886e-09
1954,3.713563856422297e-08,5.863521668203475e-09
1955,5.7252208307545516e-08,6.569925492527773e-09
1956,4.534993536253751e-08,4.360570571293465e-09
1957,7.951533653738352e-09,2.6505113659425206e-09
1958,4.9633460008635666e-08,4.1361216673863055e-09
1959,2.4802393028267034e-08,3.100299128533379e-09
1960,3.114374891310945e-08,5.536666680683311e-09
1961,1.945484662257968e-08,6.25334317660986e-09
1962,2.5367825173816527e-08,1.2683912808952869e-09
1963,1.2285501505004959e-08,1.3578711488548834e-08
1964,1.764350798794112e-08,6.6923653285755336e-09
1965,1.3132904541635071e-08,3.2832261354087677e-09
1966,1.606331601067268e-08,5.539074976468328e-09
1967,1.7749208325312793e-08,2.465167847631733e-09
1968,3.4134760795723196e-08,6.737123747768692e-09
1969,3.587988572917311e-08,9.083515273289322e-09
1970,2.115413444414571e-08,9.197449912790034e-09
1971,2.1581270104320538e-08,5.138397263237948e-09
1972,1.9494558856081312e-08,9.234264020108185e-09
1973,1.1026407342740185e-08,4.9618833486420044e-09
1974,1.6314157136321228e-08,7.875800456247362e-09
1975,8.567219822452898e-09,5.140332159925265e-09
1976,1.5997875024709174e-08,6.2848797277581525e-09
1977,1.5279633558407113e-08,8.22749424145286e-09
1978,1.3663360221016774e-08,8.910887139279566e-09
1979,2.2822696621460636e-08,7.607565244427406e-09
1980,1.6486936260662333e-08,1.7055452605774235e-09
1981,1.707898356073656e-08,5.060439622894819e-09
1982,1.738100685599875e-08,3.7245013739806154e-09
1983,1.0736036948344463e-08,5.68378455412244e-09
1984,1.5657322549600394e-08,4.059305780401701e-09
1985,2.5265343595037848e-08,4.812446441349039e-09
1986,2.1580147446798037e-08,7.1933827783254856e-09
1987,9.166225112267057e-09,7.332980445085013e-09
1988,2.4585871116755698e-08,4.197587610832443e-09
1989,1.7013178421620978e-08,4.939309850016116e-09
1990,1.7435683119515488e-08,4.358920779878872e-09
1991,2.7548885839223658e-08,3.5168792322792797e-09
1992,1.2672871640972971e-08,4.958949695321735e-09
1993,1.2186256448387667e-08,2.7696036575264316e-09
1994,2.795711040448623e-08,7.384897138251745e-09
1995,2.060531301140145e-08,6.506940763983948e-09
1996,3.096093337262573e-08,4.270473752399084e-09
1997,1.8700088588730068e-08,8.151320507465698e-09
1998,1.382757464085671e-08,1.0489884516573511e-08
1999,1.6041406070144149e-07,4.570201106446348e-09
2000,1.8113929911578452e-08,7.068850393920911e-09
2001,9.638665865452367e-09,2.190605918883648e-09
2002,1.2267419968736704e-08,3.9430991805033955e-09
2003,3.541884652236149e-08,5.8336921959778465e-09
2004,1.6738207264666016e-08,7.928623979580607e-09
2005,1.8465373230469595e-08,5.854874363109275e-09
2006,2.1001238081908014e-08,2.8825228870488218e-09
2007,9.98619853476157e-09,6.7906151812735516e-09
2008,1.1069342775726909e-08,7.2376473703172906e-09
2009,9.53638501499654e-09,7.1522885392028e-09
2010,8.97520635589899e-09,8.502827775203059e-09
2011,4.971163480860241e-09,8.030340836739924e-09
2012,6.127654827992046e-09,8.510632198976964e-09
2013,1.0040849929282558e-08,9.483025031897796e-09
2014,1.537466154388767e-08,1.1260315346817151e-08
2015,1.4851055496478693e-08,5.54143841924315e-09
2016,1.4085112631789798e-08,4.971216327476213e-09
2017,1.282961736848165e-08,6.037467414898856e-09
2018,8.518839855753413e-09,5.6792268665617485e-09
2019,9.438654302584837e-09,3.5713827450933877e-09
