year,tes_DET os_NOUN,tes_DET gosses_NOUN
1943,1.7419411024732767e-08,1.161294105322952e-08
1944,3.213186161588055e-08,0.0
1945,2.6142048081823077e-08,1.3071024707045353e-08
1946,2.9234318965620787e-08,8.352662561605939e-09
1947,2.2649655262441115e-08,1.907339353124371e-08
1948,2.3918154123947488e-08,1.0871888278529696e-08
1949,2.5524221403117053e-08,7.853606653895895e-09
1950,3.40331576254016e-08,1.3825969702452312e-08
1951,1.5992101864981123e-08,1.0661401650402524e-08
1952,2.4253048458433568e-08,9.490323193972472e-09
1953,2.3702419582605216e-08,1.0773827163745864e-08
1954,4.69081733456278e-08,5.863521668203475e-09
1955,1.0324168631115072e-08,1.6894095011821264e-08
1956,1.9186510602509088e-08,2.0058624983221307e-08
1957,2.2971097912716232e-08,1.501956425897788e-08
1958,2.7298403537656668e-08,1.2408365002158916e-08
1959,2.40273188012452e-08,1.7826720211111535e-08
1960,2.4222917505145602e-08,1.3149583255600561e-08
1961,2.709782176424369e-08,1.5980766210343944e-08
1962,2.1562651664197574e-08,1.7123282791686734e-08
1963,4.4615768413081014e-08,1.099229041123806e-08
1964,3.40702219769895e-08,1.7035111044005902e-08
1965,2.6813012810045223e-08,1.7510539351839327e-08
1966,3.9881337343672385e-08,1.0524241700338166e-08
1967,3.352628064057228e-08,1.5284040588703363e-08
1968,2.290622158618305e-08,1.0330256650092906e-08
1969,2.043791091921321e-08,1.498780075048778e-08
1970,3.403056614281752e-08,7.817832603507213e-09
1971,2.9288864888954436e-08,1.1818314327172175e-08
1972,2.565073486948677e-08,8.721249666887587e-09
1973,3.7489786497424404e-08,1.4334329778709076e-08
1974,2.0814614976050194e-08,1.2376257574331362e-08
1975,2.056132863970106e-08,1.5420996479775795e-08
1976,1.7711933197883667e-08,1.7140580510499603e-08
1977,2.2331770932471073e-08,1.2928920156696222e-08
1978,1.9603952239322098e-08,2.07920705097564e-08
1979,2.5163485517509798e-08,1.1703946811714161e-08
1980,1.8760997255728995e-08,1.0233271119375331e-08
1981,2.6567308575309312e-08,1.2651098835192442e-08
1982,2.8554510422829082e-08,1.3035754475865247e-08
1983,3.789189539915583e-08,1.1367568553133367e-08
1984,3.7113656148335394e-08,1.2757819078945687e-08
1985,2.8874679092183442e-08,1.62420065175084e-08
1986,2.697518486360906e-08,1.3787316399671568e-08
1987,2.1998940280543167e-08,1.0999470501094066e-08
1988,1.5591039514983862e-08,7.795519729736355e-09
1989,1.207386890467177e-08,1.81108031904742e-08
1990,2.5063794206747758e-08,6.538381391862913e-09
1991,3.223805888907805e-08,1.2309077312977479e-08
1992,2.314176583695371e-08,1.2121876835635703e-08
1993,2.1602909683338112e-08,5.539207315052863e-09
1994,2.7957110293463927e-08,1.5297286770632468e-08
1995,1.7894087434022765e-08,1.6809598157863093e-08
1996,2.2953796419145078e-08,1.3879039917341629e-08
1997,3.404375226168099e-08,1.1507746977557076e-08
1998,2.4794271524797296e-08,1.4781200818880791e-08
1999,3.473352827576548e-08,1.508166375119302e-08
2000,2.25319604085783e-08,1.723032239109301e-08
2001,2.4972907075593298e-08,1.0953029233595757e-08
2002,4.162160527343417e-08,1.1391176002462089e-08
2003,2.8751768799128996e-08,2.250138342319019e-08
2004,1.8059643919210444e-08,1.101197855124525e-08
2005,2.1167622321627277e-08,1.1709748837240852e-08
2006,2.9648807131632537e-08,1.6883348052942893e-08
2007,2.6763011723440755e-08,2.5165219907918868e-08
2008,3.1505053454949916e-08,1.9584222576973787e-08
2009,2.7655516543489966e-08,2.0026408087403524e-08
2010,3.542844917436838e-08,4.298651712364432e-08
2011,5.5829991241207466e-08,4.359328076297686e-08
2012,5.651059420408444e-08,6.434037935765247e-08
2013,6.414987296921026e-08,6.052401202438773e-08
2014,7.037696692080431e-08,6.691225684640756e-08
2015,6.405902919226492e-08,5.2311180831488e-08
2016,5.841178829513183e-08,5.6961850569692274e-08
2017,5.634969468815143e-08,6.867618884687232e-08
2018,6.556925535861069e-08,6.866701252050689e-08
2019,6.913176897604956e-08,5.89278152940409e-08
