year,autres_ADJ âges_NOUN,autres_ADJ ages_NOUN,autres_ADJ gages_NOUN
1838,1.009945904684173e-07,0.0,7.006500002404437e-08
1839,1.50316722624666e-07,2.09744255297295e-09,3.845311291605924e-08
1840,8.599079848181646e-08,1.2739377330817092e-09,3.503328827036967e-08
1841,1.5922960017178411e-07,6.420548537278137e-10,3.338685417020315e-08
1842,2.9046788085906883e-07,2.0124795163667386e-09,2.5491408095490442e-08
1843,1.4826346728114004e-07,1.1813822142769936e-09,4.607390757804808e-08
1844,1.4599572750739753e-07,2.1954245643662773e-09,2.5796237368425068e-08
1845,1.7242903993519576e-07,5.580227946389016e-10,4.575786860527842e-08
1846,1.4577707929674943e-07,5.854501328173001e-10,3.805426018743674e-08
1847,1.3213397664912918e-07,1.0786447290911383e-09,3.182001862001016e-08
1848,1.3033259449457546e-07,1.6090443422100975e-09,2.011305433313737e-08
1849,1.0893239732467919e-07,0.0,6.033178578945808e-08
1850,1.439267123259924e-07,1.3577992064028876e-09,2.4440385715251978e-08
1851,1.0448091103398838e-07,6.449438760824933e-10,3.353708066811123e-08
1852,1.3216407523941598e-07,0.0,2.408901877970493e-08
1853,1.8931024214907666e-07,2.9859659189668264e-09,3.2845626662947325e-08
1854,2.0938527711678034e-07,3.63696517347023e-09,3.117398572616281e-08
1855,1.3373481522194197e-07,1.5920811335945473e-09,1.751289246954002e-08
1856,9.681343726697378e-08,1.5531567698623405e-09,1.8120163147727908e-08
1857,8.786716421127494e-08,9.763018171682347e-10,1.7085282522089074e-08
1858,7.53626139271546e-08,1.4681028059904122e-09,3.76813069635773e-08
1859,9.878816342734353e-08,0.0,1.629495471888731e-08
1860,9.9324893199082e-08,9.154367819341758e-10,2.5174511364411956e-08
1861,1.9005334195298929e-07,9.431927461278633e-10,4.385846175125607e-08
1862,1.3599138526387833e-07,9.035972525772706e-10,1.8975542914745347e-08
1863,1.0588595955596247e-07,9.989241656072068e-10,4.395266373080631e-08
1864,1.0164823294189773e-07,1.4384183844029508e-09,3.308362295229017e-08
1865,1.2237795488090342e-07,2.3534221793575227e-09,3.2006543193574544e-08
1866,1.2310000840898283e-07,2.9193677475447544e-09,2.043557378872407e-08
1867,1.232614152968381e-07,2.426405742994575e-09,1.9896527092555516e-08
1868,1.150990627252213e-07,4.93987406535723e-09,2.1735445443482604e-08
1869,1.2843655383676378e-07,6.836927024522765e-09,2.197583626184496e-08
1870,1.588331457469394e-07,1.7202146374017957e-09,2.9243649279919737e-08
1871,4.779529660936532e-08,0.0,1.6993883633631413e-08
1872,1.7839650467976753e-07,6.047339295989218e-10,1.4513614310374123e-08
1873,1.2450888675630267e-07,2.9930021794299932e-09,2.3944018323618366e-08
1874,1.0156835372754358e-07,2.3898436007918633e-09,4.660195074279727e-08
1875,1.0699255881263525e-07,1.1443054281912168e-09,4.4627910256167524e-08
1876,9.37132327294421e-08,6.04601479992084e-10,2.478866001354163e-08
1877,1.5894977423158707e-07,0.0,5.00970109840182e-08
1878,1.2621694622794166e-07,1.8117266020745149e-09,4.287753085918666e-08
1879,1.1057878879228156e-07,6.10932526790009e-10,1.710611030603104e-08
1880,1.1744658934276231e-07,2.5671385017744797e-09,2.2462462112571302e-08
1881,1.0598211730439289e-07,0.0,1.2550513517339823e-08
1882,8.119570082953942e-08,2.6621540527571597e-09,1.0648616211028639e-08
1883,8.278333751832179e-08,6.319338941018771e-10,3.033282780506852e-08
1884,7.393900602892245e-08,1.3203393933736152e-09,1.8484751507230612e-08
1885,9.410628365458251e-08,0.0,2.3848851782304337e-08
1886,7.486018205327127e-08,1.2906927748801422e-09,3.033127959906068e-08
1887,7.181817096579834e-08,1.9586773869484375e-09,1.8933882017790893e-08
1888,7.291706793921549e-08,1.9021844099853524e-09,3.61415040117663e-08
1889,8.019375030698939e-08,1.8795409673089125e-09,1.9421923069806724e-08
1890,3.6704562944578356e-08,6.554386478008212e-10,1.8352281472289178e-08
1891,8.159001652074949e-08,6.374220040683554e-10,2.549687994068961e-08
1892,8.399806716852254e-08,6.268512375839919e-10,4.137218212463267e-08
1893,6.404753349897874e-08,6.158416554491453e-10,2.58653494178418e-08
1894,5.230277722034771e-08,6.301539290376468e-10,2.142523314319078e-08
1895,5.777869915846168e-08,6.018614495673091e-10,3.069493459406658e-08
1896,7.31231608597227e-08,1.179405795248556e-09,4.1868904787634165e-08
1897,5.884980680548324e-08,5.82671366711196e-09,2.9133568446582103e-08
1898,4.6964345301603316e-08,1.13167097914868e-09,3.621347133275776e-08
1899,4.753717419703207e-08,5.527578395003729e-10,2.3215829259015663e-08
1900,6.229263505019844e-08,2.07642125715779e-09,1.6092265298084385e-08
1901,4.247441509619421e-08,5.588738916095792e-10,2.0119459875900247e-08
1902,7.512734612191707e-08,4.910283846193408e-10,1.8168049509270645e-08
1903,4.968202560462487e-08,1.6200660812870638e-09,1.83607493653426e-08
1904,4.998401337275027e-08,0.0,2.7948050984605288e-08
1905,5.522012003211785e-08,1.5482277126999122e-09,4.1286071117419e-08
1906,5.9158121956670584e-08,1.0288369045596824e-09,2.006231980544726e-08
1907,1.496567421099826e-07,4.114274587685429e-09,1.1828539925318182e-08
1908,5.058730678797474e-08,1.4734167219643268e-09,2.603036119985802e-08
1909,5.0609049395689e-08,2.7504918342913243e-09,1.7053048750881317e-08
1910,7.214603670036013e-08,1.6032452032632705e-09,1.5498036631811374e-08
1911,5.054355511902031e-08,1.5961122423746588e-09,2.8730020806833068e-08
1912,8.803922213473925e-08,1.5628263128064646e-09,1.8753915753677575e-08
1913,5.992378504515727e-08,0.0,5.780258760523793e-08
1914,5.1564928327252346e-08,1.3393487430235496e-09,5.424362470307642e-08
1915,6.125996065975414e-08,0.0,4.358881966481931e-08
1916,1.8678685265172135e-08,0.0,1.538244731591476e-08
1917,7.128176093829097e-08,0.0,2.631941953268324e-08
1918,4.5945505178224266e-08,0.0,2.5270027848023346e-08
1919,4.603924352863942e-08,0.0,1.2890987832747669e-08
1920,4.770506123463747e-08,1.514446346106979e-09,1.817335615328375e-08
1921,6.588290091258386e-08,1.5145494858259667e-09,3.180553775905537e-08
1922,4.721878710256533e-08,7.377935484775833e-10,3.24629176873259e-08
1923,5.6264525483129546e-08,2.1231896241147297e-09,4.458698299458774e-08
1924,6.059063650809549e-08,0.0,7.34822620529485e-08
1925,3.519416935660047e-08,3.299453377181294e-09,3.189471442510694e-08
1926,4.56991671171636e-08,1.1146138456652466e-09,3.009457216762712e-08
1927,2.8987985345452216e-08,0.0,1.8953683067479687e-08
1928,5.0274582719112004e-08,0.0,2.2852082892654835e-08
1929,5.458799279267623e-08,3.342121912552898e-09,1.6710609784809094e-08
1930,3.991369368350206e-08,5.251801771244402e-09,1.995684684175103e-08
1931,5.47457119637329e-08,0.0,2.9653927313688655e-08
1932,5.041386685888938e-08,2.1919073223131136e-09,2.6302888755935783e-08
1933,2.982372038218273e-08,0.0,2.408838994938378e-08
1934,5.152079296522061e-08,4.7926320689839486e-09,2.516131836216573e-08
1935,5.2660450222674626e-08,2.393656828303392e-09,4.6676309040094566e-08
1936,2.3036957230715416e-08,0.0,1.9399543305098632e-08
1937,5.9178255185088346e-08,1.2591118148108649e-09,1.510934133364117e-08
1938,4.019216603978748e-08,1.2965214457594243e-09,1.0372171566075394e-08
1939,5.8117393564316444e-08,0.0,9.176430282309411e-09
1940,4.3108308034334186e-08,2.5357829169792012e-09,2.5357829169792012e-09
1941,8.559357667081713e-08,0.0,2.066051862925633e-08
1942,4.8547388331598995e-08,0.0,1.8205270180260413e-08
1943,2.9032351633873077e-08,0.0,1.1612940831184915e-08
1944,8.675602458652065e-08,6.4263723231761105e-09,3.2131861615880553e-09
1945,4.574858536443571e-08,2.178504043826024e-09,1.3071024262956144e-08
1946,5.986074569364064e-08,4.1763312808029696e-09,2.0881657292193267e-08
1947,5.4836007734593295e-08,1.1920870957027319e-09,1.0728784083369192e-08
1948,6.305695166020087e-08,6.523132922708896e-09,8.697510267552389e-09
1949,4.810334175431308e-08,9.817008317369869e-10,1.9634017078828947e-08
1950,5.104973510583477e-08,1.0635361480382244e-09,2.3397795700930146e-08
1951,7.569595084078173e-08,0.0,7.462981344019681e-09
1952,7.4868104604775e-08,0.0,6.326882129314981e-09
1953,6.141081598798337e-08,2.1547654771580937e-09,8.619061908632375e-09
1954,6.352148318455875e-08,9.772536113672459e-10,1.6613311615287785e-08
1955,6.569925403709931e-08,0.0,4.6928039232341234e-09
1956,6.715278999536167e-08,1.744228317335228e-09,9.593255967388359e-09
1957,7.863183526524153e-08,8.835037701437898e-10,9.718541527092839e-09
1958,5.046068451974861e-08,0.0,7.445019267748876e-09
1959,3.332821663093455e-08,7.750747821333448e-10,1.3176271629333769e-08
1960,5.052208251754564e-08,0.0,1.1765417085030094e-08
1961,8.129346440455265e-08,1.3896318540318475e-09,6.94815938118154e-09
1962,6.532214769094935e-08,0.0,8.24454354786397e-09
1963,6.272071573221183e-08,1.9398159745165344e-09,1.2285501505004959e-08
1964,6.266487417860844e-08,0.0,1.3384730657151067e-08
1965,6.073967995234852e-08,3.2832261354087677e-09,1.094408652591028e-08
1966,7.699313897546745e-08,1.1078149508847446e-09,1.9940669560014612e-08
1967,5.521975765532261e-08,4.930335584241163e-10,1.873527466500491e-08
1968,8.713346488775642e-08,8.982831700699023e-10,7.63540694559417e-09
1969,1.0173537390301135e-07,1.8167031212712459e-09,1.3171097990039016e-08
1970,6.484201975354154e-08,1.3796175313274261e-09,1.1956685253000643e-08
1971,8.324204259224643e-08,0.0,8.735275613958038e-09
1972,6.310080635785198e-08,1.0260293725750103e-09,8.20823486957778e-09
1973,7.112032562872628e-08,0.0,7.718485406371656e-09
1974,6.469407765052893e-08,2.2502286700643026e-09,1.6314157136321228e-08
1975,5.0832174025572385e-08,1.1422960355389478e-09,4.569184142155791e-09
1976,6.227744364650789e-08,0.0,1.199840671262109e-08
1977,6.699531240883516e-08,1.7630346071939584e-09,1.3516598507123945e-08
1978,5.346532105932056e-08,5.940591352171509e-10,4.158414057542359e-09
1979,6.905328575612657e-08,7.607565244427406e-09,8.192762690484301e-09
1980,5.5145960686786566e-08,5.685150683554241e-10,1.0801786576308814e-08
1981,5.060439534076977e-08,1.897664858585557e-09,5.69299452024552e-09
1982,6.9524027423995e-08,0.0,9.311253656996143e-09
1983,7.1363068343544e-08,2.5261264191556165e-09,5.052252616266628e-09
1984,6.494889248642721e-08,4.059305891424003e-09,8.118611560803402e-09
1985,5.8350913434424e-08,6.015558051686298e-10,1.0226449020933615e-08
1986,5.3350920126149504e-08,0.0,4.196139880008332e-09
1987,5.377518874638554e-08,0.0,7.94406213033838e-09
1988,8.275244312017094e-08,0.0,1.1993107729146857e-08
1989,6.366222038423075e-08,5.488122178931576e-10,1.0427432250992297e-08
1990,6.865300150593612e-08,1.6345953479657283e-09,6.538381391862913e-09
1991,6.857914058855386e-08,1.1722930404189924e-09,8.20605094986604e-09
1992,5.895640242670197e-08,0.0,7.162927251336271e-09
1993,7.090185505376212e-08,0.0,9.416652346772025e-09
1994,6.540908970009696e-08,5.274926606624319e-10,6.329911705904578e-09
1995,4.825981392286849e-08,0.0,7.0491861237087505e-09
1996,5.231330391097799e-08,1.6014276571496566e-09,1.2811421257197253e-08
1997,4.938741327009666e-08,4.79489448146353e-10,1.006927874414032e-08
1998,5.864798779953162e-08,0.0,9.059445638115449e-09
1999,4.433094957789763e-08,0.0,1.1882523409667556e-08
2000,4.948195453380322e-08,0.0,5.301637906462986e-09
2001,7.316623396036448e-08,0.0,1.5334241432185536e-08
2002,7.491888709409977e-08,8.76244299341522e-10,1.5772397166102792e-08
2003,6.667076490884938e-08,8.333845835650777e-10,8.333845613606172e-09
2004,5.550036874524267e-08,0.0,1.0571499231559756e-08
2005,6.215174153112457e-08,0.0,8.106749049829887e-09
2006,5.888582421675892e-08,0.0,6.588624035241963e-09
2007,4.753430715709328e-08,3.994479469415779e-10,1.1983438241713884e-08
2008,4.768332573235057e-08,4.257439678578834e-10,1.149508732645188e-08
2009,3.862236042095901e-08,4.76819250749827e-10,1.1443661795951243e-08
2010,4.5820790717243653e-08,0.0,7.085689368580006e-09
2011,5.20060190467575e-08,3.82397197240536e-10,5.7359579308524644e-09
2012,4.4595712012096556e-08,0.0,9.872333173177594e-09
2013,5.076207543197597e-08,0.0,1.394562543222122e-08
2014,4.027728195410418e-08,0.0,8.445236510112863e-09
2015,3.989835661855068e-08,0.0,8.644644111654998e-09
2016,4.8262222662742715e-08,0.0,1.512078262599914e-08
2017,3.1193579275168304e-08,0.0,7.798395096347832e-09
2018,3.2268335559137995e-08,0.0,1.058401366549333e-08
2019,3.21424451499297e-08,0.0,7.1427654901867754e-09
