year,mêmes_ADJ âges_NOUN,mêmes_ADJ ages_NOUN,mêmes_ADJ gages_NOUN
1839,3.915226187700682e-08,0.0,2.7965900706306e-09
1840,1.7835128929277744e-08,0.0,6.3696887764308485e-09
1841,2.0545755319290038e-08,0.0,6.420548537278137e-09
1842,6.708265054555795e-09,0.0,1.341653010911159e-09
1843,3.36693943836508e-08,5.906911071384968e-10,1.5357969118667825e-08
1844,2.140538946093784e-08,0.0,1.811225303072206e-08
1845,3.2923345827384765e-08,1.1160455892778032e-09,3.348136878855712e-09
1846,3.571245699163228e-08,5.854501328173001e-10,7.610851504580296e-09
1847,2.480882876909618e-08,5.393223645455691e-10,1.294373674909366e-08
1848,8.04522137798358e-09,8.045221711050488e-10,1.6090443422100975e-09
1849,1.6758828991214614e-08,0.0,5.865590679832167e-09
1850,2.0366988096043315e-09,0.0,6.788996032014438e-10
1851,5.159551008659946e-09,0.0,1.2898877521649865e-09
1852,2.278690836021724e-08,0.0,6.510545436100301e-09
1853,1.5527023222716707e-08,0.0,4.777545470346922e-09
1854,3.273268589509826e-08,0.0,1.1950028522278444e-08
1855,4.2986190607052777e-08,3.1841622671890946e-09,2.653468555990912e-09
1856,6.212626857404757e-09,0.0,1.0354378465748937e-09
1857,2.001418764052687e-08,6.8341128311999455e-09,7.322263684272912e-09
1858,3.866004050223637e-08,0.0,9.787352039936081e-10
1859,3.6154432336843456e-08,0.0,5.092173349652285e-10
1860,1.0527522853465143e-08,0.0,4.57718396518203e-09
1861,1.6977470096435354e-08,0.0,9.431927461278633e-10
1862,1.0391368654438793e-08,4.517986262886353e-10,1.0391368654438793e-08
1863,2.996772607843923e-08,4.994620828036034e-10,6.99246927027275e-09
1864,2.6371003158942585e-08,0.0,3.3563094525845827e-09
1865,4.989254875908955e-08,4.706844358715045e-10,1.882737743486018e-09
1866,1.3623716377253459e-08,4.865612912574591e-10,9.731225825149181e-10
1867,2.4749338578544666e-08,0.0,5.82337378318698e-09
1868,3.457912001181285e-08,4.93987406535723e-10,2.9639244392143382e-09
1869,7.276443625414686e-08,9.767038289254515e-10,1.4650557433881772e-09
1870,3.55511033944822e-08,5.734048791339319e-10,2.8670243956696595e-09
1871,3.504988654867702e-08,2.1242354542039266e-09,0.0
1872,3.9912439575573444e-08,0.0,7.861540751719076e-09
1873,2.5141218884527916e-08,0.0,2.21482157058972e-08
1874,2.6288279997288555e-08,5.974609140757536e-10,5.377148060148329e-09
1875,3.718992758194872e-08,0.0,2.8607636259891933e-09
1876,2.1765654167893445e-08,6.04601479992084e-10,1.209202959984168e-09
1877,3.64904160221613e-08,6.184815992682502e-10,1.0514186854493346e-08
1878,6.34104324603868e-08,6.039088673581716e-10,2.3552445327368332e-08
1879,5.070739916845923e-08,1.221865053580018e-09,4.27652757650776e-09
1880,3.016387850607316e-08,6.417846254436199e-10,7.059631101924424e-09
1881,6.693607446095484e-08,0.0,8.367009307619355e-09
1882,4.725323421439498e-08,6.655385131892899e-10,3.3276925659464496e-09
1883,5.1186646032874705e-08,0.0,1.0110942305630033e-08
1884,3.036780782394999e-08,6.601696966868076e-10,6.601696966868076e-10
1885,1.0313017106966527e-08,1.2891271383708158e-09,7.090199094506033e-09
1886,2.9040586824180536e-08,0.0,7.098810428374236e-09
1887,1.5016526688782506e-08,6.528924623161458e-10,8.48760173255414e-09
1888,1.4583413587843097e-08,6.340614699951175e-10,5.07249175996094e-09
1889,2.0674951528576457e-08,0.0,7.51816386923565e-09
1890,2.8839300725280737e-08,0.0,6.554386366985909e-09
1891,8.92390783491237e-09,0.0,1.529812720946211e-08
1892,1.1283322720601063e-08,0.0,1.2537024751679837e-08
1893,1.7243566574620672e-08,0.0,4.926733243593162e-09
1894,1.071261657159539e-08,1.2603078580752936e-09,3.780923574225881e-09
1895,2.347259631108045e-08,6.018614495673091e-10,3.0093072478365457e-09
1896,1.47425724961181e-08,0.0,4.717623180994224e-09
1897,1.7480140002135158e-08,0.0,0.0
1898,1.640922953072277e-08,1.13167097914868e-09,5.6583546736987955e-09
1899,1.5477219506010442e-08,0.0,8.291367592505594e-09
1900,1.2977633190303095e-08,0.0,5.191053142894475e-10
1901,1.7883964531506535e-08,0.0,9.500856101851696e-09
1902,1.8659077838378835e-08,1.9641135939885146e-09,4.910283735171106e-09
1903,2.5381035939631147e-08,0.0,4.320176216765503e-09
1904,3.33226779503093e-08,5.374625189347171e-10,2.6873125946735854e-09
1905,2.6835946798087207e-08,0.0,5.160758931310738e-09
1906,2.8807432883581896e-08,1.5432553568395235e-09,1.388929860013377e-08
1907,1.7999951751335175e-08,0.0,3.599990305858114e-09
1908,1.2278472460991452e-08,4.911389073214423e-10,4.911389073214423e-09
1909,2.3654228797909127e-08,5.500983557560346e-10,2.7504918342913243e-09
1910,1.9238942883248455e-08,5.344150677544235e-10,3.740905363258662e-09
1911,1.9685383989553884e-08,5.320374141248863e-10,7.448523575703803e-09
1912,1.719108944087111e-08,1.0418842455450772e-09,8.856016364688912e-09
1913,1.4318072061314524e-08,0.0,1.590896969716482e-09
1914,3.0135346662518714e-08,0.0,4.018046340092951e-09
1915,1.4136913861761968e-08,0.0,0.0
1916,8.789969641043172e-09,0.0,1.0987462051303964e-09
1917,1.2063066989753679e-08,1.0966424435210342e-09,2.1932848870420685e-09
1918,1.378365155346728e-08,0.0,1.1486376294556067e-09
1919,1.8415697411455767e-08,0.0,1.012863304339362e-08
1920,1.8930579770426448e-08,0.0,7.572231730534895e-10
1921,2.7261890522822796e-08,1.5145494858259667e-09,3.0290989716519334e-09
1922,2.4347187377316004e-08,0.0,2.2133805899215986e-09
1923,1.5923921736771263e-08,1.0615948120573648e-09,1.0615948120573648e-09
1924,3.738571052736006e-08,0.0,2.578324886925998e-09
1925,1.0998178368026856e-08,0.0,1.0998177923937646e-09
1926,5.57306911730393e-09,0.0,6.687683296036084e-09
1927,2.6758140592164636e-08,1.1149224876660924e-09,2.2298449753321847e-09
1928,2.6279895593006586e-08,1.1426041224282812e-09,1.1426041224282812e-09
1929,1.893869061575515e-08,0.0,8.912325100141061e-09
1930,2.4158287814657342e-08,0.0,1.1553964007759987e-08
1931,1.9389105432310316e-08,0.0,7.983749661377715e-09
1932,3.835837958376942e-08,0.0,5.4797681947604815e-09
1933,5.5059178549754506e-08,2.2941324395731044e-09,4.588264879146209e-09
1934,1.7972370258689807e-08,0.0,9.585264137967897e-09
1935,4.308582290946106e-08,1.196828414151696e-09,2.393656828303392e-09
1936,3.273672888326473e-08,2.424942913137329e-09,2.424942913137329e-09
1937,3.5255130370615007e-08,0.0,3.777335333410292e-09
1938,2.3337385357535823e-08,0.0,0.0
1939,4.282334131744392e-08,0.0,1.5294050470515685e-09
1940,1.2678914806940611e-08,0.0,7.607348528892999e-09
1941,2.066051862925633e-08,0.0,5.9030051957620344e-09
1942,3.034211770724937e-09,0.0,3.034211770724937e-09
1943,3.774205836748479e-08,0.0,2.9032352077962287e-09
1944,2.8918675454292497e-08,3.2131861615880553e-09,0.0
1945,1.9606536838523425e-08,0.0,0.0
1946,2.0881657292193267e-08,0.0,1.3921104269343232e-09
1947,3.099426493236024e-08,0.0,4.7683483828109274e-09
1948,3.587722829934137e-08,1.0871887834440486e-09,4.348755133776194e-09
1949,2.4542520904446974e-08,0.0,4.908504269707237e-09
1950,2.9779013033248702e-08,0.0,5.317680518146517e-09
1951,2.8785784422780125e-08,0.0,2.1322803522849654e-09
1952,4.5342655852209646e-08,0.0,5.272402070488624e-09
1953,1.508335856215126e-08,0.0,1.0773827385790469e-09
1954,2.052232517257835e-08,0.0,1.9545072227344917e-09
1955,3.191106756617046e-08,0.0,7.508486277174597e-09
1956,3.8373023869553435e-08,0.0,1.744228317335228e-09
1957,3.799066305987253e-08,0.0,8.835037701437898e-10
1958,3.4743422361316334e-08,0.0,2.4816730892496253e-09
1959,4.650448559573306e-08,0.0,3.8753737996444215e-09
1960,2.2146666722733244e-08,0.0,1.3841666701708277e-09
1961,4.307858603169734e-08,0.0,2.08444772553662e-09
1962,2.6002021868976044e-08,0.0,4.43936931660005e-09
1963,4.396916253313066e-08,0.0,6.466053248388448e-10
1964,2.494427064902993e-08,0.0,2.4335873316516654e-09
1965,4.268193976031398e-08,5.472043373977442e-10,4.377634699181954e-09
1966,5.1513396215341345e-08,5.539074754423723e-10,1.6617224263271169e-09
1967,3.845661922241561e-08,0.0,3.451234853457663e-09
1968,4.311759127517689e-08,0.0,1.3474247273492779e-09
1969,8.175164367685284e-08,0.0,9.991866889436096e-09
1970,3.724967356788511e-08,0.0,1.8394900047624674e-09
1971,4.059333846839763e-08,0.0,3.5968783507200897e-09
1972,4.360624927812751e-08,5.130146862875051e-10,3.0780880067027283e-09
1973,4.6310912438229934e-08,5.513203782392395e-10,2.205281512956958e-09
1974,5.231781585735007e-08,5.625571675160757e-10,1.6876715580593782e-09
1975,5.483020970586949e-08,5.711480177694739e-10,2.8557400888473694e-09
1976,5.770662170334617e-08,0.0,3.9994687561772935e-09
1977,5.7592462354705276e-08,0.0,3.526069214387917e-09
1978,4.633661276898238e-08,1.1881182704343018e-09,2.3762365408686037e-09
1979,5.325295759917026e-08,5.851973350345929e-10,3.5111840102075575e-09
1980,4.8892296433677984e-08,0.0,1.1370301367108482e-09
1981,5.8827609450418095e-08,0.0,1.2651099057237047e-09
1982,7.076552321905183e-08,1.2415004579935385e-09,1.2415004579935385e-09
1983,6.44162270191373e-08,0.0,2.5261264191556165e-09
1984,5.277097869793579e-08,0.0,1.1598016991243298e-09
1985,4.571824163690508e-08,1.8046674155058895e-09,6.015558051686298e-10
1986,6.23426501533686e-08,0.0,5.994485463567401e-10
1987,7.332980089813645e-08,1.2221633705067347e-09,1.8332451112712533e-09
1988,4.9771397669928774e-08,0.0,2.398621523624911e-09
1989,3.786804469996241e-08,1.0976244357863152e-09,3.841685636274406e-09
1990,5.0127589190651634e-08,0.0,1.6345953479657283e-09
1991,4.6305576262284376e-08,0.0,5.861465202094962e-10
1992,3.7467621893938485e-08,0.0,5.509944167592096e-10
1993,4.3205819366676224e-08,5.539207426075166e-10,2.7696036575264316e-09
1994,5.907917710601396e-08,0.0,3.6924485691258724e-09
1995,3.958389171998533e-08,0.0,0.0
1996,4.163711864180186e-08,0.0,2.135236876199542e-09
1997,4.267456077400311e-08,0.0,5.274384040632185e-09
1998,4.482041404685333e-08,0.0,2.3840645013706308e-09
1999,5.94126134956241e-08,0.0,3.656160929565999e-09
2000,3.799507197754792e-08,0.0,4.859834756842929e-09
2001,3.1982846593336944e-08,0.0,4.381211837767296e-09
2002,3.4611648658255945e-08,0.0,2.1906108038649563e-09
2003,3.83356919542166e-08,0.0,3.333538334260311e-09
2004,2.95121012072741e-08,0.0,1.3214374039449694e-09
2005,4.2785622156316094e-08,0.0,4.5037495954858286e-10
2006,4.364963146485934e-08,0.0,3.294311934354255e-09
2007,4.673540843214141e-08,7.988958938831558e-10,4.7933754743212376e-09
2008,2.4693150635357597e-08,0.0,5.5346713878634546e-09
2009,2.384096298158056e-08,0.0,9.53638501499654e-10
2010,3.117703428756613e-08,0.0,9.447586046817946e-10
2011,2.600300952337875e-08,0.0,3.059177577924288e-09
2012,2.4851045665741367e-08,0.0,0.0
2013,2.1755175438897822e-08,0.0,1.9523875849358774e-09
2014,1.7323561252169384e-08,0.0,8.661780737106994e-10
2015,1.8397575018980206e-08,0.0,1.10828768384863e-09
2016,2.278474120487317e-08,0.0,1.2428040818690533e-09
2017,1.509366853724714e-08,0.0,7.54683426862357e-10
2018,2.090988004965766e-08,0.0,1.8070267504555204e-09
2019,1.989770481714004e-08,0.0,5.1019755087367e-10
