year,anciens_ADJ âges_NOUN,anciens_ADJ ages_NOUN,anciens_ADJ gages_NOUN
1851,2.2573036062567553e-07,0.0,1.9348316282474798e-09
1852,2.3242647273491457e-07,1.9531636308300904e-09,6.510545436100301e-10
1853,1.8811584823197336e-07,3.5831591027601917e-09,9.555090940693844e-09
1854,1.402829354901769e-07,1.0391328908454511e-09,3.63696517347023e-09
1855,1.178140038859965e-07,1.5920811335945473e-09,0.0
1856,1.418549828713367e-07,2.070875637638636e-09,2.0708756931497874e-09
1857,2.1381009673859808e-07,1.4644527812635033e-09,2.4407544874094356e-09
1858,1.517039578402546e-07,1.4681028059904122e-09,2.936205500958522e-09
1859,2.3525841186256002e-07,2.036869339860914e-09,1.1202780925145817e-08
1860,2.3618268585323676e-07,0.0,6.865775947773045e-09
1861,2.485312791122851e-07,3.3011746669586728e-09,2.357981809808507e-09
1862,1.630993011758619e-07,1.8071945329101169e-09,5.873382225018986e-09
1863,2.3175040553269355e-07,4.994620939058336e-09,5.494082966350788e-09
1864,2.3302378338030394e-07,2.876836879828204e-09,2.3973640850272204e-09
1865,1.9862882538745907e-07,1.4120533631256649e-09,4.706844247692743e-09
1866,2.5057906327674573e-07,3.892490441081975e-09,4.865612912574591e-10
1867,2.07700338705763e-07,4.367530337390235e-09,4.85281148598915e-10
1868,2.0994464478008013e-07,4.445886658821507e-09,1.4819621974027086e-08
1869,3.3500941754027735e-07,3.9068152046795035e-09,3.4184632902167778e-09
1870,1.9037041454339487e-07,1.1468097582678638e-09,6.307453670473251e-09
1871,1.625040084718421e-07,2.1242354542039266e-09,8.496941816815706e-09
1872,2.068190099180356e-07,1.2094678591978436e-09,2.237515595027162e-08
1873,2.1370036051848729e-07,5.986004469882289e-10,2.3944017879529156e-09
1874,2.7303963179292623e-07,1.792382742227261e-09,2.9873046258899194e-09
1875,1.756508822836622e-07,5.721527140956084e-10,4.005069165202713e-09
1876,2.212841394566567e-07,2.418405919968336e-09,7.255217759905008e-09
1877,2.1523159432490502e-07,3.092407996341251e-09,9.895705588292003e-09
1878,2.2706973368258332e-07,4.831270938865373e-09,1.3889904337816006e-08
1879,2.1260451887883391e-07,4.276527687530063e-09,4.887460214320072e-09
1880,1.752072051885989e-07,6.417846254436199e-10,0.0
1881,2.4124875608322327e-07,1.3945015142624584e-09,2.022027167924989e-08
1882,2.1829663410244393e-07,3.3276925659464496e-09,5.324308105514319e-09
1883,2.0727431149225595e-07,2.5277356319186595e-09,1.8958017378167824e-08
1884,2.006915877927895e-07,1.3203393933736152e-09,0.0
1885,1.940136371558765e-07,1.2891271383708158e-09,5.80107206715752e-09
1886,1.6585401851898496e-07,2.5813854942491332e-09,7.744156427236248e-09
1887,1.7823964526542113e-07,1.9586773869484375e-09,1.5016526688782506e-08
1888,1.5471100311970076e-07,6.340614699951175e-10,1.0779045211961602e-08
1889,1.8858061423543404e-07,8.14467782106476e-09,1.50363277384713e-08
1890,1.500954454058956e-07,3.277193294515257e-09,6.554386478008212e-10
1891,1.434199532468483e-07,1.912266012205066e-09,4.461953917456185e-09
1892,1.7113038097704703e-07,1.2537024751679837e-09,1.2537024751679837e-09
1893,2.087703165898347e-07,1.2316833108982905e-09,2.463366621796581e-09
1894,1.783335648042339e-07,1.8904617871129403e-09,1.2603078580752936e-09
1895,1.31807652792304e-07,2.4074457982692365e-09,1.2037228991346183e-09
1896,2.7303244110044034e-07,5.897028865220477e-09,7.66613794667137e-09
1897,1.6023462023895263e-07,2.330685422435863e-09,5.2440420894583895e-09
1898,1.9238406423482957e-07,4.52668391659472e-09,8.487532454637403e-09
1899,1.4979737272824423e-07,4.9748205555033564e-09,5.527578395003729e-10
1900,1.6611369346719584e-07,4.6719478286050276e-09,0.0
1901,1.654266696959894e-07,2.235495566438317e-09,3.353243460679778e-09
1902,1.2619429412552563e-07,2.4551419786078554e-09,1.1293653123800595e-08
1903,1.263651512317665e-07,1.0800440541913758e-09,3.7801539676252105e-09
1904,1.332907118012372e-07,3.7622376325430196e-09,1.5048950530172078e-08
1905,1.1250454434730273e-07,5.160759042333041e-10,8.257214467732865e-09
1906,1.378641485416665e-07,1.5432553568395235e-09,4.115347618238729e-09
1907,8.794262384981266e-08,1.5428530120153994e-09,4.114274698707732e-09
1908,1.3653661312673648e-07,4.911389073214423e-10,4.911389073214423e-10
1909,1.2322203701842227e-07,3.3005901345362076e-09,1.0451868703853506e-08
1910,1.325349359149186e-07,0.0,1.068830135508847e-09
1911,1.1172785718827072e-07,1.0640748282497725e-09,1.0640748282497725e-09
1912,1.1773291674899156e-07,2.083768435579003e-09,2.0837684910901544e-09
1913,1.1348397777055652e-07,1.060597942803554e-09,9.015082902408267e-09
1914,1.3259553099942423e-07,6.696743715117748e-10,6.696743715117748e-10
1915,1.2369800117539853e-07,4.712304768617059e-09,0.0
1916,1.2415831918133335e-07,2.197492410260793e-09,1.0987462051303964e-09
1917,1.2063067345025047e-07,1.0966424435210342e-09,0.0
1918,1.7689019671252026e-07,1.1486376294556067e-09,0.0
1919,1.5285027643585636e-07,1.8415696745321952e-09,0.0
1920,1.6128853985719616e-07,2.2716695191604686e-09,4.543339038320937e-09
1921,1.4539675419200648e-07,2.27182422873895e-09,1.5145494858259667e-09
1922,1.431319418543353e-07,3.6889677978990676e-09,2.951174193910333e-09
1923,1.2526818693459063e-07,1.0615948120573648e-09,4.246379248229459e-09
1924,1.2762707513047644e-07,6.4458122173149945e-09,5.156649773851996e-09
1925,9.788378463326808e-08,1.0998177923937646e-09,2.1996355847875293e-09
1926,1.1480522488227507e-07,2.229227691330493e-09,3.343841648018042e-09
1927,1.0591763555112266e-07,2.2298449753321847e-09,1.0034302277972529e-08
1928,1.3254208397484035e-07,0.0,2.2852082448565625e-09
1929,8.466708578680482e-08,0.0,3.342121912552898e-09
1930,9.24317120620799e-08,0.0,6.932378227020308e-08
1931,1.1519410492155657e-07,0.0,2.2810713318222042e-09
1932,1.216508564994001e-07,0.0,1.0959536611565568e-09
1933,1.0323596200123575e-07,0.0,2.2941324395731044e-09
1934,7.428579351653752e-08,2.3963160344919743e-09,7.188948103475923e-09
1935,9.335261808018913e-08,0.0,4.787313656606784e-09
1936,5.8198629915295896e-08,1.2124714565686645e-09,0.0
1937,1.0072894696122603e-07,0.0,2.5182236296217297e-09
1938,1.0112866988265523e-07,1.2965214457594243e-09,1.2965214679638848e-08
1939,9.329370698196726e-08,0.0,0.0
1940,8.875240098404902e-08,2.5357829169792012e-09,2.5357829169792012e-09
1941,1.2101160962174617e-07,0.0,5.9030051957620344e-09
1942,8.49579322448335e-08,0.0,3.034211770724937e-09
1943,1.3645205854118103e-07,0.0,1.1612940831184915e-08
1944,1.285274464635222e-07,3.2131861615880553e-09,0.0
1945,8.496165548876888e-08,0.0,0.0
1946,8.770295778504078e-08,0.0,4.1763312808029696e-09
1947,9.775114051535638e-08,0.0,0.0
1948,9.784699273041042e-08,0.0,0.0
1949,7.264586088240321e-08,0.0,9.817008317369869e-10
1950,1.0848068399127442e-07,1.0635361480382244e-09,2.1270722960764488e-09
1951,7.249753508631329e-08,1.0661401761424827e-09,1.0661401761424827e-09
1952,7.697706649878455e-08,1.0544803918932644e-09,0.0
1953,7.218464048719397e-08,1.0773827385790469e-09,1.0773827385790469e-09
1954,3.8112890621277984e-08,0.0,9.772536113672459e-10
1955,6.569925403709931e-08,0.0,9.385607846468247e-10
1956,6.889701609225085e-08,0.0,1.744228317335228e-09
1957,6.714628852932947e-08,1.7670075402875796e-09,8.835037701437898e-10
1958,6.700517474200751e-08,0.0,1.6544486891589827e-09
1959,5.5805383425422406e-08,1.5501495642666896e-09,1.5501495642666896e-09
1960,5.9519166484278685e-08,0.0,2.076250060767393e-09
1961,6.878677538679767e-08,0.0,4.86371165564492e-09
1962,8.054284705849568e-08,1.2683912808952869e-09,0.0
1963,7.694603709751391e-08,0.0,1.2932106496776896e-09
1964,7.544120705915702e-08,0.0,3.6503808864551957e-09
1965,9.028871517102743e-08,0.0,4.924839203113152e-09
1966,7.200797114137458e-08,1.6617224263271169e-09,3.3234448526542337e-09
1967,7.148986469474039e-08,9.860671168482327e-10,2.9582012395223956e-09
1968,8.39894767068472e-08,4.4914158503495116e-10,4.4914158503495116e-10
1969,6.176790634526697e-08,0.0,1.8167031212712459e-09
1970,6.484201975354154e-08,4.5987250119061684e-10,1.8394900047624674e-09
1971,4.932861585871251e-08,5.138397485282553e-10,1.541519245584766e-09
1972,5.540558589700595e-08,5.130146862875051e-10,1.5390440033513642e-09
1973,4.134902908958793e-08,0.0,1.102640756478479e-09
1974,4.2754344065087935e-08,0.0,2.2502286700643026e-09
1975,4.3407247574123176e-08,0.0,1.7134440533084216e-09
1976,4.1137393935741784e-08,0.0,1.142705374768127e-09
1977,4.9364967225074e-08,0.0,4.7014254711541525e-09
1978,4.81187889533885e-08,5.940591352171509e-10,8.316828115084718e-09
1979,4.447499790671827e-08,0.0,1.7555920051037788e-09
1980,4.43441763309238e-08,1.7055452050662723e-09,1.1370301367108482e-09
1981,3.921840630027873e-08,0.0,0.0
1982,3.227901146374279e-08,0.0,0.0
1983,3.0945049189767815e-08,0.0,6.315316047889041e-10
1984,4.697196942515802e-08,0.0,2.8995041922996734e-09
1985,2.947623478632977e-08,0.0,2.4062232206745193e-09
1986,4.615753823600244e-08,5.994485463567401e-10,5.994485463567401e-10
1987,3.788706592899871e-08,0.0,1.2221633705067347e-09
1988,3.2381390013824785e-08,0.0,1.1993107618124554e-09
1989,2.5245361356951435e-08,0.0,2.7440609784434855e-09
1990,3.650596269721973e-08,0.0,0.0
1991,2.989347080983862e-08,0.0,2.344586080837985e-09
1992,3.856960972825618e-08,0.0,5.509944167592096e-10
1993,2.3818591543545153e-08,0.0,1.1078414852150331e-09
1994,2.2154692302933654e-08,0.0,2.637463358823311e-09
1995,3.633041956163652e-08,5.422450821690461e-10,3.253470381991974e-09
1996,2.2419987644184403e-08,0.0,2.135236876199542e-09
1997,2.972834600711849e-08,4.79489448146353e-10,9.58978896292706e-10
1998,3.146965354972053e-08,0.0,1.43043876743576e-09
1999,2.696418732739403e-08,0.0,1.3710603763428253e-09
2000,3.446064411605221e-08,0.0,0.0
2001,2.2782300490575835e-08,0.0,2.190605918883648e-09
2002,2.102986229601811e-08,0.0,3.504977197366088e-09
2003,2.1667998950647416e-08,0.0,1.583430631058036e-08
2004,1.3214373595360485e-08,0.0,8.809582507929292e-10
2005,2.7022498017004182e-08,0.0,0.0
2006,2.6766285188273287e-08,0.0,4.529678854225949e-09
2007,2.7961355897332396e-08,3.994479469415779e-10,3.1955835755326234e-09
2008,2.8524846484856425e-08,4.257439678578834e-10,2.1287198670449925e-09
2009,2.7178696626606325e-08,4.76819250749827e-10,1.430457752249481e-09
2010,2.3146585093059002e-08,0.0,4.723793023408973e-10
2011,1.8355065023456518e-08,0.0,3.82397197240536e-10
2012,2.7574447614142628e-08,3.404252713057332e-10,6.808505426114664e-10
2013,2.900689999307815e-08,0.0,8.367375126105969e-10
2014,3.096586453921191e-08,4.330890368553497e-10,0.0
2015,4.6104769779731214e-08,2.2165753954528356e-10,1.329945265027277e-09
2016,6.793995055431878e-08,4.1426800878596737e-10,6.214020409345267e-10
2017,3.270294612889302e-08,0.0,1.2578056374223934e-09
2018,4.440122580717798e-08,0.0,1.0325866828253538e-09
2019,4.005050868727267e-08,0.0,1.2754939326953263e-09
