year,six_DET âmes_NOUN,six_DET ames_NOUN,six_DET dames_NOUN
1853,0.0,0.0,2.20961471342207e-08
1854,0.0,0.0,3.896748168585873e-08
1855,0.0,0.0,1.8574279891936385e-08
1856,1.0354378465748937e-09,0.0,2.9509977572672597e-08
1857,9.763018171682347e-10,0.0,8.689086028468296e-08
1858,1.468102750479261e-09,0.0,6.508589101006379e-08
1859,2.036869339860914e-09,5.092173349652285e-10,3.2080691658720184e-08
1860,1.373155145145688e-09,0.0,8.65087789736485e-08
1861,4.715963619617014e-09,0.0,5.093240879050498e-08
1862,9.035972525772706e-10,5.421583626485926e-09,3.072230703171641e-08
1863,1.4983863039219614e-09,0.0,3.3463960380508695e-08
1864,1.821996598039277e-08,0.0,4.3152551199021616e-08
1865,7.0602665935837194e-09,0.0,3.718407137753843e-08
1866,4.379051787850585e-09,0.0,2.189525827311911e-08
1867,5.338092634588065e-09,0.0,2.3778776281346836e-08
1868,4.93987406535723e-10,0.0,4.100095551962113e-08
1869,3.906815315701806e-09,0.0,4.102155992669054e-08
1870,3.4404292748035914e-09,0.0,2.0069171657866036e-08
1871,4.248470908407853e-09,0.0,2.124235387590545e-08
1872,1.2094678591978436e-09,0.0,1.6932549806725206e-08
1873,1.1972008939764578e-09,0.0,4.070482972906575e-08
1874,1.1949218281515073e-09,0.0,5.436894490173927e-08
1875,2.2886108563824337e-09,0.0,2.0025345381924353e-08
1876,6.04601479992084e-09,0.0,1.8138044621807126e-08
1877,3.0924081073635534e-09,0.0,2.350230088321581e-08
1878,1.8117265465633636e-09,0.0,1.811726657585666e-08
1879,6.10932526790009e-10,0.0,1.710611030603104e-08
1880,4.492492600149944e-09,0.0,2.4387815544812952e-08
1881,7.669758161910067e-09,0.0,2.6495529104053617e-08
1882,2.6621540527571597e-09,0.0,2.7952617109860967e-08
1883,6.319338941018771e-10,0.0,3.096476097752543e-08
1884,6.601696966868076e-10,0.0,2.3766109968903493e-08
1885,3.86738152613475e-09,0.0,2.062603454699996e-08
1886,1.936039106809062e-09,0.0,2.194177767256278e-08
1887,3.9173548849191775e-09,0.0,2.6768591343540038e-08
1888,1.268122939990235e-09,0.0,3.994587305378161e-08
1889,2.5060546970934183e-09,0.0,2.2554492273840765e-08
1890,6.554386478008212e-10,0.0,1.5730527991308918e-08
1891,7.0116419337296065e-09,0.0,2.2309770031370135e-08
1892,6.8953633913793055e-09,0.0,2.1939793315439715e-08
1893,4.926733243593162e-09,0.0,2.2170299818213834e-08
1894,1.2603078580752936e-09,1.2603078580752936e-09,3.276800542018066e-08
1895,1.8055843487019274e-09,0.0,3.37042407316801e-08
1896,2.358811590497112e-09,0.0,2.240870955461105e-08
1897,1.7480140668268973e-09,0.0,2.971623891401265e-08
1898,1.6975064687230201e-09,0.0,2.4330925274540505e-08
1899,1.1055156790007459e-09,0.0,1.4371703827009696e-08
1900,5.191053142894475e-10,0.0,3.6856478313751495e-08
1901,1.676621730339889e-09,0.0,2.9620317087974968e-08
1902,3.928227076954727e-09,0.0,1.8659078393490347e-08
1903,2.1600881083827517e-09,0.0,3.18613000427348e-08
1904,5.374625189347171e-10,0.0,2.3648349944949132e-08
1905,1.0321518084666081e-09,0.0,2.270733984177653e-08
1906,3.0865106026567446e-09,0.0,4.063905700846249e-08
1907,1.028568674676933e-09,0.0,4.422845378826423e-08
1908,2.4556945366072114e-09,0.0,2.8486056402599047e-08
1909,0.0,0.0,3.025541034373802e-08
1910,1.6032452032632705e-09,0.0,3.901230005709522e-08
1911,6.384448969498635e-09,0.0,1.7025197585063268e-08
1912,1.5628263128064646e-09,0.0,2.7088990606216612e-08
1913,6.363587878865928e-09,5.30298971401777e-10,2.1742257272361343e-08
1914,2.678697486047099e-09,0.0,2.7456648787893556e-08
1915,0.0,0.0,3.7698438148936475e-08
1916,0.0,0.0,7.69122365795738e-09
1917,0.0,0.0,1.8642921539857582e-08
1918,1.1486376294556067e-09,0.0,2.756730310693456e-08
1919,2.762354567309444e-09,0.0,2.4861191105784997e-08
1920,0.0,7.572231730534895e-10,3.483226640454973e-08
1921,2.2718242842501013e-09,0.0,3.559191480428936e-08
1922,2.951174193910333e-09,0.0,1.696925089333945e-08
1923,2.1231896241147297e-09,0.0,1.8047111360885992e-08
1924,2.578324886925998e-09,0.0,3.2229061641686485e-08
1925,0.0,0.0,2.4195991876752032e-08
1926,2.229227691330493e-09,0.0,3.343841470382358e-08
1927,1.1149224876660924e-09,0.0,2.5643217327342427e-08
1928,0.0,0.0,2.5137290915466792e-08
1929,0.0,0.0,2.6736975522467787e-08
1930,4.201441416995522e-09,0.0,1.680576589002669e-08
1931,3.4216069977333063e-09,0.0,2.3951248984133144e-08
1932,1.0959536611565568e-09,0.0,2.4110979990332737e-08
1933,1.1470662197865522e-09,0.0,2.064719195615794e-08
1934,0.0,0.0,1.7972370258689807e-08
1935,3.590485242455088e-09,0.0,2.5133396697185617e-08
1936,0.0,0.0,1.576212937948185e-08
1937,0.0,0.0,7.554670666820584e-09
1938,1.6854778905894818e-08,0.0,1.2965214679638848e-08
1939,1.5294050470515685e-09,0.0,1.3764645423464117e-08
1940,1.0143131667916805e-08,0.0,3.0429395447839624e-08
1941,0.0,0.0,1.7709015143196893e-08
1942,0.0,0.0,2.7307905936524435e-08
1943,0.0,0.0,5.806470415592457e-09
1944,0.0,0.0,9.639558484764166e-09
1945,4.357008087652048e-09,0.0,1.742803190651898e-08
1946,0.0,0.0,1.2528993842408909e-08
1947,7.152522574216391e-09,0.0,9.53669654357725e-09
1948,0.0,0.0,6.523132700664291e-09
1949,1.9634016634739737e-09,0.0,1.2762110923603132e-08
1950,0.0,0.0,2.3397795700930146e-08
1951,0.0,0.0,1.2793682113709792e-08
1952,2.1089607837865287e-09,0.0,2.1089607726842985e-08
1953,5.386913581872932e-09,0.0,1.939288962748975e-08
1954,1.9545072227344917e-09,0.0,7.818028890937967e-09
1955,9.385607846468247e-10,0.0,1.407841132561316e-08
1956,0.0,0.0,1.5698055300106262e-08
1957,8.835037701437898e-10,0.0,7.068030161150318e-09
1958,1.6544486891589827e-09,0.0,1.2408365390736975e-08
1959,4.650448914844674e-09,0.0,2.1702094343822864e-08
1960,2.076250060767393e-09,0.0,1.314958364417862e-08
1961,6.948159270159238e-10,0.0,1.8065214379969774e-08
1962,2.5367825617905737e-09,0.0,2.156265233033139e-08
1963,3.879631726988464e-09,0.0,1.2932106052687686e-08
1964,1.8251904432275978e-09,0.0,2.190228598486499e-08
1965,2.73602163147757e-09,0.0,7.113656441681826e-09
1966,3.8773522170743036e-09,0.0,1.717113129462433e-08
1967,9.860671168482327e-10,4.930335584241163e-10,9.36763761005821e-09
1968,3.1439910674890825e-09,0.0,2.1109654163575797e-08
1969,3.1792304344691047e-09,0.0,1.4533625053436694e-08
1970,4.5987250119061684e-10,0.0,1.0577067610650914e-08
1971,0.0,5.138397485282553e-10,6.166076760294459e-09
1972,5.130146862875051e-10,0.0,1.7955513853529226e-08
1973,1.102640756478479e-09,0.0,1.1026407786829395e-08
1974,0.0,0.0,6.750686010192908e-09
1975,5.140332159925265e-09,0.0,1.3136404852787109e-08
1976,0.0,0.0,1.542652272590317e-08
1977,0.0,0.0,1.1753563677885381e-08
1978,1.1881182704343018e-09,0.0,5.940591352171509e-09
1979,1.7555920051037788e-09,0.0,7.02236779837051e-09
1980,0.0,0.0,1.137030125608618e-08
1981,6.325549528618524e-10,0.0,5.060439567383668e-09
1982,1.2415004579935385e-09,0.0,1.0552753892945077e-08
1983,2.5261264191556165e-09,0.0,8.841442245000053e-09
1984,6.958810416790584e-09,0.0,5.799008384599347e-09
1985,6.015558051686298e-10,0.0,1.142956040922627e-08
1986,1.1988970927134801e-09,0.0,1.3187867908825979e-08
1987,1.2221633705067347e-09,0.0,1.4665960390569666e-08
1988,1.798966087207532e-09,0.0,1.2592763221075387e-08
1989,0.0,0.0,8.232183490441969e-09
1990,2.724325431913144e-09,0.0,1.3621627825699534e-08
1991,0.0,0.0,1.2309076979910571e-08
1992,5.509944167592096e-10,0.0,4.4079553340736766e-09
1993,1.661762283333701e-09,0.0,1.606370148010683e-08
1994,0.0,0.0,1.4242302226463721e-08
1995,2.1689803286761844e-09,0.0,7.0491861237087505e-09
1996,5.338092190498855e-10,0.0,4.270473530354479e-09
1997,1.438468344439059e-09,0.0,6.7128522740489416e-09
1998,1.43043876743576e-09,0.0,8.58263260461456e-09
1999,2.7421207526856506e-09,0.0,1.0968482622164544e-08
2000,2.6508188977203417e-09,4.4180314962005696e-10,5.743440834038438e-09
2001,2.6287270138425356e-09,0.0,5.257454110951798e-09
2002,2.6287327870022636e-09,0.0,6.571832134039113e-09
2003,8.333845835650777e-10,0.0,1.2084076517204778e-08
2004,1.3214374039449694e-09,4.404791253964646e-10,3.964312045301455e-09
2005,4.5037495954858286e-10,0.0,1.666387372534217e-08
2006,1.6471559671771274e-09,0.0,5.765045885119946e-09
2007,0.0,0.0,1.0385646703747753e-08
2008,4.257439678578834e-10,0.0,4.257439734089985e-09
2009,4.76819250749827e-10,0.0,1.8119131528493426e-08
2010,2.3618964561933353e-09,0.0,7.55806894847666e-09
2011,2.6767803529281764e-09,0.0,1.4531093411873641e-08
2012,1.3617010852229328e-09,0.0,1.1914884689989691e-08
2013,2.7891249310130206e-09,0.0,1.3945624710576254e-08
2014,1.9489005964601347e-09,0.0,1.5374661169187398e-08
2015,2.21657536769726e-09,0.0,1.6181000053738792e-08
2016,2.6927420293532123e-09,0.0,2.009199873143075e-08
2017,2.0124890642847504e-09,0.0,7.2952728302766445e-09
2018,1.8070267504555204e-09,0.0,1.0842160003132761e-08
2019,1.02039510174734e-09,0.0,1.0203950906451098e-08
