year,diverses_ADJ âmes_NOUN,diverses_ADJ ames_NOUN,diverses_ADJ dames_NOUN
1859,4.582956236731661e-09,0.0,9.675129364339341e-09
1860,4.119465657481669e-09,0.0,5.492620580582752e-09
1861,1.4147891747029462e-09,4.715963730639317e-10,3.3011746669586728e-09
1862,7.228778020618165e-09,0.0,4.517986262886353e-09
1863,7.991393324857654e-09,0.0,7.491931519609807e-09
1864,4.794728170054441e-09,0.0,5.274200631788517e-09
1865,1.4120533631256649e-09,0.0,8.472319956709384e-09
1866,5.838735717134114e-09,0.0,7.298419202328432e-09
1867,4.367530337390235e-09,0.0,7.279217228983725e-09
1868,0.0,0.0,9.87974813071446e-10
1869,5.371870948067681e-09,0.0,4.8835191446272574e-09
1870,3.4404292748035914e-09,0.0,3.4404292748035914e-09
1871,2.1242354542039266e-09,0.0,7.434824311758348e-09
1872,3.628403577593531e-09,0.0,1.2094678591978436e-09
1873,1.1972008939764578e-09,0.0,5.387403856360606e-09
1874,2.9873046258899194e-09,0.0,5.974609251779839e-09
1875,1.1443054281912168e-09,0.0,3.432916173551348e-09
1876,0.0,0.0,6.650616057868319e-09
1877,1.8554447978047506e-09,0.0,3.092407996341251e-09
1878,3.0195443923020093e-09,6.039088673581716e-10,0.0
1879,6.10932526790009e-10,0.0,7.331190321480108e-09
1880,6.417846254436199e-10,0.0,2.5671385017744797e-09
1881,2.091752326904839e-09,0.0,1.1156012114099667e-08
1882,5.324308105514319e-09,0.0,1.1314154502173324e-08
1883,1.2638677882037541e-09,0.0,2.5277355764075082e-09
1884,0.0,0.0,5.281357573494461e-09
1885,0.0,0.0,6.445635691854079e-10
1886,0.0,0.0,3.2267319927115068e-09
1887,1.3057849246322917e-09,0.0,1.3057849246322917e-09
1888,4.4384300679212174e-09,0.0,3.1703073499755874e-09
1889,1.2530273485467092e-09,0.0,1.0650732740202784e-08
1890,0.0,0.0,5.898947774696239e-09
1891,7.649063604731055e-09,0.0,6.374220040683554e-10
1892,0.0,0.0,6.268512375839919e-10
1893,0.0,0.0,4.926733243593162e-09
1894,1.6384001710889606e-08,0.0,1.2603078580752936e-09
1895,2.4074457982692365e-09,0.0,0.0
1896,8.255840455717589e-09,0.0,1.7691086373616827e-09
1897,5.826713334045053e-09,0.0,4.661370844871726e-09
1898,5.6583548957434e-10,0.0,9.619203211741478e-09
1899,7.185851913504848e-09,0.0,5.527578395003729e-09
1900,2.595526460424935e-09,0.0,1.349673794948103e-08
1901,8.38310842965484e-09,0.0,8.94198237677557e-09
1902,1.276673788908056e-08,0.0,6.874397495693074e-09
1903,1.4040573148577096e-08,5.400220270956879e-10,1.1340462569009446e-08
1904,4.299700151477737e-09,0.0,1.0749250378694342e-09
1905,1.5482277682110634e-09,0.0,5.160759042333041e-10
1906,3.600929110447737e-09,0.0,1.5432553013283723e-09
1907,5.65712765521198e-09,0.0,6.685696163355459e-09
1908,2.9468334439286537e-09,0.0,4.911389073214423e-09
1909,1.0451868703853506e-08,0.0,0.0
1910,4.809735720812114e-09,0.0,1.7635696902829068e-08
1911,1.5961122423746588e-09,0.0,1.4897047595496815e-08
1912,5.730363294986773e-09,0.0,6.772247651554153e-09
1913,1.0075680734189518e-08,0.0,3.71209285532359e-09
1914,4.68772043404897e-09,0.0,2.4108278040557707e-08
1915,3.534228465440492e-09,0.0,8.246533234057551e-09
1916,5.493730803607377e-09,0.0,9.888715624128963e-09
1917,2.0836205649743533e-08,0.0,3.289927441585405e-09
1918,3.44591288836682e-09,0.0,1.1486376294556067e-09
1919,9.207848372660976e-10,0.0,0.0
1920,3.028892692213958e-09,0.0,1.2115570768855832e-08
1921,2.2718242842501013e-09,0.0,6.815472852750304e-09
1922,9.591316185719734e-09,0.0,3.6889677978990676e-09
1923,1.0615948120573648e-08,0.0,0.0
1924,9.02413699321869e-09,0.0,5.156649773851996e-09
1925,7.698724324711748e-09,0.0,8.798542339150117e-09
1926,0.0,0.0,7.802296586589819e-09
1927,1.1149224876660924e-09,0.0,8.919379901328739e-09
1928,6.8556245125250825e-09,0.0,2.2852082448565625e-09
1929,1.0026365515614089e-08,0.0,2.2280812750352652e-09
1930,2.100720708497761e-09,0.0,2.100720708497761e-09
1931,1.3686427990933225e-08,0.0,1.1405356659111021e-09
1932,2.1919073223131136e-09,0.0,6.575722077961643e-09
1933,0.0,0.0,2.2941324395731044e-09
1934,0.0,0.0,5.990790086229936e-09
1935,1.0771455727365264e-08,0.0,2.393656828303392e-09
1936,4.849885826274658e-09,0.0,1.2124714565686645e-09
1937,1.2591118148108649e-09,0.0,2.5182236296217297e-09
1938,2.5930428915188486e-09,0.0,5.186085783037697e-09
1939,3.058810094103137e-09,0.0,6.117620188206274e-09
1940,0.0,0.0,0.0
1941,0.0,0.0,2.9515025978810172e-09
1942,1.517105907566929e-08,0.0,6.068423541449874e-09
1943,0.0,0.0,1.1612940831184915e-08
1944,3.2131861615880553e-09,0.0,6.4263723231761105e-09
1945,2.178504043826024e-09,0.0,2.178504043826024e-09
1946,2.7842208538686464e-09,0.0,2.7842208538686464e-09
1947,4.7683483828109274e-09,0.0,0.0
1948,1.0871887834440486e-09,0.0,0.0
1949,9.817008317369869e-10,0.0,4.908504158684934e-09
1950,1.0635361036293034e-08,0.0,3.190608444114673e-09
1951,7.462981344019681e-09,0.0,3.1984206394497505e-09
1952,1.0544804140977249e-08,0.0,2.1089607837865287e-09
1953,5.386913581872932e-09,0.0,8.619061908632375e-09
1954,2.14995790059902e-08,9.772536113672459e-10,3.9090144454689835e-09
1955,6.569925492527773e-09,0.0,2.815682353940474e-09
1956,6.976913269340912e-09,0.0,8.72114158667614e-10
1957,4.417518795207798e-09,0.0,0.0
1958,3.3088973783179654e-09,0.0,4.963346011965797e-09
1959,3.100299128533379e-09,0.0,7.750747821333448e-10
1960,4.152500121534786e-09,0.0,2.7683333958528067e-09
1961,3.47407969059077e-09,0.0,6.25334317660986e-09
1962,3.805173953708163e-09,2.5367825617905737e-09,6.341956404476434e-10
1963,5.819448034571906e-09,0.0,0.0
1964,4.867174663303331e-09,6.083968329129164e-10,3.041984220075733e-09
1965,9.302473458205895e-09,5.472043373977442e-10,1.6416130677043839e-09
1966,6.6468897053084675e-09,0.0,1.6617224263271169e-09
1967,7.888536934785861e-09,0.0,1.479100675272349e-09
1968,4.940557296606585e-09,0.0,9.43197331348955e-09
1969,6.8126366770115965e-09,0.0,9.083515606356229e-10
1970,5.518470125309705e-09,0.0,3.6789800095249348e-09
1971,8.221435976452085e-09,0.0,2.0553589941130213e-09
1972,2.565073486948677e-09,0.0,6.669190755204113e-09
1973,1.6539611902288698e-09,0.0,3.859242592163525e-09
1974,4.500457340128605e-09,0.0,1.6876715580593782e-09
1975,2.2845920710778955e-09,0.0,2.2845920710778955e-09
1976,3.4281160132820787e-09,0.0,5.713526873840635e-10
1977,2.3507127355770763e-09,0.0,2.3507127355770763e-09
1978,2.970295565063452e-09,0.0,4.752473081737207e-09
1979,5.851973128301324e-09,0.0,1.7555920051037788e-09
1980,2.8425752862659692e-09,0.0,0.0
1981,1.2651099057237047e-09,0.0,3.1627747087981106e-09
1982,2.483000915987077e-09,0.0,2.483000915987077e-09
1983,5.052252838311233e-09,0.0,2.5261264191556165e-09
1984,2.3196033982486597e-09,0.0,2.3196033982486597e-09
1985,1.2031116103372597e-09,0.0,3.0077789148208467e-09
1986,1.7983456945813714e-09,0.0,5.994485463567401e-10
1987,1.8332451112712533e-09,0.0,4.888653482026939e-09
1988,5.396898483667201e-09,0.0,1.1993107618124554e-09
1989,1.0976244357863152e-09,0.0,2.7440609784434855e-09
1990,6.538381391862913e-09,0.0,5.44865097484859e-10
1991,3.5168792322792797e-09,0.0,4.10302547493302e-09
1992,3.30596661157756e-09,0.0,2.754972083796048e-09
1993,5.539207426075166e-10,0.0,2.2156829704300662e-09
1994,3.164955852952289e-09,0.0,2.1099706426497278e-09
1995,2.1689803286761844e-09,0.0,1.626735190995987e-09
1996,2.135236876199542e-09,5.338092190498855e-10,1.067618438099771e-09
1997,1.917957792585412e-09,0.0,9.58978896292706e-10
1998,1.43043876743576e-09,0.0,1.9072516899143466e-09
1999,1.3710603763428253e-09,0.0,3.656160929565999e-09
2000,1.7672125984802278e-09,0.0,1.3254094488601709e-09
2001,0.0,0.0,3.943090520763803e-09
2002,4.81934359086722e-09,0.0,4.381221607729913e-09
2003,1.6667691671301554e-09,0.0,2.9168459869666208e-09
2004,3.0833537945085254e-09,4.404791253964646e-10,2.2023955992267474e-09
2005,4.503749373441224e-09,0.0,4.5037495954858286e-10
2006,7.000412693969338e-09,8.235779835885637e-10,2.4707338397433887e-09
2007,3.994479469415779e-10,0.0,2.3966876816494675e-09
2008,2.554463751636149e-09,0.0,4.257439678578834e-10
2009,1.430457752249481e-09,0.0,1.907277002999308e-09
2010,4.723793023408973e-10,0.0,1.8895172093635892e-09
2011,2.6767803529281764e-09,0.0,4.206369003112442e-09
2012,1.3617010852229328e-09,0.0,2.382976926895708e-09
2013,5.578250084070646e-10,0.0,3.904775169871755e-09
2014,2.5985342766432495e-09,0.0,1.0827225782605865e-09
2015,3.103205470367243e-09,0.0,4.433150915805761e-09
2016,1.6570720351438695e-09,0.0,3.314143987021012e-09
2017,3.773417134311785e-09,0.0,3.773417134311785e-09
2018,1.5488800242380307e-09,0.0,2.8396134332808742e-09
2019,1.53059265262101e-09,0.0,3.316284080678855e-09
