year,avez_VERB ôté_VERB,avez_VERB oté_VERB,avez_VERB doté_VERB
1854,6.754363823802123e-08,4.1565315633818045e-09,4.1565315633818045e-09
1855,4.2986190607052777e-08,0.0,6.8990182455763716e-09
1856,2.9509978460851016e-08,0.0,1.0354378465748937e-09
1857,4.1004675210842834e-08,4.881509085841174e-10,1.9526036343364694e-09
1858,5.725600971118183e-08,0.0,1.3212924976357954e-08
1859,4.7357211485632433e-08,5.092173349652285e-10,7.638259802433822e-09
1860,6.957319698130959e-08,0.0,1.1442959468865865e-08
1861,8.347255686658173e-08,9.431927461278633e-10,5.187560159214399e-09
1862,5.2860439581081664e-08,4.517986262886353e-10,3.162590411776023e-09
1863,3.845858032036631e-08,0.0,9.989241656072068e-10
1864,3.8837296045812764e-08,0.0,1.2466292886870178e-08
1865,5.695281757311932e-08,4.706844358715045e-10,1.6003271596787272e-08
1866,4.962925004292629e-08,0.0,4.865612801552288e-09
1867,4.124889585455094e-08,0.0,1.2132028714972876e-08
1868,4.841076517436704e-08,0.0,1.1361710683388537e-08
1869,5.811387637777443e-08,9.767038289254515e-10,2.9301114867763545e-09
1870,3.956493799250893e-08,0.0,9.747882501187632e-09
1871,4.460894587055009e-08,2.1242354542039266e-09,2.1242354542039266e-09
1872,3.8702971494330995e-08,0.0,6.047339518033823e-09
1873,3.8909028887701425e-08,0.0,1.6760813181804224e-08
1874,4.002988163165355e-08,0.0,5.377148060148329e-09
1875,3.2612703648737806e-08,0.0,1.2015206607429718e-08
1876,2.9625471853478302e-08,0.0,1.0882827083946722e-08
1877,3.64904160221613e-08,0.0,2.4739263970730008e-09
1878,2.3552445327368332e-08,6.039088673581716e-10,7.850815109122777e-09
1879,3.604501941367744e-08,0.0,8.55305515301552e-09
1880,3.786529134686134e-08,1.2835692508872398e-09,5.776061406947974e-09
1881,3.2073533162702006e-08,0.0,9.064259565150223e-09
1882,2.9283693692150337e-08,0.0,7.986462158271479e-09
1883,2.7173157945981075e-08,0.0,5.687405213450347e-09
1884,2.6406787867472303e-08,0.0,7.922036360241691e-09
1885,1.9981470700258797e-08,0.0,5.156508553483263e-09
1886,3.355801325710672e-08,0.0,8.38950331427668e-09
1887,1.7628096316002484e-08,0.0,1.697520346510828e-08
1888,2.3460273723685532e-08,1.268122939990235e-09,8.242799331981132e-09
1889,2.7566601445982997e-08,0.0,9.397704836544563e-09
1890,2.1629475099871343e-08,0.0,7.209825181320184e-09
1891,1.3385862196457765e-08,6.374220040683554e-10,7.0116419337296065e-09
1892,2.193979398157353e-08,0.0,1.7551833764173352e-08
1893,2.278614097406262e-08,0.0,1.7243566574620672e-08
1894,1.1972924873759894e-08,0.0,6.301539290376468e-09
1895,2.2268872967856623e-08,0.0,1.5648398132839247e-08
1896,6.486732040400511e-09,0.0,1.7101383420481397e-08
1897,2.155884004650943e-08,5.826713556089658e-10,2.0393496669157685e-08
1898,1.9804241802034994e-08,5.6583548957434e-10,4.52668391659472e-09
1899,1.0502398950507086e-08,1.1055156790007459e-09,6.633094074004475e-09
1900,1.245852754294674e-08,0.0,1.2977633190303095e-08
1901,1.2854099118442264e-08,5.588738916095792e-10,1.397184767881754e-08
1902,1.2275709337927765e-08,0.0,1.6203935970793282e-08
1903,1.0260418292773466e-08,1.6200660812870638e-09,8.640352433531007e-09
1904,1.3974025492302644e-08,0.0,6.449550227216605e-09
1905,1.4966200723165457e-08,0.0,4.64468330463319e-09
1906,1.1317205839134203e-08,0.0,4.629765903985117e-09
1907,1.8514235478050978e-08,5.142843373384665e-10,1.2857108266928208e-08
1908,2.0627833663411366e-08,4.911389073214423e-10,1.080505640516094e-08
1909,1.320236009405562e-08,1.6502950117569526e-09,1.1001967115120692e-09
1910,2.1911017000775246e-08,5.344150677544235e-10,1.0153886620400954e-08
1911,1.702519725199636e-08,0.0,1.3832972989291648e-08
1912,2.2921453179947093e-08,0.0,8.856016364688912e-09
1913,6.363587878865928e-09,0.0,4.242391771214216e-09
1914,1.2054139020278853e-08,0.0,3.3483718020477227e-09
1915,1.0602685840410686e-08,0.0,4.712304768617059e-09
1916,3.2962386153911893e-09,0.0,1.0987461607214755e-08
1917,5.483212106582869e-09,0.0,1.0966424435210342e-09
1918,9.189101035644853e-09,0.0,8.040463406189247e-09
1919,3.6831393490643904e-09,0.0,4.603924352863942e-09
1920,7.572231730534895e-09,0.0,1.514446346106979e-09
1921,3.0290989716519334e-09,7.572747429129834e-10,7.572747429129834e-10
1922,1.475587119159627e-08,0.0,5.164555005876537e-09
1923,7.431163684401554e-09,0.0,6.369568872344189e-09
1924,1.0313299547703991e-08,0.0,1.0313299547703991e-08
1925,1.0998178368026856e-08,0.0,4.399271169575059e-09
1926,8.916910765321973e-09,0.0,7.802296586589819e-09
1927,8.919379901328739e-09,0.0,1.0034302277972529e-08
1928,1.0283437212876834e-08,0.0,3.4278122562625413e-09
1929,1.1140405931087116e-08,0.0,1.0026365515614089e-08
1930,3.361153133596417e-08,0.0,1.0503603542488804e-09
1931,1.1405356659111021e-09,0.0,2.6232321204133768e-08
1932,1.4247397928102146e-08,0.0,1.2055489939655217e-08
1933,6.882397318719313e-09,0.0,1.4911860191091364e-08
1934,4.7926320689839486e-09,0.0,7.188948103475923e-09
1935,5.98414207075848e-09,0.0,3.590485242455088e-09
1936,4.849885826274658e-09,0.0,4.849885826274658e-09
1937,6.295559185076627e-09,0.0,5.0364472592434595e-09
1938,1.8151300906765755e-08,0.0,5.186085783037697e-09
1939,1.5294050470515685e-09,0.0,1.5294050470515685e-09
1940,3.0429394115571995e-08,0.0,2.5357829169792012e-09
1941,3.5418032950929046e-08,0.0,1.4757512545315876e-08
1942,1.8205270180260413e-08,0.0,0.0
1943,2.9032352077962287e-09,0.0,2.9032352077962287e-09
1944,1.2852744646352221e-08,0.0,0.0
1945,4.357008087652048e-09,0.0,6.535512131478072e-09
1946,9.744772988540262e-09,1.3921104269343232e-09,4.1763312808029696e-09
1947,1.3112957830685446e-08,0.0,8.344609447874518e-09
1948,1.522064252412747e-08,0.0,1.0871887834440486e-09
1949,1.8652315247891238e-08,9.817008317369869e-10,1.9634016634739737e-09
1950,1.808011518278363e-08,0.0,0.0
1951,1.9190522948520083e-08,5.330700769690111e-09,1.0661401761424827e-09
1952,2.1089607837865287e-09,0.0,8.435843135146115e-09
1953,1.1851209791302608e-08,0.0,9.69644453618912e-09
1954,1.4658803948464083e-08,0.0,2.9317608341017376e-09
1955,1.3139850985055546e-08,9.385607846468247e-10,4.6928039232341234e-09
1956,1.1337483840634377e-08,8.72114158667614e-10,2.616342476002842e-09
1957,1.236905244894615e-08,0.0,7.068030161150318e-09
1958,1.3235589513271862e-08,0.0,4.1361216673863055e-09
1959,1.4726420971555854e-08,0.0,7.750747599288843e-09
1960,9.689166802218097e-09,0.0,5.536666680683311e-09
1961,5.55852741612739e-09,6.948159270159238e-10,3.47407969059077e-09
1962,8.8787386332001e-09,0.0,1.2683912808952869e-09
1963,1.2285501505004959e-08,0.0,3.2330267352165265e-09
1964,1.6426714211092985e-08,6.083968329129164e-10,6.083968329129164e-10
1965,1.2038495533772675e-08,2.188817349590977e-09,4.377634699181954e-09
1966,8.862519607077957e-09,0.0,3.3234448526542337e-09
1967,1.4791006641701188e-08,4.930335584241163e-10,1.4791006197611978e-09
1968,1.3025106326836067e-08,0.0,8.982831700699023e-10
1969,2.3162964879475112e-08,0.0,7.72098829315837e-09
1970,7.817832603507213e-09,0.0,9.197449912790034e-09
1971,1.7470551227916076e-08,2.569198631618974e-09,6.166076982339064e-09
1972,1.1799337507056862e-08,0.0,1.0260293947794707e-08
1973,1.4885650045926013e-08,5.513203782392395e-10,2.205281512956958e-09
1974,7.313243344242437e-09,0.0,5.06301445213353e-09
1975,7.4249242310031605e-09,0.0,6.8537762132336866e-09
1976,1.0284348483935446e-08,0.0,2.285410749536254e-09
1977,3.526069214387917e-09,0.0,1.7630346071939584e-09
1978,1.544553818177974e-08,0.0,3.5643548113029055e-09
1979,1.1118749476679568e-08,1.1703946700691858e-09,2.3407893401383717e-09
1980,1.2507331170752423e-08,0.0,8.527726080842513e-09
1981,5.69299452024552e-09,0.0,5.060439622894819e-09
1982,8.690503427999374e-09,0.0,6.207502289967692e-10
1983,5.68378455412244e-09,6.315316047889041e-10,4.4207211225000265e-09
1984,6.378909400694965e-09,1.1598016991243298e-09,5.799008495621649e-10
1985,9.02333674446254e-09,0.0,2.4062232206745193e-09
1986,2.3977941854269602e-09,0.0,3.5966913891627428e-09
1987,6.110816741511371e-09,0.0,6.110816852533674e-10
1988,7.795519785247507e-09,0.0,1.1993107618124554e-09
1989,9.329808037250586e-09,0.0,3.841685636274406e-09
1990,5.448650863826288e-09,0.0,1.6345953479657283e-09
1991,5.8614650910726596e-09,0.0,2.344586080837985e-09
1992,3.30596661157756e-09,0.0,5.509944167592096e-10
1993,3.323524566667402e-09,0.0,2.2156829704300662e-09
1994,7.384897138251745e-09,0.0,3.6924485691258724e-09
1995,9.760411145975922e-09,0.0,1.626735190995987e-09
1996,3.736664311304594e-09,0.0,3.736664311304594e-09
1997,6.233362714880286e-09,0.0,0.0
1998,6.198567881199324e-09,0.0,4.291316191284977e-09
1999,5.941261704833778e-09,0.0,1.3710603763428253e-09
2000,7.510653432518666e-09,0.0,3.092622158362701e-09
2001,1.1829271784336015e-08,0.0,2.6287270138425356e-09
2002,7.886198361006791e-09,1.3143663935011318e-09,4.381221607729913e-09
2003,2.083461403401543e-09,0.0,1.2500769308587678e-09
2004,7.047666006343434e-09,0.0,2.2023955992267474e-09
2005,6.7556245042510454e-09,0.0,9.007499190971657e-10
2006,7.823991232669414e-09,0.0,8.235779835885637e-10
2007,9.98619853476157e-09,0.0,2.3966877371606188e-09
2008,9.366367237362283e-09,0.0,4.257439678578834e-10
2009,1.2397300963584712e-08,4.76819250749827e-10,1.430457752249481e-09
2010,1.6533276081531767e-08,9.447586046817946e-10,2.8342759250676863e-09
2011,1.4913490886669933e-08,0.0,3.059177577924288e-09
2012,1.974466634635519e-08,0.0,1.3617010852229328e-09
2013,1.8687137171014e-08,0.0,1.6734750252211938e-09
2014,2.1004817440939405e-08,0.0,1.9489005964601347e-09
2015,2.571227497583095e-08,0.0,3.32486305154589e-09
2016,2.1334802369210593e-08,0.0,3.1070099826280284e-09
2017,1.4842107098900215e-08,2.515611330355938e-10,2.264050280587071e-09
2018,1.8328414341794996e-08,0.0,1.8070267504555204e-09
2019,2.2958889900337454e-08,0.0,2.5509878653906526e-09
