year,aviez_VERB écrit_VERB,aviez_VERB ecrit_VERB,aviez_VERB décrit_VERB
1885,3.0294486919046903e-08,0.0,1.2891271383708158e-09
1886,3.743009102663564e-08,0.0,0.0
1887,3.1991731930247624e-08,0.0,6.528924623161458e-10
1888,2.0924028731883482e-08,0.0,0.0
1889,1.50363277384713e-08,0.0,0.0
1890,9.831579994568074e-09,0.0,0.0
1891,2.8683990294098294e-08,0.0,0.0
1892,1.4417578242387208e-08,0.0,1.2537024751679837e-09
1893,1.1085149687062312e-08,0.0,0.0
1894,4.222031435574536e-08,0.0,0.0
1895,4.092657945875544e-08,0.0,0.0
1896,3.184395680477792e-08,0.0,0.0
1897,2.330685333618021e-08,0.0,0.0
1898,2.093591255913907e-08,0.0,5.6583548957434e-10
1899,2.984892333302014e-08,0.0,0.0
1900,2.906989848838748e-08,0.0,1.038210628578895e-09
1901,2.4031576728589243e-08,0.0,0.0
1902,2.0132164380015638e-08,0.0,0.0
1903,2.214090244478939e-08,0.0,5.400220270956879e-10
1904,2.579820090886642e-08,0.0,0.0
1905,2.4255568220610257e-08,0.0,0.0
1906,2.5206503551089554e-08,0.0,0.0
1907,2.108565766434367e-08,0.0,0.0
1908,2.7994918383456024e-08,0.0,0.0
1909,4.400786934866119e-08,0.0,1.6502950117569526e-09
1910,4.0615546481603815e-08,0.0,5.34415089958884e-09
1911,3.405039450399272e-08,0.0,0.0
1912,4.740573444905749e-08,0.0,0.0
1913,3.0227042202568555e-08,0.0,3.71209285532359e-09
1914,1.6741859454327823e-08,0.0,0.0
1915,1.295883844676382e-08,0.0,0.0
1916,2.4172416956957932e-08,0.0,0.0
1917,3.289927263949721e-08,0.0,3.289927441585405e-09
1918,6.89182577673364e-09,0.0,0.0
1919,1.4732557396257562e-08,0.0,0.0
1920,3.180337415642498e-08,0.0,0.0
1921,2.0446417892117097e-08,0.0,7.572747429129834e-10
1922,2.951174238319254e-08,0.0,1.4755870969551665e-09
1923,2.0170300985000722e-08,0.0,1.0615948120573648e-09
1924,3.351822286390416e-08,0.0,0.0
1925,5.609070896639423e-08,0.0,0.0
1926,4.0126099776216506e-08,0.0,0.0
1927,3.7907366134959375e-08,0.0,0.0
1928,3.6563331917705e-08,0.0,2.2852082448565625e-09
1929,4.3447585085232276e-08,0.0,0.0
1930,3.2561171536826805e-08,0.0,1.0503603542488804e-09
1931,2.0529641986399838e-08,1.1405356659111021e-09,2.2810713318222042e-09
1932,3.616647248350091e-08,0.0,0.0
1933,2.982372038218273e-08,0.0,0.0
1934,1.3179738189705859e-08,0.0,0.0
1935,1.196828414151696e-08,0.0,0.0
1936,1.6974599503782883e-08,0.0,0.0
1937,1.3850230295986421e-08,0.0,0.0
1938,2.074434313215079e-08,0.0,0.0
1939,1.8352860564618823e-08,0.0,0.0
1940,2.2822046474857416e-08,0.0,0.0
1941,3.836953510472085e-08,0.0,0.0
1942,4.5513175450651033e-08,0.0,0.0
1943,2.9032351633873077e-08,0.0,0.0
1944,6.4263723231761105e-09,0.0,0.0
1945,1.9606536838523425e-08,0.0,0.0
1946,1.8097434661967782e-08,0.0,0.0
1947,7.390939771312333e-08,1.1920870957027319e-09,1.1920870957027319e-09
1948,2.8266908813634473e-08,0.0,0.0
1949,2.9451024730065e-08,0.0,2.945102384188658e-09
1950,1.808011518278363e-08,1.0635361480382244e-09,0.0
1951,4.584402901741669e-08,0.0,3.1984206394497505e-09
1952,3.585233443459401e-08,0.0,0.0
1953,3.98631598841348e-08,0.0,0.0
1954,4.88626810124515e-08,0.0,0.0
1955,3.472674947602172e-08,0.0,0.0
1956,2.0930739808022736e-08,0.0,1.744228317335228e-09
1957,2.3854601849393475e-08,0.0,1.7670075402875796e-09
1958,2.8952852559882558e-08,0.0,1.6544486891589827e-09
1959,3.952881399982289e-08,2.325224457422337e-09,1.5501495642666896e-09
1960,3.114374891310945e-08,0.0,0.0
1961,3.404598203360365e-08,0.0,6.948159270159238e-10
1962,2.917300001570311e-08,1.9025869768540815e-09,1.2683912808952869e-09
1963,2.133797494252576e-08,0.0,6.466053248388448e-10
1964,3.6503809752730376e-08,0.0,1.8251904432275978e-09
1965,4.322914293197755e-08,3.830430195250756e-09,0.0
1966,3.5450078428311826e-08,0.0,1.1078149508847446e-09
1967,3.894965061590483e-08,0.0,1.9721342336964653e-09
1968,2.649935382237345e-08,0.0,8.982831700699023e-10
1969,2.634219598007803e-08,4.5417578031781147e-10,4.5417578031781147e-10
1970,3.311081897550139e-08,0.0,0.0
1971,4.162102129612322e-08,0.0,5.138397485282553e-10
1972,5.284051241005727e-08,5.130146862875051e-10,0.0
1973,3.252790392593852e-08,0.0,5.513203782392395e-10
1974,1.800182936051442e-08,0.0,5.625571675160757e-10
1975,2.627280792921738e-08,0.0,0.0
1976,1.7140580510499603e-08,0.0,5.713526873840635e-10
1977,2.4094806150287695e-08,0.0,5.876781838942691e-10
1978,2.5544542481270582e-08,0.0,5.940591352171509e-10
1979,5.208256226296726e-08,3.5111840102075575e-09,0.0
1980,1.9329512213062117e-08,5.685150683554241e-10,5.685150683554241e-10
1981,3.0362638625547334e-08,3.1627747087981106e-09,2.5302198114474095e-09
1982,1.9864007327896616e-08,1.2415004579935385e-09,6.207502289967692e-10
1983,1.9577479193344516e-08,6.315316047889041e-10,1.2630632095778083e-09
1984,1.797692661398287e-08,0.0,5.799008495621649e-10
1985,1.6242006850575308e-08,6.015558051686298e-10,0.0
1986,4.375974427262008e-08,0.0,5.994485463567401e-10
1987,3.360949207831254e-08,0.0,1.2221633705067347e-09
1988,2.878345739532051e-08,5.996553809062277e-10,1.1993107618124554e-09
1989,3.4026356843241956e-08,0.0,0.0
1990,2.179460345530515e-08,1.6345953479657283e-09,5.44865097484859e-10
1991,2.6376593353916178e-08,0.0,5.861465202094962e-10
1992,2.644773289262048e-08,0.0,1.1019888335184191e-09
1993,3.323524566667402e-08,5.539207426075166e-10,5.539207426075166e-10
1994,3.006708126918056e-08,0.0,0.0
1995,2.6027763055935793e-08,5.422450821690461e-10,0.0
1996,3.3096171137003694e-08,1.6014276571496566e-09,5.338092190498855e-10
1997,2.4933450859521145e-08,1.917957792585412e-09,0.0
1998,3.242328006081152e-08,4.768129224785866e-10,4.768129224785866e-10
1999,2.7878227726318983e-08,0.0,4.570201161957499e-10
2000,1.502130686503733e-08,4.4180314962005696e-10,8.836062992401139e-10
2001,2.4972907297637903e-08,1.7524847129024579e-09,2.190605918883648e-09
2002,2.234422957769766e-08,0.0,0.0
2003,3.1251921939201566e-08,8.333845835650777e-10,1.6667691671301554e-09
2004,2.2464435645019876e-08,4.404791253964646e-10,0.0
2005,2.477062288619436e-08,1.3511248786457486e-09,9.007499190971657e-10
2006,2.3471972809829822e-08,1.2353669198716943e-09,8.235779835885637e-10
2007,3.754810862233171e-08,7.988958938831558e-10,1.997239706952314e-09
2008,2.6396126173722223e-08,0.0,1.7029758714315335e-09
2009,2.145686650578682e-08,4.76819250749827e-10,4.76819250749827e-10
2010,2.5036102968556406e-08,9.447586046817946e-10,1.4171379625338432e-09
2011,3.059177444697525e-08,7.64794394481072e-10,1.911985902935953e-09
2012,3.336167608836149e-08,0.0,4.765953853791416e-09
2013,3.876883880593596e-08,0.0,3.0680376017500066e-09
2014,3.9844191945803686e-08,0.0,4.980523993225461e-09
2015,3.8568412463746427e-08,0.0,4.654808538617772e-09
2016,3.604131748602413e-08,0.0,4.971216327476213e-09
2017,3.421231298261773e-08,0.0,4.2765391228272165e-09
2018,3.975458895411066e-08,0.0,3.3559066636712487e-09
2019,4.795856867190196e-08,0.0,3.5713827450933877e-09
