year,tels_ADJ essais_NOUN,tels_ADJ décès_NOUN
1914,7.433385462718434e-08,0.0
1915,2.8273827723523937e-08,0.0
1916,3.5159878564172686e-08,1.0987462051303964e-09
1917,4.605898240583883e-08,0.0
1918,4.2499593178035866e-08,0.0
1919,7.274200441997891e-08,0.0
1920,5.83061847692079e-08,0.0
1921,1.2116396419514786e-07,0.0
1922,7.599273743608137e-08,0.0
1923,8.280439800500972e-08,0.0
1924,5.672314884463958e-08,0.0
1925,6.928851803422731e-08,0.0
1926,7.690835701623655e-08,0.0
1927,5.351628118432927e-08,1.1149224876660924e-09
1928,8.112489524592092e-08,1.1426041224282812e-09
1929,9.91496165170247e-08,0.0
1930,8.297846676441623e-08,0.0
1931,1.0150767337790967e-07,1.1405356659111021e-09
1932,8.000461804158476e-08,0.0
1933,1.5141273479457595e-07,0.0
1934,1.1382500986201194e-07,0.0
1935,1.2327332399308943e-07,0.0
1936,1.1275984235226133e-07,0.0
1937,1.4102052148246003e-07,0.0
1938,1.335417039172171e-07,0.0
1939,1.4835228512311005e-07,0.0
1940,6.846613587185857e-08,0.0
1941,1.3576911328527785e-07,0.0
1942,1.456421614420833e-07,3.034211770724937e-09
1943,1.4225852851268428e-07,0.0
1944,9.639558129492798e-08,0.0
1945,8.931866801731303e-08,4.357008087652048e-09
1946,9.883984120051537e-08,0.0
1947,1.4305045681339834e-07,0.0
1948,1.3263702669519262e-07,0.0
1949,1.5510873652146984e-07,2.945102384188658e-09
1950,1.7761053072717914e-07,0.0
1951,1.6525173407444527e-07,2.1322803522849654e-09
1952,1.6344445441518474e-07,1.0544803918932644e-09
1953,1.5837525779716088e-07,2.1547654771580937e-09
1954,1.338837449793573e-07,0.0
1955,1.5486253346352896e-07,0.0
1956,1.8576031379780034e-07,2.616342476002842e-09
1957,1.5019564614249248e-07,0.0
1958,1.4807315551479405e-07,2.4816730892496253e-09
1959,1.805924227937794e-07,0.0
1960,1.7717333378186595e-07,0.0
1961,1.6119729195906984e-07,1.3896318540318475e-09
1962,1.5664632257994526e-07,0.0
1963,1.5906491057648964e-07,6.466053248388448e-10
1964,1.356724936840692e-07,1.2167936658258327e-09
1965,1.1600732108263401e-07,0.0
1966,1.2019792450246314e-07,0.0
1967,1.1142558520305101e-07,4.930335584241163e-10
1968,9.881114948484537e-08,1.3474247273492779e-09
1969,1.0763965718751933e-07,0.0
1970,1.0715029219454664e-07,9.197450023812337e-10
1971,1.0225411273268037e-07,0.0
1972,8.926455308255754e-08,0.0
1973,8.765994152781786e-08,1.6539611902288698e-09
1974,1.1644933550769565e-07,5.625571675160757e-10
1975,1.1137386479731504e-07,1.7134440533084216e-09
1976,9.598725370096872e-08,2.856763492431469e-09
1977,7.639816601567873e-08,2.3507127355770763e-09
1978,8.138610496644105e-08,0.0
1979,8.192762379621854e-08,1.1703946700691858e-09
1980,6.99273527970945e-08,3.411090521154847e-09
1981,5.9460166568214845e-08,6.325549528618524e-10
1982,6.393727147724348e-08,0.0
1983,5.810090897284681e-08,1.2630632095778083e-09
1984,7.828661807707249e-08,1.1598016991243298e-09
1985,6.496802740230123e-08,5.414002135495366e-09
1986,6.593933932208529e-08,6.593933843390687e-09
1987,7.027439608009445e-08,1.2221633705067347e-09
1988,6.416312459123219e-08,0.0
1989,4.664903840989609e-08,5.488122178931576e-10
1990,4.631353434092489e-08,1.6345953479657283e-09
1991,4.8650161232899336e-08,2.344586080837985e-09
1992,5.344645970239981e-08,5.509944167592096e-10
1993,4.5421501226883265e-08,2.2156829704300662e-09
1994,5.011180448377672e-08,1.0549853213248639e-09
1995,4.554858534788764e-08,0.0
1996,3.896807143632941e-08,1.067618438099771e-09
1997,3.4523239378358994e-08,1.917957792585412e-09
1998,3.099284029417504e-08,1.144351013948608e-08
1999,2.3308025731694215e-08,1.8280804647829996e-09
2000,1.767212509662386e-08,1.7672125984802278e-09
2001,2.6725391677473453e-08,3.5049694258049158e-09
2002,2.6725450297249154e-08,3.066854992184176e-09
2003,3.1251921939201566e-08,4.583615265119079e-09
2004,2.8190664025373735e-08,2.642874807889939e-09
2005,2.567137258324692e-08,9.007499190971657e-10
2006,2.2648395159308166e-08,8.235779835885637e-10
2007,2.3966876483427768e-08,3.595031605740928e-09
2008,2.5118893631770334e-08,4.257439734089985e-09
2009,2.098004614481397e-08,0.0
2010,1.747803501928047e-08,1.4171379625338432e-09
2011,1.8355065023456518e-08,0.0
2012,1.9404239992582006e-08,1.3617010852229328e-09
2013,1.561910067948702e-08,1.3945624655065103e-09
2014,1.1909948582911056e-08,1.0827225782605865e-09
2015,1.5294370214746777e-08,8.866301581811342e-10
2016,1.3877977877996273e-08,8.285360175719347e-10
2017,1.4087423672037858e-08,7.54683426862357e-10
2018,1.1874746519424662e-08,1.8070267504555204e-09
2019,9.94885240857002e-09,5.1019755087367e-10
