year,pouvons_VERB écrire_VERB,pouvons_VERB ecrire_VERB,pouvons_VERB décrire_VERB
1855,1.1144567935161831e-08,0.0,2.600399184871094e-08
1856,3.36517302912398e-08,0.0,2.019103817474388e-08
1857,1.4156376515472857e-08,4.881509085841174e-10,2.1966791052818735e-08
1858,1.663849857891364e-08,0.0,1.6149130033227266e-08
1859,2.49516496353408e-08,0.0,3.0043821652725455e-08
1860,2.242820151820979e-08,0.0,3.112485202905191e-08
1861,2.6409397335669382e-08,0.0,2.9238975685075275e-08
1862,3.11741068514948e-08,0.0,3.4336697041226216e-08
1863,4.6449972757045543e-08,0.0,3.346395871517416e-08
1864,1.8699438442126848e-08,0.0,6.041356925834407e-08
1865,2.3534221682552925e-08,0.0,3.106517354467542e-08
1866,2.3354942868536455e-08,0.0,4.81695678899996e-08
1867,4.513114504334226e-08,1.94112459439566e-09,5.28956434209249e-08
1868,4.3964877960434023e-08,4.93987406535723e-10,6.421836218351018e-08
1869,2.3440891894210836e-08,0.0,5.07885999923019e-08
1870,2.752343419842873e-08,0.0,4.12851512976431e-08
1871,2.7615060460561835e-08,0.0,3.292564798584863e-08
1872,3.3260366905096816e-08,0.0,2.0560953828407946e-08
1873,4.42964314117944e-08,0.0,6.46488516053978e-08
1874,2.7483201492373155e-08,0.0,5.855116924635695e-08
1875,3.1468399441791917e-08,0.0,4.577221801582709e-08
1876,3.567148709748835e-08,0.0,7.13429741949767e-08
1877,4.7004601100297805e-08,0.0,3.030559980743419e-08
1878,3.5026715750063886e-08,0.0,5.495570576385944e-08
1879,7.02572435784532e-08,0.0,4.2765275765077604e-08
1880,5.583526174746112e-08,0.0,5.776061584583658e-08
1881,5.020205406935929e-08,6.972507571312292e-10,7.111957955885373e-08
1882,6.921600714804299e-08,0.0,3.3276926103553706e-08
1883,5.8769852984141835e-08,0.0,4.73950407808843e-08
1884,1.0100596625761682e-07,0.0,5.6114423330200225e-08
1885,1.0893124624544726e-07,0.0,5.5432465728699754e-08
1886,1.310053221459384e-07,0.0,6.324394519197085e-08
1887,1.1295039570313747e-07,6.528924623161458e-10,3.1991731930247624e-08
1888,8.940266837953459e-08,0.0,7.291706793921549e-08
1889,1.0776034997661554e-07,0.0,5.826577265111155e-08
1890,1.376421181475962e-07,0.0,7.930807299771914e-08
1891,1.2939666760303226e-07,6.374220040683554e-10,6.69293100941104e-08
1892,1.0719156051663958e-07,0.0,3.6984221907232495e-08
1893,9.607129669575443e-08,6.158416554491453e-10,4.187723234849727e-08
1894,8.948185836743505e-08,0.0,4.978215883966186e-08
1895,8.185315891751088e-08,0.0,3.791727110069587e-08
1896,8.96348382184442e-08,0.0,2.94851449922362e-08
1897,1.019674868985021e-07,5.826713556089658e-10,3.96216535136773e-08
1898,1.5164391697908286e-07,0.0,4.809601605870739e-08
1899,1.0004917072592434e-07,0.0,5.8039574923896e-08
1900,9.655359178850631e-08,5.191053142894475e-10,5.5544269628171605e-08
1901,1.7604527613457321e-07,0.0,4.135666742399735e-08
1902,1.630214256920226e-07,4.910283846193408e-10,3.633610035080892e-08
1903,1.539062708388883e-07,0.0,3.564145245604777e-08
1904,1.3167831980354094e-07,0.0,4.2997001514777367e-08
1905,1.7494973292286886e-07,5.160759042333041e-10,5.005936287716395e-08
1906,1.4815250892752374e-07,0.0,4.5268823356536814e-08
1907,1.7125668705375574e-07,1.5428529565042481e-09,5.142843306771283e-08
1908,1.360454717769244e-07,0.0,3.634427869769752e-08
1909,1.545776342481986e-07,1.1001967115120692e-09,3.960708028216686e-08
1910,1.688751609663086e-07,5.344150677544235e-10,3.740905540894346e-08
1911,2.0536644740332122e-07,5.320374141248863e-10,6.384448880680793e-08
1912,1.4846850149297097e-07,1.0418842455450772e-09,4.0112542620818203e-08
1913,1.7552895315020578e-07,0.0,3.818152549683873e-08
1914,2.236712361991522e-07,0.0,6.897646187553619e-08
1915,1.7199911894749675e-07,1.1780761921542648e-09,3.652036184575991e-08
1916,1.219608236624481e-07,1.0987462051303964e-09,3.735737053034427e-08
1917,2.248116999226113e-07,0.0,7.457168749169796e-08
1918,2.756730168584909e-07,0.0,2.5270027848023346e-08
1919,1.4916714974333445e-07,1.8415696745321952e-09,2.5781975665495338e-08
1920,1.8021911785126576e-07,2.2716695191604686e-09,6.284952291935042e-08
1921,1.9159051589667797e-07,0.0,4.013556065274315e-08
1922,1.969908822729849e-07,0.0,5.3121134158118366e-08
1923,2.0170301695543458e-07,1.0615948120573648e-09,2.7601466001669905e-08
1924,2.1529012883547693e-07,0.0,4.383152329978657e-08
1925,2.111650161396028e-07,3.299453377181294e-09,4.3992713472107425e-08
1926,2.184643079772286e-07,0.0,4.346993875969929e-08
1927,2.2409942346257594e-07,0.0,4.3481975353643065e-08
1928,2.5023030048032524e-07,0.0,3.313552099371009e-08
1929,2.428608638638252e-07,0.0,4.4561623724348465e-08
1930,2.6048937229461444e-07,0.0,4.621585603103995e-08
1931,2.189828478549316e-07,1.1405356659111021e-09,7.413481739604322e-08
1932,2.2686241152314324e-07,0.0,5.041386685888938e-08
1933,2.133543119953174e-07,4.588264879146209e-09,6.194157720074145e-08
1934,3.8700503068866965e-07,0.0,4.313368862085554e-08
1935,3.2434050467600173e-07,1.196828414151696e-09,4.906996409204112e-08
1936,3.0796775263297604e-07,0.0,5.941110003959693e-08
1937,3.726970874140534e-07,6.295559185076627e-09,4.658713592675667e-08
1938,2.8004862429042987e-07,1.2965214457594243e-09,7.390172385157712e-08
1939,2.187049261692664e-07,6.117620188206274e-09,5.505858169385647e-08
1940,3.2458021337333776e-07,0.0,7.353770570261986e-08
1941,2.803927543482132e-07,0.0,2.9515025090631752e-08
1942,2.4273694521070865e-07,0.0,5.461581054078124e-08
1943,4.3838852548105933e-07,0.0,5.8064703267746154e-08
1944,3.116790594503982e-07,0.0,3.534504600111177e-08
1945,3.463821371951781e-07,2.178504043826024e-09,4.574858536443571e-08
1946,2.9791164024572936e-07,1.3921104269343232e-09,3.201854070766785e-08
1947,4.7087439725146396e-07,1.1920870957027319e-09,4.4107220986688844e-08
1948,2.772331413325446e-07,0.0,3.913879709216417e-08
1949,3.0334555845001887e-07,0.0,4.515823803785679e-08
1950,3.0523486316269555e-07,2.1270722960764488e-09,4.785912821603233e-08
1951,3.720829226949718e-07,1.0661401761424827e-09,2.9851925376078725e-08
1952,3.395426801944268e-07,0.0,3.796129277588989e-08
1953,3.630779872310086e-07,1.0773827385790469e-09,4.740483916521043e-08
1954,2.7363100230104465e-07,0.0,5.472620046020893e-08
1955,2.956466573778016e-07,9.385607846468247e-10,3.566530892840092e-08
1956,3.7326486790334457e-07,1.744228317335228e-09,5.930376190121933e-08
1957,3.1806135325496143e-07,3.534015080575159e-09,4.94762097957846e-08
1958,3.408164275242598e-07,0.0,5.2942358053087446e-08
1959,2.8212721758791304e-07,7.750747821333448e-10,5.1930008737599564e-08
1960,3.273554227689601e-07,0.0,5.329041741219953e-08
1961,3.105827204308298e-07,1.3896318540318475e-09,4.863711566827078e-08
1962,3.3358691098328563e-07,0.0,4.5662087444497956e-08
1963,3.401144113013288e-07,6.466053248388448e-10,4.590897972889252e-08
1964,2.8838010734943964e-07,1.2167936658258327e-09,5.597251018230054e-08
1965,2.610164813177107e-07,5.472043373977442e-10,5.1984411442163037e-08
1966,2.8692406317532004e-07,0.0,4.708213552362395e-08
1967,2.795500222418923e-07,4.930335584241163e-10,5.6205823995014725e-08
1968,2.474770042226737e-07,4.4914158503495116e-10,4.2668450106475575e-08
1969,2.1527931437503867e-07,0.0,4.1329997202410595e-08
1970,2.046432570068646e-07,4.5987250119061684e-10,5.8863680152398956e-08
1971,2.37907798350534e-07,5.138397485282553e-10,5.7550053611521435e-08
1972,1.8263322942857485e-07,0.0,6.156176368676824e-08
1973,2.039885345084258e-07,0.0,4.796487118596815e-08
1974,1.5357811378180486e-07,0.0,4.725480096112733e-08
1975,1.9247687532697455e-07,0.0,4.9118728639996334e-08
1976,1.302684182746816e-07,5.713526873840635e-10,5.027903782206522e-08
1977,1.4515650548219128e-07,5.876781838942691e-10,4.172515133404886e-08
1978,1.1762370633050523e-07,1.1881182704343018e-09,4.574255285660911e-08
1979,1.029947327424452e-07,1.7555920051037788e-09,6.320131262782525e-08
1980,1.1654558562668171e-07,0.0,4.43441763309238e-08
1981,1.3979465052216256e-07,0.0,5.4399727389409236e-08
1982,1.0304453468279462e-07,0.0,4.531476704983106e-08
1983,7.262613621605851e-08,0.0,6.44162270191373e-08
1984,1.1134096666864934e-07,0.0,4.349256244040589e-08
1985,1.0346759893309354e-07,6.015558051686298e-10,4.271046094572739e-08
1986,8.632058978719215e-08,5.994485463567401e-10,4.7356433441336776e-08
1987,1.1305011327067405e-07,0.0,5.377518874638554e-08
1988,9.414589641210114e-08,0.0,5.5168296597685185e-08
1989,6.915033878840404e-08,0.0,4.006329135108899e-08
1990,6.919786699199904e-08,0.0,4.35892069106103e-08
1991,6.916528860756443e-08,5.861465202094962e-10,4.1616402768340777e-08
1992,7.713921945651236e-08,0.0,4.297756461824065e-08
1993,5.816167814032269e-08,0.0,5.040678630052753e-08
1994,5.591422080897246e-08,0.0,4.0616935592652226e-08
1995,6.398492047310356e-08,0.0,3.5788175978268555e-08
1996,6.352329506853494e-08,5.338092190498855e-10,5.604996644592575e-08
1997,5.4661796866639634e-08,1.438468344439059e-09,4.411302967355368e-08
1998,6.818424935772782e-08,0.0,4.577404055794432e-08
1999,9.780230669775847e-08,0.0,5.392837465478806e-08
2000,4.373851325567557e-08,0.0,4.329670844072098e-08
2001,7.27281133094948e-08,8.762423564512289e-10,4.205963222148057e-08
2002,6.703268695673614e-08,0.0,4.030723843584383e-08
2003,1.458423071198922e-07,0.0,4.916968876500505e-08
2004,5.682180770349987e-08,0.0,4.801222530659288e-08
2005,9.007499102153815e-08,0.0,4.864049429897932e-08
2006,6.794518014885398e-08,0.0,5.847403627967651e-08
2007,7.509621724466342e-08,0.0,4.913209750156966e-08
2008,8.302007614702234e-08,4.257439678578834e-10,4.0871420026178384e-08
2009,6.961560927720711e-08,0.0,4.100645512039591e-08
2010,1.4171378381888644e-07,0.0,3.259417269418918e-08
2011,1.1510155673022382e-07,3.82397197240536e-10,4.3593281873199885e-08
2012,1.0246800741242623e-07,6.808505426114664e-10,3.302125151094515e-08
2013,5.80137999861563e-08,0.0,3.095928846619245e-08
2014,7.882220387500638e-08,0.0,3.313131102800071e-08
2015,7.048709704804423e-08,0.0,2.9480453633823345e-08
2016,6.524721385403609e-08,0.0,3.0034431830472386e-08
2017,5.861374319238166e-08,0.0,3.597324038651095e-08
2018,8.415581476128864e-08,0.0,3.304277385041132e-08
2019,7.14276566782246e-08,0.0,2.806086563111876e-08
