year,étais_VERB en_ADP,étais_VERB dans_ADP,etais_VERB en_ADP,etais_VERB dans_ADP
1841,5.264849889385914e-08,6.869986890478685e-08,1.2841097074556274e-09,1.2841097074556274e-09
1842,5.1653639587811995e-08,7.915753030829364e-08,0.0,6.708265054555795e-10
1843,6.320394874137492e-08,6.97015494210973e-08,2.953455480181333e-09,1.1813822142769936e-09
1844,5.0494762149355665e-08,6.311845623940826e-08,0.0,1.6465684371524958e-09
1845,5.412821124650691e-08,7.533307666562905e-08,5.580227946389016e-10,1.1160455892778032e-09
1846,6.088681203664237e-08,7.727941664370519e-08,1.1709002656346001e-09,0.0
1847,3.55952778363644e-08,7.011190916728083e-08,0.0,2.1572894581822766e-09
1848,5.229394162142853e-08,4.98803736093123e-08,8.045221711050488e-10,0.0
1849,6.452149392544015e-08,5.1952373070207614e-08,0.0,8.379414939696517e-10
1850,7.060555873295016e-08,5.974316508172706e-08,1.3577992064028876e-09,6.788996032014438e-10
1851,5.095056465620473e-08,6.320450296470881e-08,1.2898877521649865e-09,0.0
1852,5.2735419586724674e-08,7.356916142953196e-08,1.9531636308300904e-09,0.0
1853,6.867721680237082e-08,8.957897534855874e-08,5.971931837933653e-10,1.7915795513800958e-09
1854,4.9358813924982314e-08,7.118060096900081e-08,0.0,1.558699391779328e-09
1855,5.3600064831016425e-08,5.7845614520601885e-08,5.306937111981824e-10,1.0613874223963649e-09
1856,8.904765280703941e-08,6.678573782892272e-08,0.0,1.0354378465748937e-09
1857,4.735063896532665e-08,5.9554409403972386e-08,9.763018171682347e-10,0.0
1858,9.053300686900911e-08,8.514996352460003e-08,4.893676019968041e-10,4.893676019968041e-10
1859,7.383651023928905e-08,9.06406825151862e-08,5.092173349652285e-10,5.092173349652285e-10
1860,1.1351416162597161e-07,7.643897248499343e-08,1.8308735638683515e-09,0.0
1861,7.734180229590493e-08,7.875659235878629e-08,4.715963730639317e-10,9.431927461278633e-10
1862,7.996835904577893e-08,7.409497726484915e-08,9.035972525772706e-10,4.517986262886353e-10
1863,8.490855663012553e-08,9.689564706150122e-08,1.9978483312144135e-09,9.989241656072068e-10
1864,7.575670224468922e-08,7.767459209162553e-08,0.0,9.589455896019672e-10
1865,6.401308638714909e-08,1.0119715199152779e-07,4.706844247692743e-09,2.8241067262513297e-09
1866,7.395731671522299e-08,5.887391552050758e-08,9.731225825149181e-10,4.865612912574591e-10
1867,8.055667422013357e-08,5.532205094027631e-08,2.426405742994575e-09,4.85281148598915e-10
1868,8.891773006780568e-08,7.311013661137622e-08,0.0,4.93987406535723e-10
1869,8.546158625222233e-08,1.2745985600304266e-07,1.4650557433881772e-09,9.767038289254515e-10
1870,7.798306000950106e-08,7.396923251690168e-08,1.1468097582678638e-09,1.1468097582678638e-09
1871,9.240424247991541e-08,1.0302542108320267e-07,1.0621177271019633e-09,1.0621177271019633e-09
1872,8.224381531363179e-08,1.040142336705685e-07,6.047339295989218e-10,0.0
1873,1.0056487553811166e-07,8.679706553493816e-08,0.0,0.0
1874,9.43988212043223e-08,1.0216581358690746e-07,5.974609140757536e-10,5.974609140757536e-10
1875,9.669381029198121e-08,1.1671915700617319e-07,0.0,5.721527140956084e-10
1876,1.0217765122888522e-07,1.1366508090304706e-07,0.0,6.04601479992084e-10
1877,9.339072448710795e-08,1.107082070461729e-07,0.0,0.0
1878,8.273551799220513e-08,1.0326841959340527e-07,1.8117265465633636e-09,1.2078177347163432e-09
1879,1.1668811339404783e-07,1.0813505468831863e-07,0.0,0.0
1880,9.819304835900766e-08,9.755126484378707e-08,6.417846254436199e-10,6.417846254436199e-10
1881,1.1016562240229177e-07,1.0110135661989261e-07,2.091752326904839e-09,0.0
1882,9.450646842878996e-08,1.271178575734666e-07,6.655385131892899e-10,0.0
1883,1.2133131122027407e-07,9.731782313338044e-08,1.2638677882037541e-09,6.319338941018771e-10
1884,9.242376108886674e-08,9.638477393991707e-08,0.0,6.601696966868076e-10
1885,8.766064496512627e-08,6.832373600218489e-08,1.2891271383708158e-09,6.445635691854079e-10
1886,8.002295004416737e-08,8.002295004416737e-08,2.5813855497602844e-09,1.936039106809062e-09
1887,9.205783868537765e-08,8.422312447464719e-08,1.3057849246322917e-09,6.528924623161458e-10
1888,7.735550155985038e-08,9.954764834674279e-08,1.268122939990235e-09,1.268122939990235e-09
1889,9.836264780460624e-08,9.147099433448602e-08,0.0,0.0
1890,7.472000618236052e-08,7.799719980994269e-08,1.3108772956016423e-09,0.0
1891,6.756673087693343e-08,6.820415165975646e-08,0.0,0.0
1892,7.647584965297938e-08,7.14610379759506e-08,6.268512375839919e-10,0.0
1893,8.929703909643649e-08,9.730297989563041e-08,0.0,6.158416554491453e-10
1894,8.192001388351855e-08,7.435816229417469e-08,6.301539290376468e-10,0.0
1895,8.426060560395854e-08,8.967735709575209e-08,6.018614495673091e-10,6.018614495673091e-10
1896,8.96348382184442e-08,8.255840810988957e-08,0.0,0.0
1897,8.157398667663074e-08,7.225124676324413e-08,1.1653427112179315e-09,1.7480140668268973e-09
1898,1.0015288154363589e-07,7.695362569393183e-08,5.6583548957434e-10,0.0
1899,8.899401393591688e-08,7.904436927219649e-08,5.527578395003729e-10,5.527578395003729e-10
1900,8.876700974269625e-08,5.813979697677496e-08,0.0,0.0
1901,7.32124831870351e-08,7.544797853142882e-08,5.588738916095792e-10,1.1177477832191585e-09
1902,6.285163323127563e-08,5.8432377159078897e-08,0.0,9.820567692386817e-10
1903,5.6702312178913417e-08,5.94024243127933e-08,0.0,1.6200660812870638e-09
1904,6.71828175313749e-08,5.320879026271541e-08,5.374625189347171e-10,0.0
1905,7.018632430799698e-08,7.276670288547393e-08,1.5482277682110634e-09,1.0321518084666081e-09
1906,7.047533046034005e-08,7.973486049195344e-08,1.0288369045596824e-09,5.144184522798412e-10
1907,6.839981381290272e-08,8.691405639638106e-08,0.0,2.057137349353866e-09
1908,8.742272683548435e-08,7.661766687760974e-08,4.911389073214423e-10,9.822778146428846e-10
1909,6.986249445617432e-08,6.326131085643283e-08,5.500983557560346e-10,5.500983557560346e-10
1910,5.6647998292191915e-08,8.9247315315788e-08,5.344150677544235e-10,1.6032452032632705e-09
1911,6.012022879531287e-08,7.076097574554296e-08,5.320374141248863e-10,0.0
1912,5.4177981212433224e-08,5.365703970028335e-08,1.0418842455450772e-09,5.209421227725386e-10
1913,8.219634395345565e-08,6.893886705938712e-08,1.590896969716482e-09,5.30298971401777e-10
1914,5.424362470307642e-08,5.089525245693949e-08,6.696743715117748e-10,0.0
1915,4.123266705846618e-08,5.772573175022444e-08,1.1780761921542648e-09,0.0
1916,5.383856560570166e-08,3.5159878564172686e-08,0.0,1.0987462051303964e-09
1917,6.250861872558744e-08,5.9218692172180454e-08,0.0,0.0
1918,8.155327435588333e-08,6.202643021424592e-08,0.0,0.0
1919,6.537572261322566e-08,6.721729306491397e-08,0.0,0.0
1920,5.982062845077962e-08,6.057785384427916e-08,0.0,0.0
1921,1.0374664327628125e-07,5.5281056177136634e-08,2.2718242842501013e-09,7.572747429129834e-10
1922,1.1214461892450345e-07,8.041949683956773e-08,7.377935484775833e-10,7.377935484775833e-10
1923,8.811237250938575e-08,8.811237250938575e-08,0.0,0.0
1924,1.0957880647310958e-07,9.410885581928596e-08,2.578324886925998e-09,0.0
1925,8.028669640225417e-08,7.478760721824074e-08,0.0,0.0
1926,1.270659737429014e-07,8.916910587686289e-08,3.343841648018042e-09,0.0
1927,1.2710115981917625e-07,1.2598624721249507e-07,0.0,1.1149224876660924e-09
1928,1.1883082606800599e-07,1.1083260176292242e-07,0.0,0.0
1929,1.2031638618736906e-07,9.91496165170247e-08,2.2280812750352652e-09,1.1140406375176326e-09
1930,8.612954616182833e-08,7.142450186847782e-08,1.0503603542488804e-09,0.0
1931,8.097803316786667e-08,4.5621426636444085e-08,0.0,0.0
1932,8.658033578967661e-08,6.575722011348262e-08,1.0959536611565568e-09,0.0
1933,5.735331143341682e-08,5.276504566609219e-08,1.1470662197865522e-09,1.1470662197865522e-09
1934,8.626737724171107e-08,4.4331848414458364e-08,0.0,1.1981580172459871e-09
1935,9.694310421082264e-08,5.744776387928141e-08,1.196828414151696e-09,0.0
1936,7.881064334469556e-08,5.33487423126644e-08,1.2124714565686645e-09,0.0
1937,5.666003133342201e-08,6.1696475484041e-08,0.0,0.0
1938,7.260520362706302e-08,4.797129449229942e-08,0.0,0.0
1939,7.188203454688846e-08,4.282334131744392e-08,1.5294050470515685e-09,0.0
1940,5.0715659227762444e-08,3.550096039361961e-08,0.0,0.0
1941,7.083606590185809e-08,8.264207451702532e-08,0.0,0.0
1942,7.58552971547033e-08,5.76500234217292e-08,0.0,0.0
1943,7.258088174921795e-08,8.419382169222445e-08,0.0,0.0
1944,9.318240046241044e-08,8.354284375400312e-08,0.0,0.0
1945,1.1981772729541262e-07,8.496165548876888e-08,0.0,0.0
1946,1.0023195073927127e-07,8.770295778504078e-08,0.0,1.3921104269343232e-09
1947,1.418583650547589e-07,1.0967201546918659e-07,1.1920870957027319e-09,0.0
1948,8.697510622823756e-08,8.480072466454658e-08,1.0871887834440486e-09,3.2615663503321457e-09
1949,7.559096104614582e-08,5.988375306742455e-08,9.817008317369869e-10,0.0
1950,9.146410917537651e-08,7.87016745107394e-08,1.0635361480382244e-09,0.0
1951,1.0768015812345766e-07,1.3113523777974478e-07,0.0,1.0661401761424827e-09
1952,9.173979265142407e-08,9.173979265142407e-08,1.0544803918932644e-09,2.1089607837865287e-09
1953,8.403585383121026e-08,6.8952495269059e-08,0.0,1.0773827385790469e-09
1954,9.7725362024903e-08,8.20893006903134e-08,9.772536113672459e-10,0.0
1955,5.9129330765017585e-08,8.540903451148552e-08,2.815682353940474e-09,1.8771215692936494e-09
1956,8.895564462818584e-08,1.063979269133597e-07,1.744228317335228e-09,8.72114158667614e-10
1957,1.095544703844098e-07,7.774833221674271e-08,1.7670075402875796e-09,0.0
1958,9.761247099504544e-08,1.0671193706457416e-07,8.272243445794913e-10,0.0
1959,8.913360005635695e-08,1.3408794075076003e-07,7.750747821333448e-10,2.325224457422337e-09
1960,1.1280958034376454e-07,1.0934916616633927e-07,0.0,0.0
1961,1.0144312767579322e-07,8.893643865803824e-08,6.948159270159238e-10,0.0
1962,7.673767044025226e-08,9.00557779459632e-08,1.2683912808952869e-09,0.0
1963,1.0281024742653244e-07,7.953245528824482e-08,0.0,0.0
1964,9.430151237665996e-08,7.969998705448234e-08,0.0,6.083968329129164e-10
1965,7.879742724981043e-08,7.496699083731073e-08,1.0944086747954884e-09,2.188817349590977e-09
1966,8.696347464365317e-08,6.868452828712179e-08,1.1078149508847446e-09,5.539074754423723e-10
1967,8.332266787647313e-08,6.902470062186694e-08,9.860671168482327e-10,4.930335584241163e-10
1968,7.77014932396014e-08,7.635406973349745e-08,2.245707841908029e-09,4.4914158503495116e-10
1969,7.5393181475647e-08,6.721801781850445e-08,1.8167031212712459e-09,1.8167031212712459e-09
1970,6.530189722298019e-08,6.530189722298019e-08,1.3796175313274261e-09,0.0
1971,7.861748230197918e-08,4.984245549621846e-08,3.5968783507200897e-09,5.138397485282553e-10
1972,6.976999600283307e-08,6.463984902893571e-08,2.0520587451500205e-09,0.0
1973,6.119655893144227e-08,5.5683358368696645e-08,5.513203782392395e-10,0.0
1974,6.019361364906217e-08,5.794338875375615e-08,5.625571675160757e-10,0.0
1975,6.054168721902897e-08,6.968005550334055e-08,5.711480177694739e-10,5.711480177694739e-10
1976,5.5421210731765314e-08,5.256444879364608e-08,0.0,1.142705374768127e-09
1977,5.7592462354705276e-08,8.051191002778069e-08,5.876781838942691e-10,5.876781838942691e-10
1978,8.019798514169452e-08,8.55445136949129e-08,5.940591352171509e-10,5.940591352171509e-10
1979,6.495690740848659e-08,6.846808986438191e-08,5.851973350345929e-10,0.0
1980,7.049586514540351e-08,7.674953650393945e-08,0.0,5.685150683554241e-10
1981,6.958104137311238e-08,5.8827609450418095e-08,1.2651099057237047e-09,1.2651099057237047e-09
1982,8.007678076182856e-08,6.89032759737529e-08,2.483000915987077e-09,0.0
1983,7.578379523920376e-08,7.515225775023282e-08,3.78918940668882e-09,2.5261264191556165e-09
1984,7.190770645593147e-08,7.53871134406836e-08,0.0,1.1598016991243298e-09
1985,5.654624501971739e-08,6.737425195524338e-08,3.0077789148208467e-09,1.2031116103372597e-09
1986,7.792831269171074e-08,8.931783668231219e-08,1.7983456945813714e-09,5.994485463567401e-10
1987,7.638521282160582e-08,6.538574126579988e-08,6.110816852533674e-10,1.2221633705067347e-09
1988,1.121355595046225e-07,5.996553653631054e-08,0.0,1.1993107618124554e-09
1989,9.384688581803857e-08,8.287064190426463e-08,1.0976244357863152e-09,0.0
1990,8.772327930728352e-08,8.281949703814462e-08,5.44865097484859e-10,1.089730194969718e-09
1991,9.378344145716255e-08,7.971592452804543e-08,1.1722930404189924e-09,0.0
1992,9.036308767917944e-08,7.658822198663984e-08,1.65298330578878e-09,1.1019888335184191e-09
1993,9.084300245376653e-08,7.644106148063656e-08,1.661762283333701e-09,1.661762283333701e-09
1994,7.96513930367837e-08,6.593658241627054e-08,1.0549853213248639e-09,2.1099706426497278e-09
1995,1.106179965404408e-07,1.0085758361810804e-07,1.626735190995987e-09,1.0844901643380922e-09
1996,7.953757119594229e-08,8.167280896032025e-08,2.135236876199542e-09,2.135236876199542e-09
1997,9.493891184320091e-08,8.007473439874957e-08,1.438468344439059e-09,9.58978896292706e-10
1998,1.2206410815451818e-07,9.536258716025259e-08,3.814503379828693e-09,2.86087753487152e-09
1999,1.0191548938109918e-07,8.363468140260011e-08,1.3710603763428253e-09,2.285100553223174e-09
2000,1.2061225618253957e-07,1.0779996983956153e-07,3.092622158362701e-09,2.2090156370779823e-09
2001,1.213595623994479e-07,1.1259714227662698e-07,2.6287270138425356e-09,4.3812117822561447e-10
2002,1.3932285014561785e-07,1.2442669117262994e-07,2.1906108038649563e-09,2.6287327870022636e-09
2003,1.3834184642291802e-07,1.1542376654460895e-07,1.6667691671301554e-09,2.083461403401543e-09
2004,1.5064385650020995e-07,1.1628648621808679e-07,2.642874807889939e-09,8.809582507929292e-10
2005,1.6979136319150712e-07,1.4817335625139094e-07,9.457874483587148e-09,3.1526248278623825e-09
2006,1.5647981399524724e-07,1.4371435952398315e-07,5.353256948836815e-09,8.235779835885637e-10
2007,1.8694163372856565e-07,1.7176262190332636e-07,3.595031605740928e-09,1.5977917877663117e-09
2008,2.069115652147957e-07,1.8349564356867631e-07,3.8316958494988285e-09,2.1287198670449925e-09
2009,1.826217754796744e-07,1.7070129842977622e-07,3.337734755248789e-09,2.860915504498962e-09
2010,2.210735203789227e-07,2.234354070651534e-07,1.4171379625338432e-09,1.8895172093635892e-09
2011,2.389982398653956e-07,2.451166096761881e-07,3.82397197240536e-10,3.82397197240536e-10
2012,2.8936148055436206e-07,3.1897849339657114e-07,0.0,6.808505426114664e-10
2013,3.143343860756431e-07,3.380419570930826e-07,8.367375126105969e-10,0.0
2014,3.289311223397817e-07,3.5231792594458966e-07,0.0,0.0
2015,3.315996650599118e-07,3.6595659480553877e-07,2.2165753954528356e-10,0.0
2016,3.4922791769531614e-07,3.46328050682132e-07,4.1426800878596737e-10,0.0
2017,3.9696345766060404e-07,4.148243135659868e-07,7.54683426862357e-10,2.515611330355938e-10
2018,3.817989124854648e-07,4.561451589779608e-07,2.5814667070633845e-10,0.0
2019,3.826481531632453e-07,4.354536145001475e-07,2.55098775436835e-10,5.1019755087367e-10
