year,étions_VERB en_ADP,étions_VERB dans_ADP,etions_VERB en_ADP,etions_VERB dans_ADP
1837,9.21224739158788e-07,6.081196488594287e-07,6.957890930081589e-10,1.3915781860163179e-09
1838,8.243683282671554e-07,6.185918550727365e-07,0.0,6.312161904276081e-10
1839,8.242949434134061e-07,6.578978286597703e-07,1.3982950353153e-09,6.9914751765765e-10
1840,6.439755111387058e-07,6.955700087019068e-07,6.369688665408546e-10,6.369688665408546e-10
1841,8.012844432414568e-07,6.998398021096364e-07,6.420548537278137e-10,3.852329122366882e-09
1842,7.305300755433564e-07,5.68190046124073e-07,0.0,6.708265054555795e-10
1843,6.781133947697526e-07,5.463892875923193e-07,0.0,5.906911071384968e-10
1844,6.289891416599858e-07,6.454548042711394e-07,1.097712254427563e-09,5.488561272137815e-10
1845,6.67395283926453e-07,6.199633162395912e-07,1.674068439427856e-09,1.674068439427856e-09
1846,6.480933052444016e-07,5.661302679982327e-07,5.854501328173001e-10,1.1709002656346001e-09
1847,5.414796646618925e-07,4.740643646528042e-07,1.6179670936367074e-09,5.393223645455691e-10
1848,6.725805405949359e-07,5.945418593000795e-07,8.045221711050488e-10,8.045221711050488e-10
1849,7.66716482303309e-07,5.823693527418072e-07,0.0,1.6758829879393033e-09
1850,8.662759114486107e-07,6.958720746297331e-07,1.3577992064028876e-09,1.3577992064028876e-09
1851,7.500697165596648e-07,5.675506145053077e-07,0.0,1.2898877521649865e-09
1852,5.494900392477575e-07,4.856867121816322e-07,6.510545436100301e-10,6.510545436100301e-10
1853,7.411167644022498e-07,6.479546073023812e-07,5.971931837933653e-10,1.1943863675867306e-09
1854,7.985736374394037e-07,6.224406092769641e-07,2.0782657816909023e-09,1.0391328908454511e-09
1855,8.374346975870139e-07,5.6518882729506e-07,1.5920811335945473e-09,1.0613874223963649e-09
1856,6.828712457718211e-07,5.544769692278351e-07,5.177189232874468e-10,0.0
1857,9.675151204646681e-07,7.859229640416743e-07,2.4407544874094356e-09,1.4644527368545823e-08
1858,7.913074000498455e-07,6.097520213188545e-07,2.4468380654951716e-09,4.893676019968041e-10
1859,9.894092727336101e-07,5.922197487961967e-07,0.0,5.092173349652285e-10
1860,8.371669650841795e-07,5.826755113957915e-07,4.577183909670879e-10,9.154367819341758e-10
1861,7.790771974214294e-07,6.640077003794431e-07,0.0,4.715963730639317e-10
1862,7.906476184871281e-07,6.329698862828081e-07,3.6143890103090826e-09,4.517986262886353e-10
1863,7.90648471138411e-07,6.423082368200994e-07,9.989241656072068e-10,0.0
1864,8.525026373717992e-07,5.135153742230614e-07,1.4384183844029508e-09,4.794727948009836e-10
1865,8.18990940842923e-07,6.038881110725924e-07,9.41368871743009e-10,4.706844358715045e-10
1866,8.485628768539755e-07,5.430023861663358e-07,0.0,0.0
1867,8.720502364667482e-07,5.342945428310486e-07,0.0,4.85281148598915e-10
1868,8.960931836554664e-07,6.456415349020972e-07,9.87974813071446e-10,0.0
1869,8.121292580653972e-07,5.635581032947812e-07,3.4184632902167778e-09,2.441759683335931e-09
1870,9.461180638936639e-07,5.797123208139965e-07,5.734048791339319e-09,2.8670243956696595e-09
1871,1.3244607544038445e-06,9.346636034024414e-07,8.496941816815706e-09,0.0
1872,1.3304146477821632e-06,8.974251386462129e-07,1.2094678591978436e-09,0.0
1873,1.0098389111590222e-06,5.950088279860211e-07,5.986004469882289e-10,1.1972008939764578e-09
1874,1.0276327202518587e-06,7.127708840926061e-07,1.1949218281515073e-09,5.974609140757536e-10
1875,9.686544899523142e-07,5.269526468509866e-07,0.0,5.721527140956084e-10
1876,8.809043379187642e-07,5.574425472332223e-07,6.04601479992084e-10,6.04601479992084e-10
1877,9.994662377721397e-07,5.269463372314931e-07,1.8554447978047506e-09,6.184816214727107e-09
1878,7.43411817438755e-07,4.2756747120620275e-07,0.0,0.0
1879,8.931833690439817e-07,5.651126002703677e-07,0.0,0.0
1880,8.407378686570155e-07,5.140694838701165e-07,0.0,6.417846254436199e-10
1881,9.81031803348742e-07,5.424610662885243e-07,6.972507571312292e-10,6.972507571312292e-10
1882,9.31088379729772e-07,5.563902050198521e-07,0.0,2.6621540527571597e-09
1883,9.978235766539e-07,5.510463552127476e-07,0.0,0.0
1884,9.182960525322414e-07,5.703866463591112e-07,6.601696966868076e-10,0.0
1885,9.223704751093464e-07,3.654675424513698e-07,1.2891271383708158e-09,6.445635691854079e-10
1886,9.073570481632487e-07,4.40771572129961e-07,6.453463874400711e-10,2.5813855497602844e-09
1887,9.21231276151957e-07,4.17851168776906e-07,1.9586774424595887e-09,0.0
1888,8.198414889193373e-07,5.104195111016452e-07,0.0,0.0
1889,7.599610967190529e-07,5.362957153920433e-07,0.0,1.2530273485467092e-09
1890,8.638681379125046e-07,4.25379681701088e-07,0.0,0.0
1891,8.56695180573297e-07,4.5129476688998693e-07,1.2748440081367107e-09,0.0
1892,8.98904659152322e-07,4.6324305458256276e-07,0.0,6.268512375839919e-10
1893,7.679545319660974e-07,4.5202776277619705e-07,1.2316833108982905e-09,1.2316833108982905e-09
1894,9.779988658920047e-07,4.997120868210914e-07,5.671385139294216e-09,0.0
1895,1.0592762009764556e-06,4.905170953861671e-07,6.018614495673091e-10,6.018614495673091e-10
1896,1.0007257742472575e-06,4.912225222142297e-07,1.179405795248556e-09,5.89702897624278e-10
1897,7.603861149618751e-07,3.7524034723901423e-07,5.826713556089658e-10,1.1653427112179315e-09
1898,8.396998509851983e-07,4.651167841984716e-07,0.0,5.6583548957434e-10
1899,8.694880762050161e-07,4.759245086916053e-07,5.527578395003729e-10,0.0
1900,7.682758678129176e-07,4.5473626641978626e-07,0.0,0.0
1901,7.55597511670203e-07,4.348038942225685e-07,1.676621730339889e-09,0.0
1902,7.046257337606221e-07,3.427378203468834e-07,1.4730852093691738e-09,2.9461704187383475e-09
1903,7.824918952792359e-07,3.4561409734124027e-07,3.7801539676252105e-09,6.480264325148255e-09
1904,8.260798836090544e-07,3.4343855759289e-07,1.6123875568041512e-09,5.374625189347171e-10
1905,7.849514531699242e-07,3.7363895444286754e-07,5.160759042333041e-10,5.160759042333041e-10
1906,7.042388574518554e-07,3.683236116103217e-07,3.0865106026567446e-09,5.144184522798412e-10
1907,7.148552185753942e-07,3.954846476972307e-07,6.1714118260169926e-09,0.0
1908,8.118526011458016e-07,3.9192883605210227e-07,1.4734167219643268e-09,4.911389073214423e-10
1909,7.30530643977545e-07,3.64715219802747e-07,5.500983557560346e-10,5.500983557560346e-10
1910,6.49848743705661e-07,4.7402616587532975e-07,0.0,2.137660271017694e-09
1911,7.634736789441376e-07,4.1711732023941295e-07,1.0640748282497725e-09,1.5961122423746588e-09
1912,7.397377999041055e-07,3.844552907139587e-07,1.0418842455450772e-09,1.5628263128064646e-09
1913,7.312822845051414e-07,3.685577780743188e-07,0.0,1.060597942803554e-09
1914,7.533836878792499e-07,3.971169064698188e-07,1.3393487430235496e-09,0.0
1915,1.0013648079620907e-06,7.233387577798567e-07,0.0,1.1780761921542648e-09
1916,1.1932384040846955e-06,7.41653707336809e-07,0.0,2.197492410260793e-09
1917,1.1394115517759928e-06,6.568888011315721e-07,0.0,3.289927441585405e-09
1918,1.1130298389616655e-06,4.0661771549821424e-07,0.0,1.1486376294556067e-09
1919,1.069951963472704e-06,4.788080900652858e-07,1.8415696745321952e-09,0.0
1920,9.260839419766853e-07,3.9602772972102684e-07,0.0,7.572231730534895e-10
1921,8.897978318600508e-07,4.195302096832165e-07,0.0,0.0
1922,9.576559705237742e-07,4.6480994342346094e-07,7.377935484775833e-10,7.377935484775833e-10
1923,6.422648652915086e-07,4.1720676335899043e-07,1.0615948120573648e-09,0.0
1924,8.095940415842051e-07,4.176886250206735e-07,3.867487219366694e-09,1.289162443462999e-09
1925,6.873861480016785e-07,4.2892892793133797e-07,2.1996355847875293e-09,4.399271169575059e-09
1926,7.969488819981052e-07,3.89000234690684e-07,0.0,0.0
1927,7.927098977233982e-07,3.9022287978696113e-07,1.1149224876660924e-09,0.0
1928,7.552613396910601e-07,3.8848540384606167e-07,0.0,0.0
1929,8.444428090115252e-07,4.1219504964828957e-07,0.0,0.0
1930,7.447055168086081e-07,3.644750563580601e-07,1.0503603542488804e-09,0.0
1931,8.451369239992346e-07,4.45949439153992e-07,3.4216069977333063e-09,1.1405356659111021e-09
1932,8.077178677012853e-07,3.8796758872194914e-07,0.0,2.1919073223131136e-09
1933,7.742697221146955e-07,4.2212036532873753e-07,0.0,0.0
1934,7.153003593884932e-07,3.7142899600439705e-07,2.3963160344919743e-09,0.0
1935,7.348526196437888e-07,3.518675555369555e-07,1.196828414151696e-09,0.0
1936,7.177831093940767e-07,3.200924538759864e-07,2.424942913137329e-09,0.0
1937,6.660701501459698e-07,3.387010849564831e-07,0.0,1.2591118148108649e-09
1938,6.456676828747732e-07,3.5395035524743435e-07,1.2965214457594243e-09,2.5930428915188486e-09
1939,7.035263251964352e-07,3.716454273217096e-07,3.058810094103137e-09,0.0
1940,7.150907777031534e-07,3.017581775566214e-07,7.607348528892999e-09,0.0
1941,9.208687856698816e-07,4.191133768927102e-07,0.0,0.0
1942,8.738529686524998e-07,4.065843768330524e-07,0.0,0.0
1943,8.100026320789766e-07,4.1225939639844e-07,0.0,0.0
1944,8.450679729321564e-07,4.916174702884746e-07,3.2131861615880553e-09,0.0
1945,1.1502501138238586e-06,5.838390961798723e-07,0.0,2.178504043826024e-09
1946,1.0900224651777535e-06,5.679810328729218e-07,2.7842208538686464e-09,0.0
1947,1.051420781550405e-06,5.245183274382725e-07,0.0,0.0
1948,8.893204039850389e-07,4.327011424720695e-07,0.0,0.0
1949,8.000861839718709e-07,3.759914193324221e-07,9.817008317369869e-10,0.0
1950,8.837985205900623e-07,3.722376504811109e-07,0.0,0.0
1951,8.593089546593546e-07,4.4564660584001103e-07,0.0,0.0
1952,7.771520245114516e-07,3.2899788493523374e-07,2.1089607837865287e-09,6.326882129314981e-09
1953,8.155787440955464e-07,4.352626206127752e-07,0.0,0.0
1954,8.668239388498478e-07,4.651727181226306e-07,4.886268278880834e-09,0.0
1955,7.799440027156379e-07,4.5989477825969516e-07,8.447047505910632e-09,1.8771215692936494e-09
1956,8.049613597904681e-07,4.0814941826283757e-07,0.0,0.0
1957,6.9355047571662e-07,2.8978922728128964e-07,8.835037701437898e-10,8.835037701437898e-10
1958,7.461563313881925e-07,4.02858262305017e-07,8.272243445794913e-10,0.0
1959,7.347708788074669e-07,3.790115670199157e-07,7.750747821333448e-10,2.325224457422337e-09
1960,7.370687740149151e-07,4.1732624822543585e-07,4.844583401109048e-09,1.3841666701708277e-09
1961,7.399789865303319e-07,4.259221668689861e-07,6.948159270159238e-10,1.3896318540318475e-09
1962,9.094365509554336e-07,4.775492925546132e-07,1.2683912808952869e-09,1.9025869768540815e-09
1963,7.377767019534076e-07,4.4874408899886475e-07,6.466053248388448e-10,6.466053248388448e-10
1964,7.994334509930923e-07,4.362205174857081e-07,4.867174663303331e-09,0.0
1965,7.091768452482938e-07,4.1368647885065e-07,6.0192477668863376e-09,7.1136563306595235e-09
1966,8.159057074408338e-07,4.359251875030168e-07,1.1078149508847446e-09,0.0
1967,7.637089538548025e-07,4.427441240295593e-07,1.9721342336964653e-09,4.930335584241163e-10
1968,8.18785110823228e-07,4.684546865973971e-07,1.3474247273492779e-09,1.7965663401398047e-09
1969,8.238748705480248e-07,4.328295233335666e-07,3.6334062425424918e-09,9.083515606356229e-10
1970,8.84334838247014e-07,4.07447032557684e-07,9.197450023812337e-10,0.0
1971,7.949100790938246e-07,4.1569634845473047e-07,2.0553589941130213e-09,5.138397485282553e-10
1972,7.372021286755626e-07,3.688575702653907e-07,5.130146862875051e-10,5.130146862875051e-10
1973,6.693029490634217e-07,3.7655181017726136e-07,5.513203782392395e-10,2.205281512956958e-09
1974,7.363873351096117e-07,3.80851190584508e-07,0.0,5.625571675160757e-10
1975,7.619114512635861e-07,3.5982324675387645e-07,0.0,1.7134440533084216e-09
1976,7.810391480234102e-07,3.8452034800684487e-07,0.0,5.713526873840635e-10
1977,7.398868433483585e-07,4.5603826492879307e-07,1.7630346071939584e-09,1.7630346071939584e-09
1978,8.007917244867713e-07,4.3782156922134163e-07,3.5643548113029055e-09,1.1881182704343018e-09
1979,7.906015753178508e-07,4.3304603991600743e-07,5.851973128301324e-09,2.925986564150662e-09
1980,8.05585841590073e-07,4.1842707787509426e-07,2.2740602734216964e-09,2.8425752862659692e-09
1981,8.425632245234738e-07,4.276071479125676e-07,3.795329828193417e-09,6.325549528618524e-10
1982,8.435995368927252e-07,4.425949100550497e-07,2.483000915987077e-09,1.8622506869903077e-09
1983,8.134127256198553e-07,4.3954599959761254e-07,6.315316047889041e-10,0.0
1984,8.785497698227118e-07,4.534824711299734e-07,0.0,1.1598016991243298e-09
1985,9.215834779752186e-07,4.4936217591384775e-07,6.015557829641693e-09,3.609334831011779e-09
1986,9.003717309497006e-07,4.669704196658131e-07,1.7983456945813714e-09,4.196139880008332e-09
1987,7.834067332623817e-07,4.320347386510548e-07,1.8332451112712533e-09,0.0
1988,8.305227083837963e-07,4.4194601400704414e-07,0.0,0.0
1989,9.571284635967459e-07,4.96126233429095e-07,0.0,5.488122178931576e-10
1990,8.407268410337565e-07,5.018207502871519e-07,2.179460389939436e-09,2.179460389939436e-09
1991,9.266976235267066e-07,4.882600705968798e-07,5.861465202094962e-10,1.1722930404189924e-09
1992,9.328335295322177e-07,4.5787635372107616e-07,1.1019888335184191e-09,1.1019888335184191e-09
1993,9.233858691004571e-07,5.195776680011477e-07,1.2186256448387667e-08,8.308811416668505e-09
1994,9.774438467502478e-07,5.01645502026804e-07,2.1099706426497278e-09,1.5824779264761446e-09
1995,9.77125637291465e-07,5.232665216681198e-07,2.1689803286761844e-09,0.0
1996,8.775823516771197e-07,4.863002232013969e-07,3.2028553142993132e-09,4.270473752399084e-09
1997,9.249351364815084e-07,4.986690100849955e-07,1.917957792585412e-09,2.876936688878118e-09
1998,1.0427899042042554e-06,5.807581260341976e-07,1.43043876743576e-09,1.43043876743576e-09
1999,9.803081866266439e-07,5.676189971381973e-07,9.140402323914998e-10,4.570201161957499e-10
2000,1.0470735105627682e-06,5.708096750822733e-07,1.0161472552283612e-08,8.836062992401139e-10
2001,1.0685776032914873e-06,5.76129366436362e-07,8.762423564512289e-10,2.6287270138425356e-09
2002,1.0988103440467967e-06,6.046085445632343e-07,1.752488598683044e-09,4.38122149670761e-10
2003,1.1567377669052803e-06,6.067039635127003e-07,2.083461403401543e-09,1.6667691671301554e-09
2004,1.2412701835273765e-06,6.840641049166152e-07,1.7619165015858584e-09,3.0833537945085254e-09
2005,1.1317922599118901e-06,6.444865903176833e-07,3.602999676388663e-09,4.5037495954858286e-10
2006,1.334196326752135e-06,7.193953592832258e-07,2.0589450144825605e-09,2.8825228870488218e-09
2007,1.293811919822474e-06,7.3658202381921e-07,3.994479469415779e-10,1.5977917877663117e-09
2008,1.3930342674939311e-06,7.595272109028883e-07,4.6831836186811415e-09,1.7029758714315335e-09
2009,1.5715962717877119e-06,8.387250431951543e-07,2.384096253749135e-09,2.860915504498962e-09
2010,1.7761461776899523e-06,9.348386242891138e-07,9.447586046817946e-10,0.0
2011,1.906250076899596e-06,1.0018806051448337e-06,1.6825476123472072e-08,3.059177577924288e-09
2012,2.1232324343145592e-06,1.260254407497996e-06,3.404252713057332e-10,3.404252713057332e-10
2013,2.4653077161929104e-06,1.4408619790629018e-06,2.789125042035323e-10,1.1156500168141292e-09
2014,2.5002229904202977e-06,1.4660064380223048e-06,1.7323561474213989e-09,4.330890368553497e-10
2015,2.496972228982486e-06,1.4489753539237427e-06,4.433150790905671e-10,8.866301581811342e-10
2016,2.552719479353982e-06,1.4907434433553135e-06,1.4499380585064614e-09,1.0356699942093428e-09
2017,2.596110789454542e-06,1.5083605831023306e-06,2.0124890642847504e-09,1.7609279590047322e-09
2018,2.8540696348500205e-06,1.6854396562848706e-06,4.130346731301415e-09,3.872199894061623e-09
2019,2.4632338408991927e-06,1.486460519117827e-06,5.1019755087367e-10,5.1019755087367e-10
