year,premières_ADJ âmes_NOUN,premières_ADJ ames_NOUN,premières_ADJ dames_NOUN
1852,1.3021090872200602e-09,0.0,2.083374561756557e-08
1853,5.971931837933653e-10,0.0,1.5527022778627497e-08
1854,3.117398783558656e-09,0.0,5.559360882756437e-08
1855,4.776243400783642e-09,0.0,3.449509122788186e-08
1856,5.177189232874468e-10,0.0,5.1254174238124506e-08
1857,1.4644527812635033e-09,0.0,5.125584445764275e-08
1858,3.9149408159744326e-09,0.0,3.3766365703513657e-08
1859,3.5645213447565993e-09,0.0,4.073738679721828e-08
1860,2.746310290291376e-09,0.0,5.0349022062690096e-08
1861,6.13075279431996e-09,0.0,2.4994608160966436e-08
1862,9.035972525772706e-10,0.0,4.201727232810981e-08
1863,4.994620828036034e-10,0.0,2.1976331865403154e-08
1864,6.233146443435089e-09,0.0,2.3014694816581027e-08
1865,0.0,0.0,3.1535857258901956e-08
1866,3.4059290943133647e-09,4.865612912574591e-10,3.600553544202967e-08
1867,3.396968040192405e-09,0.0,2.135237053835226e-08
1868,3.457911734727759e-09,0.0,2.6181332657415624e-08
1869,2.441759683335931e-09,0.0,3.369628132077196e-08
1870,2.8670243956696595e-09,0.0,2.981705327087525e-08
1871,1.0621177271019633e-09,0.0,1.6993883633631413e-08
1872,0.0,0.0,2.3584624031514068e-08
1873,4.788803575905831e-09,0.0,9.577607151811662e-09
1874,1.7923826867161097e-09,0.0,3.4055272379873713e-08
1875,5.721527140956084e-10,0.0,2.0597498262553415e-08
1876,0.0,0.0,3.264847947548333e-08
1877,6.184815992682502e-10,0.0,1.9791411176584006e-08
1878,6.039088673581716e-10,0.0,3.3214988925944766e-08
1879,5.498392852132383e-09,0.0,4.459807334544763e-08
1880,0.0,0.0,2.823852285338546e-08
1881,2.7890030285249168e-09,0.0,3.137628423743877e-08
1882,6.655385131892899e-10,0.0,1.4641847734253588e-08
1883,6.319338941018771e-10,0.0,2.6541223441256534e-08
1884,6.601696966868076e-10,0.0,1.0562715146988921e-08
1885,0.0,0.0,1.6114089618213256e-08
1886,6.453463874400711e-10,0.0,1.936039140115753e-08
1887,6.528924623161458e-10,0.0,1.5669419317632105e-08
1888,0.0,0.0,2.0924028287794272e-08
1889,1.8795409673089125e-09,0.0,2.5060547137467637e-08
1890,6.554386478008212e-10,0.0,5.898947996740844e-09
1891,1.9122659011827636e-09,0.0,1.8485238895138423e-08
1892,0.0,0.0,7.522214851007902e-09
1893,6.158416554491453e-10,0.0,1.9091091374434654e-08
1894,0.0,0.0,3.0247389037896255e-08
1895,1.2037228991346183e-09,0.0,2.2870734417423932e-08
1896,5.89702897624278e-10,0.0,1.7101383420481397e-08
1897,0.0,0.0,2.039349777938071e-08
1898,2.8291773368493978e-09,0.0,1.584339370808152e-08
1899,1.1055156790007459e-09,0.0,1.2713430308508578e-08
1900,4.671947717582725e-09,0.0,1.9206896184620348e-08
1901,5.588738916095792e-10,0.0,2.2913829500481597e-08
1902,9.820567692386817e-10,0.0,2.258730624760119e-08
1903,8.100330184390714e-09,0.0,1.1880484596105134e-08
1904,4.299700151477737e-09,0.0,7.524475265086039e-09
1905,6.192911072844254e-09,0.0,9.28936660926638e-09
1906,2.572092316910357e-09,5.144184522798412e-10,5.658602808544799e-09
1907,0.0,0.0,1.9542805318462086e-08
1908,6.384805573134145e-09,0.0,9.82277836847345e-09
1909,5.5009836685826485e-09,0.0,2.1453835208351535e-08
1910,6.412980813053082e-09,0.0,1.1222716866932103e-08
1911,1.5961122423746588e-09,0.0,1.3832973211336252e-08
1912,3.125652625612929e-09,0.0,1.7712032285288615e-08
1913,6.363587878865928e-09,0.0,3.234823786613106e-08
1914,4.68772043404897e-09,0.0,1.2723813391790628e-08
1915,1.4136913861761968e-08,0.0,2.1205371236732162e-08
1916,4.394984820521586e-09,0.0,2.5271162940043723e-08
1917,9.869782324756216e-09,0.0,1.096642476827725e-08
1918,0.0,0.0,1.1486376294556067e-08
1919,1.8415696745321952e-09,0.0,2.025726608678724e-08
1920,1.514446346106979e-09,0.0,5.300562211374427e-09
1921,2.2718242842501013e-09,0.0,1.2873670629520717e-08
1922,5.902348387820666e-09,0.0,1.180469710870824e-08
1923,1.0615948120573648e-09,0.0,1.3800733000834953e-08
1924,5.156649773851996e-09,0.0,3.867487219366694e-09
1925,1.0998177923937646e-09,0.0,7.698724324711748e-09
1926,1.1146138456652466e-09,0.0,1.5604593173179637e-08
1927,5.574612327308159e-09,0.0,2.452829506172094e-08
1928,2.2852082448565625e-09,0.0,2.2852082892654835e-08
1929,0.0,0.0,2.116677166874581e-08
1930,1.0503603542488804e-09,0.0,7.352522590764465e-09
1931,1.1405356659111021e-09,0.0,1.4826963656844327e-08
1932,0.0,0.0,5.479768305782784e-09
1933,0.0,0.0,1.8353059516584835e-08
1934,1.1981580172459871e-08,0.0,8.38710612072191e-09
1935,3.590485242455088e-09,0.0,1.6755597798123745e-08
1936,1.2124714565686645e-09,0.0,7.274828739411987e-09
1937,3.777335333410292e-09,0.0,6.295558963032022e-09
1938,3.8895642262559704e-09,0.0,2.074434313215079e-08
1939,1.5294050470515685e-09,0.0,6.117620188206274e-09
1940,5.0715658339584024e-09,0.0,1.2678914806940611e-08
1941,0.0,0.0,8.854508237732261e-09
1942,0.0,0.0,4.247896434605991e-08
1943,8.709705845433291e-09,0.0,2.322588166236983e-08
1944,6.4263723231761105e-09,0.0,2.2492303131116387e-08
1945,0.0,0.0,8.714016175304096e-09
1946,2.7842208538686464e-09,0.0,1.809743643832462e-08
1947,0.0,0.0,4.7683483828109274e-09
1948,1.0871887834440486e-09,0.0,8.697510267552389e-09
1949,0.0,0.0,9.817008428392171e-09
1950,0.0,0.0,6.381216888229346e-09
1951,0.0,0.0,9.595261474260042e-09
1952,6.326882129314981e-09,0.0,4.217921456550755e-09
1953,2.1547654771580937e-09,0.0,4.3095309543161875e-09
1954,0.0,0.0,2.9317608341017376e-09
1955,2.815682353940474e-09,0.0,1.1262729415761896e-08
1956,0.0,0.0,1.4825940919394043e-08
1957,8.835037701437898e-10,0.0,1.3252556607667998e-08
1958,8.272243445794913e-10,0.0,1.7371711014124713e-08
1959,1.5501495642666896e-09,0.0,1.007597205671118e-08
1960,0.0,0.0,1.7302083821224556e-08
1961,1.3896318540318475e-09,0.0,2.1539293681982485e-08
1962,1.2683912808952869e-09,0.0,1.3952304478426214e-08
1963,1.2932106496776896e-09,0.0,1.6165133009948818e-08
1964,2.4335873316516654e-09,0.0,1.0951143047943646e-08
1965,1.0944086747954884e-09,0.0,9.849678406226303e-09
1966,1.6617224263271169e-09,0.0,1.1078149952936656e-08
1967,4.930335584241163e-10,0.0,1.922830850098478e-08
1968,4.940557296606585e-09,4.4914158503495116e-10,1.6618238646293193e-08
1969,2.2708788183223305e-09,0.0,1.8167031157201308e-08
1970,1.8394900047624674e-09,0.0,1.1036940084085956e-08
1971,5.138397485282553e-10,0.0,2.4664308262423162e-08
1972,5.130146862875051e-10,0.0,1.5903455607979566e-08
1973,2.7566018356850464e-09,0.0,7.71848518432705e-09
1974,5.625571675160757e-10,0.0,7.875800178691605e-09
1975,5.711480177694739e-10,0.0,1.2565256835017635e-08
1976,2.285410749536254e-09,5.713526873840635e-10,7.998937401332284e-09
1977,5.876781838942691e-10,0.0,1.527963250369524e-08
1978,4.158414057542359e-09,0.0,1.3663360221016774e-08
1979,1.1703946700691858e-09,0.0,5.266775904289034e-09
1980,2.2740602734216964e-09,0.0,1.0801786354264209e-08
1981,1.2651099057237047e-09,0.0,1.9609203261161667e-08
1982,3.1037510339615437e-09,0.0,3.7245013739806154e-09
1983,0.0,0.0,1.5788289231544184e-08
1984,1.739702604197646e-09,0.0,1.5077422532705498e-08
1985,1.2031116103372597e-09,0.0,1.2632671575474319e-08
1986,1.7983456945813714e-09,0.0,2.5176839446583443e-08
1987,0.0,0.0,1.3443797297618687e-08
1988,1.798966087207532e-09,0.0,1.5591040070095374e-08
1989,3.841685636274406e-09,5.488122178931576e-10,1.3720305114262032e-08
1990,1.6345953479657283e-09,0.0,2.0704873038290827e-08
1991,2.344586080837985e-09,0.0,2.051512881795503e-08
1992,1.1019888335184191e-09,0.0,2.810071575432005e-08
1993,1.661762283333701e-09,0.0,2.991171954569438e-08
1994,2.637463358823311e-09,5.274926606624319e-10,2.057221348827909e-08
1995,1.0844901643380922e-09,0.0,5.6935732017926455e-08
1996,2.6690460952494277e-09,0.0,5.871901587184425e-08
1997,9.58978896292706e-10,4.79489448146353e-10,7.815677882661021e-08
1998,4.768129224785866e-10,0.0,7.199874996199895e-08
1999,1.8280804647829996e-09,0.0,4.06747918679784e-08
2000,8.836062992401139e-10,0.0,4.152949495406233e-08
2001,2.190605918883648e-09,4.3812117822561447e-10,6.659441939560473e-08
2002,2.1906108038649563e-09,1.3143663935011318e-09,7.404264423804818e-08
2003,2.9168460979889232e-09,0.0,5.542007497361112e-08
2004,3.523833003171717e-09,0.0,3.86740664964913e-07
2005,2.702249757291497e-09,0.0,8.286899200182773e-08
2006,2.4707338397433887e-09,0.0,6.794518325747845e-08
2007,3.1955835755326234e-09,3.994479469415779e-10,6.031664145922377e-08
2008,2.9802078582719105e-09,0.0,1.3581232605197613e-07
2009,1.907277002999308e-09,0.0,5.292693594505238e-08
2010,1.8895172093635892e-09,0.0,1.1242627206975442e-07
2011,1.911985902935953e-09,0.0,7.456745521050578e-08
2012,3.4042526575461807e-09,0.0,5.8553147247453197e-08
2013,2.7891249310130206e-09,0.0,9.789829003015171e-08
2014,5.413613113347537e-09,0.0,7.405822355366354e-08
2015,1.10828768384863e-09,0.0,4.277990428569467e-08
2016,4.556948152156792e-09,0.0,6.62828820718886e-08
2017,4.024978128569501e-09,0.0,5.7859060653697725e-08
2018,5.6792268665617485e-09,0.0,5.7566708955292256e-08
2019,7.90806176098613e-09,0.0,8.418259722642318e-08
