year,êtes_VERB en_ADP,êtes_VERB dans_ADP,etes_VERB en_ADP,etes_VERB dans_ADP
1883,6.67322183289798e-07,8.120350685203448e-07,2.5277355764075082e-09,1.8958017378167824e-09
1884,5.717069484489912e-07,8.205909125535982e-07,1.9805090900604227e-09,3.300848483434038e-09
1885,5.304758019519795e-07,6.909721719239315e-07,2.5782542767416317e-09,5.156508553483263e-09
1886,5.195038284000475e-07,6.285673634920386e-07,6.453463874400711e-10,6.453463874400711e-10
1887,5.960908424640365e-07,6.091486852710659e-07,0.0,1.3057849246322917e-09
1888,5.465610115606978e-07,6.549855129378557e-07,6.340614699951175e-10,6.340614699951175e-10
1889,5.588502176578913e-07,6.377909471666499e-07,1.8795409673089125e-09,6.265136742733546e-10
1890,5.204182684792613e-07,6.757572350579721e-07,1.9663159989136147e-09,1.3108772956016423e-09
1891,5.09300207340857e-07,5.545571184484288e-07,1.9122659011827636e-09,1.9122659011827636e-09
1892,5.622855496767443e-07,6.65716015646467e-07,1.2537024751679837e-09,1.8805537127519756e-09
1893,5.234654167907138e-07,6.244634391805448e-07,1.847525021858587e-09,6.158416554491453e-10
1894,5.665083904204948e-07,6.326745278784074e-07,3.780923574225881e-09,1.8904617871129403e-09
1895,5.723702543036779e-07,6.096856282056251e-07,2.4074457982692365e-09,6.018614495673091e-10
1896,6.203674729476916e-07,5.702427188225556e-07,1.179405795248556e-09,3.5382172747233653e-09
1897,5.354749532671121e-07,5.063413937023142e-07,1.7480140668268973e-09,2.330685422435863e-09
1898,4.979352183909214e-07,5.103835860609252e-07,1.13167097914868e-09,5.6583548957434e-10
1899,5.383861321206496e-07,6.058226063032635e-07,0.0,5.527578395003729e-10
1900,5.331211809789238e-07,6.239645813366224e-07,0.0,0.0
1901,6.449404850172868e-07,5.20870457876299e-07,2.235495566438317e-09,1.1177477832191585e-09
1902,4.041163492729538e-07,4.7629754362787935e-07,1.4730852093691738e-09,0.0
1903,5.205812385611353e-07,5.135609626449877e-07,2.1600881083827517e-09,5.400220270956879e-10
1904,4.7457939444939257e-07,5.337003017302777e-07,0.0,5.374625189347171e-10
1905,5.754246217293257e-07,5.630388386634877e-07,1.0321518084666081e-09,1.0321518084666081e-09
1906,5.463123784466006e-07,5.113319616611989e-07,5.144184522798412e-10,2.0576738091193647e-09
1907,5.302271688378823e-07,5.358842827263288e-07,1.028568674676933e-09,6.1714118260169926e-09
1908,5.947692329755228e-07,6.325869321699429e-07,0.0,1.964555629285769e-09
1909,5.423970037554682e-07,5.187427518649201e-07,3.850688656825696e-09,4.950885035270858e-09
1910,5.889253884561185e-07,6.060266741769738e-07,5.344150677544235e-10,5.344150677544235e-10
1911,5.405499905464239e-07,4.947947900291183e-07,2.6601871816467337e-09,5.320374141248863e-10
1912,4.9229032583753e-07,5.917902399232844e-07,3.646594803896619e-09,2.6047106693738442e-09
1913,5.287080853122461e-07,5.520412287296494e-07,2.6514948014977335e-09,5.30298971401777e-10
1914,5.45784587302478e-07,4.761384673201974e-07,1.3393487430235496e-09,3.3483718020477227e-09
1915,4.606278025676147e-07,3.722720691712311e-07,3.534228465440492e-09,0.0
1916,4.186223065971717e-07,4.3620224232654436e-07,7.69122365795738e-09,0.0
1917,5.066488029115135e-07,3.739550606951525e-07,4.386569774084137e-09,2.1932848870420685e-09
1918,5.306706043484155e-07,4.1810409356912714e-07,2.2972752589112133e-09,1.1486376294556067e-09
1919,5.377383445193118e-07,4.5210535404294205e-07,3.6831393490643904e-09,0.0
1920,5.747323825744388e-07,4.467616747660941e-07,0.0,2.2716695191604686e-09
1921,4.869276608587825e-07,4.740539907288621e-07,0.0,0.0
1922,5.79905702124961e-07,5.267846177048341e-07,7.377935484775833e-10,0.0
1923,5.90246713727538e-07,5.690148441317433e-07,0.0,2.1231896241147297e-09
1924,5.775447675659962e-07,5.375807177188108e-07,1.289162443462999e-09,1.289162443462999e-09
1925,6.169977950776229e-07,5.7740436432141e-07,7.698724324711748e-09,4.399271169575059e-09
1926,5.049200808571186e-07,5.673384748661192e-07,2.229227691330493e-09,1.1146138456652466e-09
1927,6.054029313418141e-07,6.51114760330529e-07,3.3447675740205796e-09,0.0
1928,5.781577101515722e-07,4.2504873931648035e-07,0.0,1.1426041224282812e-09
1929,6.182925744724344e-07,6.227487006071897e-07,6.684243825105796e-09,2.2280812750352652e-09
1930,5.304319756760378e-07,4.884175837105431e-07,5.2518016602221e-09,5.2518016602221e-09
1931,5.554408630814578e-07,4.20857674043873e-07,2.2810713318222042e-09,1.1405356659111021e-09
1932,4.767398422700353e-07,3.8796758872194914e-07,0.0,1.0959536611565568e-09
1933,5.207680828789307e-07,3.177373457674548e-07,5.735331320977366e-09,1.1470662197865522e-09
1934,5.247932222118834e-07,4.337331915849063e-07,0.0,0.0
1935,5.313918336469214e-07,5.242108613856544e-07,0.0,1.196828414151696e-09
1936,4.231525281284121e-07,3.407044744108134e-07,6.0623572828433225e-09,2.424942913137329e-09
1937,4.5579847096632875e-07,4.0039756754595146e-07,0.0,1.2591118148108649e-09
1938,5.108294658384693e-07,4.006251401733607e-07,1.2965214457594243e-09,2.5930428915188486e-09
1939,4.66468549120691e-07,3.288220966624067e-07,0.0,4.588215141154706e-09
1940,3.778316681746219e-07,3.7529588325924124e-07,7.607348528892999e-09,7.607348528892999e-09
1941,4.0140434975910466e-07,4.132103583742719e-07,0.0,0.0
1942,4.672686202411569e-07,4.672686202411569e-07,3.034211770724937e-09,0.0
1943,4.006464564554335e-07,4.5000146542406583e-07,8.709705845433291e-09,0.0
1944,6.329976827146311e-07,5.462416652335378e-07,6.4263723231761105e-09,3.2131861615880553e-09
1945,6.491941917374788e-07,5.119484285387443e-07,0.0,2.178504043826024e-09
1946,6.208812237673556e-07,5.081203084955632e-07,5.568441707737293e-09,1.3921104269343232e-09
1947,8.535343454241229e-07,5.948514854026143e-07,1.1920870957027319e-09,0.0
1948,7.186317816376686e-07,4.794502501681563e-07,0.0,1.0871887834440486e-09
1949,6.017826308379881e-07,4.898687393506407e-07,9.817008317369869e-10,9.817008317369869e-10
1950,7.040609375508211e-07,5.179421123102657e-07,3.190608444114673e-09,0.0
1951,6.929911364750296e-07,5.266732614472858e-07,0.0,0.0
1952,6.284703317760432e-07,5.567656558014278e-07,3.1634410646574906e-09,7.381362632230548e-09
1953,6.798285312470398e-07,5.160663363312779e-07,0.0,1.0773827385790469e-09
1954,6.596461616936722e-07,4.817860030925658e-07,9.772536113672459e-10,1.9545072227344917e-09
1955,6.232043574527779e-07,4.974372131982818e-07,4.6928039232341234e-09,4.6928039232341234e-09
1956,6.567019568137766e-07,5.808280434393964e-07,1.744228317335228e-09,4.360570571293465e-09
1957,5.857630185346352e-07,4.417518937316345e-07,1.7670075402875796e-09,2.6505113659425206e-09
1958,6.129732241788588e-07,4.748267770082748e-07,8.272243445794913e-10,8.272243445794913e-10
1959,6.200598363648169e-07,5.076739739706682e-07,2.325224457422337e-09,5.425523585955716e-09
1960,6.249512694012083e-07,5.640479230351048e-07,6.920833350854139e-10,1.3841666701708277e-09
1961,6.420099225579179e-07,5.148585842107423e-07,0.0,2.779263708063695e-09
1962,6.779551426916441e-07,5.00380338053219e-07,1.2683912808952869e-09,1.9025869768540815e-09
1963,6.931609277671669e-07,5.347425826585095e-07,7.1126584622049904e-09,1.939815863494232e-09
1964,7.428525350405835e-07,6.771456924070662e-07,2.4335873316516654e-09,0.0
1965,5.964527076685044e-07,4.6731250336051744e-07,1.586892572902343e-08,1.641613067704384e-08
1966,6.525029903059476e-07,4.702674516465777e-07,1.6617224263271169e-09,2.215629901769489e-09
1967,6.720047167618759e-07,5.433229830487107e-07,2.465167847631733e-09,2.465167847631733e-09
1968,6.737123499078734e-07,5.484018856805051e-07,3.1439910674890825e-09,1.7965663401398047e-09
1969,6.149539899524825e-07,4.850597292715975e-07,1.8167031212712459e-09,4.5417578031781147e-10
1970,5.95074993725575e-07,4.396381143578765e-07,1.8394900047624674e-09,1.3796175313274261e-09
1971,6.243153052309935e-07,4.912308213533834e-07,1.541519245584766e-09,2.569198631618974e-09
1972,5.781675440630352e-07,4.519659455581859e-07,4.104117490300041e-09,2.565073486948677e-09
1973,5.843996291332587e-07,4.0301520698449167e-07,3.3079223804577396e-09,3.859242703185828e-09
1974,5.940603955423285e-07,3.476603183116822e-07,3.3753431161187564e-09,5.06301445213353e-09
1975,5.808575451737852e-07,3.883806414251012e-07,3.998036124386317e-09,2.2845920710778955e-09
1976,6.273452299865312e-07,4.3708479324777727e-07,1.1427053969725876e-08,3.9994687561772935e-09
1977,5.876781870028935e-07,3.6729886687680846e-07,2.938390863960194e-09,2.938390863960194e-09
1978,5.673264809047396e-07,5.013858981328667e-07,3.5643548113029055e-09,4.158414057542359e-09
1979,5.682265964424005e-07,4.51772336873546e-07,8.192762912528906e-09,1.0533551808578068e-08
1980,6.583404683624394e-07,4.354825478003477e-07,2.8425752862659692e-09,2.2740602734216964e-09
1981,6.793640068281093e-07,4.484814724037278e-07,3.1627747087981106e-09,1.2651099057237047e-09
1982,6.704102588628302e-07,4.096951613519195e-07,1.0552754226011984e-08,2.483000915987077e-09
1983,6.624766797358461e-07,4.894370135843928e-07,3.157658134966823e-09,3.78918940668882e-09
1984,6.802237066949601e-07,4.720392894341785e-07,4.059305780401701e-09,2.3196033982486597e-09
1985,6.358444579745992e-07,4.1928439031835296e-07,2.4062232206745193e-09,3.0077789148208467e-09
1986,7.69691951063578e-07,5.335091941560677e-07,2.3977941854269602e-09,3.5966913891627428e-09
1987,7.754626381029084e-07,4.937539870297769e-07,6.110816852533674e-10,2.4443267410134695e-09
1988,7.105916211003205e-07,4.7492704879914527e-07,2.398621523624911e-09,2.99827696004229e-09
1989,8.912710427466664e-07,4.6813681819912745e-07,3.841685636274406e-09,6.036934507847036e-09
1990,7.132284167710168e-07,4.353472036200401e-07,5.44865097484859e-10,1.6345953479657283e-09
1991,7.772302978992229e-07,4.993968332200893e-07,7.033758464558559e-09,1.1722930404189924e-09
1992,6.419085138986702e-07,4.407955316310108e-07,4.4079553340736766e-09,7.713921945651236e-09
1993,6.984940341681067e-07,5.145923864802171e-07,2.7696036575264316e-09,7.754890063438324e-09
1994,8.51373158639035e-07,5.06392950683221e-07,2.637463358823311e-09,1.5824779264761446e-09
1995,7.748682264718809e-07,4.842248699787888e-07,3.253470381991974e-09,5.422450821690461e-10
1996,7.307848477466905e-07,4.115669014481682e-07,2.6690460952494277e-09,8.007138063703678e-09
1997,7.350573127951066e-07,4.775715183313878e-07,2.3974471297094624e-09,2.876936688878118e-09
1998,7.028222626104252e-07,4.892100378128816e-07,2.86087753487152e-09,0.0
1999,6.992407861616812e-07,4.643324302833207e-07,2.285100553223174e-09,1.3710603763428253e-09
2000,7.002579991421953e-07,4.7317118401224434e-07,3.092622158362701e-09,4.4180314962005696e-10
2001,7.342911203522817e-07,4.6791342356300447e-07,2.190605918883648e-09,8.762423564512289e-10
2002,7.684662364226824e-07,4.863155709244893e-07,1.3143663935011318e-09,4.38122149670761e-10
2003,7.692139547543775e-07,5.48783759768412e-07,3.7502307925763034e-09,4.1669229178253886e-10
2004,9.553991731081624e-07,5.880396543034294e-07,3.9643119897903034e-09,2.2023955992267474e-09
2005,1.0007331638917094e-06,5.431522254184529e-07,4.053374524914943e-09,5.404499514582994e-09
2006,1.1134774240417755e-06,7.111596005415777e-07,4.941467679486777e-09,1.6471559671771274e-09
2007,1.4212357655196683e-06,8.288544677270693e-07,4.7933754743212376e-09,3.1955835755326234e-09
2008,1.5322525541705545e-06,9.153495170721726e-07,3.405951742863067e-09,2.9802078582719105e-09
2009,1.8753300992102595e-06,1.1190948043804383e-06,1.192048149079028e-08,8.105927484791664e-09
2010,2.4993589704536134e-06,1.2626699117390672e-06,1.0864724231396394e-08,1.8895172093635892e-09
2011,3.472931439318927e-06,1.8236522691950086e-06,5.353560705856353e-09,7.64794394481072e-10
2012,3.7344652810133994e-06,2.0500410755630583e-06,1.0212758416727752e-09,1.3617010852229328e-09
2013,3.595182079152437e-06,1.8999519397766562e-06,8.367375126105969e-10,2.2313000336282585e-09
2014,3.670429578050971e-06,1.9075407635682495e-06,8.661780737106994e-10,3.2481677347817595e-09
2015,3.5513971852196846e-06,1.96166911337059e-06,1.7732603163622684e-09,1.329945265027277e-09
2016,3.7706674902437953e-06,2.0725829017465003e-06,1.86420612280358e-09,3.5212781579474495e-09
2017,4.007620191259775e-06,2.1043088054284453e-06,2.7671724911471074e-09,2.7671724911471074e-09
2018,3.999724413006334e-06,2.0499426227615913e-06,1.8070267504555204e-09,4.3884935685412074e-09
2019,4.026479018648388e-06,2.1203809410508256e-06,1.2754939326953263e-09,2.55098775436835e-10
