year,avez_VERB écrit_VERB,avez_VERB ecrit_VERB,avez_VERB décrit_VERB
1898,2.648110069003451e-07,0.0,5.6583546736987955e-09
1899,2.8743409075104864e-07,5.527578395003729e-10,1.326618814800895e-08
1900,2.460559187511535e-07,1.5573159428683425e-09,1.4015843596837385e-08
1901,2.034300905506825e-07,5.588738916095792e-10,1.2854099118442264e-08
1902,2.3569361928821309e-07,0.0,5.892340837476695e-09
1903,2.338295388426559e-07,0.0,9.720396931811592e-09
1904,2.49382594574854e-07,1.0749250378694342e-09,1.289910045443321e-08
1905,2.606183215903002e-07,0.0,1.2385822145688508e-08
1906,2.4692084821253957e-07,1.5432553013283723e-09,1.0802787109298606e-08
1907,2.7102785793431394e-07,0.0,1.5942815068115124e-08
1908,3.423238297273201e-07,0.0,5.40252820258047e-09
1909,3.1135567724049906e-07,0.0,1.7603147384193107e-08
1910,3.0889191293681506e-07,1.068830135508847e-09,5.34415089958884e-09
1911,2.5803814196478925e-07,0.0,5.852411444351446e-09
1912,3.542406545875565e-07,1.0418842455450772e-09,8.335073964360618e-09
1913,2.794675708628347e-07,0.0,7.42418571064718e-09
1914,2.5715496576594887e-07,0.0,8.036092680185902e-09
1915,1.9438256515513785e-07,0.0,1.1780762143587253e-08
1916,2.1974923924972245e-07,2.197492410260793e-09,7.69122365795738e-09
1917,2.4674454834894277e-07,0.0,1.0966424213165737e-08
1918,2.6074073389281693e-07,0.0,5.743188147278033e-09
1919,2.486119115019392e-07,0.0,1.8415696745321952e-09
1920,2.597275567950419e-07,0.0,3.786115865267448e-09
1921,2.2945424404952064e-07,0.0,7.572747762196741e-09
1922,3.032331505892216e-07,7.377935484775833e-10,2.2133805899215986e-09
1923,2.919385622135451e-07,1.0615948120573648e-09,1.0615948120573648e-08
1924,3.210014369869896e-07,0.0,1.2891624656674594e-08
1925,4.1133185391117877e-07,3.299453377181294e-09,1.6497267552040284e-08
1926,3.5444719514998724e-07,0.0,1.4489979882625903e-08
1927,4.3593468035396654e-07,4.4596899506643695e-09,7.804457524684949e-09
1928,3.244995809836837e-07,1.1426041224282812e-09,1.4853853258500749e-08
1929,3.6763341881851375e-07,0.0,1.2254447234738564e-08
1930,3.035541453755286e-07,0.0,1.3654684494213143e-08
1931,2.828528522513807e-07,1.1405356659111021e-09,7.983749661377715e-09
1932,2.608369698009483e-07,0.0,1.2055489939655217e-08
1933,2.4203097837016685e-07,0.0,5.735331320977366e-09
1934,2.6119843710148416e-07,1.1981580172459871e-09,7.188948103475923e-09
1935,4.129057913360157e-07,0.0,1.555876849579363e-08
1936,2.558314804446127e-07,0.0,1.2124714565686645e-09
1937,2.4804504050734977e-07,0.0,5.0364472592434595e-09
1938,2.0355386709525192e-07,1.2965214457594243e-09,1.1668692678767911e-08
1939,2.0341087747510755e-07,0.0,1.2235240376412548e-08
1940,1.6482589160204952e-07,0.0,5.0715658339584024e-09
1941,3.158107801937149e-07,0.0,5.9030051957620344e-09
1942,1.8205270180260413e-07,0.0,3.034211770724937e-09
1943,2.438717672248458e-07,0.0,2.9032352077962287e-09
1944,3.405977224701928e-07,9.639558484764166e-09,3.2131861615880553e-09
1945,3.1152606538853433e-07,0.0,8.714016175304096e-09
1946,2.742457638760243e-07,0.0,6.960552134671616e-09
1947,4.1961465058193426e-07,0.0,2.5033829231801974e-08
1948,2.5005343218253984e-07,0.0,7.610321262063735e-09
1949,2.4738861270634516e-07,0.0,7.853606653895895e-09
1950,3.0629840352958126e-07,1.0635361480382244e-09,1.1698897850465073e-08
1951,3.9980255905902595e-07,0.0,1.0661401539380222e-08
1952,3.3005235877681116e-07,0.0,1.7926167217297007e-08
1953,3.436850875004893e-07,0.0,6.464296653518886e-09
1954,3.664701182515273e-07,7.818028890937967e-09,1.8567819282111486e-08
1955,2.78752565918694e-07,0.0,1.783265446420046e-08
1956,2.816928770243976e-07,8.72114158667614e-10,1.3953826538681824e-08
1957,2.624006185669714e-07,0.0,5.301022731885041e-09
1958,2.622301167320984e-07,1.6544486891589827e-09,1.4062814024384807e-08
1959,3.038293243662338e-07,0.0,1.4726420971555854e-08
1960,3.093612406246393e-07,0.0,1.591791587429725e-08
1961,2.695885825687583e-07,4.16889545107324e-09,6.94815938118154e-09
1962,3.107558654846798e-07,1.9025869768540815e-09,8.8787386332001e-09
1963,3.3106192631748854e-07,0.0,1.4225316924409981e-08
1964,3.911991655058955e-07,0.0,1.034274621503073e-08
1965,3.206617407158774e-07,1.586892572902343e-08,2.407699106754535e-08
1966,2.7196855967304145e-07,0.0,2.0494576702390077e-08
1967,3.416722620386281e-07,0.0,1.6763140209263838e-08
1968,3.1350083418146824e-07,1.3474247273492779e-09,1.4821671889819754e-08
1969,3.111103978881147e-07,9.083515606356229e-10,2.1346261647181564e-08
1970,3.495030966860213e-07,1.3796175313274261e-09,2.5292987260172595e-08
1971,3.756168496238388e-07,3.083038491169532e-09,1.490135304038631e-08
1972,3.437198472511227e-07,1.5390440033513642e-09,2.257264597460562e-08
1973,2.9219981456662936e-07,5.513203782392395e-10,1.6539610570021068e-08
1974,2.739653268690745e-07,1.1251143350321513e-09,2.4752514704573514e-08
1975,2.5473201503700693e-07,1.1422960355389478e-09,2.227477224892027e-08
1976,2.873904065836541e-07,1.142705374768127e-09,2.2282755196556536e-08
1977,2.6386749141238397e-07,2.3507127355770763e-09,2.11564152863275e-08
1978,2.8336620516711264e-07,2.3762365408686037e-09,1.7227714366185864e-08
1979,3.4117005043299287e-07,8.777959692451986e-09,1.521513048885481e-08
1980,3.5702746004062647e-07,2.2740602734216964e-09,3.865902442612423e-08
1981,3.681469706862117e-07,1.8976649140967083e-09,2.84649726012276e-08
1982,2.8182060418657784e-07,0.0,3.227901146374279e-08
1983,3.5934147035732167e-07,1.89459470334441e-09,1.8314416649900522e-08
1984,3.06187644127931e-07,0.0,2.9574943383181562e-08
1985,3.098012371083314e-07,7.820225356169885e-09,3.128090142467954e-08
1986,4.064261247549439e-07,0.0,3.7165808208783346e-08
1987,3.2448437536913843e-07,0.0,2.5054349706010726e-08
1988,3.262125289893447e-07,5.996553809062277e-10,2.2187249371086182e-08
1989,3.534350696554611e-07,5.488122178931576e-10,4.555141330797596e-08
1990,3.1166283065431344e-07,5.448650863826288e-09,2.8332985735346483e-08
1991,3.9330430467998667e-07,5.861465202094962e-10,3.57549367890897e-08
1992,2.997409751515079e-07,4.958949695321735e-09,1.7631821336294706e-08
1993,3.683572913359967e-07,2.2156829704300662e-09,2.4926434250005514e-08
1994,3.117481526260235e-07,0.0,3.3759530282395644e-08
1995,3.497480918213114e-07,2.1689803286761844e-09,2.548551947256783e-08
1996,3.8968073567957617e-07,1.067618438099771e-09,1.6548085568501847e-08
1997,3.011193712154636e-07,1.917957792585412e-09,3.260528202986279e-08
1998,3.0659072081107297e-07,2.3840645013706308e-09,2.43174582692518e-08
1999,3.368238310486049e-07,2.7421207526856506e-09,3.701862993921168e-08
2000,2.805450094456319e-07,1.3254094488601709e-09,1.7230322058026104e-08
2001,3.1413287615578156e-07,2.6287270138425356e-09,2.365854356867203e-08
2002,2.9178934823903546e-07,1.752488598683044e-09,2.9354184860608257e-08
2003,3.0626884495177364e-07,1.6667691671301554e-09,1.6667691227212345e-08
2004,2.836685553120333e-07,8.809582507929292e-10,2.2904915297772277e-08
2005,3.400330967906484e-07,0.0,2.34194974524371e-08
2006,3.652568238976528e-07,3.294311934354255e-09,2.7178073125355695e-08
2007,3.5590812785812886e-07,1.5977917877663117e-09,1.1184542181297275e-08
2008,4.282984207293339e-07,8.514879357157668e-10,2.0435710013089192e-08
2009,3.590448898194154e-07,0.0,2.2410505451375684e-08
2010,3.897129374763608e-07,3.7790344187271785e-09,2.267420740054149e-08
2011,4.412863745528739e-07,0.0,3.4033352136475514e-08
2012,4.2893583440672955e-07,0.0,2.1787217363566924e-08
2013,4.521171774740651e-07,2.789125042035323e-10,2.9564725778641332e-08
2014,5.015170927435975e-07,0.0,2.295371892557796e-08
2015,4.3755198930739425e-07,2.2165753954528356e-10,2.8372165061796295e-08
2016,4.639801716166403e-07,0.0,2.5063213726639333e-08
2017,4.030009392863576e-07,5.031222660711876e-10,2.037645252528364e-08
2018,4.450448614079505e-07,0.0,2.9686866298561654e-08
2019,4.933610284751921e-07,0.0,2.423438338894357e-08
