year,avais_VERB écrit_VERB,avais_VERB ecrit_VERB,avais_VERB décrit_VERB
1800,6.288328791015374e-08,0.0,0.0
1801,6.191074675143682e-08,0.0,0.0
1802,9.175144555229053e-08,0.0,0.0
1803,3.90067853572873e-08,0.0,0.0
1804,6.673997887673977e-08,0.0,0.0
1805,2.842877755426798e-08,0.0,0.0
1806,5.4751712497136396e-08,0.0,0.0
1807,5.693910054560547e-08,0.0,0.0
1808,4.985362878073829e-08,0.0,0.0
1809,1.0391540428145163e-07,0.0,0.0
1810,5.148278958699848e-08,0.0,0.0
1811,5.766276700569506e-08,0.0,0.0
1812,1.2002436733382638e-07,0.0,0.0
1813,5.176335093892703e-08,0.0,0.0
1814,5.349351184236184e-08,0.0,0.0
1815,9.710004889029733e-08,0.0,0.0
1816,1.8540831092650478e-08,0.0,0.0
1817,2.2574664626517915e-07,0.0,0.0
1818,1.7881765757010726e-07,0.0,4.768470951432846e-09
1819,1.0454560595007933e-07,0.0,0.0
1820,7.713212824000948e-08,0.0,0.0
1821,3.096507441568974e-07,9.86148829262845e-10,2.9584463767662328e-09
1822,1.5639960793123464e-07,0.0,2.0051231786055723e-09
1823,1.353928098524193e-07,2.9648061783404955e-09,6.917880934764753e-09
1824,1.70106474683962e-07,8.421112696055388e-10,0.0
1825,8.277116592125822e-08,0.0,0.0
1826,5.19671061738336e-08,0.0,1.7615968683770689e-09
1827,1.5024154720322258e-07,0.0,0.0
1828,1.4859128327771032e-07,0.0,9.172301251858528e-10
1829,1.928964650232956e-07,0.0,8.57317605795771e-10
1830,2.3795985271135578e-07,0.0,0.0
1831,2.899964215430373e-07,1.5591206103948707e-09,0.0
1832,1.6912461830997927e-07,0.0,0.0
1833,1.5174553880115127e-07,0.0,0.0
1834,1.6148737813637126e-07,0.0,0.0
1835,1.6790055212823063e-07,0.0,0.0
1836,9.812295331812493e-08,0.0,0.0
1837,1.5168201628057432e-07,0.0,0.0
1838,7.700837301172214e-08,0.0,6.312161904276081e-10
1839,7.341049013120937e-08,6.9914751765765e-10,1.3982950353153e-09
1840,1.242089240349742e-07,0.0,6.369688665408546e-10
1841,8.346712832008052e-08,1.2841097074556274e-09,0.0
1842,1.0599058697380315e-07,0.0,0.0
1843,9.864541539172933e-08,0.0,0.0
1844,9.00124064173724e-08,0.0,1.097712254427563e-09
1845,7.589110140315825e-08,0.0,5.580227946389016e-10
1846,6.849766265304424e-08,5.854501328173001e-10,5.854501328173001e-10
1847,6.525800699819229e-08,0.0,0.0
1848,7.562508130831702e-08,0.0,8.045221711050488e-10
1849,6.284561493430374e-08,0.0,8.379414939696517e-10
1850,9.504594800091581e-08,0.0,6.788996032014438e-10
1851,8.319776156895387e-08,0.0,6.449438760824933e-10
1852,6.640756566866912e-08,6.510545436100301e-10,1.9531636308300904e-09
1853,1.0749477041827049e-07,0.0,0.0
1854,7.58567040293201e-08,0.0,0.0
1855,9.021793090369101e-08,0.0,5.306937111981824e-10
1856,9.267169076565551e-08,5.177189232874468e-10,5.177189232874468e-10
1857,9.177237103585867e-08,0.0,4.881509085841174e-10
1858,1.419166011373818e-07,0.0,0.0
1859,1.059172092254812e-07,0.0,0.0
1860,1.4418129978821526e-07,0.0,1.8308735638683515e-09
1861,1.6411553360740072e-07,4.715963730639317e-10,2.357981809808507e-09
1862,1.256000246030453e-07,0.0,4.517986429419807e-09
1863,1.2536497706605587e-07,0.0,4.994620828036034e-10
1864,1.1986820425136102e-07,0.0,9.589455896019672e-10
1865,1.1390563514623864e-07,0.0,3.294791106611683e-09
1866,1.4937431558337266e-07,0.0,4.865612912574591e-10
1867,2.2808214339420374e-07,0.0,4.85281148598915e-10
1868,1.1905096641839918e-07,0.0,4.93987406535723e-10
1869,1.255064461247457e-07,9.767038289254515e-10,1.953407657850903e-09
1870,1.0894692792362548e-07,0.0,0.0
1871,1.2001930826954776e-07,0.0,2.1242354542039266e-09
1872,1.8565332027264958e-07,6.047339295989218e-10,4.23313739617015e-09
1873,1.2630469825580803e-07,0.0,5.986004469882289e-10
1874,1.469753811988994e-07,5.974609140757536e-10,2.9873046258899194e-09
1875,1.5848630141590547e-07,0.0,0.0
1876,1.711022150630015e-07,0.0,3.627608879952504e-09
1877,1.768857345041397e-07,0.0,3.0924081073635534e-09
1878,1.0749577938895527e-07,0.0,0.0
1879,1.2035370389185118e-07,6.10932526790009e-10,3.665595160740054e-09
1880,1.752072051885989e-07,0.0,1.2835692508872398e-09
1881,1.694319280431955e-07,0.0,0.0
1882,1.9966155662132223e-07,0.0,1.3310770263785798e-09
1883,1.1690777057538071e-07,0.0,6.319338941018771e-10
1884,1.333542769543783e-07,0.0,6.601696966868076e-10
1885,8.959433728250588e-08,6.445635691854079e-10,0.0
1886,7.808691293575976e-08,0.0,1.936039106809062e-09
1887,1.1033882429956066e-07,0.0,2.6115698492645834e-09
1888,1.204716824076968e-07,0.0,6.340614699951175e-10
1889,1.0024218966009357e-07,0.0,6.265136742733546e-10
1890,1.0290386853739619e-07,0.0,0.0
1891,1.089991599201312e-07,0.0,1.9122659011827636e-09
1892,1.2474339428081294e-07,0.0,3.761107425503951e-09
1893,9.483961349587844e-08,0.0,1.847525021858587e-09
1894,1.2224985823650059e-07,0.0,0.0
1895,1.6310445971612353e-07,0.0,0.0
1896,1.1853028070163418e-07,0.0,0.0
1897,1.3168371992833272e-07,0.0,5.826713556089658e-10
1898,1.2052295517150924e-07,0.0,2.26334195829736e-09
1899,1.006019232363542e-07,0.0,3.3165470370022376e-09
1900,1.4638770551300695e-07,0.0,1.5573159428683425e-09
1901,8.215446456460995e-08,0.0,3.912117296778206e-09
1902,9.47684810626015e-08,0.0,4.910283846193408e-10
1903,9.342380735688494e-08,0.0,5.400220270956879e-10
1904,1.3382816632656613e-07,0.0,3.7622376325430196e-09
1905,1.1869745719650382e-07,0.0,5.160759042333041e-10
1906,1.2963344886429695e-07,5.144184522798412e-10,2.0576738091193647e-09
1907,1.6097099830858497e-07,0.0,1.5428529565042481e-09
1908,1.3113408670051285e-07,0.0,4.911389073214423e-09
1909,1.2762281187406188e-07,0.0,1.6502950117569526e-09
1910,1.330693493173385e-07,0.0,2.137660271017694e-09
1911,1.282210178032983e-07,0.0,2.6601871816467337e-09
1912,1.2398422200021741e-07,0.0,1.0418842455450772e-09
1913,9.12114259676855e-08,5.30298971401777e-10,4.772690687104841e-09
1914,9.37544086809794e-08,0.0,2.678697486047099e-09
1915,1.4136914217033336e-07,0.0,0.0
1916,6.59247731960022e-08,0.0,0.0
1917,8.444146715191891e-08,1.0966424435210342e-09,5.483212106582869e-09
1918,5.6283244731503146e-08,0.0,2.2972752589112133e-09
1919,1.4088007560530968e-07,0.0,2.762354567309444e-09
1920,9.616734075734712e-08,0.0,7.572231730534895e-10
1921,9.996026761882604e-08,0.0,2.2718242842501013e-09
1922,1.158335862783133e-07,0.0,1.4755870969551665e-09
1923,1.157138314056283e-07,0.0,1.0615948120573648e-09
1924,1.572778245417794e-07,0.0,6.445812328337297e-09
1925,1.8146992886158841e-07,0.0,2.1996355847875293e-09
1926,1.6050439910486602e-07,0.0,1.1146138456652466e-09
1927,1.7727268186717993e-07,0.0,1.1149224876660924e-09
1928,1.428255131941114e-07,0.0,2.2852082448565625e-09
1929,1.626499397389125e-07,0.0,2.2280812750352652e-09
1930,1.4915117674263456e-07,0.0,3.1510811737689437e-09
1931,8.439963750106472e-08,0.0,3.4216069977333063e-09
1932,1.1069131744534388e-07,0.0,0.0
1933,1.2847141306338017e-07,0.0,5.735331320977366e-09
1934,1.413826424823128e-07,0.0,0.0
1935,1.1489552775856282e-07,0.0,1.196828414151696e-09
1936,1.260970350358548e-07,0.0,0.0
1937,9.065605155456069e-08,0.0,3.777335333410292e-09
1938,9.07565009811151e-08,0.0,0.0
1939,1.2235240376412548e-07,0.0,1.5294050470515685e-09
1940,6.846613587185857e-08,0.0,0.0
1941,1.888961662643851e-07,0.0,0.0
1942,1.5474479653221351e-07,0.0,0.0
1943,1.5096823346993915e-07,0.0,2.9032352077962287e-09
1944,1.285274464635222e-07,0.0,3.2131861615880553e-09
1945,1.1546071476686848e-07,0.0,2.178504043826024e-09
1946,1.1832938895395273e-07,0.0,1.1136883415474585e-08
1947,2.515303663130908e-07,0.0,7.152522574216391e-09
1948,1.4568330186648382e-07,0.0,1.0871887834440486e-09
1949,1.0013348372694963e-07,0.0,4.908504269707237e-09
1950,1.1379836450942094e-07,0.0,4.2541445921528975e-09
1951,1.8017769320977095e-07,0.0,3.1984206394497505e-09
1952,1.2442868069229007e-07,0.0,2.1089607837865287e-09
1953,1.0019659413273985e-07,0.0,2.1547654771580937e-09
1954,1.9056444955367624e-07,0.0,3.9090144454689835e-09
1955,1.5861677127304574e-07,3.754243138587299e-09,2.815682353940474e-09
1956,1.4738729703367426e-07,0.0,0.0
1957,1.298750476053101e-07,0.0,7.951533653738352e-09
1958,1.1994752924238128e-07,0.0,3.3088973783179654e-09
1959,1.2788733272373065e-07,3.100299128533379e-09,4.650448914844674e-09
1960,1.3980083224396367e-07,0.0,6.920833350854139e-10
1961,1.3548910260396951e-07,0.0,2.08444772553662e-09
1962,1.4332820796880696e-07,0.0,1.2683912808952869e-09
1963,1.3966675282972574e-07,1.939815863494232e-09,3.2330267352165265e-09
1964,2.129388860794279e-07,0.0,1.2167936658258327e-09
1965,1.1108247832680718e-07,3.2832261354087677e-09,3.2832261354087677e-09
1966,1.1576666025803206e-07,0.0,4.431259803538978e-09
1967,1.2818873074138537e-07,9.860671168482327e-10,9.860671168482327e-10
1968,1.2575964092320646e-07,4.4914158503495116e-10,2.6948494546985557e-09
1969,1.1445229830542303e-07,4.5417578031781147e-10,2.7250546263957176e-09
1970,1.310636577045443e-07,9.197450023812337e-10,4.598724956395017e-09
1971,1.3102913953844109e-07,0.0,3.5968783507200897e-09
1972,1.323577834000389e-07,5.130146862875051e-10,5.130146862875051e-10
1973,1.0034030850647468e-07,0.0,2.205281512956958e-09
1974,9.95726168184774e-08,0.0,1.1251143350321513e-09
1975,1.0223549651300345e-07,0.0,5.711480177694739e-10
1976,8.97023753054782e-08,1.7140580066410394e-09,1.7140580066410394e-09
1977,8.345030266809772e-08,0.0,1.7630346071939584e-09
1978,1.2118806580474484e-07,0.0,1.7821774056514528e-09
1979,1.0709111109008518e-07,1.7555920051037788e-09,1.7555920051037788e-09
1980,1.1995668103281787e-07,5.685150683554241e-10,3.97960553399912e-09
1981,1.0120879068153954e-07,1.8976649140967083e-09,1.2651099057237047e-09
1982,1.0738978772906194e-07,6.207502289967692e-10,4.345251713999687e-09
1983,1.168333483292372e-07,6.315316047889041e-10,1.2630632095778083e-09
1984,6.958810416790584e-08,0.0,1.1598016991243298e-09
1985,1.0346759893309354e-07,0.0,6.015558051686298e-10
1986,1.288814388544779e-07,0.0,3.5966913891627428e-09
1987,1.0266172267847651e-07,0.0,1.8332451112712533e-09
1988,1.1453418125029202e-07,0.0,3.597932174415064e-09
1989,1.4927692859600938e-07,0.0,1.0976244357863152e-09
1990,8.772327930728352e-08,0.0,1.6345953479657283e-09
1991,1.0843710640529025e-07,0.0,3.5168792322792797e-09
1992,1.1736180738353141e-07,0.0,6.060938417817852e-09
1993,1.5011252685326326e-07,0.0,3.323524566667402e-09
1994,1.186858469282015e-07,5.274926606624319e-10,4.747434001473039e-09
1995,1.0302656505700725e-07,5.422450821690461e-10,5.422450821690461e-10
1996,1.1903945562607987e-07,0.0,4.270473752399084e-09
1997,1.0213125278824009e-07,4.79489448146353e-10,2.3974471297094624e-09
1998,1.3589168190719647e-07,4.768129224785866e-10,4.7681290027412615e-09
1999,1.0968482655471234e-07,9.140402323914998e-10,5.484241505371301e-09
2000,1.033819359008703e-07,4.4180314962005696e-10,8.836062992401139e-10
2001,1.2179768305031757e-07,0.0,3.5049694258049158e-09
2002,1.1566424973352696e-07,0.0,3.066854992184176e-09
2003,1.412586811966321e-07,0.0,3.333538334260311e-09
2004,1.268579836732897e-07,0.0,4.404791198453495e-09
2005,1.3015836941576708e-07,0.0,3.602999676388663e-09
2006,1.5977413170276122e-07,0.0,2.4707338397433887e-09
2007,1.2662499671023397e-07,0.0,5.991719120856942e-09
2008,1.4432720263357623e-07,0.0,4.6831836186811415e-09
2009,1.358934866857453e-07,0.0,6.675469510497578e-09
2010,1.2470813715026452e-07,9.447586046817946e-10,8.502827775203059e-09
2011,1.2772066781963076e-07,0.0,1.0324724186716594e-08
2012,1.4434031925247837e-07,0.0,1.0212757750593937e-08
2013,1.5479643877824856e-07,0.0,1.059867482666732e-08
2014,1.909922673348774e-07,0.0,1.0394137106572998e-08
2015,1.7954261011254857e-07,2.2165753954528356e-10,1.0639562120218216e-08
2016,1.700570209095531e-07,0.0,9.735297901158901e-09
2017,1.4816950510976312e-07,2.515611330355938e-10,9.810884549210641e-09
2018,1.6779533495991927e-07,0.0,1.8328414341794996e-08
2019,1.7168147792290256e-07,0.0,1.198964216797549e-08
