year,moins_ADV étendu_VERB,moins_ADV etendu_VERB,moins_ADV détendu_VERB
1842,7.781587214594765e-07,6.708265054555795e-10,0.0
1843,8.240140800808149e-07,0.0,0.0
1844,9.209805966747808e-07,5.488561272137815e-10,0.0
1845,9.06228990515956e-07,0.0,0.0
1846,9.525273867438955e-07,0.0,0.0
1847,7.26467249023699e-07,0.0,0.0
1848,7.385513640656427e-07,0.0,0.0
1849,6.829222911619581e-07,0.0,0.0
1850,8.180739996532793e-07,0.0,0.0
1851,9.061461696546758e-07,0.0,0.0
1852,9.225443022842228e-07,0.0,0.0
1853,7.745595667074667e-07,0.0,2.9859659189668264e-09
1854,8.718324693290924e-07,0.0,0.0
1855,7.583612955386343e-07,0.0,0.0
1856,7.06168634678761e-07,0.0,4.141751386299575e-09
1857,7.014728566900885e-07,3.905207268672939e-09,5.369659827891837e-09
1858,7.590091399833909e-07,0.0,0.0
1859,7.561877168882347e-07,0.0,1.5276520048956854e-09
1860,6.595722084057343e-07,0.0,9.154367819341758e-10
1861,7.771908485665335e-07,0.0,0.0
1862,7.016432732598332e-07,0.0,4.517986262886353e-10
1863,6.582910145880305e-07,0.0,0.0
1864,7.081812896103656e-07,0.0,0.0
1865,6.622530008826288e-07,0.0,9.41368871743009e-10
1866,8.227751209233247e-07,0.0,1.4596839292835284e-09
1867,8.948584309109719e-07,0.0,0.0
1868,7.716083132436324e-07,0.0,0.0
1869,8.072457262642274e-07,4.883519144627257e-10,0.0
1870,7.672157380511635e-07,0.0,0.0
1871,7.424202976835659e-07,0.0,0.0
1872,6.827445986345992e-07,0.0,6.047339295989218e-10
1873,8.057161835495208e-07,0.0,5.986004469882289e-10
1874,7.677372764192114e-07,0.0,0.0
1875,8.130290325425449e-07,0.0,5.721527140956084e-10
1876,8.549064887120039e-07,0.0,0.0
1877,8.70203621161636e-07,6.184815992682502e-10,1.2369631985365004e-09
1878,8.056144338297599e-07,0.0,0.0
1879,7.661093945898756e-07,0.0,0.0
1880,6.687395739390922e-07,0.0,0.0
1881,6.49837716082402e-07,0.0,0.0
1882,6.369203333633777e-07,0.0,1.9966155395678697e-09
1883,6.831205610069446e-07,0.0,3.791603475633565e-09
1884,6.482866297119472e-07,0.0,6.601696966868076e-10
1885,6.974177608753962e-07,0.0,0.0
1886,6.569626407326723e-07,6.453463874400711e-10,0.0
1887,7.28627981061436e-07,0.0,6.528924623161458e-10
1888,6.315252107924607e-07,0.0,0.0
1889,6.415500024559151e-07,0.0,0.0
1890,6.74446368975623e-07,0.0,6.554386478008212e-10
1891,7.024390242804657e-07,0.0,0.0
1892,6.500447398138931e-07,0.0,0.0
1893,6.121466071817849e-07,0.0,1.2316833108982905e-09
1894,5.954954644948884e-07,0.0,1.8904617871129403e-09
1895,5.771851192548638e-07,0.0,0.0
1896,6.675437020930985e-07,0.0,1.179405795248556e-09
1897,6.805601628911973e-07,0.0,1.1653427112179315e-09
1898,6.676858674836694e-07,0.0,1.6975064687230201e-09
1899,5.792902015855361e-07,0.0,1.6582735185011188e-09
1900,6.234454872355855e-07,0.0,5.191053142894475e-10
1901,5.750812306359876e-07,0.0,1.1177477832191585e-09
1902,5.50933862086822e-07,0.0,1.4730852093691738e-09
1903,6.59366889976809e-07,0.0,0.0
1904,5.503616193891503e-07,0.0,0.0
1905,5.465244043989514e-07,0.0,1.0321518084666081e-09
1906,6.111291099841765e-07,0.0,3.0865106026567446e-09
1907,6.130269412096823e-07,0.0,0.0
1908,6.011539994688064e-07,0.0,9.822778146428846e-10
1909,5.165423431208183e-07,0.0,0.0
1910,4.799047133019485e-07,0.0,5.344150677544235e-10
1911,5.320374043549236e-07,0.0,0.0
1912,5.27193435573281e-07,0.0,3.125652625612929e-09
1913,5.244656904324074e-07,0.0,0.0
1914,5.129705868966994e-07,0.0,0.0
1915,5.395588686951669e-07,0.0,0.0
1916,5.219044396653771e-07,0.0,0.0
1917,5.757372605330602e-07,0.0,0.0
1918,5.582379003499227e-07,0.0,5.743188147278033e-09
1919,4.760457557040354e-07,0.0,0.0
1920,5.209695359553734e-07,0.0,7.572231730534895e-10
1921,5.573542125603126e-07,0.0,0.0
1922,4.862059768129257e-07,0.0,2.951174193910333e-09
1923,5.499061330738186e-07,0.0,0.0
1924,4.705442790964298e-07,0.0,0.0
1925,4.432265825471404e-07,0.0,0.0
1926,5.03805438256677e-07,0.0,1.1146138456652466e-09
1927,5.786447445643716e-07,0.0,4.4596899506643695e-09
1928,5.107440301799215e-07,1.1426041224282812e-09,1.1426041224282812e-09
1929,4.600987892899866e-07,0.0,0.0
1930,5.1362621888984e-07,0.0,1.0503603542488804e-09
1931,4.5393318259812077e-07,3.4216069977333063e-09,0.0
1932,4.2851789316955546e-07,0.0,2.1919073223131136e-09
1933,4.312969110742415e-07,1.1470662197865522e-09,1.1470662197865522e-09
1934,4.624889982096647e-07,0.0,0.0
1935,4.65566245111404e-07,0.0,3.590485242455088e-09
1936,5.674366434504918e-07,0.0,0.0
1937,4.4194825932208914e-07,0.0,0.0
1938,4.6415468091254297e-07,0.0,7.779128452511941e-09
1939,5.261153432911669e-07,1.5294050470515685e-09,1.3764645423464117e-08
1940,5.375860041567648e-07,0.0,2.5357829169792012e-09
1941,4.988039563613711e-07,0.0,0.0
1942,5.158159979146149e-07,0.0,0.0
1943,4.790338152815821e-07,0.0,2.9032352077962287e-09
1944,4.884042823505297e-07,3.2131861615880553e-09,9.639558484764166e-09
1945,4.5530734382737137e-07,0.0,2.178504043826024e-09
1946,4.204173364996677e-07,0.0,0.0
1947,4.911398718832061e-07,0.0,2.3841741914054637e-09
1948,5.120659238855296e-07,0.0,2.174377566888097e-09
1949,4.0347904928239586e-07,9.817008317369869e-10,9.817008317369869e-10
1950,4.860360149905318e-07,0.0,2.1270722960764488e-09
1951,4.584402688578848e-07,0.0,2.1322803522849654e-09
1952,4.871699275099672e-07,0.0,1.0544803918932644e-09
1953,4.438816745278018e-07,0.0,0.0
1954,3.957877083848871e-07,0.0,0.0
1955,4.1202818579222367e-07,0.0,3.754243138587299e-09
1956,4.212311353057885e-07,0.0,8.72114158667614e-10
1957,4.178972972113115e-07,0.0,8.835037701437898e-10
1958,4.41737796563757e-07,0.0,4.1361216673863055e-09
1959,4.2086560370080406e-07,0.0,2.325224457422337e-09
1960,4.06252922857675e-07,0.0,6.920833350854139e-10
1961,3.43239065614398e-07,0.0,6.948159270159238e-10
1962,3.7227283655738574e-07,0.0,1.9025869768540815e-09
1963,3.452872476827906e-07,0.0,6.466053248388448e-10
1964,3.4191901931990287e-07,0.0,2.4335873316516654e-09
1965,3.277754103692132e-07,0.0,1.6416130677043839e-09
1966,3.4840780926970183e-07,5.539074754423723e-10,3.3234448526542337e-09
1967,3.5054685554314347e-07,0.0,9.860671168482327e-10
1968,3.6425382177185384e-07,4.4914158503495116e-10,3.5931326802796093e-09
1969,3.656114984096348e-07,0.0,2.2708788183223305e-09
1970,3.40305660984086e-07,0.0,4.5987250119061684e-10
1971,3.216636912384274e-07,5.138397485282553e-10,4.1107179882260425e-09
1972,3.1704308867119835e-07,0.0,5.130146973897354e-09
1973,3.192145072716812e-07,0.0,5.513203671370093e-09
1974,3.004055315614096e-07,0.0,5.06301445213353e-09
1975,3.1241796705216984e-07,0.0,2.2845920710778955e-09
1976,3.0281691465461336e-07,0.0,3.9994687561772935e-09
1977,2.5270162495871773e-07,0.0,1.7630346071939584e-09
1978,2.2930682064270513e-07,0.0,2.3762365408686037e-09
1979,2.44612493816021e-07,0.0,6.437170796402825e-09
1980,2.933537643912132e-07,0.0,2.8425752862659692e-09
1981,2.4353366256946174e-07,0.0,1.2651099057237047e-09
1982,2.563698444646434e-07,0.0,1.2415004579935385e-09
1983,2.3177210550784366e-07,0.0,3.157658134966823e-09
1984,2.603754865049268e-07,0.0,5.799008384599347e-09
1985,1.979118593453677e-07,0.0,3.0077789148208467e-09
1986,2.0621030216716463e-07,0.0,1.1988970927134801e-09
1987,2.4137727905326756e-07,6.110816852533674e-10,2.4443267410134695e-09
1988,2.4645837015668803e-07,0.0,2.398621523624911e-09
1989,2.167808190733922e-07,5.488122178931576e-10,3.2928733073589456e-09
1990,2.4355469463444024e-07,0.0,2.724325431913144e-09
1991,1.8405000901111634e-07,0.0,2.344586080837985e-09
1992,1.8017517788848636e-07,0.0,2.7549720282848966e-09
1993,2.0384283061503083e-07,0.0,2.7696036575264316e-09
1994,2.2734933224910492e-07,0.0,3.6924485691258724e-09
1995,2.1852477516404178e-07,5.422450821690461e-10,3.795715741716776e-09
1996,2.135236911726679e-07,5.338092190498855e-10,5.338092190498855e-10
1997,1.6158794835519075e-07,0.0,1.438468344439059e-09
1998,1.8071209240133612e-07,0.0,2.3840645013706308e-09
1999,2.189126320217838e-07,0.0,1.3710603763428253e-09
2000,2.1250731663258193e-07,0.0,3.97622823555821e-09
2001,1.9496393122153677e-07,0.0,8.762423564512289e-10
2002,1.8576379545720556e-07,0.0,4.381221607729913e-09
2003,1.8959499925585988e-07,0.0,4.166922806803086e-09
2004,1.863226657405903e-07,4.404791253964646e-10,5.285749615779878e-09
2005,1.842033583443481e-07,0.0,2.251874686720612e-09
2006,1.9683513130530628e-07,0.0,2.0589450144825605e-09
2007,1.6457255469504162e-07,0.0,2.7961355453243186e-09
2008,1.5709952094766777e-07,4.257439678578834e-10,4.257439734089985e-09
2009,1.5401262487557688e-07,0.0,1.430457752249481e-09
2010,1.5399565711504692e-07,0.0,1.1337103700270745e-08
2011,1.1395436416705707e-07,0.0,1.3001504761689375e-08
2012,1.4468074027718103e-07,0.0,9.872333173177594e-09
2013,1.349936553651787e-07,0.0,8.646287241731443e-09
2014,1.1736712934862226e-07,0.0,1.277612682315521e-08
2015,1.3676270782525535e-07,0.0,5.984753581600444e-09
2016,1.582503728059237e-07,0.0,1.2013772199281902e-08
2017,1.1068689786952746e-07,0.0,1.1320251402935355e-08
2018,9.293280101019263e-08,0.0,1.3165480261534412e-08
2019,1.132638587364454e-07,0.0,1.5561024468979667e-08
