year,mes_DET essais_NOUN,mes_DET décès_NOUN
1887,4.100164758824576e-07,0.0
1888,3.284438339079543e-07,0.0
1889,4.373065323193259e-07,0.0
1890,4.391438941375725e-07,5.243509182406569e-09
1891,3.990261587816235e-07,0.0
1892,3.403802182333493e-07,0.0
1893,4.089188578859648e-07,0.0
1894,3.875446630274837e-07,6.301539290376468e-10
1895,3.1056051419398045e-07,0.0
1896,3.897936160512927e-07,0.0
1897,4.416648984317817e-07,0.0
1898,4.66248451402862e-07,1.6975064687230201e-09
1899,4.4828659895301826e-07,5.527578395003729e-10
1900,3.758322613123255e-07,5.191053142894475e-10
1901,4.437458649420023e-07,0.0
1902,5.65173685629361e-07,9.820567692386817e-10
1903,5.778235632192263e-07,1.0800440541913758e-09
1904,3.515004927123755e-07,5.374625189347171e-10
1905,3.746711119134716e-07,1.5482277682110634e-09
1906,4.902407795270847e-07,4.115347618238729e-09
1907,3.327419726417702e-07,0.0
1908,3.634427976351162e-07,4.911389073214423e-10
1909,2.8165036347616024e-07,0.0
1910,3.3347499339697606e-07,5.344150677544235e-10
1911,3.3624763418060866e-07,1.0640748282497725e-09
1912,4.302981935211392e-07,0.0
1913,4.109816984509962e-07,5.30298971401777e-10
1914,3.5090937799964195e-07,0.0
1915,3.9229938320062274e-07,0.0
1916,3.933511525389122e-07,0.0
1917,3.915013433442027e-07,2.1932848870420685e-09
1918,2.7222712084551404e-07,0.0
1919,3.6094765620831026e-07,9.207848372660976e-10
1920,3.7633992810981454e-07,1.514446346106979e-09
1921,3.438027231794649e-07,0.0
1922,2.906906519939412e-07,0.0
1923,3.0361612957108264e-07,0.0
1924,3.1197731154009034e-07,0.0
1925,3.255460612194838e-07,0.0
1926,4.079486615182759e-07,0.0
1927,3.8799302970460303e-07,0.0
1928,2.799380105500404e-07,1.1426041224282812e-09
1929,2.1278175665884191e-07,0.0
1930,3.2876279831839383e-07,0.0
1931,2.2810712696497148e-07,0.0
1932,2.476855218702667e-07,0.0
1933,2.7300175631239654e-07,0.0
1934,2.264518617067779e-07,0.0
1935,2.68089569210872e-07,0.0
1936,3.128176473410349e-07,0.0
1937,3.1729617333553506e-07,0.0
1938,2.839382009511837e-07,0.0
1939,2.9364576903390116e-07,0.0
1940,2.206131135551459e-07,0.0
1941,2.361202042777677e-07,0.0
1942,2.366685141197422e-07,0.0
1943,1.7419411779684424e-07,0.0
1944,1.6065930807940276e-07,0.0
1945,1.6556630111352888e-07,0.0
1946,2.533640923729763e-07,1.3921104269343232e-09
1947,2.098073235146103e-07,0.0
1948,1.630783135198044e-07,0.0
1949,1.4921852997673568e-07,0.0
1950,1.4889506338988667e-07,0.0
1951,2.2495557772117536e-07,0.0
1952,1.2864661069755812e-07,0.0
1953,1.6268479807735048e-07,0.0
1954,1.0749789769448626e-07,0.0
1955,1.3984556090917977e-07,0.0
1956,1.3953826716317508e-07,0.0
1957,9.541841050619837e-08,0.0
1958,1.1746585881766691e-07,0.0
1959,1.0773539482755723e-07,0.0
1960,1.0242833425877507e-07,0.0
1961,8.546235852335826e-08,0.0
1962,1.2493653933631776e-07,0.0
1963,8.405869156291601e-08,0.0
1964,8.943433726926742e-08,0.0
1965,1.37348290962791e-07,0.0
1966,1.0136506478630736e-07,0.0
1967,9.170424153381873e-08,0.0
1968,1.1857338177989618e-07,0.0
1969,8.447669497257948e-08,0.0
1970,1.0347131329524473e-07,0.0
1971,8.6838915613896e-08,0.0
1972,8.20823489178224e-08,0.0
1973,8.269805906735428e-08,0.0
1974,9.057170613502308e-08,0.0
1975,9.652401811166555e-08,0.0
1976,7.541855184811652e-08,0.0
1977,8.932708039921522e-08,0.0
1978,9.267322420569712e-08,0.0
1979,7.549045721866321e-08,0.0
1980,8.92568645660674e-08,0.0
1981,7.147871183832422e-08,0.0
1982,7.200702656362523e-08,0.0
1983,7.262613177516641e-08,0.0
1984,6.610869629497529e-08,0.0
1985,1.0106137837695428e-07,0.0
1986,7.972665816424751e-08,0.0
1987,7.944061852782625e-08,0.0
1988,9.354623964341613e-08,5.996553809062277e-10
1989,8.012658447853482e-08,0.0
1990,7.464652052036058e-08,5.44865097484859e-10
1991,6.447611866633451e-08,1.1722930404189924e-09
1992,6.942529795495034e-08,0.0
1993,7.200969687204406e-08,0.0
1994,9.494868047354998e-08,0.0
1995,8.242125471014106e-08,0.0
1996,1.01423748954943e-07,0.0
1997,4.938741415827508e-08,0.0
1998,7.390600265111402e-08,0.0
1999,7.540831825636474e-08,0.0
2000,6.58286696264554e-08,0.0
2001,6.352756942717974e-08,0.0
2002,8.061447376306319e-08,0.0
2003,6.917092010283454e-08,0.0
2004,7.135761515009165e-08,0.0
2005,6.980812017332028e-08,0.0
2006,8.894642489210014e-08,4.1178899179428186e-10
2007,9.387027066765086e-08,0.0
2008,7.578242877670505e-08,0.0
2009,8.630428194322803e-08,0.0
2010,7.227403253651232e-08,0.0
2011,7.303786553336522e-08,0.0
2012,9.872332862315147e-08,6.808505426114664e-10
2013,9.901393571709605e-08,0.0
2014,8.250345850946417e-08,4.330890368553497e-10
2015,1.1149374357088959e-07,4.433150790905671e-10
2016,9.85957848698149e-08,6.214020409345267e-10
2017,7.37074113965619e-08,7.54683426862357e-10
2018,1.0867974875594655e-07,2.5814667070633845e-10
2019,8.877437318588477e-08,1.2754939326953263e-09
